traj,method,dJ_raw,det_vs_M0,et
v,M1_raw_p2l,0.0055707342686234,-4.16185529927327,178.73446239318218
v,M1_raw_p2l,0.0049525779476602,0.2976573329279404,171.2025210621119
v,M1_raw_p2l,0.0048035579468096,0.30966475829552564,172.72436792389877
v,M1_raw_p2l,0.0048761414181516,5.220116132787467,167.69510241523528
v,M1_raw_p2l,0.0047195223365038,2.6097551529089174,166.83754585319073
v,M1_raw_p2l,0.0051312454514969,3.453175796552074,169.78783005274067
v,M1_raw_p2l,0.0049140728473998,2.594218854948025,170.8483785329395
v,M1_raw_p2l,0.0050454957776709,3.7758952744663077,166.58753506397932
v,M1_raw_p2l,0.0050425627597658,12.891078462640394,161.4476756060042
v,M1_raw_p2l,0.0051641812028697,-14.456225443997909,190.6802778722404
v,M1_raw_p2l,0.0039256480890611,111.03509601829376,80.68370656348844
v,M1_raw_p2l,0.0047223635966305,72.76145057622661,118.17071487789842
v,M1_raw_p2l,0.0059391227261745,-1.5307108746729057,188.1050533806791
v,M1_raw_p2l,0.0060390100789907,-1.9381534070936368,185.3499582030293
v,M1_raw_p2l,0.0057434959046353,-4.739251501778398,187.5250604914997
v,M1_raw_p2l,0.005878424161566,0.0007978745639434237,181.82027432546045
v,M1_raw_p2l,0.0058719678994707,-2.433028512016051,181.38404815953143
v,M1_raw_p2l,0.0057849672469821,-5.456699376478014,183.8216176124759
v,M1_raw_p2l,0.0058398848912285,4.65555588928504,169.85465055458195
v,M1_raw_p2l,0.0055964055829104,6.287013759268859,167.8477083239826
v,M1_raw_p2l,0.0045443853386556,54.975930947563285,122.38324818653538
v,M1_raw_p2l,0.0059133133461103,2.715635003960273,170.16121639816512
v,M1_raw_p2l,0.0057480401736666,2.9285744285815554,167.8410965162487
v,M1_raw_p2l,0.0057537747898071,0.4311927919440848,167.0927567126306
v,M1_raw_p2l,0.0060362340151396,3.586102343627431,165.68087553215378
v,M1_raw_p2l,0.0058678003991749,4.952030958239362,164.41845222605582
v,M1_raw_p2l,0.0062129369618093,6.340182186908265,169.71844259895184
v,M1_raw_p2l,0.006325068459755,0.8036757829317764,174.61925876488974
v,M1_raw_p2l,0.0059101284034939,1.1602416850438715,173.17748824559715
v,M1_raw_p2l,0.0059182623045517,0.31246795985995846,178.37771425357485
v,M1_raw_p2l,0.005835809708949,-0.07514387935992772,178.0215661518552
v,M1_raw_p2l,0.005823415815673,0.7406362135511699,178.30703529868657
v,M1_raw_p2l,0.0056661825348207,2.3105592515913997,174.7972035554889
v,M1_raw_p2l,0.0060755435824385,2.1205727851568668,174.22377011800526
v,M1_raw_p2l,0.0060818621920575,0.27163837677693436,172.31157178840428
v,M1_raw_p2l,0.0062814868160708,-0.39932814315665155,174.37697680551128
v,M1_raw_p2l,0.0063241816186612,1.647146859651599,168.97687123799992
v,M1_raw_p2l,0.0064313359380083,5.7585406591057335,164.84872427398503
v,M1_raw_p2l,0.0061711617381471,5.440562950039407,165.97485347735616
v,M1_raw_p2l,0.0063567349428258,5.5525684546881,166.42222792562907
v,M1_raw_p2l,0.0062534850924451,1.8040430304907602,171.2099318059189
v,M1_raw_p2l,0.0064353947126589,-1.5997808961041926,175.4374385820497
v,M1_raw_p2l,0.006515717636105,0.005065817859104982,176.38262097419934
v,M1_raw_p2l,0.0066771824724857,-3.620716854321074,181.56374367138585
v,M1_raw_p2l,0.0071501313554094,-6.591688346225794,186.6733676084368
v,M1_raw_p2l,0.0065824918942712,-4.146109682439118,182.51220518745063
v,M1_raw_p2l,0.006575463232889,-7.595485879608276,185.18541943444032
v,M1_raw_p2l,0.0067389092973616,-5.4692450319186605,185.7258987285801
v,M1_raw_p2l,0.0066628314984752,-4.827225156765024,181.7481758181583
v,M1_raw_p2l,0.0063202662685032,-2.3638031962719026,182.41130120268485
v,M1_raw_p2l,0.004881058282617,-31.521666647969568,208.9365990032936
v,M1_raw_p2l,0.0060012180125536,1.0019509791437713,173.50598938527497
v,M1_raw_p2l,0.0059042879844947,2.784744445521625,169.9527692332927
v,M1_raw_p2l,0.0056885732981873,2.684321075995655,169.26573253841693
v,M1_raw_p2l,0.0052493547877149,4.239708337885872,164.6883518572917
v,M1_raw_p2l,0.005294090057601,3.200240426630671,165.70523675536717
v,M1_raw_p2l,0.0051950103445692,1.2867210419968842,170.3937182189316
v,M1_raw_p2l,0.0049890796748536,0.9030946597855234,171.1031442280423
v,M1_raw_p2l,0.0051742133706414,3.000367346163358,170.06672725278406
v,M1_raw_p2l,0.0053032177980462,1.2419170847761904,170.38499497001098
v,M1_raw_p2l,0.0055550941355502,0.345559958096743,174.01776834663275
v,M1_raw_p2l,0.005955947453274,0.7275050178594142,175.26399404569244
v,M1_raw_p2l,0.0047797005512448,78.5384889482906,105.07738896760564
v,M1_raw_p2l,0.0065949798290786,-0.77485805559715,179.77310857537978
v,M1_raw_p2l,0.0066733290936402,-2.1488508112192903,181.45391637454412
v,M1_raw_p2l,0.0065344892802266,1.9084390733533496,178.53977382191877
v,M1_raw_p2l,0.0066364236737023,-2.998649702061215,183.6187909902117
v,M1_raw_p2l,0.0066608716369927,-1.8682381103755858,185.36433584187287
v,M1_raw_p2l,-0.0005828800244667,65.87068551041384,131.4611057614426
v,M1_raw_p2l,0.0063364888258797,-3.057655762956813,181.9505688935156
v,M1_raw_p2l,0.0062190773839325,-3.8418100385646596,179.28144398068423
v,M1_raw_p2l,0.0062899756492647,-3.043712796707865,180.16805432935175
v,M1_raw_p2l,0.0059878802797302,1.9568212224564547,169.6024669277448
v,M1_raw_p2l,-0.0001933635939055,153.80206395828628,53.14476511405114
v,M1_raw_p2l,0.0058745666559426,-0.2686892443496163,175.1655115571415
v,M1_raw_p2l,0.0060723153311476,2.999279144841239,169.7139622889311
v,M1_raw_p2l,0.0060531431291015,4.3834461829970905,171.82021548079462
v,M1_raw_p2l,0.0048628067637135,52.93393634441669,127.157886448671
v,M1_raw_p2l,0.0033742337177619,95.77604098118799,85.53979515483424
v,M1_raw_p2l,0.0072458976162449,69.01868947152197,119.64787066527522
v,M1_raw_p2l,0.0048593626282686,77.3108057975881,112.73840251946126
v,M1_raw_p2l,0.0061092159631461,-4.057435271069181,188.938183989492
v,M1_raw_p2l,0.0060328876512106,-3.105612648757784,187.0562207069729
v,M1_raw_p2l,0.0059109477283139,-0.3604988296987983,184.9805113039517
v,M1_raw_p2l,0.0057200138409974,1.0019354418524813,182.12667688129983
v,M1_raw_p2l,0.005903708436993,1.6014869534957086,178.17574757492054
v,M1_raw_p2l,0.0058800422330919,3.7000681212954873,172.93719838241
v,M1_raw_p2l,0.0056147603928414,0.35817779850953,173.8828333162198
v,M1_raw_p2l,0.0058041590559233,3.3253981933274304,169.92699274603734
v,M1_raw_p2l,0.0056442439495028,4.677473895325903,170.90232739170568
v,M1_raw_p2l,0.0057625618101419,8.764468123101693,167.3922733681318
v,M1_raw_p2l,0.0057751113231866,4.510838032234858,168.47723863215924
v,M1_raw_p2l,0.0032759948330686,101.94285874535558,80.64810603776274
v,M1_raw_p2l,0.0059609076131887,0.20775245394744957,170.98325901395995
v,M1_raw_p2l,0.0061057115923566,7.371032462603068,168.54217763956436
v,M1_raw_p2l,0.0047419991281896,76.13692847322034,98.02284861052112
v,M1_raw_p2l,0.0047195975448355,78.86639997000624,95.13790645221316
v,M1_raw_p2l,0.0063257448040024,5.795659357649669,169.958761751457
v,M1_raw_p2l,0.0062022404364262,-0.3114669398436831,176.00291298981017
v,M1_raw_p2l,0.0063746292865285,0.7469645099803017,178.78637379279704
v,M1_raw_p2l,0.0062340909559357,-1.436165216044003,177.36971375417056
v,M1_raw_p2l,0.0061017176121329,2.3199404917801303,175.1362687520054
v,M1_raw_p2l,0.0057734912070722,-0.24866680347321335,176.21883595556076
v,M1_raw_p2l,0.0057020687222784,-2.4820743481277248,176.1691041562582
v,M1_raw_p2l,0.0055565221050416,-0.10964072906224942,173.65588957487606
v,M1_raw_p2l,0.0054099654091229,-1.4509557375003794,180.20092969610823
v,M1_raw_p2l,0.0050693464483361,4.777629503684864,170.7161024417767
v,M1_raw_p2l,0.0049051200495783,3.288630047880389,171.72970893697183
v,M1_raw_p2l,0.0048020682803896,1.1700087713651612,171.99157158397713
v,M1_raw_p2l,0.0049204123642634,5.345021675532706,167.0206104138649
v,M1_raw_p2l,0.0048185061846088,2.5837856807279422,168.69794224891993
v,M1_raw_p2l,0.0051736678140578,-2.0036409341633146,174.8344115871985
v,M1_raw_p2l,0.005130152166431,3.461026992160214,167.35161908784872
v,M1_raw_p2l,0.0050800027382353,4.341886171444031,171.31301370586945
v,M1_raw_p2l,0.0054960524513141,1.941738402417343,173.1857283738643
v,M1_raw_p2l,0.0051685554884751,-7.201686660011859,190.76838068641095
v,M1_raw_p2l,0.0032786698366975,98.86087995915898,79.14764503607464
v,M1_raw_p2l,0.004343513275177,113.57778873842305,85.25711042828583
v,M1_raw_p2l,0.003637536634039,93.55336806448554,85.54397648770959
v,M1_raw_p2l,0.0059991955407668,-1.004515365965574,187.8319998424314
v,M1_raw_p2l,0.0058877522864027,-2.6402512461621086,189.4996825905598
v,M1_raw_p2l,0.005930626295138,-2.8562044117419987,189.15885794964052
v,M1_raw_p2l,0.0058323508824953,-3.6914699805065823,188.28793180169825
v,M1_raw_p2l,0.0057808828219963,-2.17924504901643,182.3709669437076
v,M1_raw_p2l,0.0059298509416651,-1.2393802497825845,179.1891975839201
v,M1_raw_p2l,0.0057012248702181,3.1618171692518047,173.9354990503683
v,M1_raw_p2l,0.0057627173841463,5.643614521309615,169.70911796076192
v,M1_raw_p2l,0.0057991951962252,6.689818006642014,166.49961822415383
v,M1_raw_p2l,0.0058645842420006,2.339875267983814,175.96437267440865
v,M1_raw_p2l,0.0057953895776262,-0.4057559937050428,175.35443697454997
v,M1_raw_p2l,0.0058154797631864,2.2014063108235007,173.48443289288238
v,M1_raw_p2l,0.0058966212131639,0.5460328010060209,173.11922571036422
v,M1_raw_p2l,0.0057889986145583,-0.4359209299754525,173.8087339351473
v,M1_raw_p2l,0.0058334506782106,-2.727537525327193,176.75078309915122
v,M1_raw_p2l,0.0057619529786971,1.3722053677617794,171.867163352949
v,M1_raw_p2l,0.0060572332575934,6.6352461148201485,170.25615883950476
v,M1_raw_p2l,0.0060157023260858,6.650935966582722,171.28524440166967
v,M1_raw_p2l,0.0060504152495145,3.869699044519109,174.77745911100214
v,M1_raw_p2l,0.0060055801361776,2.774467159423466,178.43152502152543
v,M1_raw_p2l,0.0059364627207204,0.5905537588778316,178.7387465595264
v,M1_raw_p2l,0.005719438135578,-2.155130758953021,183.3572429719538
v,M1_raw_p2l,0.0058480688897477,0.46438902171365726,181.93691785941635
v,M1_raw_p2l,0.0057828422214557,-0.41505033245834966,183.13012768569607
v,M1_raw_p2l,0.0058094794681247,2.585023938032691,180.0754075222477
v,M1_raw_p2l,0.0056135378416323,3.942396018292783,174.98270740835386
v,M1_raw_p2l,0.0057452908199776,-0.755445330557194,180.84917823332825
v,M1_raw_p2l,0.0060142652244532,1.6647877684616788,176.451809163776
v,M1_raw_p2l,0.00591450653832,0.2963924320254705,179.19903877863624
v,M1_raw_p2l,0.0060582238548425,-0.4113826859781682,176.17167391990307
v,M1_raw_p2l,0.0060320455806284,-0.3191103326880125,178.0778736081482
v,M1_raw_p2l,0.0062259781760715,3.234611706195693,174.3851681768979
v,M1_raw_p2l,0.0060361777285691,4.142629559967418,172.97131430817095
v,M1_raw_p2l,0.0060791149147442,1.3976179977995287,177.36953666325246
v,M1_raw_p2l,0.0062284951519527,4.137774875082442,172.7127879021366
v,M1_raw_p2l,0.0062384907787458,2.959151728705848,175.44667197014994
v,M1_raw_p2l,0.006383156286866,0.29260530608544855,177.63164049541516
v,M1_raw_p2l,0.0063244061474862,3.0725226586693566,177.36679710283477
v,M1_raw_p2l,0.0068366255107422,0.5369719460470321,184.05765252071177
v,M1_raw_p2l,0.0062395475005178,-4.334927325916311,187.768639499764
v,M1_raw_p2l,0.0066223211284496,-3.114198891772304,186.2328254476668
v,M1_raw_p2l,0.0064317031334656,-3.4364621574640637,186.1278322562779
v,M1_raw_p2l,0.0064396522712296,-3.4581571869799745,187.50574381806047
v,M1_raw_p2l,0.0064037381576886,-2.5276087780190153,186.6446549128839
v,M1_raw_p2l,0.006286386214612,-8.983245194964496,191.97126488834652
v,M1_raw_p2l,0.0062787682023645,-2.59526978741809,183.77037560563693
v,M1_raw_p2l,0.0062297881171219,-3.5463627348189277,185.9975889888155
v,M1_raw_p2l,0.0061100422400996,0.28773305497020374,178.89446819828396
v,M1_raw_p2l,0.006071705324813,0.14238479971589868,179.4134037549243
v,M1_raw_p2l,0.0058519961152951,0.936178353990698,174.82273964202795
v,M1_raw_p2l,0.0054637795193787,2.7293919912399076,172.14387502149816
v,M1_raw_p2l,0.0052968454193698,2.4610849887041866,173.45557027118502
v,M1_raw_p2l,0.0050647829693313,5.750905498311738,168.09192184377352
v,M1_raw_p2l,0.0049848421395279,2.443919255315677,173.4457949593772
v,M1_raw_p2l,0.0052172371319665,0.6950951609683216,178.48140942585698
v,M1_raw_p2l,0.0051110400119855,3.333507294687422,172.12027710817625
v,M1_raw_p2l,0.00513779287692,0.8856006780190739,178.29751083126226
v,M1_raw_p2l,0.0054177425671209,-0.8066570999922646,177.84370042762205
v,M1_raw_p2l,0.0055068681960738,2.4515547737969996,179.0035710550373
v,M1_raw_p2l,0.0056402056866419,-0.09621096807882168,179.40620606211084
v,M1_raw_p2l,0.0057240345360548,-2.2073540513453622,183.38760332327507
v,M1_raw_p2l,0.005068082792835,70.34392512228042,115.23461550575745
v,M1_raw_p2l,0.0058965274733076,2.645690152942848,179.18011683855124
v,M1_raw_p2l,0.006130695461281,-3.9969080822480976,184.299082853996
v,M1_raw_p2l,0.0061893714011194,3.856201670641866,181.9082855198286
v,M1_raw_p2l,0.0061225865991671,-2.117281200804996,186.21232468087456
v,M1_raw_p2l,0.006255760702298,-3.3608978329716024,187.70681754742128
v,M1_raw_p2l,-0.007201806231853,-90.02275426024275,300.00000000000006
v,M1_raw_p2l,-0.00835472961068,-44.18322041349751,300.0
v,M1_raw_p2l,0.0060567582418088,-3.9687419669014616,187.5817890643393
v,M1_raw_p2l,0.0058085324575038,-2.136981902321338,182.1194909700014
v,M1_raw_p2l,0.0056784848177685,-5.993694420503715,183.95447721925717
v,M1_raw_p2l,0.0056722693061713,-1.0068508787844053,176.5407709051916
v,M1_raw_p2l,0.0055962737638117,1.0345476794039996,176.06586237592455
v,M1_raw_p2l,0.0056269342739424,-0.5852602400049989,177.46021607363784
v,M1_raw_p2l,0.0054817238117279,-1.6782508533389375,178.59979916831563
v,M1_raw_p2l,0.0056670996602321,4.758484508638674,173.43302568930082
v,M1_raw_p2l,0.0056444901209658,3.650462250119631,174.30799323500162
v,M1_raw_p2l,0.0057329100138259,2.2123271910680273,179.6986545662608
v,M1_raw_p2l,0.006045203978357,1.9438493687408709,180.38079905206453
v,M1_raw_p2l,0.001737553903309,113.47766161890235,74.2421646208586
v,M1_raw_p2l,0.0035945016016142,110.13383664814336,87.15963477867504
v,M1_raw_p2l,0.0027385726601223,102.8878181673391,96.01881560429734
v,M1_raw_p2l,0.0049020429865076,73.19816563961196,119.14956857556204
v,M1_raw_p2l,0.0053446965225082,-4.516236529358167,188.87380565073389
v,M1_raw_p2l,0.0055084412735121,-2.858681977430507,185.7229367638997
v,M1_raw_p2l,0.0055794651667203,-1.5931514352766953,186.2797146975387
v,M1_raw_p2l,0.0055530337542129,-2.1480829096874174,182.6364368218212
v,M1_raw_p2l,0.0056077294656166,-3.1515278054912983,184.0378246404426
v,M1_raw_p2l,0.0052911658212623,-0.5607094613931451,179.94780879001175
v,M1_raw_p2l,0.0052280298574814,2.639570943629394,174.44479009408957
v,M1_raw_p2l,0.0052732718808016,0.50380938329684,177.73388385379062
v,M1_raw_p2l,0.0053906920423542,1.7165228618859487,176.1180245964023
v,M1_raw_p2l,0.0053858450380904,0.8415220435694835,179.04855986238397
v,M1_raw_p2l,0.0055527279093733,9.504324069459727,173.98938223666136
v,M1_raw_p2l,0.0053785374549266,8.4531073042738,172.68329895283037
v,M1_raw_p2l,0.0052890993270361,5.872795964384892,175.909760356512
v,M1_raw_p2l,0.003397860970261,69.08727768996545,114.77858363529936
v,M1_raw_p2l,0.0039621115011712,79.02747581838457,97.58832331067512
v,M1_raw_p2l,0.0053812531465166,4.81192761229326,172.0760212955343
v,M1_raw_p2l,0.0054952140943356,-2.212094299257245,176.4657876909629
v,M1_raw_p2l,0.0055279834714261,7.720081985820684,170.01104283292003
v,M1_raw_p2l,0.0043774475743975,52.225869446152444,121.89003455108232
v,M1_raw_p2l,-0.0030358466481459,150.85063230819748,66.80888176797203
v,M1_raw_p2l,0.0062274110468851,12.025413592413571,168.47811979555132
v,M1_raw_p2l,0.0059569045187986,-1.7362964077748018,177.87322083834104
v,M1_raw_p2l,0.0057694011218127,-0.6657994266868172,175.77805799561
v,M1_raw_p2l,0.0058437880604225,-1.9951228980427231,180.11412061668526
v,M1_raw_p2l,0.0056777794854104,-3.5329961098371996,178.11032910497207
v,M1_raw_p2l,0.005607252622906,1.958759630630567,171.63225561508855
v,M1_raw_p2l,0.0056683617975264,1.3366965780172961,173.3021901989798
v,M1_raw_p2l,0.0058877903441517,-0.49926755403677703,174.7249493672704
v,M1_raw_p2l,0.0056198742511639,-1.1744221970095055,174.9045872150242
v,M1_raw_p2l,0.0054562927179137,0.29506818334644436,173.598434659897
v,M1_raw_p2l,0.005144192807577,-3.1322726173086437,178.55184765351265
v,M1_raw_p2l,0.0049262792161322,-5.7200682834099155,184.02690059991625
v,M1_raw_p2l,0.0049246118271341,-3.0055346234639444,180.39497066117903
v,M1_raw_p2l,0.0048731283439508,0.6054853170945194,174.29015328095613
v,M1_raw_p2l,0.0049368074003719,2.6696216449539634,172.0020431419687
v,M1_raw_p2l,0.0051183972322104,0.4642141365363557,176.8434095454993
v,M1_raw_p2l,0.0051654792809633,-2.4690252938092385,176.20371660721543
v,M1_raw_p2l,0.0052649167453982,0.3188950485721307,174.7327443819239
v,M1_raw_p2l,0.0054554081210388,2.2196879536238896,182.30796423818936
v,M1_raw_p2l,0.0041993301424106,54.61070922074944,128.02295573076543
v,M1_raw_p2l,0.005060227075357,14.971315064736643,167.93094981971416
v,M1_raw_p2l,0.0054893136066711,-0.31798663562270235,184.52912748426945
v,M1_raw_p2l,0.0074585825179386,57.72793451486581,140.86251929512298
v,M1_raw_p2l,0.0034092413658586,110.00049402852383,75.90429087262325
v,M1_raw_p2l,0.0035439352076877,88.72648535514215,85.37889677860595
v,M1_raw_p2l,0.0055991699351663,-1.012124827432359,186.71357927402477
v,M1_raw_p2l,0.0060035047156849,0.7746167288920844,184.8990657252408
v,M1_raw_p2l,0.0059806172664192,-6.155967695192857,191.1437615732261
v,M1_raw_p2l,0.0057950048326883,-3.4114002898729154,186.87091446364252
v,M1_raw_p2l,0.0056665614574364,-3.6303402857708136,176.78004365780166
v,M1_raw_p2l,0.0058519372082952,-2.894076596588576,177.5356038263658
v,M1_raw_p2l,0.0057004443646379,-1.4837332880444762,176.25024991446222
v,M1_raw_p2l,0.0056718172697578,4.718805003339611,170.6008544229691
v,M1_raw_p2l,0.0057077064938922,2.028002452992041,171.77313121785167
v,M1_raw_p2l,0.0054312175007283,5.551216113607808,171.3409737186881
v,M1_raw_p2l,0.005751885797592,0.9229464985753282,173.98251633436888
v,M1_raw_p2l,0.0055868122138241,3.7783150287417584,171.48903838037452
v,M1_raw_p2l,0.0056937140696755,-1.1154632793113706,176.63749138650115
v,M1_raw_p2l,0.0057137089643498,1.4126866253614025,171.60777345203817
v,M1_raw_p2l,0.0056813470709686,-0.9818180646324208,175.97421862586808
v,M1_raw_p2l,0.0056851007612296,-0.6847261688243407,174.75164944621855
v,M1_raw_p2l,0.005724763318608,1.123347129369364,172.76445885850652
v,M1_raw_p2l,0.0057505672847535,9.31319811123501,162.6509448038809
v,M1_raw_p2l,0.0058553841105217,2.987240043439215,171.72553478487046
v,M1_raw_p2l,0.0058104691994654,6.227817014085673,169.80424156525444
v,M1_raw_p2l,0.0057344676244399,2.324432638519113,172.33152657684022
v,M1_raw_p2l,0.0057717972744128,-0.4130654382008174,183.5826164611207
v,M1_raw_p2l,0.0055612190916264,-1.5468106759379339,178.99799638715848
v,M1_raw_p2l,0.0056226847180948,0.6764358085436584,179.3197129642492
v,M1_raw_p2l,0.005470619332949,0.317614790341878,182.0550685748308
v,M1_raw_p2l,0.005553237882228,-1.489811886965498,178.66167376170193
v,M1_raw_p2l,0.005470734310271,0.6362706162838663,178.96455967097347
v,M1_raw_p2l,0.0055942093111368,2.867995065755622,175.79427160193657
v,M1_raw_p2l,0.0056565309919337,1.6167669638656434,170.17388573698014
v,M1_raw_p2l,0.0057126625506798,3.6797869744527816,169.90686869142584
v,M1_raw_p2l,0.0055848651842695,3.231372105681345,170.6949774923731
v,M1_raw_p2l,0.0057743303668616,2.932136359904433,166.44743967027046
v,M1_raw_p2l,0.0058353430023548,3.5193604963789653,165.832312765196
v,M1_raw_p2l,0.0059065223360539,5.366008692098632,168.65516113556035
v,M1_raw_p2l,0.0059474022658663,1.0943631847661095,171.49039005722162
v,M1_raw_p2l,0.0057029754924905,6.6850466285961545,164.8154357909724
v,M1_raw_p2l,0.0057245088588019,4.370236362718799,169.05162854285234
v,M1_raw_p2l,0.0058473775761078,5.1596801899783316,167.37034637507642
v,M1_raw_p2l,0.0058232620289934,5.840170652396722,168.00754090648948
v,M1_raw_p2l,0.0060480275012397,2.9982773479615332,169.5196383023457
v,M1_raw_p2l,0.0059574725879542,3.5993900432137025,169.40082226557686
v,M1_raw_p2l,0.0060331525215377,3.3089460050206583,168.16861459266082
v,M1_raw_p2l,0.0059752862914316,0.8662732000197195,171.55973300576767
v,M1_raw_p2l,0.0058186758243938,-0.7994091698562897,179.57206985944654
v,M1_raw_p2l,0.0056044964927733,2.733098601152733,172.34698292581172
v,M1_raw_p2l,0.0058971423160304,0.474642335111497,175.5781069185181
v,M1_raw_p2l,0.0057293955060153,-2.2660562625028433,177.32322874589855
v,M1_raw_p2l,0.0055645002003986,-1.0359037908830544,178.55010744109876
v,M1_raw_p2l,0.0059119069134662,-2.253661493216839,176.96516852489717
v,M1_raw_p2l,0.0055565980313663,0.9715421073853179,170.32600131152273
v,M1_raw_p2l,0.0053397377340728,3.5023586939726385,169.0648340383394
v,M1_raw_p2l,0.0054107771266157,-0.2294541353797399,168.31484324660255
v,M1_raw_p2l,0.0051571729367506,5.805934291651226,161.08385541597414
v,M1_raw_p2l,0.0051170520095749,5.717098369739517,161.57031454351778
v,M1_raw_p2l,0.0051444130228019,3.5080267424447698,162.05701800905473
v,M1_raw_p2l,0.0049574348478449,6.043435561579855,157.37818738036285
v,M1_raw_p2l,0.004846699456937,2.3127793240892913,167.09811490061648
v,M1_raw_p2l,0.0051367227126759,0.9526504962021818,171.11919487956737
v,M1_raw_p2l,0.004927588983856,-1.5756608544147355,173.51473897276685
v,M1_raw_p2l,0.0047817099147499,0.4305713513947751,172.9498364587786
v,M1_raw_p2l,0.0049469430740118,-1.3990753182027333,178.16034974268877
v,M1_raw_p2l,0.0048501916189859,1.5617596129654885,174.58555138272357
v,M1_raw_p2l,0.0048398653537294,1.5582185004778353,175.90119068439768
v,M1_raw_p2l,0.0050854939970929,3.2160165898538366,171.1712446340262
v,M1_raw_p2l,0.0049374475729963,1.9123512663125268,175.2097765590283
v,M1_raw_p2l,0.0051664341497821,-0.31461833983186693,175.39029917227734
v,M1_raw_p2l,0.0051881079455219,0.7345695282384099,177.57828239529246
v,M1_raw_p2l,0.0048349960186372,2.8234414120864813,176.98635211751417
v,M1_raw_p2l,0.0051625011282383,-0.20528037343075312,175.3599771100081
v,M1_raw_p2l,0.0051876880786674,-2.23097368783948,177.2177698385161
v,M1_raw_p2l,0.0052469870032812,1.8581100068993806,174.3931869359734
v,M1_raw_p2l,0.0050786453724392,-1.830214450643382,175.44788827499275
v,M1_raw_p2l,0.0050769454743064,-2.235113559754325,174.85535693874215
v,M1_raw_p2l,0.0049592520542787,-1.3297896458394973,172.96319389248254
v,M1_raw_p2l,0.0049279363854557,-4.6687927487524234,175.35132200120833
v,M1_raw_p2l,0.0046183047352254,3.320987827929855,165.91836601971187
v,M1_raw_p2l,0.0051506570805036,0.4156334522847658,171.56782154961607
v,M1_raw_p2l,0.0048959524872607,-4.350743943745641,174.5777233139862
v,M1_raw_p2l,0.0047894252079708,6.4030019124731155,163.53517121154306
v,M1_raw_p2l,0.0051416862963954,0.24199293848084835,168.11827524133284
v,M1_raw_p2l,0.005072860336911,-1.3010845064558794,171.58949774294382
v,M1_raw_p2l,0.0049591297789663,5.581808309279182,168.18289157348292
v,M1_raw_p2l,0.0050116356751482,4.72002117471402,168.02392789100742
v,M1_raw_p2l,0.0049795988989844,0.680862367731919,175.2850062830199
v,M1_raw_p2l,0.0051362456151987,0.9592115266304404,174.80491088172076
v,M1_raw_p2l,0.0048071332742724,47.14032882851791,128.2174357780506
v,M1_raw_p2l,0.0044440232689875,45.98962229695394,130.81880361507987
v,M1_raw_p2l,0.0014864621960756,121.61342865543232,65.20991306207857
v,M1_raw_p2l,0.004595009717849,93.11116249299641,94.77846873021934
v,M1_raw_p2l,0.003303696576182,102.05887255661547,84.28375568874633
v,M1_raw_p2l,0.0048212067457399,-4.706915043851922,183.4057303899748
v,M1_raw_p2l,0.0047146721314176,2.7354789248060456,176.1940363706621
v,M1_raw_p2l,0.0046198421093394,-2.7286730200631837,184.32816433772604
v,M1_raw_p2l,0.0048455781751252,-2.4755696151956386,178.4375533759081
v,M1_raw_p2l,0.0045096021123041,1.6581777925118502,172.8523747000641
v,M1_raw_p2l,0.0045503768979141,-0.7257834037949635,175.82083106795446
v,M1_raw_p2l,0.0045215357273027,-0.23704667122797218,170.48665044294015
v,M1_raw_p2l,0.0043577131668579,3.7735025586916606,163.3204483529141
v,M1_raw_p2l,0.0046601943527195,4.793575783266647,166.36118983339398
v,M1_raw_p2l,0.0046547545293255,5.155884341789545,164.6509640725373
v,M1_raw_p2l,0.0046394270612644,7.637229071628951,160.1166437482713
v,M1_raw_p2l,0.0049578992000284,13.637965118699015,166.31091667621652
v,M1_raw_p2l,0.0048739741025622,8.19990450127247,162.7422401694509
v,M1_raw_p2l,0.0051177056079972,8.721799182454902,165.63605462807885
v,M1_raw_p2l,0.0034115813412909,88.14590109371298,86.0462640383789
v,M1_raw_p2l,0.0047863747004699,2.664017159065679,167.62062730406674
v,M1_raw_p2l,0.0048611495481825,0.8450719042231754,168.5898252359391
v,M1_raw_p2l,0.0045830623146283,1.3560054554683063,166.30050508884932
v,M1_raw_p2l,0.0047438318379659,2.16717569244085,166.54785351902385
v,M1_raw_p2l,0.0031943119655808,55.24249437896931,112.9775492574707
v,M1_raw_p2l,0.0047402515726247,3.3340777322000577,166.62464067670712
v,M1_raw_p2l,0.0047400895499125,1.0897526308467604,165.23790437295864
v,M1_raw_p2l,-0.002862836171241,127.63035185521599,68.06504187112841
v,M1_raw_p2l,0.0047146525397142,0.7427242892713082,170.16933719801784
v,M1_raw_p2l,0.0046225487214099,-2.158046524537724,168.17250989287197
v,M1_raw_p2l,0.0046070167793735,0.9871857203544891,166.2429737345054
v,M1_raw_p2l,0.0046256079484161,-16.878244747113655,183.60588423849632
v,M1_raw_p2l,0.0048360385709203,-0.41428214892189885,172.05125338295
v,M1_raw_p2l,0.0050901744790537,-1.235674389937401,169.5633589680045
v,M1_raw_p2l,0.0048987349892102,-2.157203720801107,171.97635316707692
v,M1_raw_p2l,0.0045473581617797,-0.9695742823557794,171.33724794585248
v,M1_raw_p2l,0.0045715046217378,-1.30790560227706,174.0957176318189
