et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
132.18979623858544,3.745641817415021,0.0299366778885454,0.0106965384483778,0.0058428781228248,0.004853660325553,40,0,0.7995249785009556,M2_raw_huber,vi,22,22,oracle,0.0,True,0.0
141.56656801956638,3.8328382902800753,0.0610165537443906,0.0106965384483778,0.0054874676647225,0.0052090707836553,30,0,1.0,M3_global_corr,vi,22,22,oracle,0.0,True,0.0
104.15326676880017,4.47216168853373,0.0450545425590415,0.0106965384483778,0.0059671983257826,0.0047293401225952,40,0,1.0,M4_patch_corr,vi,22,22,oracle,0.0,True,0.0
72.6032147062179,1.850227370122216,0.0310678277396296,0.0106965384483778,0.0068057043546347,0.0038908340937431,37,0,1.0,M5_full_corr,vi,22,22,oracle,0.0,True,0.0
138.51690381793904,4.124843338751022,0.0640253470880263,0.0091272803640667,0.0045520352637365,0.0045752451003302,36,0,1.0,M0_raw_p2p,vi,23,23,oracle,0.0,True,0.0
136.7707099196806,4.018492660192354,0.0638437141672118,0.0091272803640667,0.0045773743946871,0.0045499059693795,40,0,1.0,M1_raw_p2l,vi,23,23,oracle,0.0,True,0.0
125.51429391511076,4.081024570013564,0.0272546573935351,0.0091272803640667,0.005057205435269,0.0040700749287976,40,0,0.7915942542528914,M2_raw_huber,vi,23,23,oracle,0.0,True,0.0
131.49863613972843,4.126330084269977,0.0523397570875972,0.0091272803640667,0.0047298160349537,0.004397464329113,36,0,1.0,M3_global_corr,vi,23,23,oracle,0.0,True,0.0
88.9037051283268,4.437350262247826,0.0368676421656794,0.0091272803640667,0.0053365466161993,0.0037907337478673,40,0,1.0,M4_patch_corr,vi,23,23,oracle,0.0,True,0.0
70.1858692803191,2.1267438693962166,0.026674957189556,0.0091272803640667,0.0058165549061857,0.0033107254578809,40,0,1.0,M5_full_corr,vi,23,23,oracle,0.0,True,0.0
136.66836451021706,4.590854467131406,0.0626480060431154,0.0094770834109131,0.0048528791551546,0.0046242042557585,40,0,1.0,M0_raw_p2p,vi,24,24,oracle,0.0,True,0.0
134.50206459488516,4.369107368567935,0.0591825815298967,0.0094770834109131,0.0049200042132445,0.0045570791976685,40,0,1.0,M1_raw_p2l,vi,24,24,oracle,0.0,True,0.0
122.52332998373517,4.133471648659319,0.0288998800012163,0.0094770834109131,0.0054321990125465,0.0040448843983665,31,0,0.7837443617228724,M2_raw_huber,vi,24,24,oracle,0.0,True,0.0
