et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
191.7961268766491,2.7042675138034165,0.06901271211842745,0.013302459856472755,0.0066318292632060825,0.006670630593266672,40,0,1.0,M0_raw_p2p,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
185.9085840878112,2.538925135162865,0.059696642386284235,0.013302459856472755,0.006642585336477955,0.0066598745199947995,40,0,1.0,M1_raw_p2l,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
184.97217216548938,1.9496603948372226,0.030848390306691346,0.013302459856472755,0.006953560415084103,0.006348899441388652,40,0,0.7789250624995148,M2_raw_huber,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
198.32422366679597,2.703397138183166,0.07937707323148212,0.013302459856472755,0.006799545117070632,0.006502914739402122,40,0,1.0,M3_global_corr,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
163.8644902141541,2.7978104970408175,0.06677751321580831,0.013302459856472755,0.0073911968971328325,0.005911262959339922,40,0,1.0,M4_patch_corr,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
141.70242042229796,3.426685041168009,0.05162645734492358,0.013302459856472755,0.0077833071048208765,0.005519152751651878,40,0,1.0,M5_full_corr,v,1741,1741,oracle,2.8242363759432667,False,2.8242363759432667
192.2260158425668,3.0132196198242416,0.06929013574034032,0.013034806833389175,0.006384030638366208,0.006650776195022967,40,0,1.0,M0_raw_p2p,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
185.37147674871028,2.2856674733341436,0.055125651330764254,0.013034806833389175,0.006396716200890596,0.006638090632498579,40,0,1.0,M1_raw_p2l,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
185.5983073337076,2.003294190944309,0.03074355651000202,0.013034806833389175,0.0067127488189707915,0.006322058014418383,40,0,0.7758721641031727,M2_raw_huber,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
198.67001338455054,3.011989505492875,0.079064914203207,0.013034806833389175,0.006551530793716676,0.006483276039672499,40,0,1.0,M3_global_corr,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
160.06678461048034,2.604741637604729,0.06719651080336547,0.013034806833389175,0.007125662273637571,0.005909144559751603,40,0,1.0,M4_patch_corr,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
142.32848385192284,3.4899569980158183,0.05300389359792763,0.013034806833389175,0.0076442711960043016,0.005390535637384873,40,0,1.0,M5_full_corr,v,1742,1742,oracle,2.8245474890356963,False,2.8245474890356963
189.70205505784773,3.1917078675293933,0.06956251643210794,0.012581312201326694,0.00592855433620758,0.006652757865119114,40,0,1.0,M0_raw_p2p,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
187.65561726187525,2.8059983060924854,0.05473161671315935,0.012581312201326694,0.005936721776063677,0.006644590425263017,40,0,1.0,M1_raw_p2l,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
184.98723175314092,2.17772882478107,0.03033274590202879,0.012581312201326694,0.0062544531694461595,0.0063268590318805345,40,0,0.7846775338350253,M2_raw_huber,v,1743,1743,oracle,2.8250915991417047,False,2.8250915991417047
