et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,dJ_raw,iters,on_bound,wmean,method,traj,order,scan,view,ndist,in_support,nearest_d
111.3732249595587,3.1007829912556795,0.05788926770396972,0.004910376579236524,0.002483552557613961,0.0024268240216225633,21,0,1.0,M1_raw_p2l,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
83.60145620112523,1.5013031747504084,0.025457472408740557,0.004910376579236524,0.00258589384836519,0.0023244827308713345,40,0,0.7553227125938451,M2_raw_huber,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
106.39572268852459,2.698531669381844,0.04404040234789306,0.004910376579236524,0.0027017085408997665,0.002208668038336758,40,0,1.0,M3_global_corr,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
101.66013464555624,2.320170090026187,0.04209682450006119,0.004910376579236524,0.0026228977949833967,0.0022874787842531276,40,0,1.0,M4_patch_corr,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
120.6082760119384,2.988575409971004,0.042325097376973306,0.004910376579236524,0.002729514538140104,0.0021808620410964205,40,0,1.0,M5_full_corr,iv,13,13,oracle,1.1328624685303341,False,1.1328624685303341
116.0428846449026,2.4067389845620415,0.061694689707765885,0.004686850779844619,0.0022124580917307103,0.0024743926881139085,40,0,1.0,M0_raw_p2p,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
116.5378112295844,2.4392761761544492,0.05869154262812614,0.004686850779844619,0.0022150881221463382,0.0024717626576982806,40,0,1.0,M1_raw_p2l,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
85.04380424603723,1.5312187117595322,0.023764524348254618,0.004686850779844619,0.002323361023645932,0.002363489756198687,40,0,0.7513078844444395,M2_raw_huber,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
108.4132148255632,2.4043330800175844,0.0440558767766304,0.004686850779844619,0.002439621388304696,0.0022472293915399228,40,0,1.0,M3_global_corr,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
104.26944912820183,2.012394200523953,0.04242549488117673,0.004686850779844619,0.0023577616098571625,0.0023290891699874563,40,0,1.0,M4_patch_corr,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
126.69446794148564,2.732708093423019,0.04272077496952591,0.004686850779844619,0.0024867010541499675,0.0022001497256946513,40,0,1.0,M5_full_corr,iv,14,14,oracle,1.1331775059358566,False,1.1331775059358566
117.61624425775975,2.45967982906928,0.061077581602400594,0.004559405934214384,0.0021275798627378955,0.002431826071476488,40,0,1.0,M0_raw_p2p,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
121.5075295463776,2.416350750634148,0.056194894438874196,0.004559405934214384,0.00212853469394264,0.0024308712402717437,40,0,1.0,M1_raw_p2l,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
84.70441333369935,1.3363115486890902,0.024390625356356808,0.004559405934214384,0.0022502260748561774,0.0023091798593582063,40,0,0.7497757029073754,M2_raw_huber,iv,15,15,oracle,1.1334875594736167,False,1.1334875594736167
