trajectory,order,kind,n_points,in_support,posthoc,rms_mm,rms_pa_mm,ratio_pa,grad_t_norm_mm,grad_r_norm,rank,cond,sv_min,sv_max,actual_t_mm,actual_r_deg,an_t_mm,an_r_deg,fd_t_mm,fd_r_deg,an_dircos_t,fd_dircos_t,an_dircos_r,fd_dircos_r,an_magratio_t,fd_magratio_t,fd_iters,switch_rate,fo_dircos_vs_default@rcond1e-10,rank@rcond1e-10,fo_dircos_vs_default@rcond1e-08,rank@rcond1e-08,fo_dircos_vs_default@rcond1e-06,rank@rcond1e-06
II,291,p2p,10082,True,0,85.75706385529013,30.979802581680275,0.3612507377113193,30.540108952742138,0.0008767031306579633,6,7.645842447853385,0.18076078696182274,1.382068497860087,92.50362732174771,1.7858072896430401,31.9776912843107,0.5931667856079987,110.26916395470514,3.2049248921041458,0.9249106792175288,0.9909183914002024,-0.5894884791668666,0.7734047599148219,0.3456912146059419,1.192052324296039,40,,1.0,6,1.0,6,1.0,6
II,291,p2l,10082,True,0,82.45515192215792,40.15292737367294,0.4869668715373837,28.57144045266705,0.0011442524069674143,6,32.01099466038878,0.018357560179496222,0.5876437608836192,94.09429044635479,1.921633458954618,65.09809095166295,1.6261964534677462,282.06903749408747,15.534033546518655,0.9978806230941502,0.8807574861464535,0.7937222345946676,0.3920796586547144,0.6918389058768247,2.9977274514323287,40,,1.0,6,1.0,6,1.0,6
II,292,p2p,10170,True,0,89.54057331646544,32.41618767461065,0.3620279218007832,32.035003481805106,0.0009537134399665544,6,7.492346215962764,0.18224787842352808,1.3654642022737624,95.29699537353818,1.9694423102841943,33.32107270767686,0.5687432186991309,102.62399769821032,2.537823308532977,0.912360250073385,0.9809352739628148,-0.5480770283052684,0.41709362184420046,0.34965501878697236,1.0768859741689778,40,,0.9999999999999998,6,0.9999999999999998,6,0.9999999999999998,6
II,292,p2l,10170,True,0,85.84058475942535,41.65394867752005,0.48524772745034706,29.84983802672456,0.0014798281633907374,6,33.44347104688603,0.01795372471143135,0.6004348725705165,95.27397046097846,1.8722089565704192,67.51268156230641,1.7390638210824456,62.54240750274824,0.35572262721075715,0.999096667745196,0.8599818588006118,0.9039778178753182,-0.8221741430900666,0.7086162278705179,0.6564480014860218,16,,1.0,6,1.0,6,1.0,6
II,293,p2p,10161,True,0,85.4141160563782,30.866279693868204,0.36137211410693165,30.455339442832802,0.0007072991482972902,6,7.500275143544886,0.18205828049064202,1.365487195840485,88.76385392592422,1.6647602034619338,31.796115200617667,0.5707607652744299,87.53069434553245,1.512853245892188,0.9120680470237571,0.992339455455382,-0.47424115434540237,0.8879723068066778,0.3582101699544502,0.9861074128054211,40,,1.0,6,1.0,6,1.0,6
II,293,p2l,10161,True,0,81.75631963092904,39.29507299127231,0.4806365204385581,28.459890010132444,0.0013707274733950165,6,32.49598455194645,0.01860378630779885,0.6045483524659443,89.23751920887064,1.7072809210760844,62.2128968323707,1.496605514053113,59.61718661498171,1.719040600374263,0.9994982519396948,0.9815262407108257,0.8529709240873783,0.6831792714253427,0.6971607613469577,0.6680731058361248,40,,1.0,6,1.0,6,1.0,6
II,294,p2p,10048,True,0,84.8849674788223,31.09376820982415,0.36630476671363094,30.70664313381684,0.0012169162730025836,6,7.4041423257401755,0.18376845546444656,1.3606477992402073,88.40009377898583,1.7383031781449019,31.88590967779855,0.5427450868424268,276.9563949402931,40.97506623563475,0.8803151830659247,0.6266657131382145,-0.13159944950510122,0.19289694900814505,0.36069995307378283,3.132987569365306,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,294,p2l,10048,True,0,81.33174340890268,39.46659110671053,0.4852544584995391,28.72028388222329,0.0020110500094714253,6,32.87299769924338,0.018419156317300407,0.6054928832406204,88.40819533198368,1.6244008216261494,61.37085579948357,1.6136056606097677,67.61287255528957,5.859186935921156,0.9986537112462767,0.6046204585718928,0.9403781675907278,0.14555537612420424,0.6941760949765771,0.7647805986921703,40,,1.0,6,1.0,6,1.0,6
II,295,p2p,10084,True,0,90.70408474239134,31.590866056071317,0.34828493276562494,31.308346209864045,0.0009494584755189821,6,7.327368610845109,0.18479961522997604,1.35409489993238,88.94031918468656,1.5969635347696867,32.28484234958473,0.4783279428580463,94.64547189585045,1.8980728465780121,0.9002824599029036,0.9979458799978344,-0.37435121516625336,0.5614503773052809,0.3629944511728609,1.0641458537979378,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,295,p2l,10084,True,0,87.12403308011599,40.236064615237446,0.46182509225942137,29.306714910840377,0.001863971579205474,6,33.011455041962535,0.018429400618877365,0.6083813299803866,90.25547601904314,1.5436628267341477,62.86271673862863,1.60441142243923,90.06962123989715,4.889352491815908,0.9987583060415428,0.2357503015323085,0.9499621116343212,-0.15706989599780746,0.6964975368958713,0.9979407922117902,40,,0.9999999999999998,6,0.9999999999999998,6,0.9999999999999998,6
II,296,p2p,10022,True,0,85.46609890648533,30.640595522999504,0.35851168960602275,30.389938623991295,0.0015375579164366641,6,7.326838126311313,0.18405152372863498,1.348515721260654,86.94047911555772,1.7213590706911908,31.161795141292956,0.4387896592908347,98.28469263645918,2.039562899266514,0.86880827559057,0.9979431303183492,0.07396418243074183,0.9329756173175127,0.358426770341047,1.1304825282343116,40,,1.0,6,1.0,6,1.0,6
II,296,p2l,10022,True,0,82.0944117038332,39.20215360919087,0.4775252394842416,28.46565375033447,0.0023228932286447103,6,31.928031403894575,0.018970508838457998,0.6056910019421465,88.35424454748197,1.8851901084168983,60.76264909386751,1.6660339558826718,50.26496611763048,1.3571359718944271,0.9985310479937104,0.5091608617066199,0.8275999504234405,-0.3975481338232008,0.6877162427800817,0.5689026755315336,40,,0.9999999999999999,6,0.9999999999999999,6,0.9999999999999999,6
II,297,p2p,10027,True,0,90.70255346785032,30.227212639369448,0.33325646835382133,30.05890522216736,0.0014431827408085854,6,7.176632083899732,0.18720684715270058,1.3435146656017842,85.50446499667541,1.644394601709061,30.625809375729716,0.3635530061964632,89.90690441034945,1.7180556212566285,0.8788373523555496,0.9988517369964286,-0.07755046327972363,0.9996659656261743,0.35817789605396805,1.0514878306512319,40,,1.0,6,1.0,6,1.0,6
II,297,p2l,10027,True,0,86.94515869974349,38.88497570455378,0.44723566310160173,28.191616702543865,0.0025369340727096875,6,31.342936547198427,0.01943079247734603,0.6090180956792371,89.44410304225917,1.8358584692969182,60.390063351458565,1.743946402595877,1080.331873196266,40.087897423749496,0.9986804886603121,0.7626945465215714,0.986206825749058,-0.42454378864490916,0.6751709872133853,12.07829064690643,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,298,p2p,10075,True,0,84.3404992512286,30.221149375196113,0.3583231027027135,29.761498859896157,0.0012992079755658862,6,7.210954820879782,0.1851036748423109,1.3347742364667254,87.02545584469871,1.6907847216122733,31.020503992614593,0.5776774406736472,100.36240143480337,3.7892629156592528,0.8541181969144227,0.9933509804125294,0.11218944853527406,0.8115610310894752,0.3564532203999239,1.1532533838593613,40,,1.0,6,1.0,6,1.0,6
II,298,p2l,10075,True,0,80.83639369695405,37.89152505742188,0.46874338802733667,27.809321141467866,0.0023203785690017725,6,30.47619352470323,0.0202100551072018,0.6159255505919989,87.82866518770112,1.740031941085432,58.19730852050791,1.5912839577196816,49.44747200709037,6.749439887266603,0.998047814455184,0.7383356122185132,0.8379864656427363,0.8660115874968729,0.6626231697377176,0.5629992429170387,26,,0.9999999999999999,6,0.9999999999999999,6,0.9999999999999999,6
II,299,p2p,10110,True,0,88.18275842680221,30.98201359078494,0.35133867598961716,30.313543815883936,0.0020318171350117075,6,7.187459932743869,0.18535583782119544,1.332237657640013,87.05464641706793,1.6275246862120745,31.80966334208028,0.6841945132125218,90.69739697441506,2.7729128690873837,0.8201359082899592,0.9994494692784824,0.3785138809785432,0.6217747806031145,0.36539880007878955,1.0418444127599362,40,,0.9999999999999998,6,0.9999999999999998,6,0.9999999999999998,6
II,299,p2l,10110,True,0,84.51352910249405,38.73434627432592,0.45832124969424387,28.344367154477307,0.0031374594038347595,6,30.447041337664537,0.020197275602896633,0.6149472851895972,89.74962350257972,1.7561388717122564,58.56241120235685,1.8407711126320574,1549.7341402301984,31.348717559322168,0.996481097138494,-0.6962186239848196,0.9141342623781233,0.10381369338325457,0.652508711645714,17.26730519583334,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,300,p2p,10184,True,0,82.34868810937415,31.428368057697025,0.38164989363223845,30.773035758366802,0.0016536041330693547,6,7.158935977996971,0.18527322531833607,1.3263591584909753,85.4057845921113,1.6763969415252622,32.35412271060746,0.6942191150666072,93.0053462899523,1.461856032493017,0.8406261990174285,0.9947604342831573,0.35871520724656664,0.8287959014615125,0.37882823587567094,1.0889818146877823,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,300,p2l,10184,True,0,78.82749170636009,38.99407791953264,0.494676122193375,28.863260851668095,0.002641838547181851,6,30.706954379704186,0.020213733483145462,0.6207021919104467,85.84247720393367,1.6543712483307955,58.525797333342034,1.533384005097959,285.93838397401936,12.550246910314218,0.9971182679655601,0.9434446823238385,0.8608152928156672,-0.32770671371128085,0.6817813189885374,3.3309661287467267,40,,1.0,6,1.0,6,1.0,6
II,301,p2p,10104,True,0,87.07619807822203,32.43122251892063,0.372446469123366,31.6539526978269,0.002092981682244412,6,7.102522555298189,0.1862851658506369,1.3230945921716126,89.83319126704258,1.6671672033918388,33.41130933077048,0.7550433387482975,88.82263917465227,0.9416906191265939,0.8141233821401074,0.9967868137386702,0.3705523912255696,0.7592481621946158,0.3719261094871939,0.9887507937975033,40,,1.0,6,1.0,6,1.0,6
II,301,p2l,10104,True,0,83.47068283435068,39.882798048421726,0.47780605949480465,29.668544119688246,0.0032759971539039656,6,30.361040262665018,0.020597722685067252,0.6253682877605354,91.07946149489663,1.7519034024032614,58.96965139925338,1.7349839639587108,64.23826267914876,1.8509653125754142,0.9956835143505972,0.9772692377136495,0.8826872760910556,0.6929733270741983,0.647452789370707,0.7052991050320104,40,,1.0,6,1.0,6,1.0,6
II,302,p2p,10210,True,0,86.59345283217368,32.0054119399267,0.36960544813885904,31.134109681273195,0.0024094595609249077,6,7.090915339973366,0.18580669883414805,1.3175395710328717,88.92510974107853,1.8873596507386243,32.93746678906128,0.7908816045488527,88.73871127108737,1.8351972035059152,0.7939890941160423,0.9940199899164135,0.4411584441172229,0.9772448266067363,0.3703955708906548,0.9979038713527046,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,302,p2l,10210,True,0,83.13069027789328,39.139092251678306,0.47081399325378215,29.088249213951432,0.0035176106771211534,6,29.868081035208252,0.021083939191171974,0.6297368043033277,89.3683647559183,1.9900611199256741,57.94927841644446,1.7917015096372966,66.29689367920324,2.626132743960209,0.9976967068724714,0.8939300574471147,0.8823760647176946,-0.25697132486235125,0.6484316746167854,0.7418385002374352,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,303,p2p,10088,True,0,93.03482385099792,32.84526350605942,0.35304267957408625,31.992780983263096,0.0023959904009590188,6,6.962650806012798,0.18883026337927375,1.3147591855173093,89.04705460904597,1.7200852191814928,33.75948823358625,0.7919679521265282,97.00387970032892,1.7851989716584529,0.8094926066146411,0.9945779484308309,0.35884201214162537,0.9403502970301946,0.3791196506364441,1.089355286665187,40,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,303,p2l,10088,True,0,89.3685961208221,40.47301880009238,0.4528774150751431,30.029556421342626,0.003830588743884389,6,30.322357527187023,0.021004231831692758,0.6368978271845102,91.55546896430249,1.871234966461704,60.669745197003884,2.039739663310895,517.7909179699603,16.726561283673767,0.9993891843623806,-0.30886545092299816,0.9635615401359443,-0.6918291683142737,0.6626556106731142,5.655488676179918,22,,1.0,6,1.0,6,1.0,6
II,304,p2p,10151,True,0,84.4490624829257,32.019933374338116,0.3791626861554805,31.109602387725758,0.0024014297426035963,6,7.057582027586469,0.18622525548692512,1.3143000162072211,87.30513536779024,1.8013607172718609,32.97611961556121,0.8077566416392016,85.66399703317282,2.453863567011866,0.7978254495727685,0.9846825073248181,0.5566811491589612,0.7055535435181485,0.3777111103103199,0.9812022703165766,40,,1.0,6,1.0,6,1.0,6
II,304,p2l,10151,True,0,81.01531108859746,39.084993502888004,0.4824395904638949,29.133714393476513,0.003522409972544221,6,29.730980004915427,0.021249916190796456,0.631780833374698,88.65396003560683,1.8745221117236324,57.862723844179186,1.7567869252005135,53.06184046317735,2.3170018493967346,0.9954499496857208,0.4260859722157962,0.9017243000204804,0.9241760946417612,0.6526806452970476,0.5985275834476552,21,,1.0000000000000002,6,1.0000000000000002,6,1.0000000000000002,6
II,305,p2p,10116,True,0,86.88598147956276,32.58888054051048,0.37507639305629537,31.69110313037879,0.002470041721214363,6,7.0120203910785195,0.18691678123151306,1.3106642814301324,88.58969295720053,1.8511781403767686,33.52059713259349,0.8103596019428393,91.83680710401794,1.2692900351429641,0.7941880529406677,0.9884679617795146,0.55745658886717,0.8096450176794987,0.378380328609871,1.0366534078449186,40,,1.0,6,1.0,6,1.0,6
II,305,p2l,10116,True,0,83.74338618998148,39.94453698294108,0.47698736342380893,29.7857845738711,0.0035972049637632026,6,30.0171921519271,0.020995392832725893,0.6302227409651262,90.9737065227206,1.9824504227643815,58.57718896735056,1.732295182260311,220.7364224456355,8.619390661719729,0.9949560716261779,-0.5182700211938015,0.8508294393145049,0.9367468852936818,0.6438914188103385,2.4263760473528064,40,,1.0,6,1.0,6,1.0,6
