trajectory,order,kind,idempotence_P2_rel,normal_eq_resid_rel,pjw_identity_abs_diff_mm,factor2_grad_maxdiff,fd_step_vs_cached_maxdiff
VI,28,p2p,4.841214887207993e-15,9.773058640909432e-16,6.938893903907228e-15,0.00012562783090900014,4.996003610813204e-16
VI,28,p2l,1.1997882193220503e-14,3.915657679181553e-16,2.983724378680108e-13,0.0031948860963122733,4.163336342344337e-17
VI,29,p2p,1.0846889608551641e-15,7.346538692405663e-16,0.0,9.751385405777895e-05,3.3306690738754696e-16
VI,29,p2l,8.73593152485247e-15,5.952968059873023e-16,2.2898349882893854e-13,0.007361430507459676,1.431146867680866e-17
VI,30,p2p,2.4572082969143337e-15,1.0961911634882289e-15,1.3877787807814457e-14,0.0001304688240583926,2.220446049250313e-16
VI,30,p2l,9.091513590330431e-15,5.220091564024646e-16,2.1510571102112408e-13,0.009769195095303825,2.0816681711721685e-17
VI,31,p2p,2.251603155024759e-15,6.951205142819391e-16,1.3877787807814457e-14,6.800497946501949e-05,1.457167719820518e-15
VI,31,p2l,7.163260335699775e-15,1.6139501062583085e-16,1.734723475976807e-13,0.0062250535800076265,3.469446951953614e-17
VI,32,p2p,3.612816594178693e-15,9.316815752535974e-16,1.3877787807814457e-14,0.00015330663301363345,1.5543122344752192e-15
VI,32,p2l,1.175510627699305e-14,8.193622041024295e-16,2.2898349882893854e-13,0.007494161641317075,6.938893903907228e-17
VI,33,p2p,3.0345960517571636e-15,2.0962619268714092e-16,1.3877787807814457e-14,0.0001611516241440472,1.199040866595169e-14
VI,33,p2l,9.21641262358628e-15,8.801746609756635e-16,2.2898349882893854e-13,0.00833296992817461,2.5153490401663703e-17
VI,34,p2p,2.602845128786516e-15,3.1194114839693656e-16,6.938893903907228e-15,0.0001144298389423766,1.942890293094024e-16
VI,34,p2l,1.0113142955937195e-14,8.866371550342059e-16,2.2898349882893854e-13,0.007803728941242782,2.0816681711721685e-17
VI,35,p2p,4.159979108566858e-15,4.621445594149064e-16,6.938893903907228e-15,0.0002556899339444321,7.771561172376096e-16
VI,35,p2l,1.1154702580823677e-14,6.697766581110386e-16,2.706168622523819e-13,0.013952075974833902,9.853229343548264e-16
VI,36,p2p,2.6382464314296073e-15,4.1184805770674637e-16,0.0,0.0001503170698195298,3.3306690738754696e-15
VI,36,p2l,1.090821240475471e-14,7.787983533368917e-16,2.42861286636753e-13,0.010596530997825454,1.3877787807814457e-17
VI,37,p2p,3.939177515077292e-15,1.0469101335370895e-15,1.3877787807814457e-14,0.00011921245568811273,3.608224830031759e-16
VI,37,p2l,1.2301205757504214e-14,3.440892453588307e-16,2.636779683484747e-13,0.009085258048922863,2.220446049250313e-16
VI,38,p2p,1.3821377318952007e-15,1.846667265003046e-15,2.7755575615628914e-14,0.00010940341835072309,3.9968028886505635e-15
VI,38,p2l,1.1362407013636979e-14,9.688983382160478e-16,2.7755575615628914e-13,0.0049881121979673745,1.2836953722228372e-16
VI,39,p2p,2.7952470222455178e-15,6.085908824196903e-16,6.938893903907228e-15,6.63849301594209e-05,4.440892098500626e-16
VI,39,p2l,8.149233446502425e-15,4.024374809867874e-16,2.0816681711721685e-13,0.004504953414096928,3.642919299551295e-17
VI,40,p2p,3.414886662519709e-15,6.591975746428386e-16,1.3877787807814457e-14,0.00011235739981031029,2.393918396847994e-16
VI,40,p2l,9.82390299584683e-15,6.695963963396884e-16,2.3592239273284576e-13,0.005311136492817049,4.683753385137379e-17
VI,41,p2p,2.860998371547776e-15,2.2462026979651056e-16,0.0,9.63991803280273e-05,8.881784197001252e-16
VI,41,p2l,1.1901639465232076e-14,5.93337764166435e-16,2.706168622523819e-13,0.01259151086319096,1.0408340855860843e-17
VI,42,p2p,1.78770757199656e-15,1.2566576073291732e-15,1.3877787807814457e-14,0.0001500548551127412,2.220446049250313e-16
VI,42,p2l,1.2191569618476143e-14,5.344968171400418e-16,2.42861286636753e-13,0.006997220402570668,2.688821387764051e-17
VI,43,p2p,1.929549327690637e-15,1.0735075416873656e-15,0.0,0.0001091499920471545,1.1102230246251565e-16
VI,43,p2l,7.693799273933796e-15,1.5147355247607413e-15,1.5959455978986625e-13,0.011727489377889963,2.5153490401663703e-17
VI,44,p2p,1.6149568705933239e-15,5.47212118140706e-16,0.0,0.0001066045162262828,3.885780586188048e-16
VI,44,p2l,9.842124285698976e-15,1.127900807132757e-15,2.498001805406602e-13,0.0042261989678443685,1.942890293094024e-16
VI,45,p2p,1.6301358634985885e-15,4.2574713421685537e-16,6.938893903907228e-15,9.675002885953243e-05,8.881784197001252e-15
VI,45,p2l,6.906211652193494e-15,1.3562599742735304e-15,2.0816681711721685e-13,0.0053019540458128945,3.469446951953614e-17
VI,46,p2p,6.715801804754502e-16,8.619233675660437e-16,1.3877787807814457e-14,6.560701033339958e-05,1.1102230246251565e-16
VI,46,p2l,7.465882664714881e-15,6.599475555010905e-16,2.5673907444456745e-13,0.00542615817450324,8.326672684688674e-17
VI,47,p2p,4.721027822003214e-15,9.449248881393216e-16,2.7755575615628914e-14,7.530386218714078e-05,6.097553018058477e-16
VI,47,p2l,9.43418799676118e-15,6.252626901490025e-16,2.7755575615628914e-13,0.007566500647606916,3.122502256758253e-17
VI,48,p2p,3.2876128469198686e-15,1.2392764202616075e-15,3.469446951953614e-14,7.75359480031379e-05,2.7755575615628914e-16
VI,48,p2l,8.13713807040239e-15,1.4344599076582718e-15,2.3592239273284576e-13,0.007399211668145429,6.938893903907228e-17
VI,49,p2p,1.9292690795357554e-15,9.105203724178255e-16,0.0,8.18257199485424e-05,2.0816681711721685e-16
VI,49,p2l,9.404192590455285e-15,4.414261475292e-16,2.1510571102112408e-13,0.006161050557984833,1.5265566588595902e-16
VI,50,p2p,2.48053010835414e-15,7.44998315683554e-16,1.3877787807814457e-14,0.00018133678109955031,1.1102230246251565e-15
VI,50,p2l,8.007716750072103e-15,4.4220879498118e-16,2.1510571102112408e-13,0.00958352424633609,5.551115123125783e-17
VI,51,p2p,1.7982387811970393e-15,9.52500818428749e-16,1.3877787807814457e-14,0.00013379804483391183,2.7755575615628914e-16
VI,51,p2l,1.0615263873971014e-14,3.401009901166063e-16,3.469446951953614e-13,0.011968873412434619,4.163336342344337e-17
VI,52,p2p,2.0665700329494006e-15,8.848308814082361e-16,1.3877787807814457e-14,0.00010502070319726164,2.6645352591003757e-15
VI,52,p2l,6.8863751049035016e-15,2.7726574234628547e-16,1.5265566588595902e-13,0.0068963684775833565,2.7755575615628914e-17
VI,53,p2p,1.4917149585166629e-15,8.227411289492686e-16,2.0816681711721685e-14,0.000107005878361233,3.1086244689504383e-15
VI,53,p2l,9.838367500086329e-15,5.263532442575955e-16,2.0816681711721685e-13,0.01410312939287853,1.3877787807814457e-17
VI,54,p2p,2.8194771006620657e-15,5.41886914697577e-16,6.938893903907228e-15,0.00020091154516631922,9.159339953157541e-16
VI,54,p2l,1.079379918559377e-14,7.026117875071781e-16,2.0816681711721685e-13,0.012477488054899993,1.3877787807814457e-16
VI,55,p2p,2.5806487110375865e-15,2.8634642546869136e-16,0.0,8.404836946119469e-05,2.3592239273284576e-16
VI,55,p2l,5.670946669441249e-15,4.666202126786553e-16,1.457167719820518e-13,0.007547872897075797,9.71445146547012e-17
VI,56,p2p,1.842838726510192e-15,1.5166893863469071e-15,2.7755575615628914e-14,7.263882513168507e-05,3.3306690738754696e-16
VI,56,p2l,1.2980608699722196e-14,7.288817127072656e-16,1.6653345369377348e-13,0.008816307626348278,5.551115123125783e-17
VI,57,p2p,2.802381032468946e-15,2.9588685768924254e-16,0.0,0.00019168484605572994,1.1102230246251565e-16
VI,57,p2l,8.59775877673106e-15,6.651733175134773e-16,2.1510571102112408e-13,0.011287027816693457,4.163336342344337e-17
VI,58,p2p,1.416835699059159e-15,3.6207937350494245e-16,6.938893903907228e-15,0.00013583648463703912,1.4432899320127035e-15
VI,58,p2l,7.505686232147732e-15,4.660736227912861e-16,1.8041124150158794e-13,0.018512699343243517,1.734723475976807e-17
VI,59,p2p,8.22023708043688e-16,7.030744840955835e-16,1.3877787807814457e-14,0.00010079144188970823,9.159339953157541e-16
VI,59,p2l,1.0814161849678667e-14,5.0406649021619065e-16,2.0816681711721685e-13,0.01117881282754091,1.3877787807814457e-17
VI,60,p2p,4.453838952496065e-15,4.527589242848116e-16,6.938893903907228e-15,8.537696197649571e-05,2.220446049250313e-16
VI,60,p2l,7.029262646597173e-15,7.205577259320974e-16,1.5959455978986625e-13,0.009262685766994141,1.1102230246251565e-16
VI,61,p2p,4.378801416802788e-15,4.206292710243359e-16,0.0,0.00010688583782707001,2.220446049250313e-15
VI,61,p2l,5.205901055244917e-15,3.1249063787568017e-16,1.3183898417423734e-13,0.009072211974875205,1.0408340855860843e-17
VI,62,p2p,1.2414580548253977e-15,4.720879057530377e-16,6.938893903907228e-15,0.0001474250516950472,3.7816971776294395e-16
VI,62,p2l,1.0584459145736517e-14,6.982195749164682e-16,1.8041124150158794e-13,0.008429680828621259,1.7763568394002505e-15
VI,63,p2p,3.064676702459374e-15,6.672108889505145e-16,6.938893903907228e-15,0.00014180181358074834,1.6653345369377348e-16
VI,63,p2l,1.0234635208286425e-14,1.4430971445406611e-15,2.220446049250313e-13,0.013848258752399293,1.3877787807814457e-16
VI,64,p2p,3.1494993208227264e-15,8.307465304870368e-16,6.938893903907228e-15,0.00011693518581558284,6.140921104957897e-16
VI,64,p2l,5.044912944709379e-15,5.301445417569864e-16,2.1510571102112408e-13,0.0027865608104176657,3.3306690738754696e-16
VI,65,p2p,2.8263392750869165e-15,3.58175479496112e-16,0.0,0.00013391095887399507,3.3306690738754696e-16
VI,65,p2l,8.537903078752864e-15,4.487407434722335e-16,2.0816681711721685e-13,0.003736497989818968,4.163336342344337e-17
VI,66,p2p,2.899999745924229e-15,3.3354875431998143e-16,0.0,8.340023399502688e-05,4.753142324176451e-16
VI,66,p2l,6.8100771766896345e-15,3.251194130208242e-16,2.498001805406602e-13,0.006365099860139204,2.42861286636753e-17
VI,67,p2p,2.9354341351530513e-15,1.3328871596788592e-15,2.0816681711721685e-14,0.00010750669975199273,2.220446049250313e-16
VI,67,p2l,1.320905622092136e-14,5.108594371956423e-16,2.706168622523819e-13,0.007656869248313658,5.551115123125783e-17
VI,68,p2p,2.734349939294336e-15,1.6393178303362863e-15,2.7755575615628914e-14,0.000159212949799363,2.0539125955565396e-15
VI,68,p2l,1.0962562474684022e-14,6.946320935641289e-16,2.498001805406602e-13,0.012224700402777042,4.85722573273506e-17
VI,69,p2p,4.427656266479096e-15,9.370172686163805e-16,1.3877787807814457e-14,0.00017089672138596163,1.6653345369377348e-16
VI,69,p2l,6.516422714875498e-15,4.581700699572877e-16,1.5959455978986625e-13,0.013977829243666001,1.3877787807814457e-17
VI,70,p2p,2.1869278772516435e-15,2.5050362596074296e-16,1.3877787807814457e-14,6.018448859745201e-05,1.6653345369377348e-16
VI,70,p2l,7.944162985382643e-15,5.265198334741525e-16,2.0816681711721685e-13,0.006973097621065856,8.326672684688674e-17
VI,71,p2p,3.4279584894112897e-15,1.7527783014653343e-16,0.0,0.0001594002685829793,9.71445146547012e-17
VI,71,p2l,9.474320076185302e-15,7.447907934490933e-16,1.942890293094024e-13,0.007437270264983517,1.0408340855860843e-17
VI,72,p2p,2.32429633801999e-15,5.990555798476362e-16,6.938893903907228e-15,8.592114748747805e-05,9.992007221626409e-16
VI,72,p2l,9.135572546317064e-15,3.9003317932868526e-16,2.0816681711721685e-13,0.008638044019191556,4.163336342344337e-17
VI,73,p2p,1.243422603743901e-15,9.657195569540825e-16,1.3877787807814457e-14,8.699230295113741e-05,7.632783294297951e-17
VI,73,p2l,1.1163989548698573e-14,4.232824297855546e-16,3.122502256758253e-13,0.023024044708971604,3.469446951953614e-18
VI,74,p2p,1.6399269384465122e-15,4.787036466408726e-16,6.938893903907228e-15,0.00013565061809127366,2.220446049250313e-16
VI,74,p2l,1.1559629919920532e-14,1.2501903025815838e-15,2.7755575615628914e-13,0.013691068844997028,5.551115123125783e-17
VI,75,p2p,3.8073956468383554e-15,6.490212136957005e-16,1.3877787807814457e-14,0.0002257607371108361,2.7755575615628914e-16
VI,75,p2l,9.391680138279051e-15,5.00326954088636e-16,2.7755575615628914e-13,0.00299617411810743,5.551115123125783e-17
VI,76,p2p,1.2707493834118511e-15,8.089917246739193e-16,6.938893903907228e-15,0.00013860309876017945,8.881784197001252e-16
VI,76,p2l,8.903504771266446e-15,9.806824405150354e-16,2.0816681711721685e-13,0.008739818445974941,3.122502256758253e-17
VI,77,p2p,2.982291934368722e-15,1.0709103932024842e-15,6.938893903907228e-15,0.00013286306036697226,1.6653345369377348e-16
VI,77,p2l,6.237441066441512e-15,8.634853819830174e-16,1.5265566588595902e-13,0.004550216711188819,9.020562075079397e-17
VI,78,p2p,1.9726542699565896e-15,9.007972957661224e-16,1.3877787807814457e-14,9.98866742606963e-05,9.298117831235686e-16
VI,78,p2l,7.083618360452488e-15,5.21298455557788e-16,1.942890293094024e-13,0.004825365113589122,1.1102230246251565e-16
VI,79,p2p,2.30145351163802e-15,5.276701288647788e-16,0.0,0.00015456475784562246,1.1102230246251565e-15
VI,79,p2l,8.817832751509281e-15,4.0955911359971406e-16,2.42861286636753e-13,0.012193064771097464,5.551115123125783e-17
VI,80,p2p,3.547164803143247e-15,7.973916885640636e-16,6.938893903907228e-15,0.0001077695092174466,2.220446049250313e-16
VI,80,p2l,1.1281646492248841e-14,3.080905771491694e-16,2.914335439641036e-13,0.007148091267489315,2.7755575615628914e-17
VI,81,p2p,3.054231945112935e-15,4.528281132120431e-16,6.938893903907228e-15,4.529001790685647e-05,2.7755575615628914e-16
VI,81,p2l,8.486312792738952e-15,1.155803816949439e-15,1.8041124150158794e-13,0.005223901133899518,5.551115123125783e-17
VI,82,p2p,3.740475629221675e-15,8.925016701184428e-16,6.938893903907228e-15,0.00012313062835188696,2.220446049250313e-16
VI,82,p2l,6.51045863857669e-15,4.402559248378808e-16,1.942890293094024e-13,0.003429475868633597,7.632783294297951e-17
VI,83,p2p,2.0271217700465674e-15,6.747579690607005e-16,0.0,0.00017773714493268897,4.996003610813204e-16
VI,83,p2l,8.234476407975991e-15,5.795569635622903e-16,1.8735013540549517e-13,0.004309141545183019,6.938893903907228e-17
VI,84,p2p,2.014573289304359e-15,9.136789263907705e-16,6.938893903907228e-15,7.237294905485664e-05,1.5265566588595902e-16
VI,84,p2l,7.763632210164617e-15,1.060363181690048e-15,2.2898349882893854e-13,0.005085810624440586,4.163336342344337e-17
VI,85,p2p,1.2902282376506856e-15,8.480175756084157e-16,6.938893903907228e-15,8.190110752391393e-05,1.1379786002407855e-15
VI,85,p2l,8.057635146127402e-15,6.148757457402837e-16,2.636779683484747e-13,0.007092049574170837,3.5561831257524545e-17
VI,86,p2p,3.2579399263231918e-15,5.662497306956583e-16,1.3877787807814457e-14,7.194317840603093e-05,1.942890293094024e-16
VI,86,p2l,8.468811667959413e-15,5.157470285246993e-16,2.636779683484747e-13,0.011990865865154096,1.6653345369377348e-16
VI,87,p2p,1.571958065084668e-15,6.946132966878325e-16,0.0,5.652571983071758e-05,6.106226635438361e-16
VI,87,p2l,8.033358324223037e-15,5.174468375857406e-16,1.457167719820518e-13,0.011596410736230564,1.3877787807814457e-17
VI,88,p2p,4.381464349756888e-15,9.122745342268663e-16,6.938893903907228e-15,0.00015259452702444845,4.440892098500626e-16
VI,88,p2l,1.2753727297971129e-14,1.1644068746299214e-15,2.8449465006019636e-13,0.011368131325725846,3.469446951953614e-17
VI,89,p2p,2.4972577277894645e-15,9.911969896382522e-16,2.0816681711721685e-14,9.760659484365358e-05,2.983724378680108e-16
VI,89,p2l,5.917468939403505e-15,4.3464061074476357e-16,2.0122792321330962e-13,0.0057697987433598455,2.220446049250313e-16
VI,90,p2p,3.703291755885995e-15,4.980025641723671e-16,0.0,0.00016847902277480117,3.0531133177191805e-16
VI,90,p2l,4.960299684033547e-15,4.277488891234395e-16,1.6653345369377348e-13,0.00827629962076757,8.326672684688674e-17
VI,91,p2p,4.623441661465827e-15,5.053644991966868e-16,6.938893903907228e-15,0.0001173539210675631,1.6653345369377348e-16
VI,91,p2l,1.3262543114471582e-14,6.172436810198529e-16,3.122502256758253e-13,0.004273701630081434,8.673617379884035e-18
VI,92,p2p,2.4184057174106242e-15,5.334291968099346e-16,6.938893903907228e-15,0.0001968242126220432,7.771561172376096e-16
VI,92,p2l,1.4147443422912561e-14,4.0396773660962083e-16,3.469446951953614e-13,0.007494903612045772,1.0408340855860843e-17
VI,93,p2p,1.3141959445555213e-15,3.85876727774394e-16,6.938893903907228e-15,0.00011491040269248892,3.0531133177191805e-16
VI,93,p2l,9.893999999288183e-15,7.780280456308863e-16,2.2898349882893854e-13,0.01063747704076455,1.1102230246251565e-16
VI,94,p2p,2.7616789253597728e-15,1.898432678341915e-16,6.938893903907228e-15,0.0001388438873484131,1.7763568394002505e-15
VI,94,p2l,7.459046829911971e-15,1.5969620928963729e-15,2.42861286636753e-13,0.009289191361844137,2.220446049250313e-16
VI,95,p2p,1.7940344891723418e-15,2.95203905677285e-16,6.938893903907228e-15,7.933029168005756e-05,1.6653345369377348e-16
VI,95,p2l,7.531542208903168e-15,1.0887686448941118e-15,1.457167719820518e-13,0.006557910215057236,6.938893903907228e-18
VI,96,p2p,2.6823268749655513e-15,6.875803669462724e-16,1.3877787807814457e-14,0.00013920757849269355,1.5265566588595902e-16
VI,96,p2l,8.191461386939884e-15,6.295247794402284e-16,1.5265566588595902e-13,0.008036055256856085,5.551115123125783e-17
VI,97,p2p,1.5575254350916015e-15,9.53278945317567e-16,1.3877787807814457e-14,8.110896022524294e-05,1.5265566588595902e-16
VI,97,p2l,9.145350846925437e-15,1.5655387659723287e-15,1.8041124150158794e-13,0.004253080784381542,3.2959746043559335e-17
VI,98,p2p,4.167986622385213e-15,6.428845184183582e-16,6.938893903907228e-15,6.953819692119556e-05,2.220446049250313e-16
VI,98,p2l,1.1650592189717728e-14,5.312970021708336e-16,2.5673907444456745e-13,0.013712987071822731,3.885780586188048e-16
VI,99,p2p,2.481958868233825e-15,8.155329923061276e-16,1.3877787807814457e-14,0.00019862883217686839,2.0122792321330962e-16
VI,99,p2l,6.716141382878105e-15,6.368839006552617e-16,1.3877787807814457e-13,0.006730783881860994,6.938893903907228e-17
VI,100,p2p,1.9253180600305536e-15,8.109494401201663e-16,0.0,0.00011165563724041365,2.220446049250313e-16
VI,100,p2l,1.1909764693964128e-14,5.644465688502096e-16,2.42861286636753e-13,0.0057071895234635725,3.552713678800501e-15
VI,101,p2p,2.4587379348569856e-15,1.767479178684777e-16,0.0,0.0001753495387309678,3.3306690738754696e-16
VI,101,p2l,7.099676998618309e-15,9.65948174153986e-16,1.942890293094024e-13,0.0071122595061206065,5.551115123125783e-17
VI,102,p2p,1.5686462240248045e-15,4.072857103415678e-16,6.938893903907228e-15,8.293224049504139e-05,3.608224830031759e-16
VI,102,p2l,8.112695735615125e-15,3.2251430239989143e-16,2.7755575615628914e-13,0.002654463185208342,2.7755575615628914e-17
VI,103,p2p,3.1673825138329053e-15,3.87569271968934e-16,6.938893903907228e-15,0.00013021516488342976,1.6653345369377348e-16
VI,103,p2l,8.361285565342369e-15,5.385627124487355e-16,1.942890293094024e-13,0.004057745355355472,1.1102230246251565e-16
VI,104,p2p,3.2122414331796814e-15,6.320207220796933e-16,6.938893903907228e-15,0.00012285345506343748,1.249000902703301e-16
VI,104,p2l,9.448012370754356e-15,2.986331338664582e-16,1.942890293094024e-13,0.004804952612676195,9.71445146547012e-17
VI,105,p2p,4.057749520729778e-15,1.2205966189873463e-15,6.938893903907228e-15,0.00014134467713425086,3.885780586188048e-16
VI,105,p2l,8.863500073106216e-15,1.9376474744218014e-16,2.2898349882893854e-13,0.006832908081054953,5.551115123125783e-17
VI,106,p2p,5.207471561701686e-15,9.779044091969684e-16,6.938893903907228e-15,0.00010851902449515033,2.220446049250313e-16
VI,106,p2l,1.098561833162215e-14,1.327009241883826e-15,1.942890293094024e-13,0.004126762298079535,8.326672684688674e-17
VI,107,p2p,4.4369060194507585e-16,8.338672646930993e-16,6.938893903907228e-15,0.00020966765403893778,6.661338147750939e-16
VI,107,p2l,1.2613594874669489e-14,5.35793406303344e-16,2.498001805406602e-13,0.006135339480433665,2.7755575615628914e-16
VI,108,p2p,2.9028799410969765e-15,3.8981357396966233e-16,6.938893903907228e-15,9.93861422412326e-05,2.3592239273284576e-16
VI,108,p2l,7.626561253817738e-15,8.008675913520688e-16,1.734723475976807e-13,0.003382659838149466,9.71445146547012e-17
VI,109,p2p,2.0842843407720586e-15,4.869701147019639e-16,0.0,0.00016481805907818392,3.469446951953614e-16
VI,109,p2l,7.028041517671385e-15,7.554942607879537e-16,2.1510571102112408e-13,0.002634570158166802,6.245004513516506e-17
VI,110,p2p,2.752964636047897e-15,6.762988643956421e-16,1.3877787807814457e-14,0.000180087118846949,3.885780586188048e-16
VI,110,p2l,9.113595976467954e-15,6.754285562253973e-16,2.0816681711721685e-13,0.005535087330711695,2.0816681711721685e-17
VI,111,p2p,2.7180147517934178e-15,4.1634350850689406e-16,0.0,4.446502613248988e-05,9.71445146547012e-17
VI,111,p2l,8.31852918759948e-15,3.697719551465854e-16,2.0122792321330962e-13,0.007019344111464911,1.457167719820518e-16
VI,112,p2p,1.0230295099470464e-15,6.425862156694901e-16,2.0816681711721685e-14,9.090150308942689e-05,3.608224830031759e-16
VI,112,p2l,8.416209589163663e-15,1.6995709413377095e-15,2.42861286636753e-13,0.011563471297414314,2.6020852139652106e-17
VI,113,p2p,3.929759422562776e-15,7.27474796277769e-16,1.3877787807814457e-14,0.00011286846179699161,1.1102230246251565e-16
VI,113,p2l,1.3571452751467024e-14,8.354637414004996e-16,3.2612801348363973e-13,0.00408520684846887,5.551115123125783e-17
VI,114,p2p,2.113208030722835e-15,1.6190486124966819e-15,2.0816681711721685e-14,0.00016883027891350516,8.049116928532385e-16
VI,114,p2l,8.190946024677563e-15,3.900903501404262e-16,1.8041124150158794e-13,0.015003210701209038,2.0816681711721685e-17
VI,115,p2p,3.0248675592699473e-15,4.967950337000932e-16,0.0,0.00011038918022154148,3.885780586188048e-16
VI,115,p2l,6.309665111700012e-15,1.1196132400442098e-15,2.1510571102112408e-13,0.002959005118130454,3.469446951953614e-17
VI,116,p2p,1.3932645344936882e-15,9.036089835786538e-16,1.3877787807814457e-14,0.00011196470436812545,1.2212453270876722e-15
VI,116,p2l,8.629161225853865e-15,3.3818973920073424e-16,2.42861286636753e-13,0.008562420071980126,1.0408340855860843e-17
VI,117,p2p,3.7407793553221875e-15,2.5349861930995835e-16,6.938893903907228e-15,8.212063023395116e-05,5.551115123125783e-16
VI,117,p2l,1.0520671235685898e-14,5.530296989177359e-16,2.498001805406602e-13,0.007734956650216472,1.3877787807814457e-17
VI,118,p2p,2.8756986654640115e-15,6.781584192440333e-16,2.0816681711721685e-14,0.0001392859556116413,2.220446049250313e-15
VI,118,p2l,9.119324273280253e-15,4.972315342136699e-16,3.191891195797325e-13,0.007741435048881501,1.0408340855860843e-17
VI,119,p2p,1.30123964265867e-15,1.6335965534511392e-15,2.0816681711721685e-14,0.0001012164762217091,5.773159728050814e-15
VI,119,p2l,8.167440682268013e-15,3.0458542987492213e-16,2.220446049250313e-13,0.01348083465979115,5.551115123125783e-17
VI,120,p2p,4.605985338909782e-15,1.2849084783271736e-15,2.0816681711721685e-14,9.18452537089897e-05,7.771561172376096e-16
VI,120,p2l,1.1510917157751606e-14,3.993564779615778e-16,2.7755575615628914e-13,0.010827300986340481,1.249000902703301e-16
VI,121,p2p,1.0522074565820186e-15,8.285553581481367e-16,1.3877787807814457e-14,0.00027801207650615667,2.220446049250313e-16
VI,121,p2l,1.194487325056973e-14,1.8798396469330633e-15,3.5388358909926865e-13,0.006466157605335865,4.85722573273506e-17
VI,122,p2p,1.4002291630217952e-15,1.5612776616507114e-15,2.7755575615628914e-14,0.00015413015028245547,1.6653345369377348e-16
VI,122,p2l,9.96412560747467e-15,1.2538263020095999e-15,2.42861286636753e-13,0.008122949221990555,1.214306433183765e-17
VI,123,p2p,3.35681766816269e-15,1.7253011312081348e-15,3.469446951953614e-14,7.947925656909272e-05,1.6653345369377348e-16
VI,123,p2l,7.503840019351545e-15,8.02285065144931e-16,3.469446951953614e-13,0.009655849019056037,2.2551405187698492e-17
VI,124,p2p,1.2632269300597998e-15,1.2368846395299026e-15,1.3877787807814457e-14,0.00011401514730054185,1.942890293094024e-16
VI,124,p2l,7.970199492542349e-15,4.2403091727946885e-16,3.469446951953614e-13,0.0047526458664606435,8.326672684688674e-17
VI,125,p2p,1.3717192023842032e-15,7.280744460056896e-16,6.938893903907228e-15,0.00013132948965249164,1.4210854715202004e-14
VI,125,p2l,8.637237139007522e-15,8.954141489167156e-16,2.3592239273284576e-13,0.00929759398809812,1.214306433183765e-17
VI,126,p2p,3.449177460879966e-15,1.1842680845513754e-15,2.0816681711721685e-14,0.00010019526210070049,1.3877787807814457e-16
VI,126,p2l,7.16188786854402e-15,3.182938439113981e-16,2.3592239273284576e-13,0.016423187012439906,5.204170427930421e-17
VI,127,p2p,3.4473391533916663e-15,1.080256389248691e-15,1.3877787807814457e-14,0.0001226932288146826,1.6653345369377348e-16
VI,127,p2l,1.0942303246285431e-14,6.968753190074844e-16,2.636779683484747e-13,0.009890119056348866,2.220446049250313e-16
VI,128,p2p,3.906715559362294e-15,7.430030994510766e-16,2.0816681711721685e-14,0.00012144662585675606,3.469446951953614e-16
VI,128,p2l,8.229922407018601e-15,9.114377674333981e-16,2.7755575615628914e-13,0.00679824740836899,2.7755575615628914e-17
VI,129,p2p,6.559051714339108e-15,1.025515245276653e-15,0.0,0.00013946545491175938,2.636779683484747e-16
VI,129,p2l,9.287615567356021e-15,8.154118072047169e-16,2.7755575615628914e-13,0.0066137660096960635,5.0306980803327406e-17
VI,130,p2p,4.124301475794306e-15,5.802792751049565e-16,0.0,0.00010658306701881795,1.0408340855860843e-16
VI,130,p2l,1.2539268844107048e-14,7.778014607095335e-16,3.469446951953614e-13,0.006714209602609961,1.9255430583342559e-16
VI,131,p2p,1.4940344752401219e-15,6.884899216577474e-16,6.938893903907228e-15,0.00016731653139497732,3.885780586188048e-16
VI,131,p2l,1.0214415077805132e-14,6.932760855018848e-16,3.122502256758253e-13,0.014310903866662669,1.474514954580286e-17
VI,132,p2p,1.854205331282292e-15,1.0836139106687392e-15,6.938893903907228e-15,0.00016448257892073131,6.38378239159465e-16
VI,132,p2l,1.4638934877202072e-14,3.936867453027948e-16,3.0531133177191805e-13,0.015618442275462743,3.2959746043559335e-17
VI,133,p2p,2.1623869032865596e-15,9.900820360584034e-16,6.938893903907228e-15,5.7287614440439116e-05,3.885780586188048e-16
VI,133,p2l,7.617085530679887e-15,3.5912721821687665e-16,1.942890293094024e-13,0.00754833388234311,2.0816681711721685e-17
VI,134,p2p,4.139143234946073e-15,5.412104889602753e-16,2.0816681711721685e-14,0.00013718723555949247,8.326672684688674e-17
VI,134,p2l,8.824887397639709e-15,5.540830478760867e-16,2.0816681711721685e-13,0.00978137777273887,2.0816681711721685e-17
VI,135,p2p,3.963209926857535e-15,3.073492209392797e-16,6.938893903907228e-15,0.00016031524365651972,1.1102230246251565e-16
VI,135,p2l,8.627515988179435e-15,4.829968783374305e-16,2.7755575615628914e-13,0.011528174790874153,8.326672684688674e-17
VI,136,p2p,3.873211423669748e-15,2.9095845590352867e-16,6.938893903907228e-15,0.00015436148003657862,3.3306690738754696e-16
VI,136,p2l,8.49174648959166e-15,3.9725257624337887e-16,2.220446049250313e-13,0.008832759308541431,2.7755575615628914e-17
VI,137,p2p,1.39767419312127e-15,5.373345922109336e-16,1.3877787807814457e-14,6.071625541365783e-05,1.249000902703301e-16
