trajectory,actual_t_mm,an_t_mm,fd_t_mm,cond
II,129.3990255361285,51.69942649703591,147.8534337269877,4.571682381983579
II,137.35957211124173,55.02310557698883,172.99118848651705,4.433164058170324
II,144.16785538491084,57.90590545457963,200.60998119659584,4.39002727847927
II,153.61126175537072,62.24773395821971,204.19204509903005,4.3300009630284295
II,160.73887654496326,65.04292352863739,222.87028036957923,4.3153846263256055
II,173.489692886891,69.92215172427723,272.8231923054643,4.311013614975049
II,182.70776087755797,73.9295511696863,243.45748023550772,4.259671393592466
II,158.2045819396164,64.42465937817147,269.4689375519721,4.325328977636296
II,154.76999374411554,63.10821087382354,184.74653926475773,4.366845840536048
II,151.8888712660298,61.30405166220484,183.3705726113992,4.398512073106978
II,143.6079780414489,58.906086276352944,192.9470598850308,4.398439619343923
II,139.99849786213974,58.37705015383914,200.54941307397067,4.418186916986781
II,124.81945898782486,51.19148717902818,172.27880604875455,4.641032548159077
II,117.48709878545364,49.44022735084587,133.32808076467637,4.79581481731025
II,108.2306211838787,45.365500882745536,135.15936156056742,5.014267695576685
II,105.11202521093227,44.02213065383544,134.76421371563387,5.151035013908237
II,99.73426461598964,42.21059891605437,113.85677192815996,5.340408826246203
II,107.49513165882816,45.05143439530934,142.5183907031141,5.072772796686692
II,90.9329427662938,39.1083309767282,105.68136275337184,5.710081670545117
II,99.85330207881216,42.30420152232789,111.48062506710676,5.272188619253417
II,98.89349867843356,41.36855212135326,113.25631577252317,5.374561124593981
II,89.878759083939,39.71347555443218,111.78650822906708,5.833805614292852
II,91.581522545963,40.20465136201999,104.2892705103693,5.690770867433539
II,89.14195613367338,40.52070251258985,96.5677293509314,5.79961017859601
II,84.06720559210184,38.22866616952359,108.81930348077864,6.049060591041855
II,84.96698182226378,38.26465439440195,90.9505212937249,6.159340913955178
II,79.07613331466212,35.74434639800726,93.83484872873044,6.452769886378415
II,79.77337483475732,35.756713462852225,92.76414955676876,6.501975020892566
II,77.7733072520534,36.90428913212307,90.6154429002431,6.602368915586959
II,76.38781661345467,35.941046130396835,80.6676396327506,6.642598956529858
II,75.01986682494181,35.50618655920928,85.92302799088219,6.630500168774146
II,76.12363116446205,35.88686945216932,84.35001632282818,6.725066495832023
II,77.2736207122674,35.96114012504164,93.41051447421938,6.677559766917288
II,77.21892499272077,36.05614305190826,99.83441833333136,6.781791368214406
II,75.35847833872711,34.83121339453134,76.11997717389256,6.790289474558701
II,75.3871481754723,35.58989888019288,85.13684304192542,6.837632073802162
II,74.66170141950495,35.06954359141597,97.7188213674137,6.815801429990858
II,74.06247264736015,34.79502657490525,83.31756517553792,6.895884675617412
II,73.60297707202287,34.34361600351092,84.3247032651909,6.89056796900143
II,72.20220440782414,33.062434738052666,73.16935769290596,6.930303394308361
II,72.53649509991662,33.17982635028044,87.97541239160284,6.933704939539975
II,73.24568757395465,33.326422770613334,77.61305612166025,7.037277003123335
II,71.77204709220571,32.67123703828154,88.44449331153314,7.056060232830843
II,71.63822492550987,34.10861168992348,75.47437765707275,7.091995934555125
II,70.27215522832026,32.00047540624791,77.55809972647218,7.107454754332784
II,70.31366914575595,33.12836243192408,80.40397527526252,7.143810004713752
II,68.86056582362747,31.70723271769528,75.16538296501616,7.233475771703922
II,68.44065426797769,32.1843438891799,73.63983115651968,7.274416034659877
II,68.01366400047573,31.579474911614945,77.28534802230897,7.289753506294186
II,67.05602004121413,30.42855624762408,79.16108602195692,7.405223329172455
II,66.15952853971841,29.896370699461944,73.02260419450117,7.384015422781707
II,66.3099512694661,31.18636728082245,75.58951144591111,7.443035254430044
II,65.95519824189732,30.53875874320922,73.11675543909674,7.529080236139474
II,64.89822514520536,31.4962082325105,78.51289676389544,7.580219093275496
II,65.8976043165255,32.56113030686126,70.20797507996222,7.529172684681445
II,65.8593350935377,30.735150079928253,89.44379825673755,7.663570471688724
II,65.87750274035011,31.5554399487372,78.30509330615347,7.720697193697759
II,65.5360510498541,32.11640020119283,73.30190391096903,7.767239089082999
II,66.05757401897093,32.409259436644604,74.27206636134784,7.800117088056448
II,65.04423804609432,31.619392337341274,69.80542500250752,7.753958458873122
II,65.01685219354749,32.52054443242272,73.85364334999855,7.935207257561792
II,63.48720462839069,32.298919422087046,69.36179225462226,7.84747519601641
II,62.65101635045688,32.30264406378085,66.02219568236434,7.977651210727745
II,64.05762403515455,31.646885889505725,67.17325338175714,7.991730830064664
II,62.05551447126333,30.62577573664095,65.06296735539485,8.085628691386281
II,61.86399224958468,29.973161401832755,66.68438823136391,8.047058548353727
II,61.27167200723952,30.14312173125796,63.68488589122623,8.096799758087649
II,60.93823502645171,29.59364690269961,67.03120592428706,8.0669864646111
II,59.37615542835891,28.92915671153641,58.48249485193264,8.02633424888483
II,60.65855529830674,28.7170282729518,76.9745457555492,8.111369737143887
II,58.32418933149305,26.95968291450466,58.89355339707886,8.057790165270294
II,59.17477253472169,27.21252183972791,57.64588400660213,7.9763290688801884
II,59.48736406242045,27.63057371667951,58.9741714867713,7.97414144444937
II,60.37150475025568,27.27735227951083,74.49430547187737,7.981258179370922
II,61.26654198885552,28.6275873970563,82.98680135674729,7.855334835977444
II,61.03784654031447,28.621916980261023,61.360480009938975,7.851422408790852
II,61.68500951595299,28.338367452568065,60.410870178723926,7.76039210105407
II,61.95696313347028,28.526704157951247,65.79742502320204,7.720053654486666
II,62.99706543716833,29.437392878641536,63.54477679082447,7.67605252004434
II,61.90578846569189,28.470737157830367,109.8901066139054,7.587864787605445
II,63.33622619969013,28.008630190648415,64.96255504617815,7.633825246394977
II,64.1740852293194,29.72203017822193,63.17250638592416,7.37891049708119
II,64.85010803482315,28.96753963835931,64.67350970687721,7.41943626617004
II,64.12171802912117,28.708029788264493,74.31529891607624,7.323148099076788
II,64.04667576082065,28.04888742444032,58.64540114100776,7.332087560332101
II,64.43564122751043,28.54786221356605,63.83114270581347,7.269357207375839
II,65.02592737121715,29.54268257338265,64.9343105519728,7.212358353116833
II,64.31442299672482,29.607997783848344,63.722110244586986,7.254055987221865
II,65.11164221304959,31.457546845011475,67.07026354948292,7.221576925890638
II,63.136626865579984,29.35059109023292,59.00928759389314,7.216278388353608
II,65.28924107036134,29.469744439330736,71.35213987315119,7.187347733164215
II,65.43494750132322,30.958438693307336,63.67076476004132,7.246604914094645
II,64.7129049151524,30.706437724516796,73.47619256451546,7.262166628379345
II,66.07791382933905,32.47848528721015,67.60865321763352,7.234912683722879
II,66.5408999387816,32.12514597924172,66.62770455292672,7.263321392586198
II,65.11659352146384,31.403036449378696,65.46074545467,7.225083211100444
II,67.38152989106838,33.90258755288718,74.28978993378198,7.282723383973687
II,66.66431566049731,34.550446504007645,71.00686897235533,7.20732893255939
II,66.04261631209123,34.146351089083986,66.27643202195473,7.171078783641703
II,67.80228418710408,34.917544842868494,71.0940774400995,7.273548221204921
II,67.21680201619353,35.07843441954576,61.3887567341567,7.242846771020153
II,65.99151673117109,34.91599332014462,78.52331750289191,7.252911854184721
II,65.4835558352561,34.085287249199915,70.68973102735812,7.159177200716934
II,67.07285597114961,34.345323092486325,69.35439292547508,7.17163918297601
II,65.44085683228758,33.4614328820028,65.41380090717273,7.163425697087639
II,65.87252173164356,33.397645280988186,64.75659492607507,7.086898807373472
II,65.09240350942665,33.75614215747209,71.55992786763451,7.100513578956719
II,66.1388748310309,34.795167848210525,71.09919884434028,7.179343721356805
II,66.0161998343294,35.46782678956239,70.55011286209971,7.067838337688496
II,63.99460795447386,34.94642359119634,76.51743617834845,7.13964708973897
II,63.52479413085872,35.10317864776158,64.31667220855856,7.082851529967259
II,64.87904119313401,34.57804900067894,62.00144558218054,7.129632571194429
II,63.84218733345477,37.00815717728857,66.33200187183611,7.050852407521933
II,63.89796873360091,36.33406705547587,65.37146173963755,7.175687317711416
II,63.6000078554422,35.987219929493705,65.26290844603231,7.049863501848973
II,62.80471574994311,35.146586435720714,67.89728634877848,7.098555180593283
II,61.63227885756334,33.64502409888665,65.08264126184764,7.095357335957302
II,62.0249466043281,34.01885779491173,64.20507743717633,6.992964089284952
II,61.66484191940246,32.30705257296893,64.13284018217333,7.086804619297469
II,61.05788247156229,30.994201345048364,59.35876124336728,7.128417400043225
II,60.60493013049656,30.93636741579795,61.56000127802668,7.115219060710042
II,60.39608009598418,28.419190697623428,60.18373288031542,7.101997124699556
II,60.23157712349568,28.504476442670864,61.39162295178667,7.111945983999258
II,59.26849306776528,26.38998518311825,72.0004732240542,7.119919348107911
II,58.45479937925081,26.220593292438423,66.51953762278652,7.291350951010371
II,57.77913291053436,26.98855486986533,95.94687204938216,7.031693261179562
II,56.7769887344257,25.540267187997056,62.54531802343899,7.215226459766599
II,57.120428131246406,25.297635803638684,54.54535547152211,7.098249005882256
II,55.90490416631695,22.89181972675439,62.76846260003789,7.255685279073368
II,53.737572584444194,23.25298225288947,57.776790567343824,7.154620604779154
II,54.03216875395525,22.66750650507468,68.75686991848215,7.071176438736607
II,55.06783528661317,23.50204584445293,57.35293025089862,7.165927762920854
II,54.11763041735863,22.99765229536034,53.76203885672639,7.091675288983232
II,55.4223875357167,22.0452382953754,52.748080659923325,6.918328422629218
II,54.38763731157098,20.850531936181333,57.79991494129538,6.871092200194531
II,54.74932507710447,19.75769662492789,57.26945334945821,6.755103574232916
II,54.778647215545824,19.64060022232279,56.9209438108371,6.617201272908453
II,55.6679507057409,19.265287189322702,64.20082842077467,6.624211691216776
II,55.490841969526,18.628335192471145,67.91050914744042,6.55635141551217
II,54.85827256485763,17.796432733016783,57.784105897262265,6.501492028745543
II,56.639951103204936,17.815972325298556,62.95056744040174,6.466869394837326
II,56.51000354312346,17.671645432678076,62.03182217638219,6.445861915881106
II,63.05831233216769,20.96615335431713,74.92658021542547,5.663731628629443
II,72.2039093721666,25.60834384481866,94.75616787471296,5.050258590485701
II,105.54239303566789,38.93118007294,128.66876155943453,4.305324198470442
II,177.38859776227315,68.2718227591037,251.10647721562503,4.440145282571359
II,204.52692679913184,77.13016040171644,277.1645639067148,4.623214305878817
II,113.3462379293349,43.0938022591739,162.2444817132364,4.425921413996458
II,65.41618519508535,19.190161295269974,73.58562395162127,6.561409152548308
II,61.61955821600325,17.45281218387117,68.93051557534726,7.263589285063707
II,78.31998897625229,25.811829097992025,114.73843510600992,5.783790004841759
II,197.1508152445666,76.40785660876216,280.6403545770294,4.680568102237872
II,243.76507541287825,97.95417330654917,389.2087756077879,5.137345333809816
II,318.7898772596763,144.32884309104605,659.8531025588203,6.34371333931665
II,378.5996127736284,259.00355532387334,2505.88814253643,9.854959940691428
II,299.99999999999994,730.307138495308,2188.47312399426,25.784376576649095
II,300.0,1183.4067944786168,3266.966348953703,42.11801851925022
II,300.0,1542.8828105860102,4010.042451617935,50.04295596309618
II,300.0,2050.042970336971,4995.692405728458,60.69903833559453
II,300.0,2443.0107483157967,5311.822168601512,68.01869673016891
II,300.0,2446.2143827684467,5388.91544081765,63.45194462048901
II,300.0,2379.1244033006524,5494.154307675323,58.68798330551056
II,300.0,2425.4377666369924,5004.7330505863865,58.48234626039272
II,300.00000000000006,2423.5970645184857,5466.625762200195,58.508990057731154
II,300.0,2378.844973546953,5146.055996344555,58.69078735009285
II,300.0,2190.600743245452,4715.140706045127,56.547460309103904
II,300.00000000000006,2112.353098708691,4622.224599647151,57.28260774964176
II,299.99999999999994,2376.3082864896624,4615.380447466884,69.34392489034383
II,300.0,2541.689682268004,5069.465657871611,77.09671679456194
II,300.0,2471.269883993425,4994.45796629368,80.39141463673029
II,300.0,2462.587005884967,4645.140990400021,84.29074870799491
II,300.00000000000006,2280.624639227735,4308.106435506018,83.71605847647824
II,300.00000000000006,1962.619797873163,3910.999381848989,78.59098808121442
II,300.0,1593.919997088327,2964.0789630507325,72.26900275970372
II,299.99999999999994,1294.9391396991157,2465.9625852758923,62.77586391452399
II,300.00000000000006,1018.21420035815,1996.5628508237032,50.450111461619
II,300.0000000000001,624.3101545172018,1499.6924604227595,34.212613894716554
II,300.0,425.1863314516759,2316.0287606910483,24.012115724459857
II,305.83117845057086,203.89968863216012,7327.998367242041,13.3220710519952
II,248.9255397156909,135.1887251215931,612.6928174924327,10.077711410885614
II,140.35739402194915,76.05595370835428,359.9046513410105,7.039115619671737
II,101.67131153068924,52.78342275564084,172.2680456175935,6.4059513061499125
II,116.94179028896802,51.06237844328201,201.40002550071307,6.404672496141026
II,141.39368937689667,47.56486651821341,180.91771031246907,6.424670284235583
II,95.50021133577587,34.63775193678647,110.63972020293784,6.474042732774838
II,94.46151678174296,32.343360786806244,117.8556555164321,6.617780905984223
II,97.28148154500056,30.844509299793742,166.96374250245174,6.650052841518409
II,86.48497607310948,29.99117862368049,101.095019605714,7.263989549046104
II,92.30769076437645,32.91749725949432,641.973218124762,6.736377869111863
II,29.06562071178348,17.03480663422805,27.829978004539964,11.287696477966373
II,28.603266649121007,15.993647421708143,28.933294916622167,11.317858125420898
II,32.05813308317619,15.72692632095382,28.20359420085973,11.324394325510127
II,32.36927024877909,15.087441499479503,36.65315118333514,11.328639308733267
II,34.55632021263298,14.73423562319746,36.39330379973517,11.5606666001391
II,35.63222053485432,13.153921845934184,33.643040981040194,11.546629832158429
II,33.90847276614946,12.322770810112146,43.62930181872402,11.817624392794228
II,37.07055981371997,12.065397434427682,35.62170224796375,11.838740372152447
II,40.48942545094947,11.951074138052276,49.25643175747794,12.059206555470729
II,36.083429226175774,13.08318621839607,32.43811439054561,12.174218531877994
II,37.618008841093314,13.904668988457225,37.25825058003059,12.22670103333615
II,39.428944543549946,13.835628969623514,58.07177451621808,12.350901663363407
II,34.81166412381605,14.388471411830311,38.55243434317458,12.736137042265929
II,31.87469666314246,15.390168284670803,38.72411505139435,12.852558709073804
II,32.49461295249327,14.59686055551689,34.32196430422901,12.765299931313082
II,34.29818072121076,16.392357080522356,38.990295350722064,12.894217471407668
II,32.779704599524635,15.721246548616689,40.13222656277727,13.154756791410206
II,35.48668240971422,16.388893567647212,47.8782846588916,13.083741343682624
II,33.65011183933405,19.18434369584009,46.83198382076152,13.34527704457431
II,34.57661691299929,19.987752222528997,52.43242292562653,13.305034101075202
II,33.4786988727208,22.904114037411546,46.89447570433314,13.71870653486113
II,33.265603802023044,26.4921668593365,42.97293689910924,13.612025215392258
II,33.166071791415014,26.316386477447384,42.21871375222673,13.390638122133003
II,36.79111114369124,28.67382989984937,73.67717731819313,13.434668910511853
II,36.84330439205044,30.558064586315236,44.28966530872001,13.269431125139905
II,36.30596288441064,32.210388368865964,44.89879957508472,12.938981029614554
II,36.20031646171506,30.876178367897875,106.63569984146962,12.417702091314156
II,34.06398365470365,24.89619113325592,45.587642333614745,12.146221860434274
II,35.29247404264154,22.57292812748413,43.13140560478951,12.123385465811898
II,32.220747525779935,21.16997634520662,42.17047374071421,12.058760076054774
II,30.07820207409693,21.27183260110177,38.61097114525533,12.197174794348925
II,30.965954394772005,22.76759778554989,38.68459588940196,12.297801060441088
II,32.2542288085608,23.2955629927428,42.31417449591984,12.108319822242317
II,35.196709838018165,26.33292526647821,39.76595892562818,12.228278851028158
II,35.359848677866495,29.6075860777822,44.50034782801016,12.532723882187428
II,37.85706841839647,33.32730520691256,46.58354040255043,12.556097319952464
II,38.371847171463166,31.963957854532158,49.86749591797082,12.218441487138028
II,43.89404422754649,34.65271744759778,58.07312403468687,11.596711752366238
II,42.184267524573,32.28876374798572,54.143865578369486,11.408057749258733
II,44.77888255856043,31.41071348118804,50.51839185569055,10.774154246567868
II,44.77155506104719,29.242163624858115,53.10939212205327,10.402280693275712
II,46.53993712658804,28.378287648131653,61.441231542225104,10.153633359621868
II,46.79884791964211,26.43055076347808,57.10815104094591,9.561883923807391
II,49.656186642554594,26.115517854023725,55.63529277872149,9.497310616697067
II,50.53550853650325,25.05378101161534,82.12120360737262,9.111874820053252
II,53.93523369732063,24.365851237633063,66.08355620586545,8.97748180580243
II,53.625045482603845,22.92453830817905,66.04777430321687,8.858565479371336
II,53.77493875230165,21.590349455901105,73.07669759921166,8.755298577594493
II,55.2540149074668,21.559513199104376,73.18686503438649,8.739509931340171
II,60.10158942734879,23.04718125612385,71.8295940641902,8.382248046548794
II,58.239011131813584,23.765928301830705,79.92895130515113,8.215614573900723
II,55.85578607589482,20.839127306364976,77.0089125131474,8.047312570446188
II,56.01174486295618,22.085047495723856,67.34516631536498,8.01209519963976
II,57.03506421062078,21.65784658771751,69.70726446703827,7.870614292100805
II,60.01916802353292,23.60430677380906,65.98985834498662,7.758614058495189
II,62.15454810840623,24.939767670223684,82.53973253785608,7.671233466027442
II,62.19062314845765,24.35611999093416,74.11280421055731,7.4940549844472
II,65.29247407921326,26.547490304577423,74.36965349576559,7.385700195735484
II,66.79691124191744,25.942457706445516,89.47345593753255,7.441880174769323
II,63.39557653513643,23.32880972397692,76.66392633957726,7.395852292871704
II,57.54581557578488,20.751829799928583,76.56366754447602,7.355845038643077
II,56.766368802838194,20.47885768539416,69.81484522770678,7.3978995588376435
II,53.83842521723958,18.711479910932606,63.6354454610448,7.412721238682949
II,53.70543722872585,17.275856360654195,63.27948099913955,7.241799577214418
II,53.74009084584087,17.68512252229862,60.16851896099145,7.398621533953826
II,54.30918080428744,17.38665521949583,60.54804240706788,7.306876991241089
II,55.08418836365973,17.35311461615506,69.30562640846372,7.206013645256911
II,58.41652823205135,18.65377651439972,73.2800767545462,7.281559498479712
II,56.94874541236273,17.791396394864634,64.15527026866393,7.276623199753394
II,56.28625146925499,18.593858945002264,63.54967297316673,7.180005626699015
II,56.51748608633827,18.589590100559622,63.80365164517213,7.155594342664287
II,61.02475225917726,19.08616498469357,65.69777773382616,6.229655216779388
II,62.01065783929485,19.844741427084887,68.27478436794405,5.783956776289541
II,56.07105547137856,19.07858434348817,61.36048158268166,6.809874536758503
II,53.45352697008263,19.446579808289307,53.503869811159184,6.761490030549794
II,49.92483245825846,18.462546695550788,84.2082492632595,6.715814178524131
II,50.34209532590236,21.859564028096653,57.9192302152732,6.601812694377962
II,54.22793115174416,23.487899217751952,60.187579132613045,6.124859907955007
II,56.55345574059269,24.044903414069463,61.32998311671449,6.219147804615488
II,63.9213680981858,25.12087468732969,72.81790604493229,6.190353865582423
II,62.36380600288915,25.25208873332349,85.6269421446075,6.033617871649042
II,60.85171708538281,23.932413230883306,68.50544699750711,6.044581665131075
II,56.428593257321296,20.53693497775325,65.15028721815575,6.015296217469135
II,56.90213084931403,21.190418046373598,82.92678698731132,6.077040605193235
II,58.15053681011349,21.097317660730155,73.30868801311395,6.02752868391089
II,55.87813554292703,20.196192272079376,60.75606796847326,6.064782867933165
II,59.3509342931114,22.245834838576677,73.21522413842467,6.068360724131148
II,53.8797791576752,19.187341879611907,61.16586907756778,6.1044704117924296
II,68.45698207040395,22.30493652005029,83.48467775922478,4.940607638367156
II,79.22001300521427,25.513451278001387,92.36093323642032,4.356293334392944
II,55.45750978972892,20.12498997298242,63.81883236525552,6.27564100646007
II,55.40782182408416,20.56066052810841,64.9279806147106,6.402724998333907
II,51.237376706812455,18.7955728469832,63.81624091019992,6.452401614479784
II,53.61126538311073,19.017056080006597,65.35216859833848,6.577028012698781
II,57.45009389006371,20.246579363977084,66.76951275324568,6.510584357032361
II,49.86358309278511,16.856606091882615,64.31597030931846,6.731497229151884
II,52.20929860844187,18.587202623504847,61.93766100501963,6.7418714785127625
II,50.2255328533685,17.060439924997556,56.28528521839519,6.888725749340303
II,48.904509419053696,16.263494081108277,56.43716607287889,6.966609485462389
II,50.721225548980186,17.524083779967548,65.79898110421331,6.937984265381935
III,75.2908288296932,39.18812006960896,71.04523448264781,9.482446879820325
III,78.5382713305995,37.461203869340224,164.51409836078253,9.48672899295986
III,75.97687935759663,38.74628975955199,88.01684294119987,9.445626153703495
III,78.51087144458154,37.49763113153259,69.29662771061074,9.455095401019303
III,78.020116854071,39.73780827155296,76.13742776342244,9.421615831855153
III,80.24178784674908,40.86928912084981,95.59187230693804,9.463926094348958
III,80.73713548711285,42.62173673873755,115.84917308385182,9.315937637235772
III,79.07573882539074,43.54074857497881,102.91830627485729,9.354410148226352
III,80.7052481474605,45.11831832900639,82.12782695580484,9.332881166644464
III,80.48211787939647,47.0851147862162,93.51800951283326,9.210007953860952
III,81.26311971092481,47.66732726583106,93.18713139648318,9.17558931803084
III,79.3645317338672,46.20510677500257,111.9685584870106,9.103428116243077
III,79.26708895002812,46.8048120328423,98.00605036618904,9.100923372586657
III,79.61878226715673,46.29122376949243,97.10014674026134,9.003878871869972
III,77.84263324032952,45.3562082842338,88.00545501617118,8.951215248162683
III,78.9234745348896,43.59275782723568,105.17500022814868,8.927533337131809
III,77.36688778548236,42.31971902733471,92.29122866737562,8.892962405518942
III,78.69046440089083,40.27687007774944,89.5747335343216,8.824933820771347
III,77.28221209405645,39.55421759982978,89.62123204117572,8.755330468564486
III,78.46049974779402,38.14896890394538,100.55693145602685,8.824628754082928
III,77.93413157362168,37.91970257992971,96.86296823015702,8.80083784398547
III,78.52811152168114,37.26506902587175,94.9177840505332,8.940605235013185
III,78.40667467437719,35.85652923199296,95.31554587001376,8.96373769757241
III,80.28114817582946,35.092373794000586,114.39664028375304,8.823535251388616
III,81.06840815972195,34.37410822655491,97.81709800046704,8.876825349585777
III,80.80746720980446,31.773724416599745,94.0677274554989,8.771301907679657
III,79.64288638946937,29.70093987487622,94.16503730813956,8.76638668995139
III,77.64303729151668,27.593034943158028,89.02206827492049,8.90154220938246
III,78.18243444659313,27.268150486809567,95.18659867824064,8.796741188793405
III,78.19433834073138,27.178355731439776,107.6839818282484,8.970731842643833
III,76.72789219920529,27.00328536156924,82.96245389319425,9.144408161050494
III,77.8988565290626,26.13631249021712,85.65687104095072,9.121059413730384
III,78.19897115204122,25.70981181293478,96.82950575130585,9.261756007655563
III,78.1630572942821,26.673621710492693,84.23653994008176,9.217901313182864
III,77.67104912096544,26.081994138989455,94.03539091267956,9.25384627402953
III,77.67811412008692,26.997680791714803,83.62457646190241,9.287662136112887
III,77.87314998701852,29.93003749884884,78.00367916967076,9.220537596938817
III,80.42019560282348,34.44226360503161,93.70094507586089,9.21480125311989
III,80.41309481782845,39.299417405911576,97.1268774164615,9.158840019674892
III,83.52900630800752,39.78749719570461,159.07020412448702,9.084948229842022
III,85.19928218380309,40.73519757328008,104.86002226741864,8.884612073245378
III,86.29329327505269,41.86414749741525,112.06611312076984,8.74820976883286
III,88.65447096560838,43.16283700711058,107.3733934402477,8.474198727266927
III,88.1544663399246,42.263996255437945,95.82876909204916,8.436710879441073
III,89.17881722528018,41.45473339975045,110.62280825285724,8.077560949650872
III,89.29772941106336,42.94113364365088,100.72860580325391,8.002181882753478
III,89.7162453872194,40.61465174729542,146.04274800715035,7.785919821047115
III,90.05111426155443,38.0480053607372,125.25019767498556,7.678560201837246
III,87.64359650940675,31.89858342704878,116.49376561882954,7.347175265119835
III,88.31207734181842,29.145082193001716,133.03221844584937,7.244172742287287
III,88.09374492581479,30.44703610230673,123.26717460334837,7.110384913225165
III,92.35178620125484,33.67187505948471,133.52996793265888,7.17823865205379
III,93.79047038451354,35.368346838507925,113.68624073302,7.221019864074648
III,93.417691577717,32.45227722800143,205.222808594444,7.161673830341869
III,90.851873088811,29.53422066732342,109.28455193755715,7.143248067324042
III,91.59372095486071,28.66738335247153,140.7097170219175,7.128507269324015
III,92.0614327860676,27.080049036783656,326.41346282890004,7.051551054472968
III,88.85336716956355,25.36460249362876,146.20622956778317,7.094581572191855
III,86.4312952418396,25.661815799811787,110.2058298636245,7.1824004404284025
III,90.49774271930896,26.046074808481823,181.2385547137933,7.185114933886567
III,89.91068102374727,26.605411195126724,150.15154833567777,7.225438626083443
III,91.1200177933605,26.78802299821245,141.3159087021256,7.195300656746851
III,89.28562256181618,27.212342337010877,116.79385031869084,7.132682376109359
III,86.25348337552204,26.3782543965776,157.55017536860146,7.067491578774999
III,84.83445751278488,26.065330327341627,218.17973683982197,7.198689033382441
III,83.77045661988161,24.21525542978886,113.36969519355776,6.994065988244944
III,85.57901883646726,24.021848577115083,108.67071722428967,7.007251462374988
III,83.34495378130475,24.876273614647705,101.77619656629491,6.880886014234742
III,82.9785266210142,24.1127805558272,127.46533489269656,6.822702132447182
III,82.82845363981978,25.40675301036842,99.39162324991038,6.721391343589227
III,84.32970060517214,24.434895828848884,102.74870683869494,6.829415400123747
III,90.7284454132755,24.99559000067057,119.09409101180576,6.834937532755302
III,90.49153240204026,26.6288007834567,120.41679344931237,7.045998879033582
III,86.87755279787987,26.71830345795117,93.67656672741796,7.034137472760674
III,79.37192203933456,25.017489743201025,875.486430538983,7.000238795892286
III,77.17164641487926,24.1942003273464,89.02176477898547,6.934050536724659
III,81.59425350767629,24.52463532500832,120.94896257782403,6.970327191668204
III,82.83644231895478,23.934952266028564,93.605129979927,7.073599076233335
III,83.13269310754828,23.29768172307612,92.6503038999572,7.083280470071616
III,83.2260859540045,24.85022409624881,77.29755989016046,7.225755586516731
III,89.76411850840393,29.699476211994007,108.05359459714388,7.3128110474104675
III,90.48843687558096,28.758199037945666,102.00076847549856,7.4991033190449246
III,90.74508806737111,29.02126579911448,103.05797226490289,7.505223825042631
III,94.28788811852608,28.52485316818885,107.34109225197872,7.466122761567432
III,92.77417058547732,29.24406699124019,93.74178004881054,7.495457063848447
III,91.85582316811684,28.23821640093833,108.96945328940744,7.475147474943429
III,96.67019055154488,29.874672664870427,88.83260858329943,7.521375902431514
III,103.17459857574772,30.529485588321805,107.9975390330037,7.526588011500665
III,103.834100090354,31.28514458984697,92.25380249154308,7.683906166638563
III,102.9519762491381,27.49409557300657,109.13116399321994,7.524553774117143
III,100.02292053153984,26.351686160374157,112.9460917326045,7.548965597701386
III,99.45112831137544,28.19718977482364,126.5219424262885,7.365834385619612
III,99.03332867628912,26.768678112621373,116.03880388535748,7.525827467965258
III,99.535132400006,27.720033013689637,172.43570527074803,7.385289780924928
III,97.75730838893205,28.256485332790696,113.26195198752256,7.543095370887235
III,100.82762017949948,27.12180881606125,268.4926830690576,7.406412917402814
III,101.72547897598588,27.75824234746537,113.4759402426588,7.399446957110286
III,100.90164866680006,28.441399719300144,212.449664065606,7.406074348919764
III,95.12965583544678,27.38856604740657,104.59074722481428,7.381543472759754
III,86.54284729922263,27.621221716551997,106.25656319921984,7.353775314947201
III,86.73855624380931,27.26788024337569,129.26088995149902,7.351794431599416
III,87.21833779075271,29.81936883772285,917.9376457522036,7.331657020534936
III,85.66822449551084,28.84008778346706,140.2928920762579,7.270049167210147
III,90.5677273576148,27.61425158661966,89.19200999109951,7.31259366685267
III,89.35387985466471,28.103901758937475,111.97611366510374,7.199144711363648
III,90.154494107102,28.75204577791831,106.94592778709372,7.164591779340978
III,89.29149749995115,29.134323548870064,123.02192685578667,7.1652999774361
III,92.49715671510388,29.27783827505536,120.37969534347845,7.140049605594097
III,97.61230556996256,30.317649593770632,146.67765888274607,7.014154071907683
III,94.72213304477069,29.43184123435321,130.82787231080732,6.934853338111758
III,95.18140584462355,29.2180159706054,135.2025882853422,6.943146002722815
III,93.27813300706669,28.267213375234327,132.7354157585325,6.877330377642808
III,93.10311924425316,27.030073065700616,112.91088818737352,6.735387953489918
III,88.6000150023715,26.41458511545449,147.2927161588664,6.64890272455849
III,90.448978505303,26.96868967672925,120.5813214225436,6.634688191859318
III,92.33117550253378,28.38207595975096,138.2796134760993,6.588592898630775
III,89.53178697434697,26.425864805979614,170.94546711218388,6.631083006482807
III,86.80248881212671,23.245887124472013,107.09047040486531,6.5008112461120575
III,87.37743646892231,23.96937110563849,101.91312965085235,6.363477175068676
III,88.199677170713,26.55776137694733,131.2202584854864,6.343974122856834
III,90.00604932753295,28.731171077840276,117.5121700995591,6.522296898704549
III,87.55786055254114,30.128309598712097,102.06909832152432,6.774150626471872
III,88.2253120509804,29.649996035998317,105.93226316677324,6.762539403335649
