trajectory,error_deg,ecdf,n_valid
VI,44.8338278565049,0.8842315369261478,501
VI,45.354674582437774,0.8862275449101796,501
VI,45.59323602114286,0.8882235528942116,501
VI,45.725385877950956,0.8902195608782435,501
VI,45.815625179249174,0.8922155688622755,501
VI,46.680820317863116,0.8942115768463074,501
VI,49.391135821086884,0.8962075848303394,501
VI,49.40042618874526,0.8982035928143712,501
VI,50.31008060484074,0.9001996007984032,501
VI,50.73758021624027,0.9021956087824351,501
VI,51.74353786985615,0.9041916167664671,501
VI,52.05718939548215,0.906187624750499,501
VI,52.35978932528505,0.908183632734531,501
VI,53.542703432426826,0.9101796407185628,501
VI,53.760895456645756,0.9121756487025948,501
VI,53.95648487387204,0.9141716566866267,501
VI,54.90277804210272,0.9161676646706587,501
VI,56.46097760322934,0.9181636726546906,501
VI,58.60197982004742,0.9201596806387226,501
VI,58.79648213813744,0.9221556886227545,501
VI,63.92310926597111,0.9241516966067864,501
VI,65.89234219505799,0.9261477045908184,501
VI,66.55050584875755,0.9281437125748503,501
VI,67.70898676506945,0.9301397205588823,501
VI,68.78284846485833,0.9321357285429142,501
VI,70.69880412799114,0.9341317365269461,501
VI,71.57616900731487,0.936127744510978,501
VI,73.59472528083789,0.93812375249501,501
VI,73.61410616985377,0.9401197604790419,501
VI,73.96332057905866,0.9421157684630739,501
VI,74.58231128418899,0.9441117764471058,501
VI,75.6058751475471,0.9461077844311377,501
VI,76.47529684512024,0.9481037924151696,501
VI,77.0032613674549,0.9500998003992016,501
VI,77.35057495215764,0.9520958083832335,501
VI,80.23604173655659,0.9540918163672655,501
VI,80.24130925760676,0.9560878243512974,501
VI,80.83827423926385,0.9580838323353293,501
VI,81.04633492232313,0.9600798403193613,501
VI,85.25990085970278,0.9620758483033932,501
VI,85.71692152751267,0.9640718562874252,501
VI,87.14715697368153,0.9660678642714571,501
VI,90.29132596172923,0.9680638722554891,501
VI,93.58670531438747,0.9700598802395209,501
VI,94.06805968531332,0.9720558882235529,501
VI,95.26994891290691,0.9740518962075848,501
VI,96.03606867717552,0.9760479041916168,501
VI,96.15385097206281,0.9780439121756487,501
VI,98.32244923871168,0.9800399201596807,501
VI,98.54362583948016,0.9820359281437125,501
VI,101.41480779451335,0.9840319361277445,501
VI,103.4234979387638,0.9860279441117764,501
VI,104.08100704378512,0.9880239520958084,501
VI,107.29193485593755,0.9900199600798403,501
VI,110.3180352530036,0.9920159680638723,501
VI,112.65792117573702,0.9940119760479041,501
VI,121.38438927600392,0.9960079840319361,501
VI,122.1663446717659,0.998003992015968,501
VI,126.50308150760748,1.0,501
IV,1.4124228959659497,0.00641025641025641,156
IV,1.537945270808759,0.01282051282051282,156
IV,1.8082843543666138,0.019230769230769232,156
IV,1.8972474216544577,0.02564102564102564,156
IV,3.542740220800926,0.03205128205128205,156
IV,4.129378384224219,0.038461538461538464,156
IV,4.517007642045737,0.04487179487179487,156
IV,4.746935549191912,0.05128205128205128,156
IV,4.77684295904736,0.057692307692307696,156
IV,5.002312221950511,0.0641025641025641,156
IV,5.045822150372608,0.07051282051282051,156
IV,5.25235071090523,0.07692307692307693,156
IV,5.3336421983237265,0.08333333333333333,156
IV,5.377885092921334,0.08974358974358974,156
IV,5.521865587096122,0.09615384615384616,156
IV,5.710687837415326,0.10256410256410256,156
IV,5.7354502569064,0.10897435897435898,156
IV,5.73905148040869,0.11538461538461539,156
IV,5.89824323442323,0.12179487179487179,156
IV,6.005259341704277,0.1282051282051282,156
