trajectory,error_deg,ecdf,n_valid
IV,2.2482489648209762,0.02564102564102564,156
IV,2.623193459931811,0.03205128205128205,156
IV,3.306089433296487,0.038461538461538464,156
IV,4.45742248782922,0.04487179487179487,156
IV,4.831154742452469,0.05128205128205128,156
IV,4.893828499728225,0.057692307692307696,156
IV,5.4683564195991785,0.0641025641025641,156
IV,5.635501291107188,0.07051282051282051,156
IV,5.662459164937817,0.07692307692307693,156
IV,5.857796018217184,0.08333333333333333,156
IV,6.074363041518424,0.08974358974358974,156
IV,6.480117578147472,0.09615384615384616,156
IV,6.796111877595316,0.10256410256410256,156
IV,6.806858756382499,0.10897435897435898,156
IV,6.8455391383886,0.11538461538461539,156
IV,7.355927648356761,0.12179487179487179,156
IV,7.359353296679168,0.1282051282051282,156
IV,7.530368605733343,0.1346153846153846,156
IV,8.339549903899751,0.14102564102564102,156
IV,8.702900589821782,0.14743589743589744,156
IV,8.715534614146804,0.15384615384615385,156
IV,8.716719240041813,0.16025641025641027,156
IV,8.758586892725074,0.16666666666666666,156
IV,8.947659398450307,0.17307692307692307,156
IV,9.409561824693185,0.1794871794871795,156
IV,9.439361631912998,0.1858974358974359,156
IV,9.71550907662176,0.19230769230769232,156
IV,10.247622533015422,0.1987179487179487,156
IV,10.532129319504584,0.20512820512820512,156
IV,10.645085629508324,0.21153846153846154,156
IV,10.903683650297571,0.21794871794871795,156
IV,10.920714040862018,0.22435897435897437,156
IV,11.415186446894142,0.23076923076923078,156
IV,11.485271665290615,0.23717948717948717,156
IV,11.603445953509693,0.24358974358974358,156
IV,11.9955158781765,0.25,156
IV,12.13545402327217,0.2564102564102564,156
IV,12.15565455498126,0.26282051282051283,156
IV,12.490591200581369,0.2692307692307692,156
IV,12.543819414188931,0.27564102564102566,156
IV,12.803051930860184,0.28205128205128205,156
IV,13.288434918627518,0.28846153846153844,156
IV,13.404278258661172,0.2948717948717949,156
IV,13.616148074274758,0.30128205128205127,156
IV,13.835801245795727,0.3076923076923077,156
IV,13.962047684924773,0.3141025641025641,156
IV,14.116831163194917,0.32051282051282054,156
IV,14.16845379628988,0.3269230769230769,156
IV,14.247130078291887,0.3333333333333333,156
IV,14.351636109002017,0.33974358974358976,156
IV,14.40927102833634,0.34615384615384615,156
IV,14.777289990464809,0.3525641025641026,156
IV,14.806412461026785,0.358974358974359,156
IV,14.877349608815827,0.36538461538461536,156
