scan,range_m,n,ux,uy,uz,ts
469,5.811969705614268,9424,0.8213880863225208,0.2816543451025636,-0.49597625097606546,1751984425.744
470,5.812033017021325,9345,0.8213922451904972,0.25854504102013587,-0.5083987030911964,1751984426.216
471,5.8120925433315325,9347,0.8213943610616266,0.2348917482671227,-0.5197472176088844,1751984426.687
472,5.812196276097791,9253,0.8213925875661723,0.18615028371904876,-0.5391310498966514,1751984427.163
473,5.812236668924366,9198,0.8213888153288158,0.16116289906016154,-0.5471260677570101,1751984427.636
474,5.812292362834219,9202,0.8213761786692816,0.11021463569925412,-0.5596372996792914,1751984428.108
475,5.812309124590501,9326,0.8213683458811051,0.084360679809744,-0.5641252663075597,1751984428.58
476,5.812333519188658,9200,0.8213517431933166,0.03216511297679585,-0.5695144593954485,1751984429.053
477,5.812336383298976,9199,0.8213438337952843,0.005934589233261309,-0.5704025660330576,1751984429.524
478,5.81233070849836,9223,0.8213362455855133,-0.020310097614109127,-0.5700826884079172,1751984429.999
479,5.81228930597144,9182,0.8213212927139778,-0.07261817887136361,-0.565825003187423,1751984430.472
480,5.812258352148759,9066,0.8213139020421492,-0.09857042406842824,-0.5618962055498056,1751984430.945
481,5.8121727903532765,9197,0.8212990738544864,-0.1497980502566036,-0.550480131726008,1751984431.417
482,5.812120814609672,9168,0.8212917090424807,-0.17496547474117607,-0.543016584743667,1751984431.88
483,5.812008551905101,9385,0.8212748191597545,-0.22413868299917641,-0.5246613404830845,1751984432.352
484,5.811988368040065,9510,0.8212628283923396,-0.24803821695149025,-0.5138135942465323,1751984432.823
485,5.81196998236553,9609,0.8212555524467335,-0.27141166930133986,-0.5018715207525435,1751984433.3
486,5.811925204038504,9310,0.8212536429583112,-0.3163823968681038,-0.47481010191411926,1751984433.772
487,5.811899391342643,9174,0.8212577408239653,-0.33788307359564473,-0.45975074955270795,1751984434.245
488,5.8118340588405495,9105,0.8212740539415672,-0.3786870694406894,-0.4267376615214624,1751984434.716
489,5.811794728481126,8698,0.8212861413849977,-0.39790411934266456,-0.40885374619670584,1751984435.188
490,5.811711083309371,9859,0.8213162262339724,-0.43376509799349916,-0.3705232736110869,1751984435.734
491,5.811670722981472,9838,0.8213337504365933,-0.45033343247672075,-0.3501580642902496,1751984436.277
492,5.8116024128079316,10056,0.8213723221256537,-0.4805701026701289,-0.30724564254930137,1751984436.82
493,5.811543953093792,9951,0.8214145529336911,-0.5067285856423945,-0.2617332090538046,1751984437.366
494,5.81152060984937,10061,0.8214345720165387,-0.518210985999291,-0.23812311497552827,1751984437.909
495,5.8114728175305945,10192,0.821465310832655,-0.5378694181514485,-0.18944981424121726,1751984438.451
496,5.811415967017074,10371,0.8214705026210926,-0.5530031075641629,-0.13918971351299073,1751984438.998
497,5.8113545838561596,10282,0.821459915279506,-0.5588384216241606,-0.11359236816619199,1751984439.539
498,5.811118858608986,10371,0.8214392086502816,-0.5669472272443973,-0.06171278645377312,1751984440.078
499,5.810960606065831,10580,0.8214294367504389,-0.5692016615009413,-0.03554080731250269,1751984440.625
500,5.810589047954949,10310,0.8214111403894564,-0.5700834978187679,0.01698658172828293,1751984441.168
501,5.810152709416336,9885,0.8213944214659595,-0.5661244730961537,0.06938505131657714,1751984441.71
502,5.809911232073255,10064,0.8213864770088005,-0.5623380206215212,0.09539499960973298,1751984442.257
503,5.8094042870506115,10488,0.8213722062142331,-0.551189530663546,0.1467576238076342,1751984442.8
504,5.808868887657993,10684,0.8213604354053048,-0.5353552727606813,0.19688008298998863,1751984443.342
505,5.808588003439738,11050,0.8213554416850718,-0.5257215499881395,0.2213415692823849,1751984443.881
506,5.808054467617705,10033,0.8213478230095637,-0.503126165360526,0.26879697797234087,1751984444.373
507,5.807831863050015,9990,0.8213446180397652,-0.4902156948733706,0.2916874884477056,1751984444.865
508,5.807469737348357,10101,0.821338849527837,-0.4613094116131154,0.3355534547779989,1751984445.356
509,5.807322545576833,10396,0.8213355482360083,-0.44537642948541095,0.35643758677036635,1751984445.848
510,5.8070689835122495,10121,0.8213273590417726,-0.4107201029025046,0.3958918619537705,1751984446.34
511,5.806953707113394,9766,0.8213223984524108,-0.39206872136916093,0.4143810269840193,1751984446.829
