scan,range_m,n,ux,uy,uz,ts
1321,5.933193805441889,10894,0.9990764924763306,0.04291497789694039,-0.0021134931505611787,1751969242.169
1322,5.929846019657338,10836,0.9990756450376191,0.042856050139657056,-0.003348799649509944,1751969242.575
1323,5.926489644944637,10994,0.9990748530723101,0.04276025030266279,-0.004582461412319986,1751969242.983
1324,5.923128434002252,10888,0.9990740814552455,0.04262851064551654,-0.005812903276574483,1751969243.39
1325,5.916417924793855,10906,0.9990723292817515,0.04226390238801276,-0.008260957479125782,1751969243.801
1326,5.913046997351955,10966,0.9990714347833624,0.042029554925185904,-0.00947547955011486,1751969244.208
1327,5.909674121274284,10888,0.9990704559043943,0.04176204179118034,-0.010684381330589155,1751969244.615
1328,5.906294849477545,11033,0.9990694206825025,0.04146054917344695,-0.011887620424840404,1751969245.027
1329,5.902908058837101,9879,0.9990683311473676,0.04112596243985276,-0.01308147208114028,1751969245.397
1330,5.899500593312117,9907,0.9990672902674227,0.04075653331254901,-0.014263748106734078,1751969245.765
1331,5.892667865853803,9973,0.99906526077525,0.03991580232602351,-0.01659317440248887,1751969246.136
1332,5.889279384067376,9967,0.9990640503532965,0.0394490593694185,-0.017742463372761263,1751969246.508
1333,5.885909605321848,9985,0.9990626905045009,0.038952646632479375,-0.018879400473344323,1751969246.879
1334,5.882540734384252,9925,0.9990612831921646,0.038423659917144026,-0.02000436914769295,1751969247.25
1335,5.879173936157445,9919,0.999059850253022,0.03786396340983176,-0.02111245810671623,1751969247.617
1336,5.875813564250316,10013,0.9990583678255516,0.037275041895366685,-0.022202453230294454,1751969247.98
1337,5.872456400075522,9998,0.9990568747444408,0.03665570331015795,-0.02327488862934759,1751969248.352
1338,5.869095647267387,10020,0.9990554116879758,0.03600601555867031,-0.024327992530370577,1751969248.725
1339,5.8657262816338465,10010,0.9990539917910388,0.03532565026300221,-0.02536178069235237,1751969249.095
1340,5.858960485428195,9936,0.9990514340201931,0.03386953070577045,-0.027369455090783267,1751969249.466
1341,5.855603935230676,9969,0.9990501005970284,0.033098878206924455,-0.028343619361519197,1751969249.833
1342,5.852259008426572,10007,0.9990487039082454,0.03230120932393706,-0.02929708339521791,1751969250.205
1343,5.848918857763033,10038,0.9990472511306875,0.03147665879097399,-0.030229289762973843,1751969250.576
1344,5.845576815161188,10045,0.9990457750820414,0.030625358448930322,-0.031138829627934052,1751969250.948
1345,5.842222943066962,10035,0.9990443762195462,0.02974419428658757,-0.032025259567090514,1751969251.319
1346,5.838870241040129,10014,0.9990430017200099,0.028836881288337262,-0.032886395239286735,1751969251.689
1347,5.835518282604897,10075,0.9990416397377131,0.027905868411118213,-0.03372038817100137,1751969252.058
1348,5.832172601389212,10090,0.9990402572766369,0.026952916024695336,-0.034526868644534026,1751969252.429
1349,5.825500820984407,10085,0.999037440181657,0.02497701577620581,-0.03606025233130211,1751969252.8
1350,5.8221824837954035,10074,0.999035931801784,0.023953607691080205,-0.03678901531059529,1751969253.171
1351,5.8188682984416324,10105,0.999034412965063,0.02290581227872413,-0.03749087189442495,1751969253.542
1352,5.8155545933716395,9997,0.9990329042101398,0.021834691553384925,-0.03816415268576231,1751969253.913
1353,5.812241752819732,10085,0.9990313900084157,0.020742083219699118,-0.038807831188564686,1751969254.281
1354,5.808918472153404,10132,0.9990299631634298,0.01962809308793166,-0.03941916619371118,1751969254.653
1355,5.805591585836365,10125,0.9990285762706806,0.01849524939803983,-0.03999786924676216,1751969255.023
1356,5.802269710395926,10150,0.9990271759485111,0.017345897056916207,-0.04054406950015975,1751969255.395
1357,5.795605821111024,10111,0.9990244981601651,0.014998324054197845,-0.04153435146232265,1751969255.766
1358,5.792272584209842,10050,0.9990231575377561,0.013804638555288002,-0.04197812117817908,1751969256.133
1359,5.788934089588344,10167,0.9990218077936911,0.012600625048719654,-0.04238692960107712,1751969256.505
1360,5.785595071775935,10145,0.9990204555350986,0.011386850984494849,-0.042760601575529446,1751969256.876
1361,5.782264764488826,10162,0.9990190564445389,0.010165192349051503,-0.043099811196450524,1751969257.248
1362,5.778936674480953,10110,0.9990176367138834,0.008933976680073,-0.04340444211468851,1751969257.618
1363,5.775611797714075,10093,0.9990161997769634,0.007694166919113346,-0.04367416145291397,1751969257.98
1364,5.772291453554126,10156,0.9990147501010372,0.006446018938808102,-0.043908745374957814,1751969258.352
1365,5.768975358896067,10177,0.9990132835757465,0.00519167702988856,-0.04410788737654903,1751969258.724
1366,5.762373495448296,10166,0.9990101764770052,0.0026663006462827677,-0.04440223120797282,1751969259.095
1367,5.759085239622698,10134,0.9990085604570516,0.0013933528262300553,-0.044496681914848554,1751969259.466
1368,5.755796796713637,10084,0.9990069732067912,0.0001137859008932882,-0.044553950857072075,1751969259.836
1369,5.752502652767488,10198,0.9990054582840333,-0.0011708653385356783,-0.044572675408456795,1751969260.204
1370,5.749211440450681,10194,0.9990039455642529,-0.0024562287201432384,-0.04455427799358227,1751969260.575
1371,5.74592077211694,10221,0.9990024370630708,-0.0037414154207889966,-0.0444986803477851,1751969260.947
1372,5.742636358075709,10218,0.9990008930963737,-0.005025566498569412,-0.04440674806846543,1751969261.319
1373,5.7393433349831895,10168,0.9989993709383866,-0.006306383187725718,-0.044277380182179624,1751969261.683
1374,5.736029413968952,10177,0.998997934683092,-0.0075835020564880545,-0.044109148659616876,1751969262.051
1375,5.729406139497791,10253,0.9989949898844791,-0.010124933992487942,-0.04366343890896987,1751969262.423
1376,5.7261014641213785,10265,0.9989934586227197,-0.011388953345700066,-0.04338618870914576,1751969262.794
1377,5.722796318157145,10297,0.9989919004484195,-0.012646119534975152,-0.04307271176931092,1751969263.166
1378,5.719492182341892,10287,0.9989902776269748,-0.013895004285269484,-0.04272416251598386,1751969263.536
1379,5.71617161327658,10213,0.9989886731379172,-0.015133848179197685,-0.042339078655925004,1751969263.907
1380,5.712832073412539,10266,0.998987135952206,-0.016361510721290464,-0.04191662163063164,1751969264.274
1381,5.7094759358195,10309,0.9989856707212075,-0.017576544923311475,-0.04145714368185539,1751969264.646
1382,5.706099382050931,10309,0.9989843036255411,-0.018777271753677594,-0.040960653989916156,1751969265.018
1383,5.699319126506605,10316,0.9989818218758111,-0.021131580349707968,-0.039859451496592126,1751969265.383
1384,5.695925234042582,10299,0.9989806670987297,-0.022283308458378275,-0.03925660361169324,1751969265.754
1385,5.692539132100281,10245,0.9989795266172846,-0.023418850775530964,-0.03861946177588856,1751969266.125
1386,5.689158547244225,10311,0.998978409442874,-0.024537735562900925,-0.03794781944237258,1751969266.493
1387,5.6857734993188025,10324,0.9989773791559152,-0.025634970913695942,-0.03724304231709266,1751969266.865
1388,5.682387346165868,10332,0.9989764204005225,-0.02670875963164893,-0.03650689856311686,1751969267.235
1389,5.679017976638124,10377,0.9989753718075797,-0.027760287272176356,-0.03574315280545732,1751969267.607
1390,5.675654364036801,10287,0.998974290162224,-0.028790236134331276,-0.034949819716416475,1751969267.977
1391,5.672290012322801,10313,0.9989731957151599,-0.02979783017352697,-0.034126874448018596,1751969268.345
1392,5.665595406030066,10406,0.9989708070842801,-0.03174440900527947,-0.03239782539442508,1751969268.717
1393,5.6622574754443145,10427,0.9989695022488229,-0.03268137858065382,-0.031493825915681534,1751969269.088
1394,5.65892810933661,10435,0.9989680875972003,-0.03359290956179637,-0.030565935116811927,1751969269.46
1395,5.655608892521563,10397,0.9989665188202014,-0.034480461536553535,-0.029614051537648203,1751969269.83
1396,5.652274863929921,10327,0.9989649435099454,-0.035341938453789724,-0.028635450485370778,1751969270.198
1397,5.648924779384479,10443,0.9989634257311565,-0.0361756638039579,-0.027629610924061968,1751969270.569
1398,5.645568495838926,10468,0.9989619570606559,-0.03698039416604768,-0.026598097542267156,1751969270.941
1399,5.642220294204048,10447,0.9989604658377056,-0.03775541334536332,-0.025544401665236253,1751969271.311
1400,5.63887404322033,10455,0.9989590143951427,-0.038499250879747544,-0.024468249638734244,1751969271.683
1401,5.6321775000077885,10381,0.9989563834565436,-0.03988975270593974,-0.022247507286930163,1751969272.054
1402,5.628829261609293,10479,0.9989552641470022,-0.04053472650542428,-0.021102515966665063,1751969272.421
1403,5.625491565375599,10498,0.9989542221111617,-0.04114690180050366,-0.019934758551421322,1751969272.793
1404,5.622172380499196,10522,0.9989531903557454,-0.04172508082077646,-0.018749429553387566,1751969273.164
1405,5.618860924885486,10513,0.9989522318401648,-0.04226720348864081,-0.017547706710656127,1751969273.536
1406,5.61556989296803,10464,0.9989512002571896,-0.042775906814465386,-0.01633160435842676,1751969273.906
1407,5.612309671247569,10469,0.9989500007122992,-0.04325259563914693,-0.01510327935826589,1751969274.274
1408,5.609064023124179,10542,0.998948651559714,-0.04369696239047439,-0.01386243214138323,1751969274.646
1409,5.6025851954513834,10548,0.9989457857737961,-0.044481109214187554,-0.01134671793288513,1751969275.017
1410,5.599346868734068,10586,0.9989443340405176,-0.044818803530020206,-0.010074340597975786,1751969275.383
1411,5.596121394304004,10562,0.9989427645468529,-0.04512270909623087,-0.008791716744059297,1751969275.754
1412,5.592890432953786,10512,0.9989411660728703,-0.045390740391963974,-0.007498493958335178,1751969276.125
1413,5.58963772766885,10539,0.9989396809957412,-0.04561881619084151,-0.006199785598939731,1751969276.492
1414,5.586373276918935,10582,0.998938266817104,-0.04580782270364,-0.004897189764785168,1751969276.864
1415,5.5831110091432885,10604,0.9989368304560268,-0.04595997521488749,-0.003590186167079216,1751969277.235
1416,5.579856178299225,10606,0.9989353150179273,-0.04607638237421479,-0.0022810956444867993,1751969277.607
1417,5.5766069701040415,10596,0.99893373670444,-0.046156842961798714,-0.0009672236063031427,1751969277.977
1418,5.570097269450509,10532,0.9989305132011459,-0.046206385844796874,0.001673231262253265,1751969278.348
1419,5.56683267937101,10622,0.9989289532778737,-0.04617342995026492,0.00299343778950205,1751969278.717
1420,5.5635609304935265,10623,0.9989274720404485,-0.046101313833097256,0.00430981040665496,1751969279.082
1421,5.560280712050606,10662,0.9989261185833559,-0.045989179027313996,0.005621834610226676,1751969279.453
1422,5.557006650876801,10681,0.9989247872359065,-0.04583956725731031,0.006928457213655684,1751969279.825
1423,5.553744947701326,10607,0.9989233999949159,-0.04565442105945062,0.008228899095497037,1751969280.195
1424,5.550485637913226,10587,0.9989220116889641,-0.04543230936713857,0.009524695734859699,1751969280.564
1425,5.547214333999904,10692,0.9989207318805041,-0.04517052449038829,0.01081642901244132,1751969280.934
1426,5.54393879881416,10667,0.9989195117489735,-0.04487008721262352,0.012103070714664058,1751969281.306
1427,5.537368926066152,10700,0.998917268158574,-0.04415571480766012,0.014648010937882813,1751969281.677
1428,5.534104051810196,10656,0.9989161026377202,-0.04374505443892525,0.015905662614398096,1751969282.048
1429,5.530853289614631,10563,0.9989148678448512,-0.04330004904712457,0.017152042182204855,1751969282.416
1430,5.5275964633151355,10746,0.9989137156698309,-0.042818028825244,0.018384913766807686,1751969282.781
1431,5.524336040567588,10713,0.9989126504521466,-0.042298728051951284,0.01960444775694059,1751969283.153
1432,5.521081972469345,10721,0.9989115738934577,-0.0417455612195702,0.0208080671893933,1751969283.525
1433,5.517817276564528,10717,0.9989105888177413,-0.041156517444831314,0.021994922586966302,1751969283.895
1434,5.51453665384763,10605,0.9989097107651346,-0.0405315752302482,0.023164221300747585,1751969284.266
1435,5.51124858735414,10730,0.9989089056441058,-0.039872023854881936,0.024315014674284256,1751969284.633
1436,5.504665822221547,10770,0.9989073076858289,-0.038450561952601214,0.026565860373377482,1751969285.005
1437,5.501357951416267,10758,0.9989065225102055,-0.03769010416069095,0.02766252582329781,1751969285.376
1438,5.498029707930195,10751,0.9989058130715824,-0.036897233797038104,0.02873622713453618,1751969285.748
1439,5.494690772936545,10686,0.9989051848340242,-0.03607305853306934,0.02978533464263107,1751969286.119
1440,5.491342715223483,10695,0.9989045519167962,-0.03522010598994631,0.030809743490682263,1751969286.48
1441,5.487984582710307,10735,0.9989039613450834,-0.03433700615642117,0.03180952714697528,1751969286.852
1442,5.484628326231503,10742,0.9989033231423132,-0.03342549861891965,0.03278547021654773,1751969287.224
1443,5.481279258674837,10692,0.9989025763587047,-0.03248708343304259,0.0337376992985063,1751969287.595
1444,5.474597577786429,10714,0.9989007646689636,-0.030532268671220608,0.03556744176277115,1751969287.966
1445,5.4712636447210246,10680,0.9988996499827959,-0.02951719344082337,0.03644481520909329,1751969288.336
1446,5.467928644315778,10763,0.9988984008199787,-0.028477216889190384,0.037296554231391596,1751969288.705
1447,5.464582462092598,10808,0.9988971002292489,-0.027413879909502007,0.038119054840133594,1751969289.076
1448,5.461230187450259,10854,0.9988957471261932,-0.026325909691629772,0.038913144978431326,1751969289.448
1449,5.4578649480390204,10830,0.9988944101552449,-0.025214207786459702,0.039676203022799734,1751969289.819
1450,5.454505550658284,10794,0.9988930018517805,-0.024082951379350237,0.04040770105312276,1751969290.189
1451,5.451158212457053,10811,0.9988914790599652,-0.022931312461170708,0.04110922001453282,1751969290.56
1452,5.447820500232548,10891,0.9988898741573878,-0.021758004322868278,0.04178048053486011,1751969290.929
1453,5.4411470834266185,10898,0.9988865861122994,-0.01935319835374643,0.043023735291074526,1751969291.3
1454,5.437825610394382,10920,0.9988848366381498,-0.0181232135440631,0.043596241411539706,1751969291.671
1455,5.4345035272822315,10890,0.9988830831338588,-0.016875525923986865,0.04413391953798602,1751969292.042
1456,5.431180391057641,10818,0.9988813381250671,-0.015610865157464949,0.04463600827259225,1751969292.413
1457,5.42785601201773,10897,0.998879621369958,-0.014334185924961067,0.04510025638151069,1751969292.781
1458,5.424545096678429,10928,0.9988778786024646,-0.013044413523515114,0.0455283089348526,1751969293.153
1459,5.421241284672451,10960,0.9988761381892303,-0.011741437281653663,0.045919486133130294,1751969293.523
1460,5.4179514065915155,10969,0.9988743515843516,-0.010428500394596071,0.04627392490875498,1751969293.895
1461,5.411420502362944,10884,0.9988705742147129,-0.007776952925951825,0.0468731796569959,1751969294.265
1462,5.4081563791275515,10891,0.9988686697163888,-0.006437908533578112,0.047116175489158106,1751969294.633
1463,5.404887743628449,11009,0.9988668072888228,-0.005091274379008413,0.047319976984687484,1751969295.005
1464,5.401618516792721,9957,0.998864975106899,-0.00373916386269522,0.04748452546148129,1751969295.341
1465,5.398357646747482,9955,0.998863132944504,-0.0023817419554231106,0.04761059702994721,1751969295.678
1466,5.395102732090467,9977,0.9988613090941122,-0.0010208278004678218,0.04769741193605824,1751969296.014
1467,5.391865480878673,9976,0.9988594404787019,0.00034148585955698455,0.047746220310954914,1751969296.35
1468,5.388636010545714,9974,0.9988575785110223,0.0017059123267995446,0.04775591810687283,1751969296.68
1469,5.385407074031636,9994,0.9988557445914467,0.0030711721635354136,0.04772598242266575,1751969297.017
1470,5.3821722204827305,9982,0.9988539943980762,0.004436310606326994,0.04765518883828066,1751969297.353
1471,5.378928904968538,10018,0.998852384144939,0.00580023161128922,0.0475423180043454,1751969297.693
1472,5.375686737601253,10057,0.9988508564307568,0.0071617774457665645,0.047388559287671,1751969298.029
1473,5.372442785512192,10057,0.9988494201137131,0.008519511128678282,0.04719379057277717,1751969298.366
1474,5.369205145544916,10039,0.998847998060476,0.009872285735733427,0.04695971406356088,1751969298.703
1475,5.365966795951405,10024,0.9988466390242109,0.011219046702396956,0.04668537995055047,1751969299.039
1476,5.362718638196955,10035,0.9988454315316694,0.012558144484860305,0.04636913753145038,1751969299.376
1477,5.3594669719226715,10009,0.9988443397560893,0.01388767545251171,0.04601214413334596,1751969299.712
1478,5.356214946913726,10072,0.9988433466579274,0.015204920772554652,0.04561555898475935,1751969300.049
1479,5.352965932864135,10055,0.9988423962738926,0.016509379827651216,0.04518083425009308,1751969300.383
1480,5.349728217301791,10079,0.9988414223603447,0.017798897194659283,0.044710314646818954,1751969300.72
1481,5.346488795049418,10076,0.9988404858875328,0.019072482411871164,0.044203214437484935,1751969301.055
1482,5.343247980944268,10116,0.998839565378818,0.020332187188098635,0.04365918915878028,1751969301.392
1483,5.3400063578767405,10073,0.998838635151344,0.0215760986122479,0.043079611159748524,1751969301.729
1484,5.336756478372329,10130,0.9988377945585608,0.022803810289231084,0.04246229383444847,1751969302.065
1485,5.333511984717108,10110,0.9988369871786307,0.024015145836632872,0.041808441903053654,1751969302.402
1486,5.330283817970113,10082,0.998836124797543,0.02520900141912238,0.041120579359703424,1751969302.738
1487,5.3270619906343315,10124,0.9988352794097816,0.026383669731963245,0.04039785362934685,1751969303.075
1488,5.323848491242685,10124,0.9988343686257914,0.027539191895541267,0.03964211096368249,1751969303.41
1489,5.320636547179765,10153,0.9988334241797642,0.02867247605608579,0.03885459893166455,1751969303.747
1490,5.317427605346312,10116,0.9988323919463624,0.02978160578121642,0.03803825384794293,1751969304.081
1491,5.314215738391696,10162,0.9988313015199457,0.03086632008727321,0.03719275989008493,1751969304.418
1492,5.311002574068761,10124,0.998830151509796,0.03192592966709471,0.03631891311437337,1751969304.755
1493,5.307801393927716,10155,0.9988288887513833,0.032962748125519574,0.03541621424842509,1751969305.091
1494,5.304603085641848,10151,0.9988275055666078,0.03397621920968798,0.03448522367338293,1751969305.428
1495,5.301393221585815,10168,0.9988261100172187,0.03496327742546173,0.03352567940461816,1751969305.763
1496,5.298175243524134,10185,0.9988247003458932,0.035923187020792974,0.03253832529811039,1751969306.1
1497,5.294961794868306,10185,0.9988231282092058,0.03685906521481629,0.03152408390209717,1751969306.436
1498,5.291746841107388,10217,0.9988213993576538,0.03776943469400618,0.03048412682222572,1751969306.773
1499,5.288528549129899,10204,0.9988194905397024,0.03865364722005643,0.029419736140839637,1751969307.112
1500,5.285303577636574,10276,0.9988174093200096,0.039510757796227536,0.028331658222425126,1751969307.449
1501,5.282059784905885,10250,0.9988152793483958,0.040338143135363075,0.02721896303272722,1751969307.783
1502,5.278795307697581,10229,0.9988131605641745,0.0411341783494434,0.026081596103782134,1751969308.12
1503,5.275512917978497,10239,0.9988110791855035,0.04189895203158042,0.02491798376565102,1751969308.456
1504,5.272214888308045,10221,0.9988090808654061,0.04263032235803322,0.023729213987250912,1751969308.783
1505,5.268911584626278,10267,0.9988071097010642,0.04332745818379662,0.0225186362361821,1751969309.12
1506,5.26561596412395,10278,0.9988050885132672,0.043991029057648186,0.021288131023022235,1751969309.456
1507,5.26232579958102,10277,0.9988030526708092,0.04461935718369851,0.020039334818958903,1751969309.793
1508,5.259046089435802,10257,0.9988009690913396,0.04521303686289293,0.018772464937657343,1751969310.129
1509,5.255779349179817,10252,0.9987987906974725,0.045772352204162106,0.017489067298307587,1751969310.465
1510,5.252513488759548,10265,0.9987965972879166,0.046295519321503324,0.016188951072622734,1751969310.802
1511,5.249239676302178,10207,0.998794452853872,0.046780396822919595,0.0148739847191123,1751969311.138
1512,5.245976147190434,10313,0.9987922715968179,0.0472278515739896,0.013547259286418792,1751969311.475
1513,5.242707545174058,10297,0.9987901187811273,0.04763689222304894,0.01220758471243433,1751969311.811
1514,5.239427245954086,10296,0.9987881027637842,0.04800482385942168,0.010856457237343438,1751969312.148
1515,5.236147966650103,10347,0.9987860950104678,0.04833354559325182,0.009497619919003742,1751969312.482
1516,5.2328647004825175,10348,0.9987840965046778,0.048623494621291063,0.00812922752465718,1751969312.819
1517,5.229574074715261,10331,0.9987821484967647,0.048873624592746426,0.006751937748072522,1751969313.154
1518,5.226288139214197,10336,0.9987801420635719,0.04908580692636398,0.0053676231107388445,1751969313.491
1519,5.222992584727074,10379,0.9987781604741557,0.04925835769588581,0.003974966284861125,1751969313.828
1520,5.2196815377110894,10377,0.9987762219429571,0.04939040620503414,0.002578033408300914,1751969314.164
1521,5.216362301468909,10365,0.9987743019327098,0.04948234313791547,0.001179625538055838,1751969314.501
1522,5.213029508134975,10400,0.9987724719991824,0.04953282028049055,-0.00022111468333946207,1751969314.837
1523,5.2096971329715505,10394,0.9987706489645237,0.0495434762941869,-0.0016231831909169034,1751969315.173
1524,5.206372925520414,10422,0.9987688022413896,0.04951495702857405,-0.003024681761507482,1751969315.509
1525,5.199738713000395,10408,0.9987649785070823,0.04934122621529166,-0.005827615577477693,1751969315.846
1526,5.196419448512986,10405,0.9987630996986966,0.04919399240734692,-0.007226464645819567,1751969316.18
1527,5.193092346655698,10444,0.9987613577274498,0.049003911008403504,-0.008623631271201512,1751969316.52
1528,5.189768462346176,10479,0.9987596785206422,0.04877247954403638,-0.010017474755141078,1751969316.856
1529,5.1864600876777205,10474,0.998757971695262,0.048501629183176326,-0.011406399157651119,1751969317.193
1530,5.183175319482932,10433,0.9987561325416072,0.048193671152009725,-0.012788970694452052,1751969317.529
1531,5.179905610693308,10467,0.9987541500299324,0.04784928220977912,-0.014163120771780018,1751969317.866
1532,5.176645078677985,10470,0.9987520460375289,0.0474678215030166,-0.015529213038894546,1751969318.203
1533,5.173384042595815,10470,0.9987498454117651,0.04704858419877185,-0.016887184930181987,1751969318.539
1534,5.17011182486211,10500,0.998747629290496,0.04659011012159198,-0.018235531949250462,1751969318.876
1535,5.166823402058176,10511,0.9987454354141767,0.046092052865797276,-0.019572375991770898,1751969319.212
1536,5.163529766707267,10451,0.9987432175983185,0.04555577307085073,-0.02089633559442795,1751969319.549
1537,5.160236549170687,10490,0.9987409591515389,0.044981007989350334,-0.022208228955194795,1751969319.883
1538,5.156923323151993,10462,0.9987387942676049,0.04436605674257749,-0.023504761943169,1751969320.219
1539,5.153589496876326,10468,0.9987367745565703,0.043710938870504076,-0.024783239727640845,1751969320.555
1540,5.150245835044088,10510,0.9987348405984987,0.04301778582333271,-0.02604204825948681,1751969320.893
1541,5.146890320986644,10460,0.9987330227317047,0.042286200829550875,-0.027280515475244196,1751969321.228
1542,5.143534718877865,10467,0.9987312691436872,0.04151708586829791,-0.028498835338379533,1751969321.565
1543,5.1401946056844,10500,0.9987294323938766,0.04071260011992427,-0.02969857002753119,1751969321.902
1544,5.136853156982103,10469,0.998727693222698,0.039870047132462685,-0.030876757143903373,1751969322.237
1545,5.133508450182683,10447,0.9987260868614294,0.03898980186837843,-0.03203121559855711,1751969322.574
1546,5.130171806512822,10450,0.998724534123744,0.03807361284067932,-0.033161799477242855,1751969322.91
1547,5.126852124014597,10492,0.9987229683316753,0.037125284700270385,-0.03426581040471011,1751969323.247
1548,5.123556537845663,10459,0.9987212741816108,0.036147407252896516,-0.03534376106122607,1751969323.581
1549,5.120261741497984,10485,0.9987195913015774,0.03513856128962771,-0.03639312381350747,1751969323.918
1550,5.116979628777406,10483,0.9987177912877812,0.03409982476468697,-0.037416244016115874,1751969324.255
1551,5.11370563590651,10492,0.9987158526922959,0.03303248848799414,-0.038412241348181164,1751969324.58
1552,5.110423848904607,10516,0.9987138574192346,0.031939011951817024,-0.039376776332434305,1751969324.917
1553,5.107129849582932,10556,0.9987118741193047,0.030818690194982123,-0.04030881823834292,1751969325.253
1554,5.10383546970041,10518,0.9987098063107831,0.029674394356919466,-0.04120865319600117,1751969325.59
1555,5.100538452337162,10582,0.998707647248514,0.028505924059821133,-0.0420766873795181,1751969325.93
1556,5.097236252161164,10593,0.9987054504374159,0.027313416368879715,-0.042911543352094544,1751969326.266
1557,5.09392164080083,10568,0.9987032507678677,0.02609955770742013,-0.043710753747457316,1751969326.603
1558,5.090599780469487,10536,0.9987010714370496,0.02486313864092246,-0.044474647243250544,1751969326.939
1559,5.087272404357861,10547,0.9986989292398856,0.0236039123909101,-0.04520292086744019,1751969327.276
1560,5.08392904624327,10589,0.9986968885361189,0.022322701907228962,-0.045893592230679264,1751969327.612
1561,5.080566442124146,10605,0.9986950236708239,0.02101967875726383,-0.04654484719143312,1751969327.949
1562,5.077202113589041,10645,0.998693200088889,0.019696728535914185,-0.04715857272221635,1751969328.283
1563,5.07384779201042,10664,0.9986913707609841,0.018357561772123446,-0.04773411666019718,1751969328.62
1564,5.070507449882901,10636,0.9986895042684576,0.01700265145948409,-0.04827197849031677,1751969328.956
1565,5.067169855217506,10618,0.998687711883353,0.015629968514755746,-0.04877046460123719,1751969329.293
1566,5.063839807038729,10652,0.9986859550462353,0.01423968319111435,-0.04923001742845203,1751969329.63
1567,5.060515735248631,10622,0.998684231683312,0.012831872903347318,-0.04965026107590069,1751969329.966
1568,5.057197019710029,10669,0.9986825218205716,0.011410164641437799,-0.05003027836179579,1751969330.303
1569,5.053876157929575,10634,0.998680882641641,0.009973856684023041,-0.050368808095481714,1751969330.639
1570,5.050552672471994,10641,0.9986792974997343,0.008522637486704999,-0.050665820783908834,1751969330.975
1571,5.047236354879171,10675,0.9986776399126004,0.007059277755661412,-0.05092286457149449,1751969331.311
1572,5.043928660236976,10644,0.9986759314097583,0.005587055525828851,-0.051138721468211266,1751969331.647
1573,5.040624613561596,10630,0.9986741610961793,0.0041084338397836305,-0.05131316332313287,1751969331.981
1574,5.0373248004659175,10690,0.9986723242696224,0.002622466936499317,-0.05144619913149165,1751969332.318
1575,5.034030972947826,10710,0.9986703881936082,0.0011308469069952205,-0.05153811143707962,1751969332.654
1576,5.030744514405198,10667,0.9986682905912455,-0.00036602497466736267,-0.0515898380815209,1751969332.991
1577,5.027447138304489,10678,0.9986661674173641,-0.0018646260591289295,-0.05159853898680723,1751969333.328
1578,5.024135727403666,10704,0.9986640817525335,-0.003363451439993374,-0.051562961627316405,1751969333.664
1579,5.02083361011038,10698,0.9986619011166716,-0.004862073636155423,-0.051485604764747624,1751969334.0
1580,5.017537284724747,10679,0.9986595892733102,-0.0063618498265259026,-0.05136683384488635,1751969334.336
1581,5.014227848785293,10700,0.9986573115227406,-0.00786116017211085,-0.0512032841028807,1751969334.673
1582,5.0108978080493705,10731,0.9986551164160354,-0.009354377590850695,-0.05099464752268053,1751969335.009
1583,5.007547047869743,10778,0.9986530764385372,-0.010837676492040288,-0.050740296492030296,1751969335.349
1584,5.0041837418815875,10833,0.9986511226454704,-0.01231142985572083,-0.05044168845161072,1751969335.683
1585,5.00081747037042,10793,0.998649233867127,-0.013776657724155693,-0.05009901594394661,1751969336.02
1586,4.997449716670892,10793,0.9986474145292313,-0.015234368733453513,-0.04971172360092629,1751969336.356
1587,4.994089365100005,10815,0.9986456101494366,-0.016680319735849,-0.04928196691254569,1751969336.693
1588,4.990727027106372,10829,0.9986439107598296,-0.018110217294394222,-0.04880942052374098,1751969337.029
1589,4.987375942470149,10887,0.998642218347397,-0.019525947893236747,-0.04829551835378463,1751969337.366
1590,4.984020498695203,10910,0.9986406391391225,-0.020924028816423548,-0.04773948971129196,1751969337.703
1591,4.980662143983468,10940,0.9986391798920443,-0.022304240217003907,-0.04714137516966582,1751969338.039
1592,4.977311590310977,10879,0.9986376978138417,-0.02366671091701142,-0.046504142820192655,1751969338.376
1593,4.973956004175548,10865,0.99863629172057,-0.025008632322503735,-0.045827122623470384,1751969338.712
1594,4.970613463111471,10897,0.9986348120134899,-0.026331668019818726,-0.045112697703373714,1751969339.049
1595,4.967286061621178,10799,0.9986332089583074,-0.027635805970142247,-0.04436187771064254,1751969339.383
1596,4.963941977882597,10868,0.9986317315972137,-0.028916265666263735,-0.04357194311788584,1751969339.72
1597,4.96058910567626,10877,0.9986303202779359,-0.03017176109047028,-0.042745154746319465,1751969340.056
1598,4.957234991418706,10895,0.9986288959676316,-0.03140362080430538,-0.04188246338085392,1751969340.382
1599,4.953879898179305,10906,0.9986274721449616,-0.03261121845966753,-0.040983903034480317,1751969340.719
1600,4.950528462843234,10929,0.9986259766497863,-0.03379449768793921,-0.04005110093718568,1751969341.056
1601,4.9471823930485925,10857,0.9986243566237283,-0.03495212865186028,-0.039086353891717975,1751969341.392
1602,4.94383722106412,10874,0.9986226272376397,-0.0360838454435897,-0.03808942723377877,1751969341.729
1603,4.9404809309954825,10904,0.9986209123604629,-0.037188108602334964,-0.0370583050737291,1751969342.065
1604,4.937122411090494,10887,0.9986191167529139,-0.03826468213074584,-0.03599546856290317,1751969342.402
