trajectory,rms_mm,rms_pa_mm,actual_t_mm,fo_err_deg,fd_err_deg
IV,104.15242369010016,58.60894386557415,175.90918152198148,20.695642888234875,5.25235071090523
IV,106.47259226325664,59.81116811365203,179.14139177838547,19.051606303704208,3.542740220800926
IV,102.32954813026237,59.584218353816176,181.0081997000713,18.898672286382972,13.329180422949566
IV,99.8437068728568,58.92635641577185,181.38496144242797,15.337057145551608,5.521865587096122
IV,102.2749196935599,57.5169811269308,182.0925882391485,10.920714040862018,25.191146556368402
IV,100.391797232061,54.36814577560058,183.53411483235143,15.891018384836142,7.416187518242336
IV,97.82737309130572,55.8408407685924,174.58138624713746,16.433274606409626,4.77684295904736
IV,97.7463048622692,55.27359464883791,169.3500572577432,13.962047684924773,11.056512707994964
IV,98.3950971423614,54.17255583483456,172.3739033893283,15.311388731734912,5.002312221950511
IV,99.03110824976204,51.19934803918999,162.32781546576595,12.803051930860184,5.045822150372608
IV,95.9306058671493,52.217442154216,156.96918503033984,13.616148074274758,64.5034305345564
IV,100.5293737782657,53.64119212267256,165.05043502018597,11.415186446894142,30.487519638320816
IV,99.71965831132783,53.73260470752344,163.80560647023907,11.603445953509693,22.521577636584958
IV,100.15977421425322,54.43553825332643,167.1100758176526,10.247622533015422,16.876858407806424
II,68.5383754994246,23.2748380668463,80.70583454424826,16.286870210784656,24.576186526676054
II,68.16605542897454,22.782796705809915,79.98221002282226,16.836845089214748,7.443070886404476
II,70.39013945159383,22.59305806469928,79.9500767091035,12.818853094205672,14.409669255219102
II,66.79497728363935,22.70610857795135,79.1357779933677,13.658162500292693,7.679751712335443
II,68.88863113326039,23.00979191549765,80.57950615112223,12.835397161989901,11.382504380181155
II,69.60439254355008,23.166095484468805,81.45680358590573,9.324297903275774,18.353925384214968
II,70.94852807555282,24.05476101562335,82.71749761093558,9.456864788479768,29.881493537231467
II,75.89143916983838,24.540878095810363,83.48656351884189,10.863959476160854,14.77188375239013
II,72.81259713238953,23.60600005060023,83.74971446378396,14.402870397406673,79.89660232122533
II,75.13554015680054,23.924012631662475,83.78298141262292,16.476620390990448,14.2143929994987
II,75.38368559936121,25.055286039703542,85.49786925839234,25.97561731498907,8.336556724099617
II,77.49265852608359,25.9053440007012,87.44289158567764,30.96430485829662,21.551344308767433
II,80.44156855442738,28.88502167957863,88.77677139434556,38.937902556423396,23.339996682632727
II,78.59253254224048,29.20835354937628,88.97639336331491,38.42135937959154,6.787400549016476
II,82.69857585359155,31.751244804583585,91.27184425851016,42.328886586503224,11.837475190172304
II,82.31998436713174,32.029322400258,89.81331771669205,44.57948370170334,17.405882398004803
II,79.71051361518485,31.554217505047458,88.84966835370035,44.66556236139766,10.007805852649772
II,81.7462317874578,31.968205246841087,89.70674654452345,47.00599017581635,26.49642082694698
II,80.59097592269916,30.778204527244025,88.0094924800036,42.94784167538395,90.01948916376138
II,78.35024399003993,29.712247130438183,86.92474381135257,41.828275400963015,5.816685519701143
II,79.48267960119715,28.438008699493164,86.13415210063627,38.62861354256968,13.636123538775102
II,78.5616844058992,27.94337469325664,85.62273217521002,40.648849882653835,7.399016182538773
II,80.74252882404411,27.532682268380796,86.20948603697101,38.77529464527389,15.719027609788682
II,81.4232207358458,28.888157273766268,86.57795145317921,42.949102277374934,11.084908977368668
II,82.80162136597309,28.91448433500652,87.86423726158932,41.43756539665528,14.400597087570665
II,83.8853361832897,29.452041011393707,88.29850434120988,42.84476751262794,6.751216784535705
II,82.86878400575448,28.797229257972493,88.2856517419532,38.58814478758282,9.972719166107636
II,84.02037997833236,26.68360172314029,89.74722249022022,37.423425735312655,21.302609528286446
II,83.13669143780068,26.937174237091487,90.0885267098994,35.39451746437068,6.702141197290675
II,86.05927544963063,26.591910540681727,92.13571860999872,34.82108382757272,6.930160804921554
II,86.10567967950632,26.199590222251302,92.66260874109946,32.641977537089986,12.158135081452697
II,86.8273166994115,26.606772195575623,93.49188671943637,29.3895486747772,10.96219183074064
II,86.28346614413203,25.44306338945587,93.61379813490942,28.56305415956017,9.165522510877196
II,149.24875760199566,27.009891251472716,94.26051737132744,25.373891675119154,37.20626341476145
II,204.59249752220265,29.63111350147904,99.84657297785726,19.295720272369774,9.328205319763057
II,196.2909266733644,30.21111012150597,98.72688853590172,22.578884571112457,11.836649148129633
II,231.393402045674,30.94973583643278,102.61323287839636,16.401773771868225,24.877426153950243
II,94.51804554309794,28.66035436121588,101.58345451728574,26.07079395544474,11.600907187506234
II,93.5497595825336,27.40343861421728,101.77065607782777,27.30000436517499,7.6017922749121745
II,96.10378310361268,28.24425373605514,106.37254504688826,27.794912982115584,10.031094280666448
II,95.7745434711819,27.169404887902648,105.76868112320156,26.92444289176669,15.460512648779115
II,98.4510703441232,27.13609752094325,114.30204458546665,33.94021092606944,8.319527747028312
II,96.84704208054212,30.344387293284875,114.13537423198602,38.6507494137889,10.438618516064958
II,154.9696874555139,29.690939995354142,110.93155061602585,38.62376412553738,5.1593878285061425
II,97.71605260395448,29.20114909912706,114.72476360006624,36.562510848492934,13.128740993112796
II,99.25916244099754,28.385361176886704,120.16541605802408,39.57881855601706,5.369980595655247
II,98.42602603179486,28.784043913184387,115.85303391267335,40.2043336761743,7.568587323538038
II,99.05803381479566,29.3363151572002,118.90407425681369,42.740853877625135,7.536446986345506
II,95.68239161712052,27.915912486722355,115.84417961861476,42.01487034142323,20.327741606029218
II,101.87374278244728,28.852051707465275,120.31390979303144,41.11149140741417,7.191519652296155
II,98.46106548768314,29.03420738335664,120.74227014457374,42.344176637232366,6.59579385299116
II,92.7002563023272,27.98855574533574,118.82987041241654,36.247796338529845,11.835433684942991
II,93.22175262318784,28.266995867864264,121.491130125877,34.42092780689174,150.9567583493908
II,92.09894991018108,27.810247059190694,116.98638876225009,30.14279999700559,8.027933330168219
II,92.66482252767676,27.66927917827552,116.49621772006614,32.09276342951849,19.81662082568041
II,72.48657098834637,17.36853193448288,44.01267542615943,22.19406187568755,10.8130211911364
II,70.72934555424358,16.987577235381455,39.35043981151488,28.907590127845445,5.828975854936809
II,69.58654594004977,15.92708885474053,37.95789063624896,23.823969407639304,13.307823013054419
II,68.77729871267908,16.00834792833593,41.00846349821661,27.01614423361842,11.397680722781379
II,68.9289792864892,15.437074747514746,42.80941401226609,19.142939164861698,0.928427676993801
II,68.370833200636,15.504529484271716,43.90502465390969,17.601574401788326,10.134251397577406
II,68.5040584382404,16.063889814542275,44.900674951654814,12.447532547235706,8.985897521752769
II,67.39567918872004,15.820727782568976,44.92741808349415,23.629072561305023,9.110302549211521
II,69.5933348754018,17.11481265671308,46.22815569961819,23.663466849359548,7.200467185439352
II,68.36646782002053,17.476486219726944,45.92338505653436,23.763258293849184,6.884125316429013
II,69.25791371873719,17.99470854001951,49.16850207081666,29.1705134751693,3.4663186446430574
II,67.71824506447429,17.625389186383202,44.31331144956396,23.65218228059664,13.170168676995267
II,67.72991016660947,18.06025193743075,40.953714943583,30.70663922950472,10.728314411706654
II,67.69668238462698,17.806366430579384,42.2364681851086,29.345011019703726,11.588848472782068
II,68.14230847156274,18.53437960534715,43.05122730495862,33.58446697581622,12.588015372960365
II,67.08584805529009,19.15786443257093,44.522673764873055,33.84974728119349,5.941615778887057
II,67.632315741901,20.03858962741309,45.18314121737101,34.13319381110675,8.56461906522706
II,66.51680675672397,22.001116838059843,47.85938195109264,35.37069914675634,7.695254711515326
II,67.026095162137,22.12394993898925,48.61291957580776,40.83824708796907,7.498383633371385
II,67.971419528436,22.87584467950117,48.71571230439984,46.22058837177931,6.351991260639245
II,67.50808370539538,23.23713965213624,48.57610329914484,39.47184542953122,5.024378703605634
II,69.55497804831812,23.727787618343925,52.06577433415263,41.841474771829304,13.712273957153508
II,68.62296053916458,24.31300805760596,54.130540892792965,47.80105274903619,14.327636659027663
II,69.46360665163441,24.725663320905166,53.973916277877024,49.13883436390863,5.050378311117014
II,68.52349988624339,23.37747193142088,56.84468603755898,49.40334052909868,12.811947359199793
II,67.85332305913285,23.41703471394913,57.47046465879274,44.67312967723231,12.148627775333017
II,76.44039171201932,26.11250491742072,57.9869324932067,50.41585330886228,7.4095785147608275
II,81.80432514002983,27.12859476837335,63.225051685653554,49.06756983326746,6.774600857610196
II,85.54248314105595,27.42303632062471,65.3759607284272,47.16676981547374,11.817018800434406
II,77.44324748143994,27.653654594548627,62.09293360146691,49.628327225692566,8.33566147351102
II,108.2618022109221,28.88678468837746,73.41842489395759,38.551870776643874,12.593881573474157
II,116.80109485669745,29.65468753630621,78.82891453168254,41.237151146317736,11.868459464438134
II,108.62562628315196,28.73045071139267,80.85753176706064,44.43880358841775,21.60339204205352
II,129.20798105132351,28.934087127377023,88.65008494512286,40.665323553667385,25.542352560727338
II,127.15108249188285,28.171073407288752,93.99836722996896,29.12977583211766,12.209122899322633
II,137.67214339248395,29.579859478702584,103.05728362240566,28.064645558823994,6.682008239641273
II,139.18581187199254,30.542627321969285,107.07053811795208,22.66566145420171,9.105982972684608
II,154.76405998054827,31.945646834207267,110.02929613060776,23.76232053822833,79.08865587205082
II,138.68482314403482,30.25135245039589,103.79412967459815,19.86573644386658,16.053078017685863
II,144.0274134419984,31.205680480670573,104.11419887101556,17.130617751658598,59.733470934794035
II,143.85459734302904,31.408841231189303,107.37652268170214,16.977743347709822,7.61311907335962
II,131.83945357486763,31.55424045905108,105.3329779536514,18.407407035201178,18.71334889030336
II,144.75657452662531,34.77225461977945,108.68200186504288,16.782482930130303,2.8986745356485435
II,120.46872726054498,32.378416273088725,100.8114976212009,16.551401826448316,9.255295391118828
II,134.76826765171242,34.19216366800815,105.23366774493044,16.555323199192443,8.206403491438122
II,122.14006955188748,33.685721106719434,103.0121832995778,16.397151474245714,4.806331676925985
II,126.09142236137808,33.062483910976624,97.38072846606964,14.610172375455527,7.983433988516627
II,111.04436613261272,31.033020042353005,94.24085551746998,17.21071869217586,4.4703382641438845
II,96.19362808073954,30.382264534255803,89.4505722731272,13.452150776266228,82.36920748302538
II,86.96012539498086,30.51737496927984,88.64583038184321,13.746549749682263,6.201225448132657
II,90.8827215267248,30.68703584905764,93.20125648714053,19.861865175696508,38.527646153955345
II,87.34727997723887,31.135978583670955,93.26086179110833,18.563774875021494,43.18836008584782
II,83.9198022587612,30.323581299406843,93.16017170743524,21.268286039300246,35.93561747459184
II,85.75706385529013,30.979802581680275,92.50362732174771,22.34510996535246,7.7276642302448275
II,89.54057331646544,32.41618767461065,95.29699537353818,24.16641408896868,11.205863150604065
II,85.4141160563782,30.866279693868204,88.76385392592422,24.207276783038054,7.096514360089347
II,84.8849674788223,31.09376820982415,88.40009377898583,28.319592836065357,51.195448927421026
II,90.70408474239134,31.59086605607132,88.94031918468656,25.80477979667197,3.673033633377322
II,85.46609890648533,30.640595522999504,86.94047911555772,29.67955260823886,3.675492046265075
II,90.70255346785032,30.227212639369448,85.50446499667541,28.49756958392284,2.74599588550911
II,84.3404992512286,30.221149375196116,87.02545584469871,31.33754690576412,6.610850961830355
II,88.18275842680221,30.98201359078494,87.05464641706793,34.90159899232833,1.9012898782378016
II,82.34868810937415,31.428368057697025,85.4057845921113,32.79369612032137,5.867797054447654
II,87.07619807822203,32.43122251892063,89.83319126704258,35.49922410262481,4.594327379031399
II,86.59345283217368,32.0054119399267,88.92510974107853,37.4401229484063,6.2691007564586485
II,93.03482385099792,32.84526350605942,89.04705460904597,35.953612703827936,5.969196533494772
II,84.4490624829257,32.01993337433812,87.30513536779024,37.07705304779036,10.041241048455586
II,86.88598147956276,32.58888054051048,88.58969295720053,37.421367662575975,8.709814595918411
II,87.29265951865244,33.16754962376772,89.25721842231155,38.329906046573214,3.8144318486700306
II,85.14363478919192,32.87693824663331,88.2754247503575,37.04704720123706,3.7702256382291006
II,91.92187180403543,34.23499836214839,89.94607378408185,37.26096635254916,2.166651084245545
II,94.78586205504855,35.253411288666406,89.94153010045487,36.424640486418895,4.054548660439067
II,112.13250381865306,37.99871321303788,93.36056141020131,34.74833343072314,5.709912391410455
II,119.05419927024022,39.00670676025212,92.52235630926111,34.28083907888316,4.503095970109092
II,135.11725020476158,41.633531952139975,95.15083684390156,33.20993510068231,4.4944982772011794
II,162.3094055295681,44.23203099619116,103.2666744257021,28.160459470608227,8.700865970955123
II,136.90337088682733,41.992019756850766,94.72451623327788,34.032793936342244,12.695348404336334
II,149.51072452531864,42.40549662418135,98.16405122858406,32.859560754041574,7.263446737428194
II,146.99274365853364,42.16163012990489,96.59611527178944,33.99463220636256,5.674922189584393
II,166.2757342637339,42.81484600256291,101.36767441328792,29.276303922519386,7.169636219071533
II,178.201485300801,43.71946071584207,104.8041022854652,27.707834553020803,14.780049576095271
II,199.87920131001457,45.7646674272996,113.59652444067054,25.238491029712893,75.41977338453067
II,205.8913723055271,46.91597498599052,116.60650037039774,22.90753962766239,16.72662253787453
II,194.5443965335538,45.11743852451454,110.41085242345908,23.91425428875811,13.08839232631404
II,236.39655015264395,51.72813755990775,129.3990255361285,21.633890126880097,7.4427063257199135
II,255.5079164276339,54.89024576932967,137.35957211124173,18.45411937327215,17.206938876496604
II,267.9589830688494,57.62454109053712,144.16785538491084,17.812023769238664,16.822790659577784
II,284.939993882844,61.97365785026137,153.61126175537072,15.663557227619886,10.525396683617464
II,296.05771485464163,64.61729756493123,160.73887654496326,15.970924811804835,19.06500505594907
II,313.47684530313416,69.41846594919132,173.489692886891,15.610348240323543,15.550186110124654
II,326.4082907811997,73.55729117742673,182.70776087755797,15.39322191669889,9.083246830641698
II,291.7102412173261,64.42996482406511,158.2045819396164,17.612214610518766,27.45515007650058
II,285.99933543679043,63.08842186904515,154.76999374411554,17.562262089445934,10.19984458509556
II,279.56668981196447,61.4339723729609,151.8888712660298,18.898939967724793,7.484414833180892
II,266.8679803329953,59.18880916166583,143.6079780414489,20.79027633747069,8.791124918713088
II,260.580422881604,58.62148407491839,139.99849786213974,20.123488436201153,14.501870657599039
II,233.87782805543517,51.399121409712585,124.81945898782486,23.829386510021315,10.09664226831337
II,218.9847299789207,49.61572496335974,117.48709878545364,26.765345713931968,7.06305411883316
II,198.8372716464293,45.41417772933176,108.2306211838787,28.917438674103696,8.38462638607318
II,190.8292485003287,43.98494935025129,105.11202521093227,31.820467789759494,7.574338246399488
II,176.2878072935911,42.11994474832533,99.73426461598964,32.92076936825492,3.8953177867440405
II,196.0287871251701,44.957578396916034,107.49513165882816,30.535777652459398,10.137955546170216
II,150.96517284939154,38.62138494558699,90.9329427662938,36.83100200311605,6.798761986712129
II,179.81034328931025,42.03244723660492,99.85330207881216,32.49664105254706,5.528712656831929
II,173.8965371005376,41.10847774990291,98.89349867843356,31.789066912093148,11.291985607451025
II,145.18738267595288,38.93638740693436,89.878759083939,38.07020226669314,9.339032940449643
II,154.83041647087953,39.51307675499738,91.581522545963,35.532896987309066,6.3657707924630955
II,148.40254653848896,39.50563015323937,89.14195613367338,37.509143514114726,2.3083968052365615
II,130.76176222231885,37.08678075065336,84.06720559210184,39.96404092295138,7.803549090838529
II,126.7356887464854,37.09120335593467,84.96698182226378,41.39893357426368,4.865857337077411
II,101.73617805600414,34.314598690145054,79.07613331466212,44.21993289086446,6.582981686611075
II,103.59750970935409,34.364013822237645,79.77337483475732,44.239437169567005,8.83051527989773
II,95.65731966563769,35.05435695691761,77.7733072520534,45.86499407714026,7.666247447140792
II,90.56216888802358,34.050208130191386,76.38781661345467,45.54287944898047,0.984647141354761
II,91.31781379313963,33.60775201839272,75.01986682494181,46.220260940552606,11.973046598164018
II,86.47915616773285,33.95842377315497,76.12363116446205,46.294255321223105,3.0639927395919364
II,89.63262884831076,34.020072988860896,77.2736207122674,45.91924986927803,6.286565696743144
II,87.76031519373696,34.09538251412891,77.21892499272077,44.59604603219629,5.597676385035229
II,85.44630329854705,32.99103259873108,75.35847833872711,44.272326096933234,1.8512784978911563
II,87.38953536094688,33.60110658856002,75.3871481754723,44.30302032873709,6.2749764942948865
II,84.6170759350091,33.089248628075346,74.66170141950495,45.26555833278456,14.267699192055765
II,85.99710377384856,32.88968224224218,74.06247264736015,44.773056848135994,5.097818770764047
II,85.33795907765177,32.45428614433772,73.60297707202287,46.30837516690633,3.8308364462566957
II,85.72577212240424,31.301777034939818,72.20220440782414,47.18831086960373,2.997416836489102
II,85.69558162361469,31.44918059065788,72.53649509991662,47.73223321735193,7.5690856862995295
II,85.67926146204793,31.49219192743527,73.24568757395465,47.14214038809823,5.677827652808516
II,84.1512127448149,30.932532630489384,71.77204709220571,46.69430519715297,12.523167853788355
II,85.37025665149525,31.97653632612069,71.63822492550987,47.372381172491195,3.765158816770667
II,86.68908338338528,30.312109001505128,70.27215522832026,46.79780176926776,2.4090331803679486
II,85.07723799141347,31.07002780025921,70.31366914575595,48.28557397883333,10.88832236628946
II,83.05805733801392,29.96601847600959,68.86056582362747,47.65269852112701,1.4094961131452415
II,83.99013482323862,30.268389643786385,68.44065426797769,47.733750195460466,3.073324548035383
II,84.31515637272368,29.75299490840665,68.01366400047573,48.54271469586843,4.862172662913976
II,80.35776770567895,28.60980576994002,67.05602004121413,50.580183486402206,8.397293987523684
II,79.92514725126247,28.305739372535143,66.15952853971841,49.54518940792938,3.1147651175615834
II,81.19269421652547,29.225643652612007,66.3099512694661,51.12245819911048,5.476036103892086
II,80.57308301829143,28.694852073715047,65.95519824189732,51.15606249592606,4.9498713717091976
II,80.30423685910215,29.327994048784475,64.89822514520536,51.97942801961292,10.904646030342201
II,81.67314084186755,30.12014715454214,65.8976043165255,54.38964449612258,4.590624044377443
II,78.77173304090537,28.60909983212101,65.8593350935377,54.94472362137658,13.012542027035225
II,81.86251657362892,29.386385153393352,65.87750274035011,54.759095909745845,7.00530652382843
II,79.8190942829556,29.703389919248583,65.5360510498541,56.11720024843855,7.588803500608909
II,81.03557866626197,29.9313435422286,66.05757401897093,56.36721611556654,7.3410160032296865
II,79.19728316225813,29.353665307250736,65.04423804609432,56.9353356735596,5.718112554812145
II,78.22707740944473,29.88645537246392,65.01685219354749,56.66545759324456,8.384351649111561
II,80.51294564863721,29.66176656184956,63.48720462839069,58.314840599064105,8.122372713759603
II,77.56879835487561,29.54954248457688,62.65101635045688,60.03049661431714,4.303224193660854
II,80.63155733547949,29.19321919801313,64.05762403515455,58.56680331707287,4.461974546627917
II,76.01423433117911,28.14431710134339,62.05551447126333,60.431839871974816,2.152730174294409
II,76.30584691306234,27.6339139818438,61.86399224958468,60.676579954979964,3.096619945912598
II,74.94598903594624,27.719557653509256,61.27167200723952,61.11708347987721,2.214705321161513
II,75.2488761166674,27.33062439561731,60.93823502645171,59.603878080759266,3.9911936908237835
II,75.59991548435787,26.730321156826157,59.37615542835891,61.34594714507205,5.358365926230673
II,76.82755082902878,26.612205931075906,60.65855529830674,59.65924568587403,11.023158625877636
II,72.0235768483805,25.11141267820215,58.32418933149305,62.22051306841585,5.657770337581081
II,74.59747882543465,25.37082788209317,59.17477253472169,60.05757817670859,2.690910866856417
II,74.61923384645144,25.65440976459375,59.48736406242045,59.96672830127662,0.36197995765771007
II,73.66233965264719,25.41234228083716,60.37150475025568,60.01727309175712,11.151814824333226
II,76.44590547161481,26.579717623464752,61.26654198885552,60.57928670543125,33.279178895578816
II,77.17577915641027,26.709328846632587,61.03784654031447,60.31590656021552,2.3562617623726743
II,77.22890975678133,26.567386314814424,61.68500951595299,59.55113000319821,1.5588513141093763
II,77.26172448812066,26.74408211172953,61.95696313347028,59.85898633522872,1.3778443633749693
II,80.00691588979917,27.44494709002052,62.99706543716833,60.90186851039171,0.9090497904168299
II,78.5378424136793,26.76209256603177,61.90578846569189,59.71447726161348,48.42170977385427
II,76.72076833997902,26.48407677362082,63.33622619969013,58.89815760731077,5.209458270032047
II,83.60034158496623,28.00469559859586,64.1740852293194,56.91765062686436,2.9565727420039667
II,83.43265271340924,27.53299085775041,64.85010803482315,57.62555751754718,0.6977485127904302
II,82.66181272696093,27.328580572261707,64.12171802912117,57.352458836912874,6.828929515534058
II,80.98903322701507,26.793356779175173,64.04667576082065,56.8694828310719,2.335511278652538
II,81.49052842310863,27.222775121010734,64.43564122751043,57.317402025805244,4.160324847565628
II,84.23831172363276,28.0791155599643,65.02592737121715,55.910649740474305,3.1551015370968782
II,81.78572074773425,28.04420239798507,64.31442299672482,56.539568572535295,2.759319819808859
II,85.89707175361688,29.625978389816176,65.11164221304959,57.07669247544717,2.7974125048332414
II,85.25344052895247,27.86044669833767,63.136626865579984,55.421354686066124,5.171592520027727
II,84.72752166200651,28.04198582467191,65.28924107036134,55.23941574214655,5.733422027952618
II,87.55553315601324,29.252213077302468,65.43494750132322,56.04626556714816,0.34359741143302597
II,84.17492646733818,28.95867459247476,64.7129049151524,55.458493891795534,5.583184957792087
II,87.34101583061019,30.41220062248549,66.07791382933905,56.217804352354975,4.8541413399814015
II,86.49063741750909,30.267174417536587,66.5408999387816,55.778239884359174,4.056062451378933
II,83.95576471724408,29.59332671540802,65.11659352146384,56.02834129444655,2.434987691502726
II,88.07701882487844,31.679056591538263,67.38152989106838,57.03783253661681,6.194535487123084
II,90.84041653670928,32.34570753939525,66.66431566049731,54.82904721468188,4.387205709700557
II,87.29265353182524,31.881260365033015,66.04261631209123,56.80118345664234,1.8285265182956363
II,87.93432125820054,32.439263377496026,67.80228418710408,57.663811538694446,1.7649551907414847
II,87.56116920912673,32.5208561467023,67.21680201619353,57.4089909873221,2.2355246188894706
II,87.81758668425788,32.39249599586547,65.99151673117109,56.83334540581711,21.90744752445501
II,87.52360313266402,31.68926661414295,65.4835558352561,57.94625417334787,6.821120642087834
II,89.25128991764807,32.023715048642735,67.07285597114961,56.08635512143066,2.739407309400151
II,85.83242509787574,31.227147238619583,65.44085683228758,56.49429254768794,1.5615124769100017
II,86.71185105426237,31.15135248135657,65.87252173164356,55.918764044583824,2.806458949956442
II,84.31647388814636,31.34929442206509,65.09240350942665,56.76671746821477,7.154190945669411
II,87.78793367100559,32.284619665175896,66.1388748310309,55.35021488511486,7.679420425954513
II,87.11343654394497,32.78593609772992,66.0161998343294,56.46960163642332,4.61925895737725
II,87.23755637207364,32.32730632173365,63.99460795447386,54.12252104182834,12.545562231612315
II,85.72386390701703,32.46379527809035,63.52479413085872,54.37870786453749,24.143358041534853
II,87.25941626854318,32.02490658925275,64.87904119313401,54.53951737976137,3.1037108173715686
II,87.81913607719919,33.97014390259226,63.84218733345477,54.34044166023496,5.460583533359096
II,86.75729761899298,33.32342826168923,63.89796873360091,55.74297000799141,2.177212876816237
II,86.377131455079,33.023743476776175,63.6000078554422,55.30787562659457,2.900741698142887
II,84.73110327735137,32.265136946002364,62.80471574994311,55.687494229466616,2.522262005498166
II,82.27854874962048,31.12381793058412,61.63227885756334,53.80564853630832,2.3902139620869622
II,83.46122515944555,31.38209921032076,62.0249466043281,53.30329889812678,0.5102942843535826
II,82.75387499760951,29.930656502575445,61.66484191940246,53.94247171198801,3.4060859946672495
II,82.5931088838496,28.852314849028296,61.05788247156229,55.111302035663954,3.3821233552797962
II,79.80773165290184,28.90030659480041,60.60493013049656,54.96862577595641,2.313241626438141
II,78.59030482037245,26.731859742583,60.39608009598418,55.79497614138479,2.2707993585421176
II,80.93873779290897,26.970369001761814,60.23157712349568,53.58989639506479,6.447957364127956
II,74.94372450781756,25.165127273862023,59.26849306776528,52.216961198202206,8.253532337867759
II,75.56322580182686,25.01986573069895,58.45479937925081,53.31525214553557,4.631731544940257
II,78.32603203954712,25.61148129509597,57.77913291053436,52.64252322449846,20.33260031295905
II,74.65474353907476,24.39564893185678,56.7769887344257,53.276642904492974,5.002860314353087
II,73.23649859880659,24.241881825429974,57.120428131246406,53.746054325868634,6.392015494888338
II,72.33616909413432,22.227324776913598,55.90490416631695,52.198428975185465,4.598453987562874
II,70.17511811096333,22.382073502597223,53.737572584444194,54.293134064191186,0.8165811956852298
II,70.93699235560604,21.991537751326824,54.03216875395525,52.930325496003924,11.661018255070193
II,69.67598380713903,22.561430352427717,55.06783528661317,53.462184947292585,1.1866632243158821
II,70.89505924883076,22.139390839836143,54.11763041735863,54.83151746556741,6.408948927778707
II,72.47294148058843,21.52703729435707,55.4223875357167,48.08645126119016,3.623100976238049
II,68.71379623410158,20.60492335526761,54.38763731157098,48.17222529936224,5.562366259873319
II,69.04981662223668,19.53795514953052,54.74932507710447,44.56792361655151,1.021097198780188
II,68.40828305887682,19.56080930353125,54.778647215545824,41.228912124364406,3.890252090207006
II,65.74236789423101,19.35745691220227,55.6679507057409,41.49151224012413,1.1921143814405346
II,66.66983923390283,18.702926121749595,55.490841969526,37.65552343699849,8.755017128889437
II,66.07468471049054,17.95528445701448,54.85827256485763,31.418909339896143,1.9895431136267563
II,68.55186710321655,17.993256702373234,56.639951103204936,28.55206806360558,2.7348834832737237
II,71.09260162254483,17.835791070579106,56.51000354312346,28.48242890417518,5.466299712465181
II,228.8521135241768,21.102443173470707,63.05831233216769,8.512791852214606,4.292857740650182
II,327.378481580803,25.85582842095652,72.2039093721666,1.6480544152552088,8.103383329168091
II,512.2453988607928,39.8184771185056,105.54239303566789,11.034163899241728,10.996217540962549
II,787.5762072809306,70.54122194108824,177.38859776227315,12.412998633737669,12.83968820484498
II,853.4392286237957,79.88045602132,204.52692679913184,13.124998638768341,17.786311872552425
II,564.5952510305782,44.3400257855295,113.3462379293349,20.90105033706094,7.440777955202664
II,194.1048035800506,19.374699048666884,65.41618519508535,20.951200162861713,6.418103051737688
II,78.85720540465148,17.551435581900346,61.61955821600325,20.803385526935834,5.841862004925243
II,327.20500131774327,26.0001704217731,78.31998897625229,7.209887082454481,3.816663113741793
II,824.515650664427,79.57463625197558,197.1508152445666,16.60954738159026,22.18150858397546
II,983.5744786631706,101.93304489096806,243.76507541287825,14.550809189841434,19.06807329614798
II,1229.2830360547284,149.97113011790935,318.7898772596763,14.024636715109521,32.76772667916765
II,1695.773157961001,266.67861465070854,378.5996127736284,8.085157192093606,63.751328655936135
II,2909.1517685878007,743.2288804836711,299.99999999999994,6.074683706743808,32.17608528934769
II,3714.036891043269,1197.732411183743,300.0,14.418114916660471,25.229671759307386
II,4235.591981343931,1556.593037982509,300.0,17.994361288787086,24.30650558356878
II,4885.09271694808,2062.910677206806,300.0,21.09208718224355,23.785351875195477
II,5353.773308307906,2455.1435746538555,300.0,22.917645102046276,24.815098378115096
II,5363.032768365833,2457.837408765034,300.0,22.0932348484008,23.265250164419157
II,5271.615477613756,2390.574196050456,300.0,21.54389834507163,23.440262264237624
II,5337.960044938992,2436.673666781581,300.0,21.271067512000833,23.49725158843527
II,5365.880892026114,2434.648184398378,300.00000000000006,21.1987121701774,23.36493871120383
II,5395.451063593718,2390.087561221133,300.0,20.96043214542741,23.093418167300932
II,5212.244794780794,2202.290875231274,300.0,20.376866986641375,24.791819482259296
II,5201.698819867586,2124.4085905857905,300.00000000000006,20.237962232079184,24.90284307276628
II,5619.047743061073,2388.4751326626083,299.99999999999994,22.100137783232107,26.856161864622255
II,5896.765922054113,2553.693427650997,300.0,22.90285206303768,26.686117071409345
II,5889.448869888096,2483.585316875288,300.0,22.87521490960079,27.851760914393406
II,5940.428960527332,2474.9569782108765,300.0,22.76445943213772,28.25206620613096
II,5780.971808250592,2292.933639244764,300.00000000000006,21.963299289470417,28.51917661640146
II,5445.306370816068,1974.7417335033967,300.00000000000006,20.21249399470793,29.169256272042997
II,4929.776614113212,1606.2168781563694,300.0,17.489157837489806,33.320760366882695
II,4460.88835170193,1307.1694868836028,299.99999999999994,14.947425166904182,36.80012894084666
II,3945.231614896889,1030.1821038036446,300.00000000000006,10.862352187312108,42.922230635241455
II,3070.426363312442,635.8710991450979,300.0000000000001,1.3687599293234498,53.71033479501565
II,2526.7864282038117,435.56156607924873,300.0,7.431217229550001,79.44327990215612
II,1715.2115756756034,211.59525730000195,305.83117845057086,14.167861185892557,86.82252638666932
