kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,huber,0,4.0447079511340575e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,1,1,1.1293102049808457,False,0,9491
p2l,trim,1,0.0458715160216601,109.73142108107947,2.449356133273681,0.0014072443113253214,0.0001463110691968703,0.001260933242128451,40,0,0.80002107259509,0.80002107259509,iv,1,1,1.1293102049808457,False,0,9491
p2l,trim,0,6.666634871891309e-06,0.0,0.0,,0.0,,2,0,0.80002107259509,0.80002107259509,iv,1,1,1.1293102049808457,False,0,9491
p2p,ls,1,0.06063196629354594,104.23744113003553,1.8133676238165253,0.0045501320034427506,0.002281902602994369,0.0022682294004483816,40,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2p,ls,0,1.2556538685344644e-05,2.777779286814411e-13,6.006281259775243e-15,,1.413126387214973e-30,,2,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2p,huber,1,0.021346839946900877,80.37113857670658,1.2892413420883866,0.0012021487705428104,0.0005193110898536191,0.0006828376806891914,40,0,0.7554288315407808,,iv,2,2,1.1295987529852383,False,0,9473
p2p,huber,0,6.278269342672324e-06,2.777779286814411e-13,6.006281259775243e-15,,1.413126387214973e-30,,2,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2p,trim,1,0.048281716365285096,61.296726865802704,0.6598874411713271,0.0015938333479332415,0.0003122807380017027,0.001281552609931539,40,0,0.7999577747281749,0.7999577747281749,iv,2,2,1.1295987529852383,False,0,9473
p2p,trim,0,1.5550505154768363e-05,5.964176343080667e-14,2.6754577500258832e-15,,3.871801942051048e-32,,2,0,0.7999577747281749,0.7999577747281749,iv,2,2,1.1295987529852383,False,0,9473
p2l,ls,1,0.05528070437898454,99.42839208953852,1.82903998958338,0.0041271528947709425,0.0020840371623470177,0.0020431157324239248,21,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2l,ls,0,7.4809157017644895e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2l,huber,1,0.021461463837258485,106.60483408729768,2.059419163077569,0.0010974707419448787,0.00040882864383017995,0.0006886420981146988,24,0,0.810712567652148,,iv,2,2,1.1295987529852383,False,0,9473
p2l,huber,0,3.7404578508823167e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,2,2,1.1295987529852383,False,0,9473
p2l,trim,1,0.045364727416520055,109.9309401219314,2.461441262008663,0.0013916623883881171,0.0001396702410161129,0.0012519921473720043,32,0,0.7999577747281749,0.7999577747281749,iv,2,2,1.1295987529852383,False,0,9473
p2l,trim,0,5.543887078439437e-06,0.0,0.0,,0.0,,2,0,0.7999577747281749,0.7999577747281749,iv,2,2,1.1295987529852383,False,0,9473
p2p,ls,1,0.06122315716790427,99.59022249346992,1.5913613571104137,0.00439999033392552,0.0021599974335345514,0.002239992900390969,40,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2p,ls,0,2.1620246366471955e-05,3.642919299551295e-14,2.1659685228338927e-15,,3.4899326472071305e-32,,2,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2p,huber,1,0.022156575052221513,80.36080280049765,1.202762863258101,0.001199982145644858,0.0005252193935451093,0.0006747627520997487,40,0,0.7591027165352413,,iv,3,3,1.1299010463880201,False,0,9509
p2p,huber,0,1.0810123183235957e-05,3.642919299551295e-14,2.1659685228338927e-15,,3.4899326472071305e-32,,2,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2p,trim,1,0.048535946777584854,62.786539906839856,0.8525666288396793,0.001589635880539411,0.0003046541953999786,0.0012849816851394323,40,0,0.7999789672941424,0.7999789672941424,iv,3,3,1.1299010463880201,False,0,9509
p2p,trim,0,2.5828663587857163e-05,8.114469222610925e-14,1.035558458954222e-14,,7.677764530386535e-32,,2,0,0.7999789672941424,0.7999789672941424,iv,3,3,1.1299010463880201,False,0,9509
p2l,ls,1,0.0559642215304715,94.86270527124555,1.4909755242210232,0.00398728577671741,0.0019670802808657876,0.0020202054958516225,40,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2l,ls,0,4.139252725839866e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2l,huber,1,0.021102125645819668,105.0425987357264,2.058181022914468,0.0010964704971018428,0.00041293151246855675,0.000683538984633286,36,0,0.8087112302891296,,iv,3,3,1.1299010463880201,False,0,9509
p2l,huber,0,2.069626362919916e-06,0.0,0.0,,0.0,,2,0,1.0,,iv,3,3,1.1299010463880201,False,0,9509
p2l,trim,1,0.045521008950422166,109.48405472103283,2.3902036523697943,0.001389978342987429,0.00014297134738662672,0.0012470069956008025,40,0,0.7999789672941424,0.7999789672941424,iv,3,3,1.1299010463880201,False,0,9509
p2l,trim,0,2.5691940548727956e-06,0.0,0.0,,0.0,,2,0,0.7999789672941424,0.7999789672941424,iv,3,3,1.1299010463880201,False,0,9509
p2p,ls,1,0.05987083162817803,102.46318703567778,1.283537849932975,0.004307425758701189,0.002094019817068992,0.002213405941632197,40,0,1.0,,iv,4,4,1.1301738383620625,False,0,9454
p2p,ls,0,1.2613026691324538e-05,6.684877952577748e-14,1.0473845103809452e-14,,1.1391018598910623e-31,,2,0,1.0,,iv,4,4,1.1301738383620625,False,0,9454
