kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2l,huber,1,0.029852077204021433,77.32075105943844,1.50008426743254,0.0016917358471911473,0.0012473445809764356,0.00044439126621471166,40,0,0.7980529696856908,,ii,7,7,2.421276341298882,False,0,11023
p2l,huber,0,4.934495990610598e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,7,7,2.421276341298882,False,0,11023
p2l,trim,1,0.03151363848077755,69.47620207021879,1.5773261938982892,0.0011598496349394837,0.00044515822214348196,0.0007146914127960017,27,0,0.7999637122380477,0.7999637122380477,ii,7,7,2.421276341298882,False,0,11023
p2l,trim,0,1.2075572123101221e-05,0.0,0.0,,0.0,,2,0,0.7999637122380477,0.7999637122380477,ii,7,7,2.421276341298882,False,0,11023
p2p,ls,1,0.06160513576054514,109.86138006903084,1.4325027278491946,0.007280948192089464,0.0046013015934950425,0.0026796465985944214,33,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
p2p,ls,0,1.9964898430315292e-05,2.966557838778969e-13,1.0200953406231762e-13,,1.5708137036385521e-30,,2,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
p2p,huber,1,0.028749222029683528,75.20544248689174,1.3720707696827001,0.0016925267347400851,0.001301463262132474,0.0003910634726076111,34,0,0.7788424575732649,,ii,8,8,2.4071094308209013,False,0,10338
p2p,huber,0,9.982449215157758e-06,2.966557838778969e-13,1.0200953406231762e-13,,1.5708137036385521e-30,,2,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
p2p,trim,1,0.03093629437330743,67.3544418036413,1.3912105647358355,0.0012583174003724165,0.0005304646182580821,0.0007278527821143344,40,0,0.799961307796479,0.799961307796479,ii,8,8,2.4071094308209013,False,0,10338
p2p,trim,0,2.4247845019502386e-05,4.106021210032113e-14,8.706090297552037e-15,,1.2061104194535293e-31,,2,0,0.799961307796479,0.799961307796479,ii,8,8,2.4071094308209013,False,0,10338
p2l,ls,1,0.06332648052874762,109.04432767902367,1.5728499240211518,0.006948158145778838,0.004401762048732081,0.002546396097046757,28,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
p2l,ls,0,3.332008734676576e-06,0.0,0.0,,0.0,,2,0,1.0,,ii,8,8,2.4071094308209013,False,0,10338
