kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,on_bound,wmean,keep,traj,order,scan,ndist,in_support,block,n
p2p,ls,1,0.097065212974028,163.84990616459143,6.069532193233052,0.0134735578000353,0.0058138964310128,0.0076596613690224,40,0,1.0,,vi,10,10,0.0,True,0,10394
p2p,ls,0,1.241324659787208e-05,5.974140898879628e-14,7.715163024488054e-15,,5.945489482002314e-32,,2,0,1.0,,vi,10,10,0.0,True,0,10394
p2p,huber,1,0.0408812611643669,148.02399208372285,5.967494807307152,0.0047709931032957,0.0023751578978733,0.0023958352054224,40,0,0.8148741159300558,,vi,10,10,0.0,True,0,10394
p2p,huber,0,6.206623298936173e-06,5.974140898879628e-14,7.715163024488054e-15,,5.945489482002314e-32,,2,0,1.0,,vi,10,10,0.0,True,0,10394
p2p,trim,1,0.0507054448708657,133.1014560616158,5.403945545452808,0.0048775913513494,0.0008845400234083,0.0039930513279411,40,0,0.7999807581296902,0.7999807581296902,vi,10,10,0.0,True,0,10394
p2p,trim,0,1.6155718393862332e-05,8.061874306942124e-14,2.0812545670137267e-14,,8.93024013265159e-32,,2,0,0.7999807581296902,0.7999807581296902,vi,10,10,0.0,True,0,10394
p2l,ls,1,0.0882901190187897,166.65598422480392,5.0905432326616245,0.0124278051561721,0.0049494476929976,0.0074783574631745,16,0,1.0,,vi,10,10,0.0,True,0,10394
p2l,ls,0,9.25270180114627e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,10,10,0.0,True,0,10394
p2l,huber,1,0.0403581320854944,152.15244745655568,5.853397036370691,0.0044707575198055,0.0020512286211296,0.0024195288986759,40,0,0.8272775630863723,,vi,10,10,0.0,True,0,10394
p2l,huber,0,4.626350900573237e-06,0.0,0.0,,0.0,,2,0,1.0,,vi,10,10,0.0,True,0,10394
p2l,trim,1,0.0460543779881877,132.88364062961276,5.637792746586555,0.0043514114096595,0.0007328903263685,0.003618521083291,40,0,0.7999807581296902,0.7999807581296902,vi,10,10,0.0,True,0,10394
p2l,trim,0,9.7109979907112e-06,0.0,0.0,,0.0,,2,0,0.7999807581296902,0.7999807581296902,vi,10,10,0.0,True,0,10394
p2p,ls,1,0.0884105605490375,152.3683029101362,4.315373101705014,0.0112999147076117,0.0049807112900733,0.0063192034175384,30,0,1.0,,vi,11,11,0.0,True,0,11500
p2p,ls,0,1.2134303955894248e-05,3.9254707164949277e-14,5.936890803929008e-15,,1.7193150340923568e-31,,2,0,1.0,,vi,11,11,0.0,True,0,11500
p2p,huber,1,0.0369218518872472,141.01823988058243,4.460226305170366,0.0040482190227165,0.0020200985480962,0.0020281204746203,40,0,0.82253443595027,,vi,11,11,0.0,True,0,11500
p2p,huber,0,6.067151977947272e-06,3.9254707164949277e-14,5.936890803929008e-15,,1.7193150340923568e-31,,2,0,1.0,,vi,11,11,0.0,True,0,11500
