geometry,dtypeA,familyA,orgA,magA,dtypeB,familyB,orgB,magB,rmsA,rmsB,rms_diff,reldiff,gradA,gradB,grad_diff,gtA,gtB,d_gt,pjwA,pjwB,d_pjw,eta_tA,eta_tB,alphaA,alphaB,etA,etB,eRA,eRB,bias_diff,bias_ratio,rot_bias_diff,threshold
GA,D3_local_surface_off,D3,localized_gross_small,2.0,D4_appendage_scale,D4,low_projection_nuisance,0.005,3.4753230961840282,3.717175756126769,0.24185265994274063,0.0650635524952274,0.0001307018959961,0.00031134904318475,0.00018064714718864997,0.00012309306768243578,0.0009558322665224716,0.0008327391988400359,0.06732435536289023,0.48553494310280754,0.4182105877399173,0.019173355860708754,0.1405095321933142,0.03847376788553259,0.17647058823529413,0.06041259208406695,0.5774229995002036,0.00112222592697635,0.00884304471833115,0.5170104074161367,9.557990802591164,0.007720818791354799,sensitivity_10pct
GA,D3_local_surface_off,D3,localized_gross_small,5.0,D4_appendage_scale,D4,low_projection_nuisance,0.005,3.5611758640047193,3.717175756126769,0.15599989212204957,0.04196731668254468,0.0003036222161162,0.00031134904318475,7.726827068549986e-06,0.0002932737958913428,0.0009558322665224716,0.0006625584706311288,0.15889129051271728,0.48553494310280754,0.32664365259009026,0.04481999114207016,0.1405095321933142,0.03847376788553259,0.17647058823529413,0.14495318505994295,0.5774229995002036,0.00259435304361155,0.00884304471833115,0.43246981444026067,3.983513706590304,0.006248691674719599,sensitivity_10pct
GA,D3_local_surface_off,D3,localized_gross_small,10.0,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,3.8524666782887387,3.873285672305798,0.02081899401705911,0.005375021565260741,0.0005996195775389501,0.0010983607010799,0.0004987411235409499,0.0005817086867198293,3.1643887082232474e-05,0.0005500647996375969,0.31773579554873355,1.5456212115498467,1.2278854160011132,0.08584438956972498,0.0043900037654417854,0.03847376788553259,0.3551669316375199,0.2937947036830061,0.17955118716894436,0.0041529014606618495,0.08991237056010509,0.11424351651406173,1.6362726881140979,0.08575946909944324,sensitivity_10pct
GA,D3_local_surface_off,D3,localized_gross_small,25.0,D4_appendage_scale,D4,low_projection_nuisance,0.05,5.393480025617897,5.405068731212607,0.01158870559470948,0.0021440440762183605,0.001057244560486,0.0008220067095304499,0.00023523785095555007,0.0010212402143250257,0.000886803927292985,0.00013443628703204064,0.5794779279261223,0.4508691811652539,0.12860874676086842,0.134184318706064,0.1150968945529958,0.03847376788553259,0.17647058823529413,0.5559651619393513,0.6190900067007652,0.01082389565712015,0.00911193266648575,0.06312484476141389,1.1135410077516692,0.0017119629906344,sensitivity_10pct
GA,D3_local_surface_off,D3,localized_gross_small,50.0,CTRL_random_noise,CTRL,unstructured_noise,5.0,7.699460031403682,7.488966879919857,0.2104931514838242,0.027338690067262986,0.0018318857241737,9.48589388558336e-05,0.0017370267853178665,0.0017835415054760868,0.0001011989504949507,0.001682342554981136,0.9942383894644964,0.05558001870952745,0.9386583707549689,0.21770783204195196,0.007251998373653002,0.03847376788553259,0.0,0.901318928291024,0.074336600528717,0.0176022720562111,0.00394415655581015,0.826982327762307,12.12483382183767,0.01365811550040095,sensitivity_10pct
GA,D3_local_surface_off,D3,localized_gross_small,100.0,D5_appendage_tilt,D5,coherent_extensive_rot,2.0,14.50005421573673,15.611889697864152,1.1118354821274217,0.0712172263348447,0.00441460327976985,0.012902452464495201,0.008487849184725352,0.004343853405316414,4.98209204837667e-05,0.004294032484832648,2.3402497835772085,6.072044518723659,3.73179473514645,0.40394510604584855,0.002050470054086523,0.03847376788553259,0.3551669316375199,2.3499286835345243,0.10006974128485241,0.030281781665367852,1.4960844839000798,2.2498589422496718,23.482909552502598,1.465802702234712,sensitivity_10pct
GA,D4_appendage_scale,D4,low_projection_nuisance,0.005,D1_appendage_disp,D1,coherent_extensive,2.0,3.717175756126769,3.7532989971191384,0.03612324099236952,0.009624397368847,0.00031134904318475,0.002069812020604,0.0017584629774192503,0.0009558322665224716,0.002099714289204459,0.0011438820226819873,0.48553494310280754,1.057114530305661,0.5715795872028535,0.1405095321933142,0.3041188495174571,0.17647058823529413,0.3551669316375199,0.5774229995002036,1.0762385216507087,0.00884304471833115,0.00597523070855615,0.49881552215050506,1.8638650046538876,0.002867814009774999,sensitivity_10pct
GA,D4_appendage_scale,D4,low_projection_nuisance,0.01,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,3.93139285668682,3.873285672305798,0.05810718438102214,0.014780304716225167,0.000159031955547,0.0010983607010799,0.0009393287455328999,0.000295236049929214,3.1643887082232474e-05,0.00026359216284698155,0.15342269039437145,1.5456212115498467,1.3921985211554753,0.04118599531343759,0.0043900037654417854,0.17647058823529413,0.3551669316375199,0.22821397882173589,0.17955118716894436,0.00399764735846115,0.08991237056010509,0.048662791652791526,1.2710246165457177,0.08591472320164395,sensitivity_10pct
GA,D4_appendage_scale,D4,low_projection_nuisance,0.025,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,4.1436887762182675,3.873285672305798,0.2704031039124697,0.06525661518412895,0.00027653927105865,0.0010983607010799,0.0008218214300212499,0.00028799189812102343,3.1643887082232474e-05,0.00025634801103879097,0.14964012604121857,1.5456212115498467,1.395981085508628,0.03990427110061756,0.0043900037654417854,0.17647058823529413,0.3551669316375199,0.19384337358809756,0.17955118716894436,0.00282593106633145,0.08991237056010509,0.014292186419153197,1.0795995094463247,0.08708643949377365,sensitivity_10pct
GA,D4_appendage_scale,D4,low_projection_nuisance,0.05,D3_local_surface_off,D3,localized_gross_small,25.0,5.405068731212607,5.393480025617897,0.01158870559470948,0.0021440440762183605,0.0008220067095304499,0.001057244560486,0.00023523785095555007,0.000886803927292985,0.0010212402143250257,0.00013443628703204064,0.4508691811652539,0.5794779279261223,0.12860874676086842,0.1150968945529958,0.134184318706064,0.17647058823529413,0.03847376788553259,0.6190900067007652,0.5559651619393513,0.00911193266648575,0.01082389565712015,0.06312484476141389,1.1135410077516692,0.0017119629906344,sensitivity_10pct
GA,D4_appendage_scale,D4,low_projection_nuisance,0.1,CTRL_random_noise,CTRL,unstructured_noise,10.0,10.408763350722435,11.515553746877504,1.1067903961550698,0.0961126508097955,0.0026574109458403997,0.00018808937582565001,0.00246932157001475,0.002659453582342701,0.00020327720439359146,0.0024561763779491095,1.3496930307943766,0.112681590754368,1.2370114400400087,0.2816425692816471,0.00992921034283029,0.17647058823529413,0.0,1.8908795142658779,0.1717146521013212,0.02886459675434825,0.005145899903575,1.7191648621645568,11.011754041525553,0.023718696850773248,sensitivity_10pct
GA,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,D3_local_surface_off,D3,localized_gross_small,10.0,3.873285672305798,3.8524666782887387,0.02081899401705911,0.005375021565260741,0.0010983607010799,0.0005996195775389501,0.0004987411235409499,3.1643887082232474e-05,0.0005817086867198293,0.0005500647996375969,1.5456212115498467,0.31773579554873355,1.2278854160011132,0.0043900037654417854,0.08584438956972498,0.3551669316375199,0.03847376788553259,0.17955118716894436,0.2937947036830061,0.08991237056010509,0.0041529014606618495,0.11424351651406173,1.6362726881140979,0.08575946909944324,sensitivity_10pct
GA,D5_appendage_tilt,D5,coherent_extensive_rot,0.25,D1_appendage_disp,D1,coherent_extensive,5.0,5.071529152480024,5.003310911558172,0.06821824092185214,0.013451217349010563,0.00170934151145025,0.0051290710488182,0.0034197295373679503,3.280957068600658e-05,0.005169053963642306,0.0051362443929563,1.4967171698477655,2.602700106140045,1.1059829362922797,0.0035288955113996047,0.568109768067237,0.3551669316375199,0.3551669316375199,0.42173407111689987,2.7706031610308224,0.22457154458875372,0.01381829954052945,2.3488690899139226,6.569550223185176,0.21075324504822426,sensitivity_10pct
GA,D5_appendage_tilt,D5,coherent_extensive_rot,0.5,D1_appendage_disp,D1,coherent_extensive,5.0,5.183664687565995,5.003310911558172,0.18035377600782265,0.034792716519730815,0.0027155834507211,0.0051290710488182,0.0024134875980971002,2.6280800659637866e-05,0.005169053963642306,0.005142773162982669,0.5008797439960879,2.602700106140045,2.1018203621439575,0.0028951792843343246,0.568109768067237,0.3551669316375199,0.3551669316375199,0.06676124100194185,2.7706031610308224,0.03224645521916135,0.01381829954052945,2.7038419200288804,41.50017464400093,0.0184281556786319,sensitivity_10pct
GA,D5_appendage_tilt,D5,coherent_extensive_rot,1.0,D1_appendage_disp,D1,coherent_extensive,10.0,8.443210280192009,7.946134527519176,0.4970757526728331,0.05887283819508626,0.0058238512836802005,0.010187724894873101,0.004363873611192901,2.9661646917342394e-05,0.01012728650819734,0.010097624861279996,1.3606367253492313,5.094449052598623,3.733812327249392,0.00208122394970801,0.7359627401776243,0.3551669316375199,0.3551669316375199,0.8177013668517481,8.928474981074032,0.48403548383878425,0.0152613547820683,8.110773614222284,10.918992364473807,0.46877412905671595,sensitivity_10pct
GA,D5_appendage_tilt,D5,coherent_extensive_rot,2.0,D3_local_surface_off,D3,localized_gross_small,100.0,15.611889697864152,14.50005421573673,1.1118354821274217,0.0712172263348447,0.012902452464495201,0.00441460327976985,0.008487849184725352,4.98209204837667e-05,0.004343853405316414,0.004294032484832648,6.072044518723659,2.3402497835772085,3.73179473514645,0.002050470054086523,0.40394510604584855,0.3551669316375199,0.03847376788553259,0.10006974128485241,2.3499286835345243,1.4960844839000798,0.030281781665367852,2.2498589422496718,23.482909552502598,1.465802702234712,sensitivity_10pct
GB,CTRL_random_noise,CTRL,unstructured_noise,2.0,D1_appendage_disp,D1,coherent_extensive,5.0,4.783331739904355,4.760991100674081,0.02234063923027385,0.004670518468100346,5.345903500333994e-05,0.0042936379867605495,0.004240178951757209,5.6030503437990884e-05,0.00428850864264897,0.004232478139210979,0.055675944124547475,2.1667711580415108,2.1110952139169634,0.006341948420143593,0.4976743090824243,0.0,0.31966488605357213,0.03942012043177865,2.2974478032050936,0.0027013445620352,0.0221448113486736,2.258027682773315,58.28109549236686,0.0194434667866384,sensitivity_10pct
GB,CTRL_random_noise,CTRL,unstructured_noise,5.0,D1_appendage_disp,D1,coherent_extensive,10.0,7.482275019763405,7.410057744664807,0.07221727509859743,0.009651780361968171,0.0001136369266487,0.0085924497455496,0.008478812818900899,0.00011660756378922715,0.008570943239764147,0.00845433567597492,0.09251389816029232,4.331416502244748,4.238902604084456,0.008368643637108392,0.6824335801216688,0.0,0.31966488605357213,0.11390490829196365,9.779203418296412,0.0061812057699028,0.026279536272873,9.665298510004448,85.85410027485501,0.0200983305029702,sensitivity_10pct
GB,CTRL_random_noise,CTRL,unstructured_noise,10.0,D4_appendage_scale,D4,low_projection_nuisance,0.1,11.504251608551279,10.392611908299175,1.1116397002521037,0.09662859767651515,0.0002794646265873,0.00436552284486525,0.00408605821827795,0.000256801371037951,0.0024553371860991267,0.002198535815061176,0.1762246262414925,3.353304888988389,3.177080262746897,0.012610421750473482,0.2685832623160298,0.0,0.15593174743476423,0.3173538548536265,0.7732868653090856,0.01282505532326635,0.11624735818383819,0.45593301045545914,2.4366707808409944,0.10342230286057184,sensitivity_10pct
GB,CTRL_random_noise,CTRL,unstructured_noise,50.0,D2_missing_component,D2,localized_gross,0.25,50.10689796259919,51.878110242840286,1.7712122802410946,0.034141804162682275,0.0037167983498427003,4.503407208824029e-05,0.00367176427775446,0.0038781179131321514,3.437160286444649e-05,0.003843746310267705,2.3028477154230447,0.04586902250035785,2.256978692922687,0.047760850028762396,0.000869387612567816,0.0,0.06371776641943046,7.415944229504536,0.025629368933027648,0.14638850838756723,0.0020886097472829,7.390314860571508,289.3533683518783,0.14429989864028434,sensitivity_10pct
GB,D1_appendage_disp,D1,coherent_extensive,2.0,D4_appendage_scale,D4,low_projection_nuisance,0.005,3.7035124237867505,3.707828252035246,0.0043158282484956345,0.0011639773892241783,0.0017293769549176,0.0002644839714718,0.0014648929834458,0.0017192779146587654,0.0008158351586414518,0.0009034427560173136,0.8682582657035808,1.1193404649561338,0.25108219925255304,0.25226030376596464,0.11987151678107141,0.31966488605357213,0.15593174743476423,0.9053625984659606,0.16948227575330005,0.00916698689538615,0.0286936305221722,0.7358803227126605,5.341930856438432,0.01952664362678605,sensitivity_10pct
GB,D1_appendage_disp,D1,coherent_extensive,5.0,CTRL_random_noise,CTRL,unstructured_noise,2.0,4.760991100674081,4.783331739904355,0.02234063923027385,0.004670518468100346,0.0042936379867605495,5.345903500333994e-05,0.004240178951757209,0.00428850864264897,5.6030503437990884e-05,0.004232478139210979,2.1667711580415108,0.055675944124547475,2.1110952139169634,0.4976743090824243,0.006341948420143593,0.31966488605357213,0.0,2.2974478032050936,0.03942012043177865,0.0221448113486736,0.0027013445620352,2.258027682773315,58.28109549236686,0.0194434667866384,sensitivity_10pct
GB,D1_appendage_disp,D1,coherent_extensive,10.0,CTRL_random_noise,CTRL,unstructured_noise,5.0,7.410057744664807,7.482275019763405,0.07221727509859743,0.009651780361968171,0.0085924497455496,0.0001136369266487,0.008478812818900899,0.008570943239764147,0.00011660756378922715,0.00845433567597492,4.331416502244748,0.09251389816029232,4.238902604084456,0.6824335801216688,0.008368643637108392,0.31966488605357213,0.0,9.779203418296412,0.11390490829196365,0.026279536272873,0.0061812057699028,9.665298510004448,85.85410027485501,0.0200983305029702,sensitivity_10pct
GB,D1_appendage_disp,D1,coherent_extensive,25.0,D5_appendage_tilt,D5,coherent_extensive_rot,2.0,16.72884748896609,15.425892370103323,1.3029551188627657,0.07788672350095611,0.0214315466236484,0.01321991234398325,0.00821163427966515,0.021418477768896958,0.001194423573291162,0.020224054195605797,10.82441812247345,8.184124065713702,2.640294056759748,0.8500343036423623,0.05742216490861851,0.31966488605357213,0.3194919488105761,17.564955333848218,3.8512023195118026,0.02835301338668275,1.2749627795084146,13.713753014336415,4.560901733169614,1.246609766121732,sensitivity_10pct
GB,D2_missing_component,D2,localized_gross,0.25,CTRL_random_noise,CTRL,unstructured_noise,50.0,51.878110242840286,50.10689796259919,1.7712122802410946,0.034141804162682275,4.503407208824029e-05,0.0037167983498427003,0.00367176427775446,3.437160286444649e-05,0.0038781179131321514,0.003843746310267705,0.04586902250035785,2.3028477154230447,2.256978692922687,0.000869387612567816,0.047760850028762396,0.06371776641943046,0.0,0.025629368933027648,7.415944229504536,0.0020886097472829,0.14638850838756723,7.390314860571508,289.3533683518783,0.14429989864028434,sensitivity_10pct
GB,D3_local_surface_off,D3,localized_gross_small,2.0,D1_appendage_disp,D1,coherent_extensive,2.0,3.4793571602477416,3.7035124237867505,0.22415526353900894,0.060525047006542966,0.0001670389912987,0.0017293769549176,0.0015623379636189,0.00016905915989502658,0.0017192779146587654,0.0015502187547637388,0.1405771508164218,0.8682582657035808,0.7276811148871589,0.026295882895784165,0.25226030376596464,0.04442565620076092,0.31966488605357213,0.13162325559037916,0.9053625984659606,0.00425333916463325,0.00916698689538615,0.7737393428755814,6.878439485523081,0.004913647730752899,sensitivity_10pct
GB,D3_local_surface_off,D3,localized_gross_small,5.0,D1_appendage_disp,D1,coherent_extensive,2.0,3.5987405981932046,3.7035124237867505,0.10477182559354592,0.02828985395610454,0.00040171981045205,0.0017293769549176,0.00132765714446555,0.0003935598945523054,0.0017192779146587654,0.00132571802010646,0.32304788423976594,0.8682582657035808,0.5452103814638148,0.05980507963207862,0.25226030376596464,0.04442565620076092,0.31966488605357213,0.317004148990387,0.9053625984659606,0.009589844195738901,0.00916698689538615,0.5883584494755736,2.85599605351984,0.0004228573003527518,sensitivity_10pct
GB,D3_local_surface_off,D3,localized_gross_small,10.0,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,3.9688302859610363,3.9089645010305487,0.05986578493048755,0.015083987123926942,0.0007763646547663001,0.0008884340918781501,0.00011206943711184999,0.0007660857363124376,0.001965330366048637,0.0011992446297361995,0.6238409948261032,3.0338445261133318,2.4100035312872286,0.11062538024193877,0.2736153075093227,0.04442565620076092,0.3194919488105761,0.620566039533851,0.13376831502726,0.018828803775533053,0.0858277109064742,0.48679772450659103,4.639110834336135,0.06699890713094114,sensitivity_10pct
GB,D3_local_surface_off,D3,localized_gross_small,50.0,D4_appendage_scale,D4,low_projection_nuisance,0.1,10.274301948348832,10.392611908299175,0.11830995995034321,0.011384044838224455,0.0038482454366603504,0.00436552284486525,0.0005172774082048996,0.003752242366523014,0.0024553371860991267,0.0012969051804238873,3.032825625263727,3.353304888988389,0.3204792637246623,0.37958067542405305,0.2685832623160298,0.04442565620076092,0.15593174743476423,3.5836471943425097,0.7732868653090856,0.11032791332157746,0.11624735818383819,2.810360329033424,4.634305010353581,0.005919444862260731,sensitivity_10pct
GB,D4_appendage_scale,D4,low_projection_nuisance,0.005,D1_appendage_disp,D1,coherent_extensive,2.0,3.707828252035246,3.7035124237867505,0.0043158282484956345,0.0011639773892241783,0.0002644839714718,0.0017293769549176,0.0014648929834458,0.0008158351586414518,0.0017192779146587654,0.0009034427560173136,1.1193404649561338,0.8682582657035808,0.25108219925255304,0.11987151678107141,0.25226030376596464,0.15593174743476423,0.31966488605357213,0.16948227575330005,0.9053625984659606,0.0286936305221722,0.00916698689538615,0.7358803227126605,5.341930856438432,0.01952664362678605,sensitivity_10pct
GB,D4_appendage_scale,D4,low_projection_nuisance,0.01,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,3.8517744176280386,3.9089645010305487,0.057190083402510083,0.014630494441029752,0.00013646539308835,0.0008884340918781501,0.0007519686987898001,0.0001436254454354358,0.001965330366048637,0.0018217049206132013,0.19361165775463393,3.0338445261133318,2.8402328683586977,0.02048525049440688,0.2736153075093227,0.15593174743476423,0.3194919488105761,0.0411646026577121,0.13376831502726,0.0056903351762195,0.0858277109064742,0.0926037123695479,3.2495956815023157,0.0801373757302547,sensitivity_10pct
GB,D4_appendage_scale,D4,low_projection_nuisance,0.025,D3_local_surface_off,D3,localized_gross_small,10.0,4.059726655833918,3.9688302859610363,0.09089636987288197,0.0223897758589884,0.00039734132823274996,0.0007763646547663001,0.0003790233265335501,0.00024029813352524916,0.0007660857363124376,0.0005257876027871884,0.3273081058320457,0.6238409948261032,0.2965328889940575,0.03407161485980106,0.11062538024193877,0.15593174743476423,0.04442565620076092,0.05835866326949135,0.620566039533851,0.0093718478862364,0.018828803775533053,0.5622073762643597,10.633657537153864,0.009456955889296653,sensitivity_10pct
GB,D4_appendage_scale,D4,low_projection_nuisance,0.05,D5_appendage_tilt,D5,coherent_extensive_rot,0.5,5.33078786930758,5.07812839530378,0.2526594740037993,0.0473962724081567,0.0012609775393094,0.00316006596975595,0.00189908843044655,0.0007107494747071407,0.00014147275540958907,0.0005692767192975516,0.978972030494626,1.9079654706022584,0.9289934401076324,0.0944728117091338,0.016045364028057785,0.15593174743476423,0.3194919488105761,0.18394905310935966,1.528214095852749,0.029915724775929853,0.12352266417759035,1.3442650427433893,8.307811701233437,0.0936069394016605,sensitivity_10pct
GB,D4_appendage_scale,D4,low_projection_nuisance,0.1,D3_local_surface_off,D3,localized_gross_small,50.0,10.392611908299175,10.274301948348832,0.11830995995034321,0.011384044838224455,0.00436552284486525,0.0038482454366603504,0.0005172774082048996,0.0024553371860991267,0.003752242366523014,0.0012969051804238873,3.353304888988389,3.032825625263727,0.3204792637246623,0.2685832623160298,0.37958067542405305,0.15593174743476423,0.04442565620076092,0.7732868653090856,3.5836471943425097,0.11624735818383819,0.11032791332157746,2.810360329033424,4.634305010353581,0.005919444862260731,sensitivity_10pct
GB,D5_appendage_tilt,D5,coherent_extensive_rot,0.1,D4_appendage_scale,D4,low_projection_nuisance,0.01,3.9089645010305487,3.8517744176280386,0.057190083402510083,0.014630494441029752,0.0008884340918781501,0.00013646539308835,0.0007519686987898001,0.001965330366048637,0.0001436254454354358,0.0018217049206132013,3.0338445261133318,0.19361165775463393,2.8402328683586977,0.2736153075093227,0.02048525049440688,0.3194919488105761,0.15593174743476423,0.13376831502726,0.0411646026577121,0.0858277109064742,0.0056903351762195,0.0926037123695479,3.2495956815023157,0.0801373757302547,sensitivity_10pct
GB,D5_appendage_tilt,D5,coherent_extensive_rot,0.25,CTRL_random_noise,CTRL,unstructured_noise,2.0,4.970698971168842,4.783331739904355,0.18736723126448673,0.03769434285826969,0.00158805152808335,5.345903500333994e-05,0.0015345924930800102,4.687240885942669e-05,5.6030503437990884e-05,9.158094578564194e-06,0.9002563923865208,0.055675944124547475,0.8445804482619733,0.005058422388146086,0.006341948420143593,0.3194919488105761,0.0,0.3476693475569732,0.03942012043177865,0.2133811070932154,0.0027013445620352,0.30824922712519454,8.81959120745604,0.2106797625311802,sensitivity_10pct
GB,D5_appendage_tilt,D5,coherent_extensive_rot,0.5,D4_appendage_scale,D4,low_projection_nuisance,0.05,5.07812839530378,5.33078786930758,0.2526594740037993,0.0473962724081567,0.00316006596975595,0.0012609775393094,0.00189908843044655,0.00014147275540958907,0.0007107494747071407,0.0005692767192975516,1.9079654706022584,0.978972030494626,0.9289934401076324,0.016045364028057785,0.0944728117091338,0.3194919488105761,0.15593174743476423,1.528214095852749,0.18394905310935966,0.12352266417759035,0.029915724775929853,1.3442650427433893,8.307811701233437,0.0936069394016605,sensitivity_10pct
GB,D5_appendage_tilt,D5,coherent_extensive_rot,1.0,CTRL_random_noise,CTRL,unstructured_noise,5.0,8.213616011304882,7.482275019763405,0.7313409915414777,0.08904007571511623,0.00641233592242585,0.0001136369266487,0.00629869899577715,0.0003850141933619416,0.00011660756378922715,0.0002684066295727145,3.9038711753094013,0.09251389816029232,3.811357277149109,0.03026228874135859,0.008368643637108392,0.3194919488105761,0.0,2.322519680972083,0.11390490829196365,0.6025576193978175,0.0061812057699028,2.2086147726801193,20.389987716937956,0.5963764136279147,sensitivity_10pct
