trajectory,order,scan,arm,et_mm,eR_deg,iters,on_bound,n_points,wmean,sumw,ess_w,keep_ratio,n_retain,block,in_support
V,263,263,Patch,112.28990174126648,4.893386442052892,40,0,10256,1.0,10256.0,10256.0,1.0,10256,5,False
V,263,263,PatchHuber,106.3299995253565,4.657068397934604,40,0,10256,0.7585542940016236,7779.732839280651,8950.19694103456,,10256,5,False
V,263,263,PatchTrim,98.10928434536888,5.036047809559592,40,0,10256,0.8000195007800313,8205.0,8205.0,0.8000195007800313,8205,5,False
V,263,263,Full,102.45032766888144,4.78900515364918,40,0,10256,1.0,10256.0,10256.0,1.0,10256,5,False
V,264,264,Raw,162.0738814692603,3.990651144758474,40,0,10075,1.0,10075.0,10075.0,1.0,10075,5,False
V,264,264,Huber,160.00484086673143,4.444959775729984,40,0,10075,0.7884066806173085,7943.197307219382,8878.59725526701,,10075,5,False
V,264,264,Trim,159.6062653187873,5.869346816079797,40,0,10075,0.8,8060.0,8060.0,0.8,8060,5,False
V,264,264,Patch,114.0911542944882,4.918432825672629,40,0,10075,1.0,10075.0,10075.0,1.0,10075,5,False
V,264,264,PatchHuber,108.8240100113497,4.834524645262578,40,0,10075,0.7534670210610906,7591.180237190489,8698.897394977112,,10075,5,False
V,264,264,PatchTrim,98.65492560399927,5.198787210684322,40,0,10075,0.8,8060.0,8060.0,0.8,8060,5,False
V,264,264,Full,101.59786888438764,4.826093781971015,38,0,10075,1.0,10075.0,10075.0,1.0,10075,5,False
V,265,265,Raw,159.0092284507878,2.7915819970649673,40,0,10244,1.0,10244.0,10244.0,1.0,10244,5,False
V,265,265,Huber,157.8487233254097,2.8351798233441468,40,0,10244,0.7714446847348526,7902.67935042383,8919.378724584136,,10244,5,False
V,265,265,Trim,158.9473495574487,3.60740882570254,40,0,10244,0.7999804763764155,8195.0,8195.0,0.7999804763764155,8195,5,False
V,265,265,Patch,112.98378857148795,3.911899412950641,40,0,10244,1.0,10244.0,10244.0,1.0,10244,5,False
V,265,265,PatchHuber,108.49739828171118,3.630216986730569,40,0,10244,0.7604253696048051,7789.797486231623,8859.242736663513,,10244,5,False
V,265,265,PatchTrim,104.86957121510896,3.6025106912706084,40,0,10244,0.7999804763764155,8195.0,8195.0,0.7999804763764155,8195,5,False
V,265,265,Full,100.54993458828905,3.553717956384865,40,0,10244,1.0,10244.0,10244.0,1.0,10244,5,False
V,266,266,Raw,153.65992875337875,3.680984787469792,40,0,10197,1.0,10197.0,10197.0,1.0,10197,5,False
V,266,266,Huber,154.68190150770954,3.404331686866545,40,0,10197,0.777040364432262,7923.480596115775,8941.606458365157,,10197,5,False
V,266,266,Trim,156.96570857979523,4.195389359247769,40,0,10197,0.8000392272236933,8158.0,8158.0,0.8000392272236933,8158,5,False
V,266,266,Patch,109.77547617761176,4.886438967469853,40,0,10197,1.0,10197.0,10197.0,1.0,10197,5,False
V,266,266,PatchHuber,108.2409815752517,4.314293953145146,40,0,10197,0.7541212605284499,7689.774493608603,8777.658387564672,,10197,5,False
V,266,266,PatchTrim,105.48073100608497,4.085090926948231,40,0,10197,0.8000392272236933,8158.0,8158.0,0.8000392272236933,8158,5,False
V,266,266,Full,92.71981840172819,3.6243753293722007,40,0,10197,1.0,10197.0,10197.0,1.0,10197,5,False
V,267,267,Raw,155.83553376938855,3.927300325077108,40,0,10439,1.0,10439.0,10439.0,1.0,10439,5,False
V,267,267,Huber,155.8074962528462,3.570045943827013,40,0,10439,0.7796730701192727,8139.007178975087,9149.916207695536,,10439,5,False
V,267,267,Trim,157.8426839815263,3.8982369518930944,40,0,10439,0.7999808410767315,8351.0,8351.0,0.7999808410767315,8351,5,False
V,267,267,Patch,114.94333567509199,5.1626157866328635,40,0,10439,1.0,10439.0,10439.0,1.0,10439,5,False
V,267,267,PatchHuber,112.41946482642554,4.750617781597578,40,0,10439,0.7484122040987922,7812.674998587291,8918.516883574726,,10439,5,False
V,267,267,PatchTrim,110.31224281202137,4.463767546329303,40,0,10439,0.7999808410767315,8351.0,8351.0,0.7999808410767315,8351,5,False
V,267,267,Full,89.06915992659214,3.6102837679415,40,0,10439,1.0,10439.0,10439.0,1.0,10439,5,False
V,268,268,Raw,156.6076013061623,4.59136374606,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,268,268,Huber,154.70798027440583,3.716777829098534,40,0,10293,0.7834136936552029,8063.677148793003,9069.49739506809,,10293,5,False
V,268,268,Trim,155.9665622734965,3.6870505376721723,40,0,10293,0.7999611386379093,8234.0,8234.0,0.7999611386379093,8234,5,False
V,268,268,Patch,114.95203341635172,6.129279598652341,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,268,268,PatchHuber,113.60912815660494,5.63870247639265,40,0,10293,0.7505777943187478,7725.6972369228715,8844.728119092226,,10293,5,False
V,268,268,PatchTrim,115.46530716796939,5.4774205663746365,40,0,10293,0.7999611386379093,8234.0,8234.0,0.7999611386379093,8234,5,False
V,268,268,Full,85.7454656059477,4.093380804017425,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,269,269,Raw,157.52907055504352,3.1735008000675458,40,0,10424,1.0,10424.0,10424.0,1.0,10424,5,False
V,269,269,Huber,155.29981563144491,2.0986268631479645,40,0,10424,0.7648554348711609,7972.853053096982,9143.881178213487,,10424,5,False
V,269,269,Trim,156.65937895671334,2.7269059187644666,40,0,10424,0.7999808135072909,8339.0,8339.0,0.7999808135072909,8339,5,False
V,269,269,Patch,116.33849702323641,4.513038243711943,40,0,10424,1.0,10424.0,10424.0,1.0,10424,5,False
V,269,269,PatchHuber,112.71467840482472,4.067791169304519,40,0,10424,0.7625213711213835,7948.522772569302,9072.243715937115,,10424,5,False
V,269,269,PatchTrim,113.72412452975749,4.391185466219727,40,0,10424,0.7999808135072909,8339.0,8339.0,0.7999808135072909,8339,5,False
V,269,269,Full,90.40547850304662,2.6343132900056325,40,0,10424,1.0,10424.0,10424.0,1.0,10424,5,False
V,270,270,Raw,161.06462586255728,4.399016522990231,40,0,10240,1.0,10240.0,10240.0,1.0,10240,5,False
V,270,270,Huber,159.6694201934685,2.5332920869274647,40,0,10240,0.7710653550887532,7895.709236108833,8983.190325617896,,10240,5,False
V,270,270,Trim,161.82208116169426,2.8872815672558167,40,0,10240,0.8,8192.0,8192.0,0.8,8192,5,False
V,270,270,Patch,121.58298048882841,5.745050562704652,40,0,10240,1.0,10240.0,10240.0,1.0,10240,5,False
V,270,270,PatchHuber,115.84912942777649,4.392972385924982,40,0,10240,0.7604127922400844,7786.626992538464,8855.17109655626,,10240,5,False
V,270,270,PatchTrim,110.23141695104182,4.621265510706331,40,0,10240,0.8,8192.0,8192.0,0.8,8192,5,False
V,270,270,Full,88.6487500237289,2.78915737152887,40,0,10240,1.0,10240.0,10240.0,1.0,10240,5,False
V,271,271,Raw,164.5032370686079,4.269761191058127,40,0,10453,1.0,10453.0,10453.0,1.0,10453,5,False
V,271,271,Huber,161.71245562505163,3.1549029398638804,40,0,10453,0.7928495818955319,8287.656679553995,9234.701806260484,,10453,5,False
V,271,271,Trim,163.88101159854293,3.523271841105912,40,0,10453,0.799961733473644,8362.0,8362.0,0.799961733473644,8362,5,False
V,271,271,Patch,119.72717202476494,5.6648502781581715,40,0,10453,1.0,10453.0,10453.0,1.0,10453,5,False
V,271,271,PatchHuber,114.40919150405003,5.023174649731178,40,0,10453,0.7511737978951347,7852.019709397843,8957.395100059874,,10453,5,False
V,271,271,PatchTrim,104.40414787545352,5.236488613657018,40,0,10453,0.799961733473644,8362.0,8362.0,0.799961733473644,8362,5,False
V,271,271,Full,93.01866676786042,2.6843777166761327,40,0,10453,1.0,10453.0,10453.0,1.0,10453,5,False
V,272,272,Raw,164.3506057868763,5.059321040980736,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,272,272,Huber,163.24392170731542,4.061806241201216,40,0,10293,0.8001308094257823,8235.746421419577,9139.489426326581,,10293,5,False
V,272,272,Trim,163.8936491476544,4.606747917559349,40,0,10293,0.7999611386379093,8234.0,8234.0,0.7999611386379093,8234,5,False
V,272,272,Patch,120.05234642978594,6.142424462004884,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,272,272,PatchHuber,114.2976494284483,5.7792936474873216,40,0,10293,0.761115510853503,7834.161953215107,8930.163713197826,,10293,5,False
V,272,272,PatchTrim,98.88268086474804,5.738973146912461,40,0,10293,0.7999611386379093,8234.0,8234.0,0.7999611386379093,8234,5,False
V,272,272,Full,88.13003813148424,2.914892777241921,40,0,10293,1.0,10293.0,10293.0,1.0,10293,5,False
V,273,273,Raw,165.3341290074952,5.507649160387776,40,0,10395,1.0,10395.0,10395.0,1.0,10395,5,False
V,273,273,Huber,163.55293631259093,4.6855297089638634,40,0,10395,0.7893433493698081,8205.224116699155,9143.937776385495,,10395,5,False
V,273,273,Trim,163.42294447013717,5.3162578714838045,40,0,10395,0.8,8316.0,8316.0,0.8,8316,5,False
V,273,273,Patch,120.75964749384242,6.5397029218771845,40,0,10395,1.0,10395.0,10395.0,1.0,10395,5,False
V,273,273,PatchHuber,114.31411133593163,6.581647274403924,40,0,10395,0.7731694609901894,8037.096546993018,9135.134800506641,,10395,5,False
V,273,273,PatchTrim,98.9936949667736,6.860614643085701,40,0,10395,0.8,8316.0,8316.0,0.8,8316,5,False
V,273,273,Full,92.22686744358519,3.1976968945130806,40,0,10395,1.0,10395.0,10395.0,1.0,10395,5,False
V,274,274,Raw,163.74446374448937,4.310564309240361,40,0,10370,1.0,10370.0,10370.0,1.0,10370,5,False
V,274,274,Huber,160.3656905845404,3.3291394313353657,40,0,10370,0.778026086013017,8068.130511954986,9074.640012061369,,10370,5,False
V,274,274,Trim,158.97538003627818,4.648075339024374,40,0,10370,0.8,8296.0,8296.0,0.8,8296,5,False
V,274,274,Patch,121.57393274128745,5.460646408289009,40,0,10370,1.0,10370.0,10370.0,1.0,10370,5,False
V,274,274,PatchHuber,108.69778499088837,5.246837152739732,40,0,10370,0.7721886833058017,8007.596645881164,9119.735153081481,,10370,5,False
V,274,274,PatchTrim,94.37789207926798,5.4342326070559395,40,0,10370,0.8,8296.0,8296.0,0.8,8296,5,False
V,274,274,Full,90.3093665755473,2.8284488368622163,40,0,10370,1.0,10370.0,10370.0,1.0,10370,5,False
V,275,275,Raw,161.58341181480665,4.763282023340852,40,0,10349,1.0,10349.0,10349.0,1.0,10349,5,False
V,275,275,Huber,160.3894358623747,3.8910844710136234,40,0,10349,0.7663013547988434,7930.45272081323,8973.997330437656,,10349,5,False
V,275,275,Trim,159.14779863837427,4.901261560482575,40,0,10349,0.7999806744613006,8279.0,8279.0,0.7999806744613006,8279,5,False
V,275,275,Patch,118.3264898463404,5.821645162840576,40,0,10349,1.0,10349.0,10349.0,1.0,10349,5,False
V,275,275,PatchHuber,110.32334436344846,5.629795568236319,40,0,10349,0.7777159767387021,8048.582643268827,9132.582084345579,,10349,5,False
V,275,275,PatchTrim,95.13432720369418,5.764552862848043,40,0,10349,0.7999806744613006,8279.0,8279.0,0.7999806744613006,8279,5,False
V,275,275,Full,83.28364718564765,3.396422372495978,40,0,10349,1.0,10349.0,10349.0,1.0,10349,5,False
V,276,276,Raw,163.5006097067089,4.416046006836282,40,0,10246,1.0,10246.0,10246.0,1.0,10246,5,False
V,276,276,Huber,160.81983449823863,4.300122757379773,40,0,10246,0.7518005556164167,7702.948492845805,8782.438957903281,,10246,5,False
V,276,276,Trim,160.88917862158266,5.428722842459522,40,0,10246,0.8000195198126098,8197.0,8197.0,0.8000195198126098,8197,5,False
V,276,276,Patch,121.21818116273691,5.673129541303435,40,0,10246,1.0,10246.0,10246.0,1.0,10246,5,False
V,276,276,PatchHuber,110.7511746205521,6.23878001175585,40,0,10246,0.7725918961332802,7915.9765677815885,8989.81262364375,,10246,5,False
V,276,276,PatchTrim,100.06156412697564,6.7129456693725515,40,0,10246,0.8000195198126098,8197.0,8197.0,0.8000195198126098,8197,5,False
V,276,276,Full,90.76387396280496,3.2827421347167123,40,0,10246,1.0,10246.0,10246.0,1.0,10246,5,False
V,277,277,Raw,161.66146128289037,4.401945945225992,40,0,10301,1.0,10301.0,10301.0,1.0,10301,5,False
V,277,277,Huber,160.17186762284817,4.319540722917076,40,0,10301,0.7514321871919286,7740.502960264057,8796.782583482707,,10301,5,False
V,277,277,Trim,161.08835128738238,5.0370457838946106,40,0,10301,0.8000194155907193,8241.0,8241.0,0.8000194155907193,8241,5,False
V,277,277,Patch,118.18079639095954,5.6362298662275645,40,0,10301,1.0,10301.0,10301.0,1.0,10301,5,False
V,277,277,PatchHuber,111.34322444125166,6.447927676529603,40,0,10301,0.7729916160312789,7962.586636738203,9016.5259577748,,10301,5,False
V,277,277,PatchTrim,103.15875662782787,7.305068347202024,40,0,10301,0.8000194155907193,8241.0,8241.0,0.8000194155907193,8241,5,False
V,277,277,Full,88.73949056634615,3.517155812379915,40,0,10301,1.0,10301.0,10301.0,1.0,10301,5,False
V,278,278,Raw,159.2234095158845,3.4929115924113185,40,0,10325,1.0,10325.0,10325.0,1.0,10325,5,False
V,278,278,Huber,156.86472000697995,2.9014325899790707,40,0,10325,0.7568568020424803,7814.546481088609,8896.121288063043,,10325,5,False
V,278,278,Trim,157.46260806655917,4.268100421734219,40,0,10325,0.8,8260.0,8260.0,0.8,8260,5,False
V,278,278,Patch,117.8207893680805,4.682285646748525,40,0,10325,1.0,10325.0,10325.0,1.0,10325,5,False
V,278,278,PatchHuber,112.17367139589874,4.816487038757801,40,0,10325,0.7798977697335837,8052.444472499252,9087.49831442445,,10325,5,False
V,278,278,PatchTrim,104.00058002443835,5.8570291375966645,40,0,10325,0.8,8260.0,8260.0,0.8,8260,5,False
V,278,278,Full,90.2345652273006,2.978987574723123,40,0,10325,1.0,10325.0,10325.0,1.0,10325,5,False
V,279,279,Raw,157.5434869505371,3.548675631194467,40,0,10884,1.0,10884.0,10884.0,1.0,10884,5,False
V,279,279,Huber,154.88090955329278,3.1750616411813724,40,0,10884,0.7509648881772397,8173.501842921078,9313.24409454766,,10884,5,False
V,279,279,Trim,156.53621463467326,3.708796468033848,40,0,10884,0.7999816244027931,8707.0,8707.0,0.7999816244027931,8707,5,False
V,279,279,Patch,115.43304202936505,4.591119783379764,40,0,10884,1.0,10884.0,10884.0,1.0,10884,5,False
V,279,279,PatchHuber,113.13375630270518,5.070249041836313,40,0,10884,0.7894908043474548,8592.817914517698,9643.137384351357,,10884,5,False
V,279,279,PatchTrim,106.6735884646752,6.501642893999363,40,0,10884,0.7999816244027931,8707.0,8707.0,0.7999816244027931,8707,5,False
V,279,279,Full,88.60919916757268,2.95805030036891,40,0,10884,1.0,10884.0,10884.0,1.0,10884,5,False
V,280,280,Raw,158.43372891436613,3.8254203685640404,40,0,11046,1.0,11046.0,11046.0,1.0,11046,5,False
V,280,280,Huber,156.0209421035446,3.1665226716418595,40,0,11046,0.7460512650355706,8240.882273582913,9428.112505713563,,11046,5,False
V,280,280,Trim,157.871183112651,3.3635163540579978,40,0,11046,0.8000181061017563,8837.0,8837.0,0.8000181061017563,8837,5,False
V,280,280,Patch,118.83761357436651,4.362538010758039,40,0,11046,1.0,11046.0,11046.0,1.0,11046,5,False
V,280,280,PatchHuber,122.03037224203675,4.273951945306553,40,0,11046,0.7931288235085415,8760.90098447535,9817.325196272881,,11046,5,False
V,280,280,PatchTrim,120.79414776833418,5.283112654847296,40,0,11046,0.8000181061017563,8837.0,8837.0,0.8000181061017563,8837,5,False
V,280,280,Full,94.75125883881947,2.76246653519168,40,0,11046,1.0,11046.0,11046.0,1.0,11046,5,False
V,281,281,Raw,158.58307050904375,3.834130678553069,40,0,9961,1.0,9961.0,9961.0,1.0,9961,5,False
V,281,281,Huber,154.45824755184256,3.3363065542396093,40,0,9961,0.7393386470028533,7364.552262795422,8475.627731979783,,9961,5,False
V,281,281,Trim,155.66999789804538,3.32580098079327,40,0,9961,0.800020078305391,7969.0,7969.0,0.800020078305391,7969,5,False
V,281,281,Patch,116.65182798964305,4.2420162922747835,40,0,9961,1.0,9961.0,9961.0,1.0,9961,5,False
V,281,281,PatchHuber,118.30097913440504,4.030639574119286,40,0,9961,0.799009205480163,7958.9306957879035,8908.693633005778,,9961,5,False
V,281,281,PatchTrim,122.94379617466974,4.221958442554468,40,0,9961,0.800020078305391,7969.0,7969.0,0.800020078305391,7969,5,False
V,281,281,Full,91.34852239877037,2.508423876137367,40,0,9961,1.0,9961.0,9961.0,1.0,9961,5,False
V,282,282,Raw,157.54771707889626,2.6944245574161534,40,0,9963,1.0,9963.0,9963.0,1.0,9963,5,False
V,282,282,Huber,153.91496581848247,2.00995531642771,40,0,9963,0.7448454951128083,7420.895667808909,8541.283802254178,,9963,5,False
V,282,282,Trim,155.47067531908317,2.0676966751177996,40,0,9963,0.7999598514503664,7970.0,7970.0,0.7999598514503664,7970,5,False
V,282,282,Patch,115.6512945345956,3.3135615051495018,40,0,9963,1.0,9963.0,9963.0,1.0,9963,5,False
V,282,282,PatchHuber,115.53996568873768,3.379807154020913,40,0,9963,0.802376432541744,7994.076397413395,8964.243552322409,,9963,5,False
V,282,282,PatchTrim,120.52021519912499,3.5807846385865605,40,0,9963,0.7999598514503664,7970.0,7970.0,0.7999598514503664,7970,5,False
V,282,282,Full,90.5359854088512,2.209948233909793,40,0,9963,1.0,9963.0,9963.0,1.0,9963,5,False
V,283,283,Raw,160.99481263401856,4.147763873579678,40,0,9776,1.0,9776.0,9776.0,1.0,9776,5,False
V,283,283,Huber,156.6206323723998,3.0167948402232327,40,0,9776,0.7407658982920725,7241.727421703301,8387.374865867645,,9776,5,False
V,283,283,Trim,156.73073178017214,3.2537503326251693,40,0,9776,0.8000204582651391,7821.0,7821.0,0.8000204582651391,7821,5,False
V,283,283,Patch,116.60062961067636,4.5318485998683755,40,0,9776,1.0,9776.0,9776.0,1.0,9776,5,False
V,283,283,PatchHuber,112.06012331174267,4.597859953431016,40,0,9776,0.8049714728411534,7869.401118495116,8844.967448073377,,9776,5,False
V,283,283,PatchTrim,104.18753882836079,4.837873701605734,40,0,9776,0.8000204582651391,7821.0,7821.0,0.8000204582651391,7821,5,False
V,283,283,Full,83.85519212895841,2.762933368937923,40,0,9776,1.0,9776.0,9776.0,1.0,9776,5,False
V,284,284,Raw,164.88822397777665,3.5351270436653683,40,0,9629,1.0,9629.0,9629.0,1.0,9629,5,False
V,284,284,Huber,159.30283682772026,2.0389244047299244,40,0,9629,0.754545433983701,7265.517983829057,8298.227225207609,,9629,5,False
V,284,284,Trim,160.1561828282395,2.3217878817810584,40,0,9629,0.7999792294111538,7703.0,7703.0,0.7999792294111538,7703,5,False
V,284,284,Patch,119.41828515862443,4.768925022020719,40,0,9629,1.0,9629.0,9629.0,1.0,9629,5,False
V,284,284,PatchHuber,112.06198475160143,4.257586300807278,40,0,9629,0.7934843543310859,7640.460847854026,8669.512612676142,,9629,5,False
V,284,284,PatchTrim,98.33788496652318,4.826433388392822,40,0,9629,0.7999792294111538,7703.0,7703.0,0.7999792294111538,7703,5,False
V,284,284,Full,82.83211882212213,3.553337614680651,40,0,9629,1.0,9629.0,9629.0,1.0,9629,5,False
V,285,285,Raw,167.01686546045636,4.141787512118729,40,0,9368,1.0,9368.0,9368.0,1.0,9368,5,False
V,285,285,Huber,160.58072175115075,3.019652685972419,40,0,9368,0.7789917277139574,7297.594505224353,8201.18808868034,,9368,5,False
V,285,285,Trim,160.2129585371101,3.597648237466099,40,0,9368,0.7999573014517506,7494.0,7494.0,0.7999573014517506,7494,5,False
V,285,285,Patch,118.43824701121044,5.40056549826913,40,0,9368,1.0,9368.0,9368.0,1.0,9368,5,False
V,285,285,PatchHuber,112.62011616490852,4.707557621277544,40,0,9368,0.7932373269565117,7431.047278928601,8458.261337719512,,9368,5,False
V,285,285,PatchTrim,103.73048432473946,4.773233767672694,40,0,9368,0.7999573014517506,7494.0,7494.0,0.7999573014517506,7494,5,False
V,285,285,Full,89.14732170561021,3.18666273583478,40,0,9368,1.0,9368.0,9368.0,1.0,9368,5,False
V,286,286,Raw,169.73730556096487,5.1507569849270585,40,0,9454,1.0,9454.0,9454.0,1.0,9454,5,False
V,286,286,Huber,162.7056127748892,4.167496328928827,40,0,9454,0.799656495610774,7559.952509504257,8362.324109489487,,9454,5,False
V,286,286,Trim,161.3605278742799,4.91203678421605,40,0,9454,0.7999788449333616,7563.0,7563.0,0.7999788449333616,7563,5,False
V,286,286,Patch,120.05449657374157,6.2180493786372555,40,0,9454,1.0,9454.0,9454.0,1.0,9454,5,False
V,286,286,PatchHuber,115.8813246519836,5.760830438740694,40,0,9454,0.7964602938036627,7529.735617619827,8542.572363475798,,9454,5,False
V,286,286,PatchTrim,103.27580850928597,5.661713146407377,40,0,9454,0.7999788449333616,7563.0,7563.0,0.7999788449333616,7563,5,False
V,286,286,Full,94.28079120181759,3.7128086706542778,40,0,9454,1.0,9454.0,9454.0,1.0,9454,5,False
V,287,287,Raw,166.76468895104924,3.9276700948628878,40,0,9225,1.0,9225.0,9225.0,1.0,9225,5,False
V,287,287,Huber,160.75391917729024,3.401907205395172,40,0,9225,0.7844556080643778,7236.602984393885,8118.641970693991,,9225,5,False
V,287,287,Trim,157.89633767637787,4.457271991625113,40,0,9225,0.8,7380.0,7380.0,0.8,7380,5,False
V,287,287,Patch,117.83998787535603,5.726726881337259,40,0,9225,1.0,9225.0,9225.0,1.0,9225,5,False
V,287,287,PatchHuber,109.77433672436582,5.383310120537735,40,0,9225,0.7879479103688043,7268.81947315222,8319.01851760603,,9225,5,False
V,287,287,PatchTrim,95.3597332523344,5.93673203301159,40,0,9225,0.8,7380.0,7380.0,0.8,7380,5,False
V,287,287,Full,89.70892234799648,3.108458985245583,40,0,9225,1.0,9225.0,9225.0,1.0,9225,5,False
V,288,288,Raw,164.88900635920447,4.414678398640906,40,0,9250,1.0,9250.0,9250.0,1.0,9250,5,False
V,288,288,Huber,161.19635981918637,4.14897368476869,40,0,9250,0.8006837740484174,7406.324909947861,8230.7839670792,,9250,5,False
V,288,288,Trim,157.9551783560163,4.936454620765868,40,0,9250,0.8,7400.0,7400.0,0.8,7400,5,False
V,288,288,Patch,119.14644455489945,6.132265751614778,40,0,9250,1.0,9250.0,9250.0,1.0,9250,5,False
V,288,288,PatchHuber,113.55597752086989,6.180520268992783,40,0,9250,0.7956488893489122,7359.752226477438,8350.11022296785,,9250,5,False
V,288,288,PatchTrim,98.18938923437803,6.444041214101846,40,0,9250,0.8,7400.0,7400.0,0.8,7400,5,False
V,288,288,Full,93.60323041047677,3.8343034465841,40,0,9250,1.0,9250.0,9250.0,1.0,9250,5,False
V,289,289,Raw,163.59568928422857,3.0544206289500484,40,0,9362,1.0,9362.0,9362.0,1.0,9362,5,False
V,289,289,Huber,159.19821013852058,3.0852656669959146,40,0,9362,0.7785888359005483,7289.148681700933,8216.876683478413,,9362,5,False
V,289,289,Trim,155.38100654109513,4.368563542215971,40,0,9362,0.8000427259132664,7490.0,7490.0,0.8000427259132664,7490,5,False
V,289,289,Patch,121.38962378511066,5.070960798253992,40,0,9362,1.0,9362.0,9362.0,1.0,9362,5,False
V,289,289,PatchHuber,111.04549297096501,5.35709938035676,40,0,9362,0.7921860406461153,7416.445712528932,8396.618395264099,,9362,5,False
V,289,289,PatchTrim,97.17846378498018,5.842639240184267,40,0,9362,0.8000427259132664,7490.0,7490.0,0.8000427259132664,7490,5,False
V,289,289,Full,93.29169744175263,2.989034298277055,40,0,9362,1.0,9362.0,9362.0,1.0,9362,5,False
V,290,290,Raw,162.82560966256227,3.8379981888120116,40,0,9340,1.0,9340.0,9340.0,1.0,9340,5,False
V,290,290,Huber,160.103010283487,3.717703186973676,40,0,9340,0.7859034402050848,7340.338131515493,8242.866022621127,,9340,5,False
V,290,290,Trim,157.76532976750485,4.5734452106918555,40,0,9340,0.8,7472.0,7472.0,0.8,7472,5,False
V,290,290,Patch,118.91976831852686,5.679567551585239,40,0,9340,1.0,9340.0,9340.0,1.0,9340,5,False
V,290,290,PatchHuber,112.18240401201676,6.195442557213697,40,0,9340,0.7897652539533412,7376.407471924206,8357.666159634482,,9340,5,False
V,290,290,PatchTrim,99.29723158544543,6.827648305398398,40,0,9340,0.8,7472.0,7472.0,0.8,7472,5,False
V,290,290,Full,89.53267160073658,3.6124020095576053,40,0,9340,1.0,9340.0,9340.0,1.0,9340,5,False
V,291,291,Raw,160.9609111992168,3.831668416834152,40,0,9162,1.0,9162.0,9162.0,1.0,9162,5,False
V,291,291,Huber,159.91609757886943,4.191578839822893,40,0,9162,0.7958909081465794,7291.95250043896,8116.640904546979,,9162,5,False
V,291,291,Trim,158.85252075661253,4.942157073138726,40,0,9162,0.8000436585898275,7330.0,7330.0,0.8000436585898275,7330,5,False
V,291,291,Patch,118.27778424928455,5.8492818365316674,40,0,9162,1.0,9162.0,9162.0,1.0,9162,5,False
V,291,291,PatchHuber,113.98427187184447,6.864989858622709,40,0,9162,0.7918015260462962,7254.485581636166,8178.450737305329,,9162,5,False
V,291,291,PatchTrim,104.06802394866133,7.615900114411035,40,0,9162,0.8000436585898275,7330.0,7330.0,0.8000436585898275,7330,5,False
V,291,291,Full,92.0033059853962,4.1523181587311955,40,0,9162,1.0,9162.0,9162.0,1.0,9162,5,False
V,292,292,Raw,156.62224986107083,2.7115332022476357,40,0,9367,1.0,9367.0,9367.0,1.0,9367,5,False
V,292,292,Huber,157.03216325334165,2.8057632372329127,40,0,9367,0.794460933307239,7441.715562288908,8337.37821819845,,9367,5,False
V,292,292,Trim,154.84462733574716,3.6673131284026614,40,0,9367,0.800042703106651,7494.0,7494.0,0.800042703106651,7494,5,False
V,292,292,Patch,112.24299154146786,4.990003887843053,40,0,9367,1.0,9367.0,9367.0,1.0,9367,5,False
V,292,292,PatchHuber,108.33713329370028,5.828077879455874,40,0,9367,0.7891574480793284,7392.037816159069,8330.378772234646,,9367,5,False
V,292,292,PatchTrim,98.93420908914796,6.385829894472483,40,0,9367,0.800042703106651,7494.0,7494.0,0.800042703106651,7494,5,False
V,292,292,Full,85.42648177112864,3.4976742936171976,40,0,9367,1.0,9367.0,9367.0,1.0,9367,5,False
V,293,293,Raw,156.42526237073028,4.013130992832897,40,0,9388,1.0,9388.0,9388.0,1.0,9388,5,False
V,293,293,Huber,156.4947567242957,3.8388894854021394,40,0,9388,0.7765148844763926,7289.921735464373,8265.618333119019,,9388,5,False
V,293,293,Trim,157.0601111701877,4.80184181521772,40,0,9388,0.7999573924158501,7510.0,7510.0,0.7999573924158501,7510,5,False
V,293,293,Patch,117.18848329185532,5.988447962879294,40,0,9388,1.0,9388.0,9388.0,1.0,9388,5,False
V,293,293,PatchHuber,111.84894270245981,6.515741234690348,40,0,9388,0.8059180982723569,7565.959106580887,8469.173187257737,,9388,5,False
V,293,293,PatchTrim,106.38095649631744,7.808225001789479,40,0,9388,0.7999573924158501,7510.0,7510.0,0.7999573924158501,7510,5,False
V,293,293,Full,90.52549393107411,3.9085815760752967,40,0,9388,1.0,9388.0,9388.0,1.0,9388,5,False
V,294,294,Raw,156.2761402862822,2.4162667944767326,40,0,9327,1.0,9327.0,9327.0,1.0,9327,5,False
V,294,294,Huber,155.46980253491756,2.2483386625871438,40,0,9327,0.7878820693062583,7348.576060419471,8294.880466471452,,9327,5,False
V,294,294,Trim,156.36527398768447,3.1636850300838533,40,0,9327,0.8000428862442371,7462.0,7462.0,0.8000428862442371,7462,5,False
V,294,294,Patch,118.144269895388,4.577134469790606,40,0,9327,1.0,9327.0,9327.0,1.0,9327,5,False
V,294,294,PatchHuber,116.49620806009551,4.438436881856115,40,0,9327,0.8185408284747653,7634.530307184136,8546.7600782044,,9327,5,False
