traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
vi,255,combined,25.0,"[0.0, 1.0, 0.0]",90.89165373334836,4.362409613577429,0.9999998721007828
vi,255,combined,50.0,"[0.0, 1.0, 0.0]",90.9009434686445,4.364349049187494,0.9999991544924123
vi,255,combined,100.0,"[0.0, 1.0, 0.0]",90.91857486236218,4.370033932636845,0.9999973851357469
vi,255,translation,10.0,"[0.0, 0.0, 1.0]",90.87523928649911,4.359901803714122,0.9999999806219774
vi,255,translation,25.0,"[0.0, 0.0, 1.0]",90.87115809680765,4.36010379009377,0.9999999890300507
vi,255,translation,50.0,"[0.0, 0.0, 1.0]",90.86036925910801,4.359506860919394,0.9999999780688829
vi,255,translation,100.0,"[0.0, 0.0, 1.0]",90.85627872875759,4.359471384124088,0.9999999492343712
vi,255,rotation,0.25,"[0.0, 0.0, 1.0]",90.87966257330208,4.3607455646660025,0.999999999999879
vi,255,rotation,0.5,"[0.0, 0.0, 1.0]",90.87966257330001,4.360745564666035,0.999999999999879
vi,255,rotation,1.0,"[0.0, 0.0, 1.0]",90.87966257330008,4.360745564666035,0.999999999999879
vi,255,rotation,2.0,"[0.0, 0.0, 1.0]",90.87966257330208,4.3607455646660025,0.999999999999879
vi,255,combined,25.0,"[0.0, 0.0, 1.0]",90.87115809680631,4.360103790093775,0.9999999890300507
vi,255,combined,50.0,"[0.0, 0.0, 1.0]",90.86036925910882,4.359506860919395,0.9999999780688829
vi,255,combined,100.0,"[0.0, 0.0, 1.0]",90.85627872875816,4.3594713841241015,0.9999999492343712
vi,258,oracle,0.0,all,83.22465563271753,2.1154362174345516,1.0
vi,258,translation,10.0,"[1.0, 0.0, 0.0]",83.80614792068934,2.148981008734545,0.9998871325321956
vi,258,translation,25.0,"[1.0, 0.0, 0.0]",83.82395635752798,2.1478241899829156,0.9998734557375307
vi,258,translation,50.0,"[1.0, 0.0, 0.0]",83.11957542232317,2.1438507734407777,0.99997326927327
vi,258,translation,100.0,"[1.0, 0.0, 0.0]",83.1255968705159,2.161737705226992,0.9999642630438058
vi,258,rotation,0.25,"[1.0, 0.0, 0.0]",83.22465563271753,2.1154362174345516,0.9999999999998556
vi,258,rotation,0.5,"[1.0, 0.0, 0.0]",83.22465563271768,2.1154362174345493,0.9999999999998556
vi,258,rotation,1.0,"[1.0, 0.0, 0.0]",83.22465563271753,2.1154362174345516,0.9999999999998556
vi,258,rotation,2.0,"[1.0, 0.0, 0.0]",83.22465563271753,2.1154362174345516,0.9999999999998556
vi,258,combined,25.0,"[1.0, 0.0, 0.0]",83.82395635752798,2.1478241899829156,0.9998734557375307
vi,258,combined,50.0,"[1.0, 0.0, 0.0]",83.11957542232317,2.1438507734407777,0.99997326927327
vi,258,combined,100.0,"[1.0, 0.0, 0.0]",83.1255968705159,2.161737705226992,0.9999642630438058
vi,258,translation,10.0,"[0.0, 1.0, 0.0]",83.26750567866125,2.1287814547578985,0.9999999728261024
vi,258,translation,25.0,"[0.0, 1.0, 0.0]",83.2643190590241,2.1349731963619103,0.999999978222051
vi,258,translation,50.0,"[0.0, 1.0, 0.0]",84.10952546072464,2.278832458747271,0.999875750896713
vi,258,translation,100.0,"[0.0, 1.0, 0.0]",84.16360540520472,2.2868556286743766,0.9998606415310407
vi,258,rotation,0.25,"[0.0, 1.0, 0.0]",83.22465563271764,2.1154362174345556,0.9999999999998554
vi,258,rotation,0.5,"[0.0, 1.0, 0.0]",83.22465563271822,2.115436217434549,0.9999999999998554
vi,258,rotation,1.0,"[0.0, 1.0, 0.0]",83.22465563271791,2.115436217434563,0.9999999999998556
vi,258,rotation,2.0,"[0.0, 1.0, 0.0]",83.22465563271687,2.1154362174345636,0.9999999999998554
vi,258,combined,25.0,"[0.0, 1.0, 0.0]",83.26431905902375,2.1349731963619116,0.9999999782220511
vi,258,combined,50.0,"[0.0, 1.0, 0.0]",84.10952546072606,2.278832458747249,0.9998757508967132
vi,258,combined,100.0,"[0.0, 1.0, 0.0]",84.16360540520493,2.2868556286743735,0.9998606415310407
vi,258,translation,10.0,"[0.0, 0.0, 1.0]",83.24505102273712,2.120542346723312,0.999999957710458
vi,258,translation,25.0,"[0.0, 0.0, 1.0]",83.25060303002995,2.118638120172022,0.9999999862173706
vi,258,translation,50.0,"[0.0, 0.0, 1.0]",83.25209310775578,2.1209274460701764,0.9999999811194291
vi,258,translation,100.0,"[0.0, 0.0, 1.0]",83.24284877602662,2.118020903880463,0.9999999925958162
vi,258,rotation,0.25,"[0.0, 0.0, 1.0]",83.22465563271717,2.1154362174345693,0.9999999999998554
vi,258,rotation,0.5,"[0.0, 0.0, 1.0]",83.22465563271774,2.1154362174345622,0.9999999999998558
vi,258,rotation,1.0,"[0.0, 0.0, 1.0]",83.22465563271778,2.1154362174345627,0.9999999999998558
vi,258,rotation,2.0,"[0.0, 0.0, 1.0]",83.22465563271763,2.1154362174345667,0.9999999999998558
vi,258,combined,25.0,"[0.0, 0.0, 1.0]",83.25060303002792,2.1186381201720303,0.9999999862173707
vi,258,combined,50.0,"[0.0, 0.0, 1.0]",83.25209310775692,2.120927446070163,0.9999999811194292
vi,258,combined,100.0,"[0.0, 0.0, 1.0]",83.24284877602643,2.1180209038804754,0.9999999925958163
vi,261,oracle,0.0,all,101.6980543078215,2.047276209280093,1.0
vi,261,translation,10.0,"[1.0, 0.0, 0.0]",101.69383453099414,2.047457454146689,0.9999999914469749
vi,261,translation,25.0,"[1.0, 0.0, 0.0]",101.25952095839823,2.031277103100156,0.9999772397394301
vi,261,translation,50.0,"[1.0, 0.0, 0.0]",101.16671344334537,2.026733226844968,0.9999719281710523
vi,261,translation,100.0,"[1.0, 0.0, 0.0]",99.03430063424531,1.9798006036229594,0.9998098527457269
vi,261,rotation,0.25,"[1.0, 0.0, 0.0]",101.69805430782047,2.0472762092801173,0.9999999999999032
vi,261,rotation,0.5,"[1.0, 0.0, 0.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,1.0,"[1.0, 0.0, 0.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,2.0,"[1.0, 0.0, 0.0]",101.69805430782047,2.0472762092801173,0.9999999999999032
vi,261,combined,25.0,"[1.0, 0.0, 0.0]",101.25952095839823,2.031277103100156,0.9999772397394301
vi,261,combined,50.0,"[1.0, 0.0, 0.0]",101.16671344334537,2.026733226844968,0.9999719281710523
vi,261,combined,100.0,"[1.0, 0.0, 0.0]",99.03430063424346,1.9798006036229805,0.9998098527457268
vi,261,translation,10.0,"[0.0, 1.0, 0.0]",101.70031839990742,2.0464933353117085,0.9999999805329498
vi,261,translation,25.0,"[0.0, 1.0, 0.0]",101.7068707000485,2.04658567422046,0.9999999638454256
vi,261,translation,50.0,"[0.0, 1.0, 0.0]",101.70111737799951,2.048697609551469,0.9999998767126819
vi,261,translation,100.0,"[0.0, 1.0, 0.0]",101.71888921835821,2.0463215779502715,0.9999995651961308
vi,261,rotation,0.25,"[0.0, 1.0, 0.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,0.5,"[0.0, 1.0, 0.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,1.0,"[0.0, 1.0, 0.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,2.0,"[0.0, 1.0, 0.0]",101.69805430782198,2.047276209280119,0.9999999999999034
vi,261,combined,25.0,"[0.0, 1.0, 0.0]",101.70687070004803,2.0465856742204807,0.9999999638454253
vi,261,combined,50.0,"[0.0, 1.0, 0.0]",101.70111737799951,2.048697609551469,0.9999998767126819
vi,261,combined,100.0,"[0.0, 1.0, 0.0]",101.71888921835766,2.046321577950277,0.999999565196131
vi,261,translation,10.0,"[0.0, 0.0, 1.0]",101.70167738882435,2.046636291296459,0.9999999838661179
vi,261,translation,25.0,"[0.0, 0.0, 1.0]",101.6988778064211,2.0467776869271033,0.9999999944656539
vi,261,translation,50.0,"[0.0, 0.0, 1.0]",101.6917969203125,2.044533071849299,0.999999988594855
vi,261,translation,100.0,"[0.0, 0.0, 1.0]",101.68530716307028,2.0450978859048927,0.9999999899654314
vi,261,rotation,0.25,"[0.0, 0.0, 1.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,rotation,0.5,"[0.0, 0.0, 1.0]",101.6980543078205,2.047276209280106,0.9999999999999034
vi,261,rotation,1.0,"[0.0, 0.0, 1.0]",101.6980543078205,2.047276209280106,0.9999999999999034
vi,261,rotation,2.0,"[0.0, 0.0, 1.0]",101.6980543078215,2.047276209280093,0.9999999999999034
vi,261,combined,25.0,"[0.0, 0.0, 1.0]",101.69887780642198,2.046777686927092,0.9999999944656539
vi,261,combined,50.0,"[0.0, 0.0, 1.0]",101.69179692031202,2.044533071849322,0.999999988594855
vi,261,combined,100.0,"[0.0, 0.0, 1.0]",101.68530716306898,2.0450978859049207,0.9999999899654315
vi,264,oracle,0.0,all,106.05931817731596,2.4377642548078686,1.0
vi,264,translation,10.0,"[1.0, 0.0, 0.0]",106.00116490424908,2.414350568163045,0.9999982975901879
vi,264,translation,25.0,"[1.0, 0.0, 0.0]",105.97099235338976,2.412979101129695,0.9999979732485115
vi,264,translation,50.0,"[1.0, 0.0, 0.0]",105.91273076649665,2.4113992185604674,0.9999977603046732
vi,264,translation,100.0,"[1.0, 0.0, 0.0]",105.80809626777709,2.414846269831212,0.9999968656000746
vi,264,rotation,0.25,"[1.0, 0.0, 0.0]",106.05931817731775,2.437764254807837,0.9999999999999111
vi,264,rotation,0.5,"[1.0, 0.0, 0.0]",106.05931817731596,2.4377642548078686,0.9999999999999112
vi,264,rotation,1.0,"[1.0, 0.0, 0.0]",106.05931817731596,2.4377642548078686,0.9999999999999112
vi,264,rotation,2.0,"[1.0, 0.0, 0.0]",106.05931817731596,2.4377642548078686,0.9999999999999112
vi,264,combined,25.0,"[1.0, 0.0, 0.0]",105.97099235338976,2.412979101129695,0.9999979732485115
vi,264,combined,50.0,"[1.0, 0.0, 0.0]",105.91273076649665,2.4113992185604674,0.9999977603046732
vi,264,combined,100.0,"[1.0, 0.0, 0.0]",105.80809626777709,2.414846269831212,0.9999968656000746
vi,264,translation,10.0,"[0.0, 1.0, 0.0]",106.0609020306274,2.437665517026314,0.9999999812916417
vi,264,translation,25.0,"[0.0, 1.0, 0.0]",106.06877681868711,2.440359244468438,0.9999998641304545
vi,264,translation,50.0,"[0.0, 1.0, 0.0]",105.52761040252106,2.559180082807788,0.9999341121367188
vi,264,translation,100.0,"[0.0, 1.0, 0.0]",105.50441395170752,2.5562704792586604,0.9999303649485453
vi,264,rotation,0.25,"[0.0, 1.0, 0.0]",106.05931817731596,2.4377642548078686,0.9999999999999112
vi,264,rotation,0.5,"[0.0, 1.0, 0.0]",106.05931817731789,2.4377642548078393,0.9999999999999111
vi,264,rotation,1.0,"[0.0, 1.0, 0.0]",106.05931817731775,2.437764254807837,0.9999999999999111
vi,264,rotation,2.0,"[0.0, 1.0, 0.0]",106.05931817731809,2.437764254807821,0.9999999999999111
vi,264,combined,25.0,"[0.0, 1.0, 0.0]",106.0687768186852,2.440359244468499,0.9999998641304545
vi,264,combined,50.0,"[0.0, 1.0, 0.0]",105.52761040252068,2.5591800828077753,0.999934112136719
vi,264,combined,100.0,"[0.0, 1.0, 0.0]",105.50441395170876,2.5562704792586697,0.9999303649485451
vi,264,translation,10.0,"[0.0, 0.0, 1.0]",106.05750464997165,2.4383189768888105,0.9999999979140609
vi,264,translation,25.0,"[0.0, 0.0, 1.0]",106.0632644318284,2.439383565538974,0.9999999943935344
vi,264,translation,50.0,"[0.0, 0.0, 1.0]",106.05186073987514,2.4381674053330964,0.9999999991087235
vi,264,translation,100.0,"[0.0, 0.0, 1.0]",106.07145801784549,2.439882317257214,0.9999999924130725
vi,264,rotation,0.25,"[0.0, 0.0, 1.0]",106.05931817731778,2.4377642548078513,0.9999999999999112
vi,264,rotation,0.5,"[0.0, 0.0, 1.0]",106.05931817731789,2.4377642548078393,0.9999999999999111
vi,264,rotation,1.0,"[0.0, 0.0, 1.0]",106.05931817731809,2.437764254807821,0.9999999999999111
vi,264,rotation,2.0,"[0.0, 0.0, 1.0]",106.05931817731806,2.4377642548078446,0.9999999999999112
vi,264,combined,25.0,"[0.0, 0.0, 1.0]",106.0632644318276,2.4393835655389773,0.9999999943935344
vi,264,combined,50.0,"[0.0, 0.0, 1.0]",106.05186073987616,2.4381674053331044,0.9999999991087235
vi,264,combined,100.0,"[0.0, 0.0, 1.0]",106.07145801784586,2.4398823172572106,0.9999999924130725
vi,267,oracle,0.0,all,90.22756604050177,3.8766522163678703,1.0
vi,267,translation,10.0,"[1.0, 0.0, 0.0]",90.14189835027705,3.859065551798768,0.9999732837929157
vi,267,translation,25.0,"[1.0, 0.0, 0.0]",90.1368224271731,3.857796597768063,0.9999740927917452
vi,267,translation,50.0,"[1.0, 0.0, 0.0]",90.14642929571714,3.8570083229711822,0.9999799489586291
vi,267,translation,100.0,"[1.0, 0.0, 0.0]",88.839775045078,4.060725751515107,0.9990904580202004
vi,267,rotation,0.25,"[1.0, 0.0, 0.0]",90.22756604050184,3.8766522163678716,0.9999999999998772
vi,267,rotation,0.5,"[1.0, 0.0, 0.0]",90.22756604050177,3.8766522163678703,0.9999999999998772
vi,267,rotation,1.0,"[1.0, 0.0, 0.0]",90.22756604050177,3.8766522163678703,0.9999999999998772
vi,267,rotation,2.0,"[1.0, 0.0, 0.0]",90.22756604050177,3.8766522163678703,0.9999999999998772
vi,267,combined,25.0,"[1.0, 0.0, 0.0]",90.1368224271731,3.857796597768063,0.9999740927917452
vi,267,combined,50.0,"[1.0, 0.0, 0.0]",90.14642929571714,3.8570083229711822,0.9999799489586291
vi,267,combined,100.0,"[1.0, 0.0, 0.0]",88.839775045078,4.060725751515107,0.9990904580202004
vi,267,translation,10.0,"[0.0, 1.0, 0.0]",90.2227430510177,3.8742429313538795,0.999999996355247
vi,267,translation,25.0,"[0.0, 1.0, 0.0]",90.20265519054179,3.873616579570804,0.9999999746866449
vi,267,translation,50.0,"[0.0, 1.0, 0.0]",90.19262577836629,3.875246238063281,0.9999998682248599
vi,267,translation,100.0,"[0.0, 1.0, 0.0]",90.19256473012706,3.8778425610352847,0.9999990210358388
vi,267,rotation,0.25,"[0.0, 1.0, 0.0]",90.22756604050167,3.8766522163678654,0.9999999999998774
vi,267,rotation,0.5,"[0.0, 1.0, 0.0]",90.22756604050167,3.8766522163678654,0.9999999999998774
vi,267,rotation,1.0,"[0.0, 1.0, 0.0]",90.22756604050177,3.8766522163678836,0.9999999999998772
vi,267,rotation,2.0,"[0.0, 1.0, 0.0]",90.22756604050177,3.8766522163678703,0.9999999999998772
vi,267,combined,25.0,"[0.0, 1.0, 0.0]",90.20265519054179,3.873616579570804,0.9999999746866449
vi,267,combined,50.0,"[0.0, 1.0, 0.0]",90.19262577836587,3.875246238063305,0.9999998682248596
vi,267,combined,100.0,"[0.0, 1.0, 0.0]",90.19256473012706,3.8778425610352847,0.9999990210358388
vi,267,translation,10.0,"[0.0, 0.0, 1.0]",90.22771280117263,3.876102242045506,0.999999999959077
vi,267,translation,25.0,"[0.0, 0.0, 1.0]",90.22570663640708,3.8763074436321485,0.9999999855411388
vi,267,translation,50.0,"[0.0, 0.0, 1.0]",90.19297464920479,3.8776691768801843,0.9999995467362665
vi,267,translation,100.0,"[0.0, 0.0, 1.0]",90.17768938162378,3.8772383358878595,0.9999990589332104
vi,267,rotation,0.25,"[0.0, 0.0, 1.0]",90.22756604050167,3.8766522163678654,0.9999999999998774
vi,267,rotation,0.5,"[0.0, 0.0, 1.0]",90.22756604050133,3.8766522163678783,0.9999999999998774
vi,267,rotation,1.0,"[0.0, 0.0, 1.0]",90.22756604050161,3.8766522163678867,0.9999999999998772
vi,267,rotation,2.0,"[0.0, 0.0, 1.0]",90.22756604050161,3.8766522163678867,0.9999999999998772
vi,267,combined,25.0,"[0.0, 0.0, 1.0]",90.22570663640646,3.8763074436321445,0.9999999855411388
vi,267,combined,50.0,"[0.0, 0.0, 1.0]",90.19297464920669,3.877669176880182,0.9999995467362665
vi,267,combined,100.0,"[0.0, 0.0, 1.0]",90.17768938162439,3.877238335887865,0.9999990589332104
vi,270,oracle,0.0,all,92.2926664196413,1.772839572496428,1.0
vi,270,translation,10.0,"[1.0, 0.0, 0.0]",92.28872642560076,1.772666056058178,0.9999999944007489
vi,270,translation,25.0,"[1.0, 0.0, 0.0]",92.29987554099397,1.7774922834823763,0.9999937068787825
vi,270,translation,50.0,"[1.0, 0.0, 0.0]",92.24795959240902,1.7754508564019866,0.9999911463222013
vi,270,translation,100.0,"[1.0, 0.0, 0.0]",91.7380291907457,1.789676639596327,0.9996473824071378
vi,270,rotation,0.25,"[1.0, 0.0, 0.0]",92.2926664196413,1.772839572496428,0.9999999999998826
vi,270,rotation,0.5,"[1.0, 0.0, 0.0]",92.29266641964078,1.772839572496453,0.9999999999998826
vi,270,rotation,1.0,"[1.0, 0.0, 0.0]",92.2926664196413,1.772839572496428,0.9999999999998826
vi,270,rotation,2.0,"[1.0, 0.0, 0.0]",92.2926664196413,1.772839572496428,0.9999999999998826
vi,270,combined,25.0,"[1.0, 0.0, 0.0]",92.29987554099506,1.7774922834823812,0.9999937068787828
vi,270,combined,50.0,"[1.0, 0.0, 0.0]",92.24795959240902,1.7754508564019866,0.9999911463222013
vi,270,combined,100.0,"[1.0, 0.0, 0.0]",91.7380291907457,1.789676639596327,0.9996473824071378
vi,270,translation,10.0,"[0.0, 1.0, 0.0]",92.28920525111609,1.7717858148750305,0.9999999914683144
vi,270,translation,25.0,"[0.0, 1.0, 0.0]",92.28210072048039,1.7716480877741112,0.9999999642470048
vi,270,translation,50.0,"[0.0, 1.0, 0.0]",92.76108800700929,1.8179064359683947,0.9999942719865313
vi,270,translation,100.0,"[0.0, 1.0, 0.0]",92.73825821581123,1.8343830809254014,0.9999916001986721
vi,270,rotation,0.25,"[0.0, 1.0, 0.0]",92.29266641964158,1.7728395724964412,0.9999999999998829
vi,270,rotation,0.5,"[0.0, 1.0, 0.0]",92.29266641964188,1.7728395724964239,0.9999999999998825
vi,270,rotation,1.0,"[0.0, 1.0, 0.0]",92.2926664196413,1.772839572496428,0.9999999999998826
vi,270,rotation,2.0,"[0.0, 1.0, 0.0]",92.29266641964215,1.7728395724964514,0.9999999999998826
vi,270,combined,25.0,"[0.0, 1.0, 0.0]",92.28210072048043,1.7716480877740965,0.9999999642470048
vi,270,combined,50.0,"[0.0, 1.0, 0.0]",92.76108800700929,1.8179064359683947,0.9999942719865313
vi,270,combined,100.0,"[0.0, 1.0, 0.0]",92.73825821581126,1.8343830809253998,0.9999916001986718
vi,270,translation,10.0,"[0.0, 0.0, 1.0]",92.29227478226767,1.772881931352091,0.9999999999730098
vi,270,translation,25.0,"[0.0, 0.0, 1.0]",92.29168382072118,1.7728306397669737,0.9999999997777193
vi,270,translation,50.0,"[0.0, 0.0, 1.0]",92.28585498535108,1.7712162848345667,0.9999999968311686
vi,270,translation,100.0,"[0.0, 0.0, 1.0]",92.27714123470537,1.7711196594436398,0.9999999936884273
vi,270,rotation,0.25,"[0.0, 0.0, 1.0]",92.29266641964185,1.7728395724964503,0.9999999999998826
vi,270,rotation,0.5,"[0.0, 0.0, 1.0]",92.2926664196413,1.772839572496428,0.9999999999998826
vi,270,rotation,1.0,"[0.0, 0.0, 1.0]",92.29266641964105,1.772839572496453,0.9999999999998826
vi,270,rotation,2.0,"[0.0, 0.0, 1.0]",92.29266641964159,1.7728395724964487,0.9999999999998826
vi,270,combined,25.0,"[0.0, 0.0, 1.0]",92.29168382072118,1.7728306397669737,0.9999999997777193
vi,270,combined,50.0,"[0.0, 0.0, 1.0]",92.2858549853507,1.7712162848345687,0.9999999968311688
vi,270,combined,100.0,"[0.0, 0.0, 1.0]",92.27714123470558,1.7711196594436447,0.9999999936884273
vi,273,oracle,0.0,all,81.0574136046698,0.9151055626579669,1.0
vi,273,translation,10.0,"[1.0, 0.0, 0.0]",81.18928260280153,0.882560427590809,0.9999736530590603
vi,273,translation,25.0,"[1.0, 0.0, 0.0]",81.12757366802565,0.8918575538712962,0.9999779235383529
vi,273,translation,50.0,"[1.0, 0.0, 0.0]",81.0473595911971,0.8902517714241868,0.9999778647132285
vi,273,translation,100.0,"[1.0, 0.0, 0.0]",80.94108222531203,0.8938942740567919,0.9999801889272876
vi,273,rotation,0.25,"[1.0, 0.0, 0.0]",81.0574136046698,0.9151055626579669,0.9999999999998477
vi,273,rotation,0.5,"[1.0, 0.0, 0.0]",81.0574136046698,0.9151055626579669,0.9999999999998477
vi,273,rotation,1.0,"[1.0, 0.0, 0.0]",81.0574136046698,0.9151055626579669,0.9999999999998477
vi,273,rotation,2.0,"[1.0, 0.0, 0.0]",81.0574136046685,0.9151055626579663,0.9999999999998476
vi,273,combined,25.0,"[1.0, 0.0, 0.0]",81.12757366802565,0.8918575538712962,0.9999779235383529
vi,273,combined,50.0,"[1.0, 0.0, 0.0]",81.0473595911971,0.8902517714241868,0.9999778647132285
vi,273,combined,100.0,"[1.0, 0.0, 0.0]",80.94108222531216,0.8938942740567931,0.9999801889272878
vi,273,translation,10.0,"[0.0, 1.0, 0.0]",81.04714711347995,0.9160237982787125,0.999999975220361
vi,273,translation,25.0,"[0.0, 1.0, 0.0]",81.05514307956963,0.918555384849796,0.9999997728790919
vi,273,translation,50.0,"[0.0, 1.0, 0.0]",81.03875006682252,0.9180921565065905,0.9999987957415093
vi,273,translation,100.0,"[0.0, 1.0, 0.0]",81.04951139290539,0.9154287162511882,0.9999967025336097
vi,273,rotation,0.25,"[0.0, 1.0, 0.0]",81.0574136046693,0.9151055626579713,0.9999999999998478
vi,273,rotation,0.5,"[0.0, 1.0, 0.0]",81.0574136046693,0.9151055626579896,0.9999999999998477
vi,273,rotation,1.0,"[0.0, 1.0, 0.0]",81.05741360466843,0.9151055626579793,0.9999999999998478
vi,273,rotation,2.0,"[0.0, 1.0, 0.0]",81.0574136046693,0.9151055626579896,0.9999999999998477
vi,273,combined,25.0,"[0.0, 1.0, 0.0]",81.05514307956882,0.9185553848497682,0.9999997728790919
vi,273,combined,50.0,"[0.0, 1.0, 0.0]",81.03875006682219,0.9180921565065466,0.9999987957415094
vi,273,combined,100.0,"[0.0, 1.0, 0.0]",81.04951139290515,0.9154287162511859,0.9999967025336098
vi,273,translation,10.0,"[0.0, 0.0, 1.0]",81.05300037226674,0.9151069331169555,0.999999992182464
vi,273,translation,25.0,"[0.0, 0.0, 1.0]",81.05421611027525,0.9147781288592488,0.9999999716304329
vi,273,translation,50.0,"[0.0, 0.0, 1.0]",81.08335584726055,0.9184897913714033,0.999999979561632
vi,273,translation,100.0,"[0.0, 0.0, 1.0]",81.06780071300204,0.914400052181893,0.9999999158112389
vi,273,rotation,0.25,"[0.0, 0.0, 1.0]",81.0574136046698,0.9151055626579669,0.9999999999998477
vi,273,rotation,0.5,"[0.0, 0.0, 1.0]",81.0574136046693,0.9151055626579713,0.9999999999998478
vi,273,rotation,1.0,"[0.0, 0.0, 1.0]",81.05741360466901,0.9151055626579898,0.9999999999998478
vi,273,rotation,2.0,"[0.0, 0.0, 1.0]",81.05741360466992,0.9151055626579689,0.9999999999998477
vi,273,combined,25.0,"[0.0, 0.0, 1.0]",81.05421611027647,0.914778128859265,0.9999999716304329
vi,273,combined,50.0,"[0.0, 0.0, 1.0]",81.08335584725928,0.9184897913714178,0.9999999795616318
vi,273,combined,100.0,"[0.0, 0.0, 1.0]",81.06780071300227,0.9144000521819026,0.9999999158112389
vi,276,oracle,0.0,all,63.5330543623097,1.6311047848869153,1.0
vi,276,translation,10.0,"[1.0, 0.0, 0.0]",63.354737321349,1.5653016567056155,0.9993011781809484
vi,276,translation,25.0,"[1.0, 0.0, 0.0]",63.32542111448368,1.5664892763063614,0.9993072378820038
vi,276,translation,50.0,"[1.0, 0.0, 0.0]",63.28702265233581,1.5676056794414386,0.999312010774359
vi,276,translation,100.0,"[1.0, 0.0, 0.0]",63.31668018648929,1.5575395472978633,0.9993113424048312
vi,276,rotation,0.25,"[1.0, 0.0, 0.0]",63.5330543623097,1.6311047848869153,0.9999999999997522
vi,276,rotation,0.5,"[1.0, 0.0, 0.0]",63.533054362311255,1.6311047848868911,0.9999999999997522
vi,276,rotation,1.0,"[1.0, 0.0, 0.0]",63.5330543623097,1.6311047848869153,0.9999999999997522
vi,276,rotation,2.0,"[1.0, 0.0, 0.0]",63.5330543623097,1.6311047848869153,0.9999999999997522
vi,276,combined,25.0,"[1.0, 0.0, 0.0]",63.32542111448368,1.5664892763063614,0.9993072378820038
vi,276,combined,50.0,"[1.0, 0.0, 0.0]",63.28702265233581,1.5676056794414386,0.999312010774359
vi,276,combined,100.0,"[1.0, 0.0, 0.0]",63.31668018648929,1.5575395472978633,0.9993113424048312
vi,276,translation,10.0,"[0.0, 1.0, 0.0]",63.551523427144375,1.631589686202021,0.9999995616548584
vi,276,translation,25.0,"[0.0, 1.0, 0.0]",63.57887704597828,1.6342098200314916,0.999998346515854
vi,276,translation,50.0,"[0.0, 1.0, 0.0]",63.55572246691889,1.6261327929949578,0.9999934730492968
vi,276,translation,100.0,"[0.0, 1.0, 0.0]",63.564052830085096,1.6314509247602986,0.9999849795957867
vi,276,rotation,0.25,"[0.0, 1.0, 0.0]",63.53305436231027,1.6311047848869102,0.9999999999997524
vi,276,rotation,0.5,"[0.0, 1.0, 0.0]",63.53305436230962,1.6311047848869082,0.9999999999997522
vi,276,rotation,1.0,"[0.0, 1.0, 0.0]",63.53305436230958,1.63110478488691,0.9999999999997522
vi,276,rotation,2.0,"[0.0, 1.0, 0.0]",63.53305436231141,1.63110478488688,0.9999999999997522
vi,276,combined,25.0,"[0.0, 1.0, 0.0]",63.5788770459779,1.6342098200314932,0.9999983465158542
vi,276,combined,50.0,"[0.0, 1.0, 0.0]",63.555722466918496,1.6261327929949663,0.9999934730492968
vi,276,combined,100.0,"[0.0, 1.0, 0.0]",63.56405283008328,1.6314509247602802,0.9999849795957866
vi,276,translation,10.0,"[0.0, 0.0, 1.0]",63.53400542657214,1.6306262655506807,0.9999999872443822
vi,276,translation,25.0,"[0.0, 0.0, 1.0]",63.533289606813746,1.6304501980042083,0.9999999762350344
vi,276,translation,50.0,"[0.0, 0.0, 1.0]",63.53224328518585,1.6308984799118529,0.99999998225019
vi,276,translation,100.0,"[0.0, 0.0, 1.0]",63.20795124286086,1.5613890637940826,0.9994803017184362
vi,276,rotation,0.25,"[0.0, 0.0, 1.0]",63.53305436231108,1.631104784886897,0.9999999999997524
vi,276,rotation,0.5,"[0.0, 0.0, 1.0]",63.53305436230962,1.6311047848869082,0.9999999999997522
vi,276,rotation,1.0,"[0.0, 0.0, 1.0]",63.53305436231031,1.6311047848868876,0.999999999999752
vi,276,rotation,2.0,"[0.0, 0.0, 1.0]",63.53305436231031,1.6311047848868876,0.999999999999752
vi,276,combined,25.0,"[0.0, 0.0, 1.0]",63.53328960681319,1.6304501980042512,0.9999999762350342
vi,276,combined,50.0,"[0.0, 0.0, 1.0]",63.53224328518607,1.6308984799118444,0.99999998225019
vi,276,combined,100.0,"[0.0, 0.0, 1.0]",63.20795124286121,1.5613890637941055,0.9994803017184364
vi,279,oracle,0.0,all,65.47959643138188,1.1521350882763008,1.0
vi,279,translation,10.0,"[1.0, 0.0, 0.0]",67.66609667498896,1.081940792551338,0.9995177347852587
vi,279,translation,25.0,"[1.0, 0.0, 0.0]",65.6345611612745,1.1325541241184183,0.9999896586370501
vi,279,translation,50.0,"[1.0, 0.0, 0.0]",65.52718140946429,1.1394140616226764,0.9999924531681751
vi,279,translation,100.0,"[1.0, 0.0, 0.0]",65.31294825996578,1.1502321985147668,0.9999942703702098
