traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
ii,151,combined,100.0,"[0.0, 0.0, 1.0]",59.406923970085224,2.4553766897586167,0.9999999777919083
ii,153,oracle,0.0,all,56.46883533167935,2.599980042521292,1.0
ii,153,translation,10.0,"[1.0, 0.0, 0.0]",56.46936690589239,2.599949731853722,0.9999999981953827
ii,153,translation,25.0,"[1.0, 0.0, 0.0]",56.46763726196383,2.5991986695885934,0.9999999568775304
ii,153,translation,50.0,"[1.0, 0.0, 0.0]",56.461785336305965,2.599925944519141,0.9999998692882325
ii,153,translation,100.0,"[1.0, 0.0, 0.0]",56.46211893180817,2.5989395827607895,0.9999996152833405
ii,153,rotation,0.25,"[1.0, 0.0, 0.0]",56.46883533167935,2.599980042521292,0.9999999999996865
ii,153,rotation,0.5,"[1.0, 0.0, 0.0]",56.46883533167935,2.599980042521292,0.9999999999996865
ii,153,rotation,1.0,"[1.0, 0.0, 0.0]",56.46883533167935,2.599980042521292,0.9999999999996865
ii,153,rotation,2.0,"[1.0, 0.0, 0.0]",56.46883533167935,2.599980042521292,0.9999999999996865
ii,153,combined,25.0,"[1.0, 0.0, 0.0]",56.46763726196383,2.5991986695885934,0.9999999568775304
ii,153,combined,50.0,"[1.0, 0.0, 0.0]",56.461785336305965,2.599925944519141,0.9999998692882325
ii,153,combined,100.0,"[1.0, 0.0, 0.0]",56.46211893180817,2.5989395827607895,0.9999996152833405
ii,153,translation,10.0,"[0.0, 1.0, 0.0]",54.60282374512191,2.606520722148604,0.998688620194428
ii,153,translation,25.0,"[0.0, 1.0, 0.0]",54.58330882815054,2.6066654831452056,0.9986759372231258
ii,153,translation,50.0,"[0.0, 1.0, 0.0]",54.572088727183406,2.606974154001278,0.9986603799968087
ii,153,translation,100.0,"[0.0, 1.0, 0.0]",54.54832237268069,2.6077750263173116,0.9986246853534084
ii,153,rotation,0.25,"[0.0, 1.0, 0.0]",56.46883533167965,2.5999800425212993,0.9999999999996864
ii,153,rotation,0.5,"[0.0, 1.0, 0.0]",56.468835331679536,2.5999800425213038,0.9999999999996865
ii,153,rotation,1.0,"[0.0, 1.0, 0.0]",56.46883533167955,2.5999800425213073,0.9999999999996865
ii,153,rotation,2.0,"[0.0, 1.0, 0.0]",56.468835331680076,2.599980042521304,0.9999999999996864
ii,153,combined,25.0,"[0.0, 1.0, 0.0]",54.58330882815189,2.606665483145237,0.9986759372231246
ii,153,combined,50.0,"[0.0, 1.0, 0.0]",54.572088727183484,2.6069741540012927,0.9986603799968077
ii,153,combined,100.0,"[0.0, 1.0, 0.0]",54.54832237268075,2.607775026317317,0.9986246853534084
ii,153,translation,10.0,"[0.0, 0.0, 1.0]",56.46315780067353,2.6003657986436073,0.9999999937101052
ii,153,translation,25.0,"[0.0, 0.0, 1.0]",56.47488181761498,2.601572567938555,0.9999999828820145
