traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
iv,218,combined,25.0,"[1.0, 0.0, 0.0]",71.52908833334148,1.5734124980192477,0.9999999925992682
iv,218,combined,50.0,"[1.0, 0.0, 0.0]",71.53266481988562,1.57361073982681,0.9999999857932546
iv,218,combined,100.0,"[1.0, 0.0, 0.0]",71.52069235897132,1.5734344455651534,0.9999999227949968
iv,218,translation,10.0,"[0.0, 1.0, 0.0]",71.5297585558447,1.573461309119313,0.9999999971501992
iv,218,translation,25.0,"[0.0, 1.0, 0.0]",71.53360586247253,1.5736085564310525,0.99999997582229
iv,218,translation,50.0,"[0.0, 1.0, 0.0]",71.53340505099672,1.5735879454557948,0.9999999646035908
iv,218,translation,100.0,"[0.0, 1.0, 0.0]",71.53078070316712,1.5741461046276393,0.9999995222325921
iv,218,rotation,0.25,"[0.0, 1.0, 0.0]",71.52979521252222,1.573406447983648,0.9999999999998047
iv,218,rotation,0.5,"[0.0, 1.0, 0.0]",71.52979521252193,1.5734064479836303,0.9999999999998045
iv,218,rotation,1.0,"[0.0, 1.0, 0.0]",71.52979521252222,1.573406447983638,0.9999999999998044
iv,218,rotation,2.0,"[0.0, 1.0, 0.0]",71.52979521252249,1.5734064479836085,0.9999999999998045
iv,218,combined,25.0,"[0.0, 1.0, 0.0]",71.53360586247253,1.5736085564310525,0.99999997582229
iv,218,combined,50.0,"[0.0, 1.0, 0.0]",71.53340505099577,1.573587945455777,0.9999999646035908
iv,218,combined,100.0,"[0.0, 1.0, 0.0]",71.53078070316676,1.57414610462765,0.9999995222325924
iv,218,translation,10.0,"[0.0, 0.0, 1.0]",71.52977316022313,1.5734016261255652,0.99999999999506
iv,218,translation,25.0,"[0.0, 0.0, 1.0]",71.53043057821202,1.573446733256512,0.9999999996767083
iv,218,translation,50.0,"[0.0, 0.0, 1.0]",71.52968689270826,1.573382542622393,0.9999999998822708
iv,218,translation,100.0,"[0.0, 0.0, 1.0]",71.5297117103154,1.573321972434614,0.9999999982547436
iv,218,rotation,0.25,"[0.0, 0.0, 1.0]",71.52979521252249,1.5734064479836085,0.9999999999998045
iv,218,rotation,0.5,"[0.0, 0.0, 1.0]",71.52979521252249,1.5734064479836085,0.9999999999998045
iv,218,rotation,1.0,"[0.0, 0.0, 1.0]",71.52979521252246,1.5734064479836078,0.9999999999998045
iv,218,rotation,2.0,"[0.0, 0.0, 1.0]",71.52979521252249,1.5734064479836085,0.9999999999998045
iv,218,combined,25.0,"[0.0, 0.0, 1.0]",71.53043057821202,1.573446733256512,0.9999999996767083
iv,218,combined,50.0,"[0.0, 0.0, 1.0]",71.52968689270939,1.5733825426224186,0.9999999998822708
iv,218,combined,100.0,"[0.0, 0.0, 1.0]",71.5297117103154,1.573321972434614,0.9999999982547436
iv,219,oracle,0.0,all,71.90988906792833,1.8653512966275274,1.0
iv,219,translation,10.0,"[1.0, 0.0, 0.0]",71.91417611848081,1.8652454053643428,0.9999999959391634
iv,219,translation,25.0,"[1.0, 0.0, 0.0]",71.92507753212968,1.8651642131713284,0.9999999687051794
