traj,scan,ptype,magnitude,axis,et_mm,eR_deg,dir_cos
v,533,combined,25.0,"[0.0, 1.0, 0.0]",128.07716714652383,3.16694967383111,0.9999999724487049
v,533,combined,50.0,"[0.0, 1.0, 0.0]",128.08735344721725,3.1671106345506534,0.9999999504218353
v,533,combined,100.0,"[0.0, 1.0, 0.0]",128.13034858524105,3.1683573257064386,0.9999997542297109
v,533,translation,10.0,"[0.0, 0.0, 1.0]",128.04653324922586,3.163919823997634,0.999999999387249
v,533,translation,25.0,"[0.0, 0.0, 1.0]",128.0292313900268,3.16402890999934,0.9999999803667576
v,533,translation,50.0,"[0.0, 0.0, 1.0]",127.99005245484582,3.160931139059551,0.9999998893376584
v,533,translation,100.0,"[0.0, 0.0, 1.0]",123.86200545902547,3.0385757200571675,0.9994215428686446
v,533,rotation,0.25,"[0.0, 0.0, 1.0]",128.0519720811837,3.1664877553293236,0.9999999999999388
v,533,rotation,0.5,"[0.0, 0.0, 1.0]",128.05197208118457,3.166487755329329,0.9999999999999393
v,533,rotation,1.0,"[0.0, 0.0, 1.0]",128.05197208118457,3.166487755329329,0.9999999999999393
v,533,rotation,2.0,"[0.0, 0.0, 1.0]",128.05197208118457,3.166487755329329,0.9999999999999393
v,533,combined,25.0,"[0.0, 0.0, 1.0]",128.0292313900279,3.1640289099993244,0.9999999803667576
v,533,combined,50.0,"[0.0, 0.0, 1.0]",127.990052454846,3.160931139059547,0.9999998893376582
v,533,combined,100.0,"[0.0, 0.0, 1.0]",123.86200545902688,3.038575720057174,0.9994215428686445
v,546,oracle,0.0,all,113.3105278818436,2.502157325430453,1.0
v,546,translation,10.0,"[1.0, 0.0, 0.0]",113.30846832198904,2.5020471683050474,0.9999999998683555
v,546,translation,25.0,"[1.0, 0.0, 0.0]",113.30410341616026,2.5022264392125226,0.999999999866929
v,546,translation,50.0,"[1.0, 0.0, 0.0]",113.29754179168725,2.501671946666402,0.9999999995372089
v,546,translation,100.0,"[1.0, 0.0, 0.0]",113.27566395759533,2.5021853841294686,0.9999999940157173
v,546,rotation,0.25,"[1.0, 0.0, 0.0]",113.31052788184286,2.5021573254304426,0.9999999999999221
v,546,rotation,0.5,"[1.0, 0.0, 0.0]",113.31052788184286,2.5021573254304426,0.9999999999999221
v,546,rotation,1.0,"[1.0, 0.0, 0.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,rotation,2.0,"[1.0, 0.0, 0.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,combined,25.0,"[1.0, 0.0, 0.0]",113.3041034161595,2.502226439212515,0.999999999866929
v,546,combined,50.0,"[1.0, 0.0, 0.0]",113.29754179168725,2.501671946666402,0.9999999995372089
v,546,combined,100.0,"[1.0, 0.0, 0.0]",113.27566395759533,2.5021853841294686,0.9999999940157173
v,546,translation,10.0,"[0.0, 1.0, 0.0]",113.3197725961517,2.502669755418176,0.9999999997661391
v,546,translation,25.0,"[0.0, 1.0, 0.0]",113.31545875106492,2.5028321673708094,0.9999999963922476
v,546,translation,50.0,"[0.0, 1.0, 0.0]",113.30125542618659,2.5022231026974837,0.9999999728744892
v,546,translation,100.0,"[0.0, 1.0, 0.0]",113.31270314989212,2.4950915411219485,0.9999998716370755
v,546,rotation,0.25,"[0.0, 1.0, 0.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,rotation,0.5,"[0.0, 1.0, 0.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,rotation,1.0,"[0.0, 1.0, 0.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,rotation,2.0,"[0.0, 1.0, 0.0]",113.31052788184392,2.502157325430446,0.9999999999999222
v,546,combined,25.0,"[0.0, 1.0, 0.0]",113.31545875106443,2.5028321673708147,0.9999999963922477
v,546,combined,50.0,"[0.0, 1.0, 0.0]",113.30125542618659,2.5022231026974837,0.9999999728744892
v,546,combined,100.0,"[0.0, 1.0, 0.0]",113.31270314989216,2.4950915411219556,0.9999998716370755
v,546,translation,10.0,"[0.0, 0.0, 1.0]",113.31280605753498,2.5023958842947347,0.9999999906746202
v,546,translation,25.0,"[0.0, 0.0, 1.0]",113.30874717495065,2.50222090526587,0.9999999999543906
v,546,translation,50.0,"[0.0, 0.0, 1.0]",113.30879837949642,2.5024924148519774,0.9999999868114023
v,546,translation,100.0,"[0.0, 0.0, 1.0]",113.28814643338742,2.502187561807525,0.9999999996968277
v,546,rotation,0.25,"[0.0, 0.0, 1.0]",113.31052788184219,2.5021573254304523,0.9999999999999222
v,546,rotation,0.5,"[0.0, 0.0, 1.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,rotation,1.0,"[0.0, 0.0, 1.0]",113.31052788184385,2.502157325430446,0.9999999999999222
v,546,rotation,2.0,"[0.0, 0.0, 1.0]",113.3105278818436,2.502157325430453,0.9999999999999221
v,546,combined,25.0,"[0.0, 0.0, 1.0]",113.30874717495065,2.50222090526587,0.9999999999543906
v,546,combined,50.0,"[0.0, 0.0, 1.0]",113.30879837949685,2.502492414851969,0.9999999868114021
v,546,combined,100.0,"[0.0, 0.0, 1.0]",113.28814643338742,2.502187561807525,0.9999999996968277
v,559,oracle,0.0,all,126.84441174840441,1.9637642379133529,1.0
v,559,translation,10.0,"[1.0, 0.0, 0.0]",126.83467922477864,1.9626544782595752,0.9999999985731824
v,559,translation,25.0,"[1.0, 0.0, 0.0]",126.83217678521235,1.962634811667297,0.9999999975723084
v,559,translation,50.0,"[1.0, 0.0, 0.0]",126.82493229860553,1.9621439432397298,0.9999999953798473
v,559,translation,100.0,"[1.0, 0.0, 0.0]",126.81557859953932,1.9626550140992647,0.999999985808783
v,559,rotation,0.25,"[1.0, 0.0, 0.0]",126.84441174840441,1.9637642379133529,0.9999999999999377
v,559,rotation,0.5,"[1.0, 0.0, 0.0]",126.84441174840441,1.9637642379133529,0.9999999999999377
v,559,rotation,1.0,"[1.0, 0.0, 0.0]",126.84441174840441,1.9637642379133529,0.9999999999999377
v,559,rotation,2.0,"[1.0, 0.0, 0.0]",126.84441174840441,1.9637642379133529,0.9999999999999377
v,559,combined,25.0,"[1.0, 0.0, 0.0]",126.83217678521235,1.962634811667297,0.9999999975723084
v,559,combined,50.0,"[1.0, 0.0, 0.0]",126.82493229860553,1.9621439432397298,0.9999999953798473
v,559,combined,100.0,"[1.0, 0.0, 0.0]",126.81557859953932,1.9626550140992647,0.999999985808783
v,559,translation,10.0,"[0.0, 1.0, 0.0]",126.83777968227142,1.962998487533954,0.9999999947320318
v,559,translation,25.0,"[0.0, 1.0, 0.0]",126.83477967181942,1.9630802206345583,0.9999999848733733
v,559,translation,50.0,"[0.0, 1.0, 0.0]",126.83493655463552,1.9643856609233876,0.9999999594075896
v,559,translation,100.0,"[0.0, 1.0, 0.0]",126.81737316199609,1.964789905662113,0.9999998603358349
v,559,rotation,0.25,"[0.0, 1.0, 0.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,0.5,"[0.0, 1.0, 0.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,1.0,"[0.0, 1.0, 0.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,2.0,"[0.0, 1.0, 0.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,combined,25.0,"[0.0, 1.0, 0.0]",126.83477967181942,1.9630802206345652,0.999999984873373
v,559,combined,50.0,"[0.0, 1.0, 0.0]",126.83493655463496,1.9643856609233852,0.9999999594075896
v,559,combined,100.0,"[0.0, 1.0, 0.0]",126.81737316199687,1.9647899056621103,0.9999998603358351
v,559,translation,10.0,"[0.0, 0.0, 1.0]",126.8436986406519,1.9637775409728613,0.9999999999901619
v,559,translation,25.0,"[0.0, 0.0, 1.0]",126.83151807934509,1.9622509704556008,0.9999999989888572
v,559,translation,50.0,"[0.0, 0.0, 1.0]",126.82921503848094,1.9623260454964486,0.9999999974096764
v,559,translation,100.0,"[0.0, 0.0, 1.0]",126.82564049042611,1.9623127478218638,0.9999999917094354
v,559,rotation,0.25,"[0.0, 0.0, 1.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,0.5,"[0.0, 0.0, 1.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,1.0,"[0.0, 0.0, 1.0]",126.84441174840488,1.9637642379133453,0.9999999999999379
v,559,rotation,2.0,"[0.0, 0.0, 1.0]",126.84441174840441,1.9637642379133529,0.9999999999999377
v,559,combined,25.0,"[0.0, 0.0, 1.0]",126.8315180793449,1.9622509704555948,0.9999999989888572
v,559,combined,50.0,"[0.0, 0.0, 1.0]",126.82921503848188,1.9623260454964433,0.9999999974096764
v,559,combined,100.0,"[0.0, 0.0, 1.0]",126.82564049042611,1.9623127478218638,0.9999999917094354
v,572,oracle,0.0,all,98.96123035951014,0.978718772085658,1.0
v,572,translation,10.0,"[1.0, 0.0, 0.0]",98.94975934820053,0.9778517944685714,0.9999999930779573
v,572,translation,25.0,"[1.0, 0.0, 0.0]",98.94966991878724,0.9783601186711511,0.9999999923774833
v,572,translation,50.0,"[1.0, 0.0, 0.0]",98.94282926238185,0.9784317899374746,0.9999999849187384
v,572,translation,100.0,"[1.0, 0.0, 0.0]",98.94003651872161,0.9765624168580107,0.9999999582994573
v,572,rotation,0.25,"[1.0, 0.0, 0.0]",98.96123035951014,0.978718772085658,0.999999999999898
v,572,rotation,0.5,"[1.0, 0.0, 0.0]",98.96123035951014,0.978718772085658,0.999999999999898
v,572,rotation,1.0,"[1.0, 0.0, 0.0]",98.96123035951081,0.978718772085645,0.999999999999898
v,572,rotation,2.0,"[1.0, 0.0, 0.0]",98.96123035951014,0.978718772085658,0.999999999999898
v,572,combined,25.0,"[1.0, 0.0, 0.0]",98.94966991878724,0.9783601186711511,0.9999999923774833
v,572,combined,50.0,"[1.0, 0.0, 0.0]",98.94282926238185,0.9784317899374746,0.9999999849187384
v,572,combined,100.0,"[1.0, 0.0, 0.0]",98.94003651872161,0.9765624168580107,0.9999999582994573
v,572,translation,10.0,"[0.0, 1.0, 0.0]",98.9527664198568,0.978347544158858,0.9999999899935531
v,572,translation,25.0,"[0.0, 1.0, 0.0]",98.94516112974192,0.9773010204729344,0.9999999907591888
v,572,translation,50.0,"[0.0, 1.0, 0.0]",98.93986752036481,0.9766227327627437,0.9999999724037546
v,572,translation,100.0,"[0.0, 1.0, 0.0]",98.9235537109788,0.9760272517913434,0.9999999257367487
v,572,rotation,0.25,"[0.0, 1.0, 0.0]",98.96123035951001,0.9787187720856451,0.9999999999998982
v,572,rotation,0.5,"[0.0, 1.0, 0.0]",98.96123035951081,0.978718772085645,0.999999999999898
v,572,rotation,1.0,"[0.0, 1.0, 0.0]",98.96123035951001,0.9787187720856451,0.9999999999998982
v,572,rotation,2.0,"[0.0, 1.0, 0.0]",98.96123035951001,0.9787187720856451,0.9999999999998982
v,572,combined,25.0,"[0.0, 1.0, 0.0]",98.94516112974192,0.9773010204729344,0.9999999907591888
v,572,combined,50.0,"[0.0, 1.0, 0.0]",98.93986752036481,0.9766227327627437,0.9999999724037546
v,572,combined,100.0,"[0.0, 1.0, 0.0]",98.92355371097867,0.9760272517913344,0.9999999257367488
v,572,translation,10.0,"[0.0, 0.0, 1.0]",98.96843283771719,0.9789753730165747,0.9999999999823737
v,572,translation,25.0,"[0.0, 0.0, 1.0]",98.94963872260554,0.9778497429602374,0.9999999929963594
v,572,translation,50.0,"[0.0, 0.0, 1.0]",98.94650808601219,0.9779806069486379,0.9999999924691965
v,572,translation,100.0,"[0.0, 0.0, 1.0]",98.94565770058553,0.9783754175699706,0.9999999865250017
v,572,rotation,0.25,"[0.0, 0.0, 1.0]",98.96123035951014,0.978718772085658,0.999999999999898
v,572,rotation,0.5,"[0.0, 0.0, 1.0]",98.96123035951094,0.9787187720856432,0.9999999999998982
v,572,rotation,1.0,"[0.0, 0.0, 1.0]",98.96123035951047,0.978718772085655,0.999999999999898
v,572,rotation,2.0,"[0.0, 0.0, 1.0]",98.96123035951047,0.978718772085655,0.999999999999898
v,572,combined,25.0,"[0.0, 0.0, 1.0]",98.94963872260554,0.9778497429602374,0.9999999929963594
v,572,combined,50.0,"[0.0, 0.0, 1.0]",98.94650808601187,0.9779806069486482,0.9999999924691965
v,572,combined,100.0,"[0.0, 0.0, 1.0]",98.94565770058543,0.9783754175699734,0.9999999865250017
v,585,oracle,0.0,all,70.80751256676105,2.2750114412785094,1.0
v,585,translation,10.0,"[1.0, 0.0, 0.0]",70.80691793270503,2.2750208965331016,0.9999999999905966
v,585,translation,25.0,"[1.0, 0.0, 0.0]",70.8060141606483,2.275035365661332,0.9999999999411215
v,585,translation,50.0,"[1.0, 0.0, 0.0]",70.81051631836809,2.2746078547036928,0.9999999997933662
v,585,translation,100.0,"[1.0, 0.0, 0.0]",70.79376966920952,2.275381075789866,0.9999999949449285
v,585,rotation,0.25,"[1.0, 0.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,rotation,0.5,"[1.0, 0.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,rotation,1.0,"[1.0, 0.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,rotation,2.0,"[1.0, 0.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,combined,25.0,"[1.0, 0.0, 0.0]",70.8060141606483,2.275035365661332,0.9999999999411215
v,585,combined,50.0,"[1.0, 0.0, 0.0]",70.81051631836809,2.2746078547036928,0.9999999997933662
v,585,combined,100.0,"[1.0, 0.0, 0.0]",70.79376966921035,2.27538107578985,0.9999999949449285
v,585,translation,10.0,"[0.0, 1.0, 0.0]",70.81950029907163,2.2745650176418755,0.9999999904542622
v,585,translation,25.0,"[0.0, 1.0, 0.0]",70.81619276929015,2.274905883937595,0.9999999489126496
v,585,translation,50.0,"[0.0, 1.0, 0.0]",70.81176767914734,2.2746312682661416,0.9999998228958935
v,585,translation,100.0,"[0.0, 1.0, 0.0]",70.80023444612485,2.275021702736406,0.9999995528545206
v,585,rotation,0.25,"[0.0, 1.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,rotation,0.5,"[0.0, 1.0, 0.0]",70.80751256676055,2.2750114412785107,0.9999999999998005
v,585,rotation,1.0,"[0.0, 1.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,rotation,2.0,"[0.0, 1.0, 0.0]",70.80751256676105,2.2750114412785094,0.9999999999998004
v,585,combined,25.0,"[0.0, 1.0, 0.0]",70.81619276928882,2.2749058839376146,0.9999999489126495
v,585,combined,50.0,"[0.0, 1.0, 0.0]",70.81176767914606,2.2746312682661975,0.9999998228958935
v,585,combined,100.0,"[0.0, 1.0, 0.0]",70.80023444612485,2.275021702736406,0.9999995528545206
v,585,translation,10.0,"[0.0, 0.0, 1.0]",70.8072739328227,2.2750162170038246,0.99999999999755
v,585,translation,25.0,"[0.0, 0.0, 1.0]",70.80415181560228,2.275008739487191,0.9999999980203643
v,585,translation,50.0,"[0.0, 0.0, 1.0]",70.80575238865663,2.274970992777716,0.9999999997405418
v,585,translation,100.0,"[0.0, 0.0, 1.0]",70.8045417238367,2.274995200151639,0.9999999996037618
v,585,rotation,0.25,"[0.0, 0.0, 1.0]",70.80751256676055,2.2750114412785107,0.9999999999998005
v,585,rotation,0.5,"[0.0, 0.0, 1.0]",70.80751256676075,2.275011441278543,0.9999999999998005
v,585,rotation,1.0,"[0.0, 0.0, 1.0]",70.80751256676055,2.2750114412785107,0.9999999999998005
v,585,rotation,2.0,"[0.0, 0.0, 1.0]",70.80751256676058,2.27501144127854,0.9999999999998005
v,585,combined,25.0,"[0.0, 0.0, 1.0]",70.80415181560213,2.275008739487197,0.9999999980203644
v,585,combined,50.0,"[0.0, 0.0, 1.0]",70.80575238865525,2.274970992777726,0.9999999997405419
v,585,combined,100.0,"[0.0, 0.0, 1.0]",70.80454172383583,2.274995200151686,0.999999999603762
v,598,oracle,0.0,all,129.46284165028902,7.146684581516735,1.0
v,598,translation,10.0,"[1.0, 0.0, 0.0]",129.4604085214361,7.145910194556272,0.9999999976800336
v,598,translation,25.0,"[1.0, 0.0, 0.0]",129.4522299949573,7.145533882957353,0.9999999728177272
v,598,translation,50.0,"[1.0, 0.0, 0.0]",129.4350113665085,7.145720160043285,0.9999999631281423
v,598,translation,100.0,"[1.0, 0.0, 0.0]",129.3854357178022,7.147074495819087,0.9999999339594109
v,598,rotation,0.25,"[1.0, 0.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,0.5,"[1.0, 0.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,1.0,"[1.0, 0.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,2.0,"[1.0, 0.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,combined,25.0,"[1.0, 0.0, 0.0]",129.45222999495687,7.145533882957359,0.9999999728177277
v,598,combined,50.0,"[1.0, 0.0, 0.0]",129.4350113665081,7.145720160043283,0.9999999631281423
v,598,combined,100.0,"[1.0, 0.0, 0.0]",129.3854357178022,7.147074495819087,0.9999999339594109
v,598,translation,10.0,"[0.0, 1.0, 0.0]",129.4655749307459,7.146441812535314,0.9999999998970014
v,598,translation,25.0,"[0.0, 1.0, 0.0]",129.46764588739663,7.146504010908792,0.9999999998017729
v,598,translation,50.0,"[0.0, 1.0, 0.0]",129.46939968313322,7.146964874366215,0.9999999993839143
v,598,translation,100.0,"[0.0, 1.0, 0.0]",129.49547950445913,7.147815660573417,0.99999999747468
v,598,rotation,0.25,"[0.0, 1.0, 0.0]",129.4628416502886,7.1466845815167455,0.9999999999999404
v,598,rotation,0.5,"[0.0, 1.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,1.0,"[0.0, 1.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,2.0,"[0.0, 1.0, 0.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,combined,25.0,"[0.0, 1.0, 0.0]",129.46764588739669,7.1465040109087905,0.9999999998017727
v,598,combined,50.0,"[0.0, 1.0, 0.0]",129.46939968313356,7.146964874366189,0.9999999993839145
v,598,combined,100.0,"[0.0, 1.0, 0.0]",129.4954795044598,7.147815660573403,0.9999999974746803
v,598,translation,10.0,"[0.0, 0.0, 1.0]",129.45771854118001,7.146546806608811,0.9999999998061304
v,598,translation,25.0,"[0.0, 0.0, 1.0]",129.46721285120958,7.143085078568572,0.9999999820900861
v,598,translation,50.0,"[0.0, 0.0, 1.0]",129.44647779855552,7.146799446653643,0.9999999995184942
v,598,translation,100.0,"[0.0, 0.0, 1.0]",129.44588412024189,7.145643088588248,0.9999999729056074
v,598,rotation,0.25,"[0.0, 0.0, 1.0]",129.4628416502886,7.1466845815167455,0.9999999999999404
v,598,rotation,0.5,"[0.0, 0.0, 1.0]",129.46284165028885,7.146684581516742,0.9999999999999404
v,598,rotation,1.0,"[0.0, 0.0, 1.0]",129.46284165028905,7.14668458151674,0.9999999999999404
v,598,rotation,2.0,"[0.0, 0.0, 1.0]",129.46284165028902,7.146684581516735,0.9999999999999402
v,598,combined,25.0,"[0.0, 0.0, 1.0]",129.46721285120924,7.143085078568555,0.9999999820900859
v,598,combined,50.0,"[0.0, 0.0, 1.0]",129.44647779855438,7.146799446653673,0.9999999995184944
v,598,combined,100.0,"[0.0, 0.0, 1.0]",129.44588412024189,7.145643088588248,0.9999999729056074
v,611,oracle,0.0,all,136.69834719933462,5.559145997423259,1.0
v,611,translation,10.0,"[1.0, 0.0, 0.0]",136.69004331928568,5.560936338354404,0.999999998990973
v,611,translation,25.0,"[1.0, 0.0, 0.0]",136.68596949486445,5.560559004185539,0.9999999984234221
v,611,translation,50.0,"[1.0, 0.0, 0.0]",136.67183460442297,5.561105335142215,0.999999996574707
v,611,translation,100.0,"[1.0, 0.0, 0.0]",129.19111171705424,5.4395900385266,0.9999763579037307
v,611,rotation,0.25,"[1.0, 0.0, 0.0]",136.69834719933343,5.559145997423263,0.9999999999999465
v,611,rotation,0.5,"[1.0, 0.0, 0.0]",136.69834719933462,5.559145997423259,0.9999999999999467
v,611,rotation,1.0,"[1.0, 0.0, 0.0]",136.69834719933462,5.559145997423259,0.9999999999999467
v,611,rotation,2.0,"[1.0, 0.0, 0.0]",136.69834719933462,5.559145997423259,0.9999999999999467
v,611,combined,25.0,"[1.0, 0.0, 0.0]",136.68596949486445,5.560559004185539,0.9999999984234221
v,611,combined,50.0,"[1.0, 0.0, 0.0]",136.67183460442297,5.561105335142215,0.999999996574707
v,611,combined,100.0,"[1.0, 0.0, 0.0]",129.19111171705424,5.4395900385266,0.9999763579037307
v,611,translation,10.0,"[0.0, 1.0, 0.0]",136.70447731363618,5.559517296486355,0.9999999998809587
v,611,translation,25.0,"[0.0, 1.0, 0.0]",136.7111609411888,5.562008429822547,0.999999992987688
v,611,translation,50.0,"[0.0, 1.0, 0.0]",136.73586133334163,5.56098512346716,0.9999999988868372
v,611,translation,100.0,"[0.0, 1.0, 0.0]",136.76940524003368,5.563760045429346,0.9999999627131152
v,611,rotation,0.25,"[0.0, 1.0, 0.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,rotation,0.5,"[0.0, 1.0, 0.0]",136.69834719933468,5.559145997423283,0.9999999999999467
v,611,rotation,1.0,"[0.0, 1.0, 0.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,rotation,2.0,"[0.0, 1.0, 0.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,combined,25.0,"[0.0, 1.0, 0.0]",136.7111609411888,5.562008429822547,0.999999992987688
v,611,combined,50.0,"[0.0, 1.0, 0.0]",136.7358613333412,5.560985123467155,0.9999999988868372
v,611,combined,100.0,"[0.0, 1.0, 0.0]",136.76940524003368,5.563760045429346,0.9999999627131152
v,611,translation,10.0,"[0.0, 0.0, 1.0]",136.68788054510273,5.559746304521884,0.9999999998617878
v,611,translation,25.0,"[0.0, 0.0, 1.0]",136.6782429073353,5.560964466777004,0.9999999993821238
v,611,translation,50.0,"[0.0, 0.0, 1.0]",136.66632762112874,5.56064325216516,0.9999999978193194
v,611,translation,100.0,"[0.0, 0.0, 1.0]",129.1835101080323,5.438389359167894,0.9999753781698626
v,611,rotation,0.25,"[0.0, 0.0, 1.0]",136.69834719933462,5.559145997423259,0.9999999999999467
v,611,rotation,0.5,"[0.0, 0.0, 1.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,rotation,1.0,"[0.0, 0.0, 1.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,rotation,2.0,"[0.0, 0.0, 1.0]",136.6983471993342,5.559145997423271,0.9999999999999465
v,611,combined,25.0,"[0.0, 0.0, 1.0]",136.67824290733586,5.560964466777012,0.9999999993821238
v,611,combined,50.0,"[0.0, 0.0, 1.0]",136.66632762112823,5.560643252165136,0.9999999978193194
v,611,combined,100.0,"[0.0, 0.0, 1.0]",129.1835101080323,5.438389359167894,0.9999753781698626
v,624,oracle,0.0,all,125.47144410133646,3.196110042726818,1.0
v,624,translation,10.0,"[1.0, 0.0, 0.0]",125.46338928874387,3.1958304191003832,0.9999999968061175
v,624,translation,25.0,"[1.0, 0.0, 0.0]",125.46197040228138,3.195582477381917,0.9999999994077615
v,624,translation,50.0,"[1.0, 0.0, 0.0]",125.44298761342095,3.1951077071936353,0.9999999686132552
v,624,translation,100.0,"[1.0, 0.0, 0.0]",125.41361112235622,3.193657989734226,0.9999999306804824
v,624,rotation,0.25,"[1.0, 0.0, 0.0]",125.47144410133588,3.196110042726837,0.9999999999999363
v,624,rotation,0.5,"[1.0, 0.0, 0.0]",125.47144410133679,3.196110042726822,0.9999999999999363
v,624,rotation,1.0,"[1.0, 0.0, 0.0]",125.47144410133588,3.196110042726837,0.9999999999999363
v,624,rotation,2.0,"[1.0, 0.0, 0.0]",125.47144410133568,3.196110042726834,0.9999999999999363
v,624,combined,25.0,"[1.0, 0.0, 0.0]",125.46197040228185,3.1955824773819392,0.9999999994077615
v,624,combined,50.0,"[1.0, 0.0, 0.0]",125.44298761342054,3.195107707193639,0.9999999686132552
v,624,combined,100.0,"[1.0, 0.0, 0.0]",125.41361112235633,3.1936579897342203,0.9999999306804827
v,624,translation,10.0,"[0.0, 1.0, 0.0]",125.48293848568703,3.1960719262178237,0.9999999968456034
v,624,translation,25.0,"[0.0, 1.0, 0.0]",125.488866118792,3.1965276055193934,0.9999999752282993
v,624,translation,50.0,"[0.0, 1.0, 0.0]",125.50377026425937,3.196064214743391,0.9999999546666174
v,624,translation,100.0,"[0.0, 1.0, 0.0]",125.54045847893117,3.1953634200432,0.9999998514906004
v,624,rotation,0.25,"[0.0, 1.0, 0.0]",125.47144410133588,3.196110042726837,0.9999999999999363
v,624,rotation,0.5,"[0.0, 1.0, 0.0]",125.47144410133646,3.196110042726818,0.9999999999999363
v,624,rotation,1.0,"[0.0, 1.0, 0.0]",125.47144410133484,3.1961100427268305,0.9999999999999363
v,624,rotation,2.0,"[0.0, 1.0, 0.0]",125.47144410133568,3.196110042726834,0.9999999999999363
v,624,combined,25.0,"[0.0, 1.0, 0.0]",125.488866118792,3.1965276055193934,0.9999999752282993
v,624,combined,50.0,"[0.0, 1.0, 0.0]",125.50377026425937,3.196064214743391,0.9999999546666174
v,624,combined,100.0,"[0.0, 1.0, 0.0]",125.54045847893016,3.1953634200431886,0.9999998514906007
v,624,translation,10.0,"[0.0, 0.0, 1.0]",125.47063631760815,3.195598401380185,0.999999999134215
v,624,translation,25.0,"[0.0, 0.0, 1.0]",125.46287271715015,3.195552654029635,0.9999999946405329
v,624,translation,50.0,"[0.0, 0.0, 1.0]",125.44205309500492,3.194990507866026,0.9999999700089568
v,624,translation,100.0,"[0.0, 0.0, 1.0]",125.40566107381967,3.193697621142209,0.9999999015411483
v,624,rotation,0.25,"[0.0, 0.0, 1.0]",125.47144410133588,3.196110042726837,0.9999999999999363
v,624,rotation,0.5,"[0.0, 0.0, 1.0]",125.47144410133527,3.1961100427268314,0.9999999999999363
v,624,rotation,1.0,"[0.0, 0.0, 1.0]",125.47144410133646,3.196110042726818,0.9999999999999363
v,624,rotation,2.0,"[0.0, 0.0, 1.0]",125.47144410133568,3.196110042726834,0.9999999999999363
v,624,combined,25.0,"[0.0, 0.0, 1.0]",125.46287271715047,3.195552654029619,0.9999999946405329
v,624,combined,50.0,"[0.0, 0.0, 1.0]",125.44205309500492,3.194990507866026,0.9999999700089568
v,624,combined,100.0,"[0.0, 0.0, 1.0]",125.40566107381918,3.1936976211422285,0.9999999015411483
v,637,oracle,0.0,all,114.30798733008797,2.5686318810920556,1.0
v,637,translation,10.0,"[1.0, 0.0, 0.0]",114.31622293181688,2.571951503688522,0.9999999775254793
v,637,translation,25.0,"[1.0, 0.0, 0.0]",114.30449457405595,2.56873257965476,0.9999999996649424
v,637,translation,50.0,"[1.0, 0.0, 0.0]",114.30148675581461,2.569136740960945,0.9999999987540062
v,637,translation,100.0,"[1.0, 0.0, 0.0]",114.30020722779115,2.5710367917053287,0.9999999710165213
v,637,rotation,0.25,"[1.0, 0.0, 0.0]",114.30798733008831,2.5686318810920556,0.9999999999999235
v,637,rotation,0.5,"[1.0, 0.0, 0.0]",114.30798733008791,2.5686318810920525,0.9999999999999234
v,637,rotation,1.0,"[1.0, 0.0, 0.0]",114.30798733008831,2.5686318810920556,0.9999999999999235
v,637,rotation,2.0,"[1.0, 0.0, 0.0]",114.30798733008791,2.5686318810920525,0.9999999999999234
v,637,combined,25.0,"[1.0, 0.0, 0.0]",114.30449457405658,2.5687325796547538,0.9999999996649425
