name,method,flag,crc,csize,usize,lho
epos_dataset_iii/0569.3d,8,8,3321559543,63839,230683,39000463
epos_dataset_iii/0569.pose,8,8,3962797139,64,89,39064404
epos_dataset_iii/0570.3d,8,8,3445215472,63972,231184,39064572
epos_dataset_iii/0570.pose,8,8,3967137699,65,89,39128646
epos_dataset_iii/0571.3d,8,8,2570261095,64167,231529,39128815
epos_dataset_iii/0571.pose,8,8,1479223935,64,89,39193084
epos_dataset_iii/0572.3d,8,8,3751053428,64575,233384,39193252
epos_dataset_iii/0572.pose,8,8,408762528,65,89,39257929
epos_dataset_iii/0573.3d,8,8,2167524098,64144,231645,39258098
epos_dataset_iii/0573.pose,8,8,2064736622,65,89,39322344
epos_dataset_iii/0574.3d,8,8,505222506,64258,231579,39322513
epos_dataset_iii/0574.pose,8,8,2994888593,65,89,39386873
epos_dataset_iii/0575.3d,8,8,193295754,64172,231525,39387042
epos_dataset_iii/0575.pose,8,8,4123964449,64,89,39451316
epos_dataset_iii/0576.3d,8,8,1205550511,64383,231972,39451484
epos_dataset_iii/0576.pose,8,8,3731356446,65,89,39515969
epos_dataset_iii/0577.3d,8,8,3183220095,64496,232569,39516138
epos_dataset_iii/0577.pose,8,8,3884370684,66,89,39580736
epos_dataset_iii/0578.3d,8,8,2482239895,64621,233021,39580906
epos_dataset_iii/0578.pose,8,8,2759737605,65,89,39645629
epos_dataset_iii/0579.3d,8,8,599746325,64757,233649,39645798
epos_dataset_iii/0579.pose,8,8,2674639414,64,89,39710657
epos_dataset_iii/0580.3d,8,8,1246940377,64732,232923,39710825
epos_dataset_iii/0580.pose,8,8,347736552,65,89,39775659
epos_dataset_iii/0581.3d,8,8,3040118293,64593,232583,39775828
epos_dataset_iii/0581.pose,8,8,413588103,64,89,39840523
epos_dataset_iii/0582.3d,8,8,2090664728,64763,233245,39840691
epos_dataset_iii/0582.pose,8,8,2398418627,64,89,39905556
epos_dataset_iii/0583.3d,8,8,4176312850,64828,233151,39905724
epos_dataset_iii/0583.pose,8,8,1764074560,65,89,39970654
epos_dataset_iii/0584.3d,8,8,2740987261,65096,233956,39970823
epos_dataset_iii/0584.pose,8,8,856482412,63,89,40036021
epos_dataset_iii/0585.3d,8,8,3020207450,65310,234765,40036188
epos_dataset_iii/0585.pose,8,8,721231882,65,89,40101600
epos_dataset_iii/0586.3d,8,8,2013191084,65126,233663,40101769
epos_dataset_iii/0586.pose,8,8,3267574979,64,89,40166997
epos_dataset_iii/0587.3d,8,8,2459168595,65038,233249,40167165
epos_dataset_iii/0587.pose,8,8,9274006,65,89,40232305
epos_dataset_iii/0588.3d,8,8,10936672,64876,232436,40232474
epos_dataset_iii/0588.pose,8,8,1293215844,64,89,40297452
epos_dataset_iii/0589.3d,8,8,1116612556,64987,232564,40297620
epos_dataset_iii/0589.pose,8,8,2560527117,65,89,40362709
epos_dataset_iii/0590.3d,8,8,1034932150,64688,231628,40362878
epos_dataset_iii/0590.pose,8,8,1885968847,64,89,40427668
epos_dataset_iii/0591.3d,8,8,3011935994,64760,231915,40427836
epos_dataset_iii/0591.pose,8,8,745372514,63,89,40492698
epos_dataset_iii/0592.3d,8,8,3296644200,64972,231968,40492865
epos_dataset_iii/0592.pose,8,8,3732246150,64,89,40557939
epos_dataset_iii/0593.3d,8,8,783274549,64629,230310,40558107
epos_dataset_iii/0593.pose,8,8,1140912395,65,89,40622838
epos_dataset_iii/0594.3d,8,8,271207701,64069,228419,40623007
epos_dataset_iii/0594.pose,8,8,1773189610,63,89,40687178
epos_dataset_iii/0595.3d,8,8,1611427950,63798,227650,40687345
epos_dataset_iii/0595.pose,8,8,3811939685,65,89,40751245
epos_dataset_iii/0596.3d,8,8,1243245322,63493,225953,40751414
epos_dataset_iii/0596.pose,8,8,855800469,65,89,40815009
epos_dataset_iii/0597.3d,8,8,3461686749,63105,224435,40815178
epos_dataset_iii/0597.pose,8,8,4076498303,63,89,40878385
epos_dataset_iii/0598.3d,8,8,2283405424,62415,222032,40878552
epos_dataset_iii/0598.pose,8,8,1797370515,64,89,40941069
epos_dataset_iii/0599.3d,8,8,3551872457,62062,220919,40941237
epos_dataset_iii/0599.pose,8,8,777719248,64,89,41003401
epos_dataset_iii/0600.3d,8,8,4033170575,62198,220774,41003569
epos_dataset_iii/0600.pose,8,8,1302588635,63,89,41065869
epos_dataset_iii/0601.3d,8,8,3722939655,61250,217406,41066036
epos_dataset_iii/0601.pose,8,8,3707062161,64,89,41127388
epos_dataset_iii/0602.3d,8,8,907144507,61186,217114,41127556
epos_dataset_iii/0602.pose,8,8,3148964949,64,89,41188844
epos_dataset_iii/0603.3d,8,8,2798901106,61025,216586,41189012
epos_dataset_iii/0603.pose,8,8,2325844260,64,89,41250139
epos_dataset_iii/0604.3d,8,8,2387165289,61183,216793,41250307
epos_dataset_iii/0604.pose,8,8,934592715,65,89,41311592
epos_dataset_iii/0605.3d,8,8,3199403286,61036,216075,41311761
epos_dataset_iii/0605.pose,8,8,3333051148,65,89,41372899
epos_dataset_iii/0606.3d,8,8,3183607948,61375,217312,41373068
epos_dataset_iii/0606.pose,8,8,3433558988,63,89,41434545
epos_dataset_iii/0607.3d,8,8,2574069499,61086,216029,41434712
epos_dataset_iii/0607.pose,8,8,2390342883,64,89,41495900
epos_dataset_iii/0608.3d,8,8,3086272740,60889,215950,41496068
epos_dataset_iii/0608.pose,8,8,1610961125,64,89,41557059
epos_dataset_iii/0609.3d,8,8,4235414827,60857,215361,41557227
epos_dataset_iii/0609.pose,8,8,240530469,64,89,41618186
epos_dataset_iii/0610.3d,8,8,3458840824,60787,215392,41618354
epos_dataset_iii/0610.pose,8,8,1314346612,66,89,41679243
epos_dataset_iii/0611.3d,8,8,2431632523,60879,214877,41679413
epos_dataset_iii/0611.pose,8,8,4273615066,64,89,41740394
epos_dataset_iii/0612.3d,8,8,1015906645,60946,215795,41740562
epos_dataset_iii/0612.pose,8,8,347489405,64,89,41801610
epos_dataset_iii/0613.3d,8,8,2861169219,61589,217196,41801778
epos_dataset_iii/0613.pose,8,8,516306607,64,89,41863469
epos_dataset_iii/0614.3d,8,8,3800330338,60952,215356,41863637
epos_dataset_iii/0614.pose,8,8,791409538,65,89,41924691
epos_dataset_iii/0615.3d,8,8,2807485406,60940,215200,41924860
epos_dataset_iii/0615.pose,8,8,371526013,63,89,41985902
epos_dataset_iii/0616.3d,8,8,636987279,60798,214727,41986069
epos_dataset_iii/0616.pose,8,8,2753914437,65,89,42046969
epos_dataset_iii/0617.3d,8,8,3563232576,60651,214034,42047138
epos_dataset_iii/0617.pose,8,8,1721506566,64,89,42107891
epos_dataset_iii/0618.3d,8,8,3698396320,60385,213565,42108059
epos_dataset_iii/0618.pose,8,8,594571911,65,89,42168546
epos_dataset_iii/0619.3d,8,8,348206476,60720,214135,42168715
epos_dataset_iii/0619.pose,8,8,3692442101,65,89,42229537
epos_dataset_iii/0620.3d,8,8,2766542231,60744,214306,42229706
epos_dataset_iii/0620.pose,8,8,1074846109,65,89,42290552
epos_dataset_iii/0621.3d,8,8,3549428514,60317,213292,42290721
epos_dataset_iii/0621.pose,8,8,1104241366,64,89,42351140
epos_dataset_iii/0622.3d,8,8,1783584940,60522,213278,42351308
epos_dataset_iii/0622.pose,8,8,631502966,64,89,42411932
epos_dataset_iii/0623.3d,8,8,84854096,60669,213938,42412100
epos_dataset_iii/0623.pose,8,8,111859805,65,89,42472871
epos_dataset_iii/0624.3d,8,8,2311397079,61063,215371,42473040
epos_dataset_iii/0624.pose,8,8,113673949,65,89,42534205
epos_dataset_iii/0625.3d,8,8,1010436229,61726,218053,42534374
epos_dataset_iii/0625.pose,8,8,1623190427,64,89,42596202
epos_dataset_iii/0626.3d,8,8,1055241221,62747,221390,42596370
epos_dataset_iii/0626.pose,8,8,414823584,64,89,42659219
epos_dataset_iii/0627.3d,8,8,912116292,62746,220927,42659387
epos_dataset_iii/0627.pose,8,8,776050873,66,89,42722235
epos_dataset_iii/0628.3d,8,8,991986755,62766,221481,42722405
epos_dataset_iii/0628.pose,8,8,3371137577,64,89,42785273
epos_dataset_iii/0629.3d,8,8,691594359,62819,221875,42785441
epos_dataset_iii/0629.pose,8,8,2390525701,64,89,42848362
epos_dataset_iii/0630.3d,8,8,4024834305,63072,222629,42848530
epos_dataset_iii/0630.pose,8,8,1400184200,65,89,42911704
epos_dataset_iii/0631.3d,8,8,340583723,63008,222135,42911873
epos_dataset_iii/0631.pose,8,8,4056236014,66,89,42974983
epos_dataset_iii/0632.3d,8,8,4293763878,63564,223504,42975153
epos_dataset_iii/0632.pose,8,8,1590787325,65,89,43038819
epos_dataset_iii/0633.3d,8,8,544762004,63509,224149,43038988
epos_dataset_iii/0633.pose,8,8,389591613,65,89,43102599
epos_dataset_iii/0634.3d,8,8,717921700,63729,224484,43102768
epos_dataset_iii/0634.pose,8,8,2512948341,64,89,43166599
epos_dataset_iii/0635.3d,8,8,2234773265,63504,223013,43166767
epos_dataset_iii/0635.pose,8,8,3621606752,65,89,43230373
epos_dataset_iii/0636.3d,8,8,3217774655,63770,223978,43230542
epos_dataset_iii/0636.pose,8,8,3559149252,64,89,43294414
epos_dataset_iii/0637.3d,8,8,3059005706,63640,223056,43294582
epos_dataset_iii/0637.pose,8,8,762406018,64,89,43358324
epos_dataset_iii/0638.3d,8,8,2413112712,63479,222363,43358492
epos_dataset_iii/0638.pose,8,8,1960453124,65,89,43422073
epos_dataset_iii/0639.3d,8,8,2088239424,63683,222636,43422242
epos_dataset_iii/0639.pose,8,8,1011563319,65,89,43486027
epos_dataset_iii/0640.3d,8,8,1708079039,63448,222133,43486196
epos_dataset_iii/0640.pose,8,8,809685807,63,89,43549746
epos_dataset_iii/0641.3d,8,8,2581585758,62882,220375,43549913
epos_dataset_iii/0641.pose,8,8,3707218915,65,89,43612897
epos_dataset_iii/0642.3d,8,8,2133658077,62736,220185,43613066
epos_dataset_iii/0642.pose,8,8,2270913841,65,89,43675904
epos_dataset_iii/0643.3d,8,8,2725609505,62415,218633,43676073
epos_dataset_iii/0643.pose,8,8,2276143002,65,89,43738590
epos_dataset_iii/0644.3d,8,8,3149017507,62351,218637,43738759
epos_dataset_iii/0644.pose,8,8,1560258715,64,89,43801212
epos_dataset_iii/0645.3d,8,8,2865873228,61539,215158,43801380
epos_dataset_iii/0645.pose,8,8,3221514050,66,89,43863021
epos_dataset_iii/0646.3d,8,8,142545819,61608,215355,43863191
epos_dataset_iii/0646.pose,8,8,3125641023,65,89,43924901
epos_dataset_iii/0647.3d,8,8,1577319319,61568,214473,43925070
epos_dataset_iii/0647.pose,8,8,1337756039,64,89,43986740
epos_dataset_iii/0648.3d,8,8,521820910,61204,212797,43986908
epos_dataset_iii/0648.pose,8,8,1342624454,65,89,44048214
epos_dataset_iii/0649.3d,8,8,3238032761,61299,212933,44048383
epos_dataset_iii/0649.pose,8,8,2566201641,64,89,44109784
epos_dataset_iii/0650.3d,8,8,3870292499,61385,212217,44109952
epos_dataset_iii/0650.pose,8,8,917530415,64,89,44171439
epos_dataset_iii/0651.3d,8,8,1229838835,61236,211810,44171607
epos_dataset_iii/0651.pose,8,8,4221265179,65,89,44232945
epos_dataset_iii/0652.3d,8,8,2652547003,60725,209750,44233114
epos_dataset_iii/0652.pose,8,8,1655392813,64,89,44293941
epos_dataset_iii/0653.3d,8,8,2786078138,60310,208476,44294109
epos_dataset_iii/0653.pose,8,8,2999759962,64,89,44354521
epos_dataset_iii/0654.3d,8,8,187714223,60016,206925,44354689
epos_dataset_iii/0654.pose,8,8,1633523483,65,89,44414807
epos_dataset_iii/0655.3d,8,8,2895230919,59089,203395,44414976
epos_dataset_iii/0655.pose,8,8,3211056901,66,89,44474167
epos_dataset_iii/0656.3d,8,8,331341443,65951,227643,44474337
epos_dataset_iii/0656.pose,8,8,2316828437,65,89,44540390
epos_dataset_iii/0657.3d,8,8,3356385977,64553,222838,44540559
epos_dataset_iii/0657.pose,8,8,1581613238,65,89,44605214
epos_dataset_iii/0658.3d,8,8,1638727690,64440,222874,44605383
epos_dataset_iii/0658.pose,8,8,1452186227,65,89,44669925
epos_dataset_iii/0659.3d,8,8,1764915335,63736,220810,44670094
epos_dataset_iii/0659.pose,8,8,3775157568,65,89,44733932
epos_dataset_iii/0660.3d,8,8,1959011169,63292,218902,44734101
epos_dataset_iii/0660.pose,8,8,181650927,64,89,44797495
epos_dataset_iii/0661.3d,8,8,3033135686,61937,215312,44797663
epos_dataset_iii/0661.pose,8,8,2792943319,66,89,44859702
epos_dataset_iii/0662.3d,8,8,80214374,61694,214046,44859872
epos_dataset_iii/0662.pose,8,8,3257645199,65,89,44921668
epos_dataset_iii/0663.3d,8,8,872474653,60856,211244,44921837
epos_dataset_iii/0663.pose,8,8,1965348490,64,89,44982795
epos_dataset_iii/0664.3d,8,8,2265273293,58435,203126,44982963
epos_dataset_iii/0664.pose,8,8,541088699,65,89,45041500
epos_dataset_iii/0665.3d,8,8,917373763,64136,223043,45041669
epos_dataset_iii/0665.pose,8,8,90348409,64,89,45105907
epos_dataset_iii/0666.3d,8,8,1913411106,62545,217435,45106075
epos_dataset_iii/0666.pose,8,8,2327324172,64,89,45168722
epos_dataset_iii/0667.3d,8,8,2700101999,61362,213665,45168890
epos_dataset_iii/0667.pose,8,8,1677039958,64,89,45230354
epos_dataset_iii/0668.3d,8,8,3452892505,60957,212285,45230522
epos_dataset_iii/0668.pose,8,8,241442073,66,89,45291581
epos_dataset_iii/0669.3d,8,8,473555945,60602,210939,45291751
epos_dataset_iii/0669.pose,8,8,3954818172,63,87,45352455
epos_dataset_iii/0670.3d,8,8,2812872547,59386,207031,45352622
epos_dataset_iii/0670.pose,8,8,625592608,63,87,45412110
epos_dataset_iii/0671.3d,8,8,4141133406,59047,205900,45412277
epos_dataset_iii/0671.pose,8,8,4241835788,63,87,45471426
epos_dataset_iii/0672.3d,8,8,3324923090,66147,230559,45471593
epos_dataset_iii/0672.pose,8,8,3287133876,64,87,45537842
epos_dataset_iii/0673.3d,8,8,2291655579,65323,228551,45538010
epos_dataset_iii/0673.pose,8,8,1743593057,64,87,45603435
epos_dataset_iii/0674.3d,8,8,2406454980,65017,227283,45603603
epos_dataset_iii/0674.pose,8,8,382706157,64,87,45668722
epos_dataset_iii/0675.3d,8,8,3958834636,64822,226941,45668890
epos_dataset_iii/0675.pose,8,8,1781012527,63,87,45733814
epos_dataset_iii/0676.3d,8,8,3813586277,64438,225562,45733981
epos_dataset_iii/0676.pose,8,8,2761260097,62,87,45798521
epos_dataset_iii/0677.3d,8,8,3920126021,64379,225141,45798687
epos_dataset_iii/0677.pose,8,8,3793972104,63,87,45863168
epos_dataset_iii/0678.3d,8,8,2589640170,63936,223811,45863335
epos_dataset_iii/0678.pose,8,8,603717058,64,87,45927373
epos_dataset_iii/0679.3d,8,8,1390184733,63982,223260,45927541
epos_dataset_iii/0679.pose,8,8,3560345074,63,87,45991625
epos_dataset_iii/0680.3d,8,8,698954576,63589,221745,45991792
epos_dataset_iii/0680.pose,8,8,3125486741,64,87,46055483
epos_dataset_iii/0681.3d,8,8,3809937418,63989,223514,46055651
epos_dataset_iii/0681.pose,8,8,1387787950,65,87,46119742
epos_dataset_iii/0682.3d,8,8,4064573240,63811,222770,46119911
epos_dataset_iii/0682.pose,8,8,3268758322,63,87,46183824
epos_dataset_iii/0683.3d,8,8,3710577416,64466,224768,46183991
epos_dataset_iii/0683.pose,8,8,2458413484,65,87,46248559
epos_dataset_iii/0684.3d,8,8,995737046,65000,226858,46248728
epos_dataset_iii/0684.pose,8,8,509235865,63,87,46313830
epos_dataset_iii/0685.3d,8,8,2843529117,65713,229438,46313997
epos_dataset_iii/0685.pose,8,8,930509660,64,87,46379812
epos_dataset_iii/0686.3d,8,8,3563206089,65793,229977,46379980
epos_dataset_iii/0686.pose,8,8,3707024589,64,87,46445875
epos_dataset_iii/0687.3d,8,8,2556046037,64959,226798,46446043
epos_dataset_iii/0687.pose,8,8,2085254125,64,87,46511104
epos_dataset_iii/0688.3d,8,8,497236989,65972,230177,46511272
epos_dataset_iii/0688.pose,8,8,10290071,64,87,46577346
epos_dataset_iii/0689.3d,8,8,1863852302,65116,227476,46577514
epos_dataset_iii/0689.pose,8,8,236422545,64,87,46642732
epos_dataset_iii/0690.3d,8,8,3931687151,65373,227984,46642900
epos_dataset_iii/0690.pose,8,8,4098435004,65,87,46708375
epos_dataset_iii/0691.3d,8,8,93030054,65492,228387,46708544
epos_dataset_iii/0691.pose,8,8,4220536088,62,87,46774138
epos_dataset_iii/0692.3d,8,8,2722636697,66207,230745,46774304
epos_dataset_iii/0692.pose,8,8,2148437036,64,87,46840613
epos_dataset_iii/0693.3d,8,8,3755509588,67137,234166,46840781
epos_dataset_iii/0693.pose,8,8,1340172287,64,87,46908020
epos_dataset_iii/0694.3d,8,8,3321369644,67739,236172,46908188
epos_dataset_iii/0694.pose,8,8,3133651155,64,87,46976029
epos_dataset_iii/0695.3d,8,8,2431146846,68295,238716,46976197
epos_dataset_iii/0695.pose,8,8,1805897542,63,87,47044594
epos_dataset_iii/0696.3d,8,8,474007528,68473,239231,47044761
epos_dataset_iii/0696.pose,8,8,1869997199,63,87,47113336
epos_dataset_iii/0697.3d,8,8,1284620300,68842,240725,47113503
epos_dataset_iii/0697.pose,8,8,1741503338,62,87,47182447
epos_dataset_iii/0698.3d,8,8,3627240589,69800,243834,47182613
epos_dataset_iii/0698.pose,8,8,2600042684,64,87,47252515
epos_dataset_iii/0699.3d,8,8,3021837112,69936,244595,47252683
epos_dataset_iii/0699.pose,8,8,3096566184,64,87,47322721
epos_dataset_iii/0700.3d,8,8,3384436542,70298,245421,47322889
epos_dataset_iii/0700.pose,8,8,1813080735,65,87,47393289
epos_dataset_iii/0701.3d,8,8,3596311701,70698,246797,47393458
epos_dataset_iii/0701.pose,8,8,4045135408,64,87,47464258
epos_dataset_iii/0702.3d,8,8,2217627197,71788,250631,47464426
epos_dataset_iii/0702.pose,8,8,2612452102,64,87,47536316
epos_dataset_iii/0703.3d,8,8,3699086780,72222,253005,47536484
epos_dataset_iii/0703.pose,8,8,3008353928,64,87,47608808
epos_dataset_iii/0704.3d,8,8,3094938866,67602,236942,47608976
epos_dataset_iii/0704.pose,8,8,4255921445,64,87,47676680
epos_dataset_iii/0705.3d,8,8,2138469740,67221,235104,47676848
epos_dataset_iii/0705.pose,8,8,1071270064,64,87,47744171
epos_dataset_iii/0706.3d,8,8,1147795968,68306,239027,47744339
epos_dataset_iii/0706.pose,8,8,3247221560,65,87,47812747
epos_dataset_iii/0707.3d,8,8,4058503094,67684,236618,47812916
epos_dataset_iii/0707.pose,8,8,4089024049,64,87,47880702
epos_dataset_iii/0708.3d,8,8,3120615627,69556,243347,47880870
epos_dataset_iii/0708.pose,8,8,1810844933,63,87,47950528
epos_dataset_iii/0709.3d,8,8,601771963,69278,242550,47950695
epos_dataset_iii/0709.pose,8,8,4203234929,64,87,48020075
epos_dataset_iii/0710.3d,8,8,3445936677,71593,251015,48020243
epos_dataset_iii/0710.pose,8,8,2656772704,64,87,48091938
epos_dataset_iii/0711.3d,8,8,1391800258,71336,249418,48092106
epos_dataset_iii/0711.pose,8,8,4087028156,64,87,48163544
epos_dataset_iii/0712.3d,8,8,3957883843,70961,248818,48163712
epos_dataset_iii/0712.pose,8,8,3497184015,64,87,48234775
epos_dataset_iii/0713.3d,8,8,1195973701,72018,252420,48234943
epos_dataset_iii/0713.pose,8,8,2885259246,64,87,48307063
epos_dataset_iii/0714.3d,8,8,3659066463,71642,250833,48307231
epos_dataset_iii/0714.pose,8,8,1465640656,65,87,48378975
epos_dataset_iii/0715.3d,8,8,3513588614,72365,253067,48379144
epos_dataset_iii/0715.pose,8,8,856669016,65,87,48451611
epos_dataset_iii/0716.3d,8,8,3561835752,66291,231060,48451780
epos_dataset_iii/0716.pose,8,8,3052311982,65,87,48518173
epos_dataset_iii/0717.3d,8,8,717182131,65666,229867,48518342
epos_dataset_iii/0717.pose,8,8,2540292509,64,87,48584110
epos_dataset_iii/0718.3d,8,8,70799344,66500,232475,48584278
epos_dataset_iii/0718.pose,8,8,507675093,64,87,48650880
epos_dataset_iii/0719.3d,8,8,3484839093,66816,233345,48651048
epos_dataset_iii/0719.pose,8,8,1831994175,62,87,48717966
epos_dataset_iii/0720.3d,8,8,745539517,66931,234121,48718132
epos_dataset_iii/0720.pose,8,8,3821849197,64,87,48785165
epos_dataset_iii/0721.3d,8,8,3506232675,67124,234710,48785333
epos_dataset_iii/0721.pose,8,8,3867848270,64,87,48852559
epos_dataset_iii/0722.3d,8,8,1817102919,68734,240533,48852727
epos_dataset_iii/0722.pose,8,8,3321084191,65,87,48921563
epos_dataset_iii/0723.3d,8,8,1059089718,67632,236345,48921732
epos_dataset_iii/0723.pose,8,8,1131194630,65,87,48989466
epos_dataset_iii/0724.3d,8,8,426688147,68654,240468,48989635
epos_dataset_iii/0724.pose,8,8,1486856137,63,87,49058391
epos_dataset_iii/0725.3d,8,8,2108488573,69324,242417,49058558
epos_dataset_iii/0725.pose,8,8,2399885646,64,87,49127984
epos_dataset_iii/0726.3d,8,8,2311841419,69545,243531,49128152
epos_dataset_iii/0726.pose,8,8,4162829536,63,87,49197799
epos_dataset_iii/0727.3d,8,8,3713347932,69399,243225,49197966
epos_dataset_iii/0727.pose,8,8,39518111,64,87,49267467
epos_dataset_iii/0728.3d,8,8,421158392,70405,247100,49267635
epos_dataset_iii/0728.pose,8,8,3642912977,64,87,49338142
epos_dataset_iii/0729.3d,8,8,1066701291,71073,248831,49338310
epos_dataset_iii/0729.pose,8,8,2339216260,64,87,49409485
epos_dataset_iii/0730.3d,8,8,2428436007,71586,251324,49409653
epos_dataset_iii/0730.pose,8,8,3715284520,63,87,49481341
epos_dataset_iii/0731.3d,8,8,2860261926,71752,251631,49481508
epos_dataset_iii/0731.pose,8,8,1834825263,63,87,49553362
epos_dataset_iii/0732.3d,8,8,49872181,73755,258639,49553529
epos_dataset_iii/0732.pose,8,8,1940853098,64,87,49627386
epos_dataset_iii/0733.3d,8,8,3759188862,64858,227819,49627554
epos_dataset_iii/0733.pose,8,8,2874694964,64,87,49692514
epos_dataset_iii/0734.3d,8,8,2487228120,65144,228631,49692682
epos_dataset_iii/0734.pose,8,8,1220534549,63,87,49757928
epos_dataset_iii/0735.3d,8,8,3868271809,67185,235693,49758095
epos_dataset_iii/0735.pose,8,8,2321357940,63,87,49825382
epos_dataset_iii/0736.3d,8,8,891345416,67451,236889,49825549
epos_dataset_iii/0736.pose,8,8,2814363483,63,87,49893102
epos_dataset_iii/0737.3d,8,8,1509804973,66769,234247,49893269
epos_dataset_iii/0737.pose,8,8,323832068,64,87,49960140
epos_dataset_iii/0738.3d,8,8,607853977,67777,238349,49960308
epos_dataset_iii/0738.pose,8,8,3199252383,65,87,50028187
epos_dataset_iii/0739.3d,8,8,2780949498,67719,237656,50028356
epos_dataset_iii/0739.pose,8,8,2073355166,64,87,50096177
epos_dataset_iii/0740.3d,8,8,1225104300,67935,238740,50096345
epos_dataset_iii/0740.pose,8,8,2114492575,63,87,50164382
epos_dataset_iii/0741.3d,8,8,2868738819,69287,243762,50164549
epos_dataset_iii/0741.pose,8,8,711614483,65,87,50233938
epos_dataset_iii/0742.3d,8,8,847965131,69575,244194,50234107
epos_dataset_iii/0742.pose,8,8,648414807,65,87,50303784
epos_dataset_iii/0743.3d,8,8,1758962708,69149,243796,50303953
epos_dataset_iii/0743.pose,8,8,343666219,63,87,50373204
epos_dataset_iii/0744.3d,8,8,337797380,70196,247181,50373371
epos_dataset_iii/0744.pose,8,8,1535907400,63,87,50443669
epos_dataset_iii/0745.3d,8,8,4186062574,70979,249655,50443836
epos_dataset_iii/0745.pose,8,8,1504603117,63,87,50514917
epos_dataset_iii/0746.3d,8,8,29895598,70486,248157,50515084
epos_dataset_iii/0746.pose,8,8,2293643988,63,87,50585672
epos_dataset_iii/0747.3d,8,8,1780180392,71291,250977,50585839
epos_dataset_iii/0747.pose,8,8,2768994949,63,87,50657232
epos_dataset_iii/0748.3d,8,8,40924584,71695,252437,50657399
epos_dataset_iii/0748.pose,8,8,1536897387,65,87,50729196
epos_dataset_iii/0749.3d,8,8,3119370207,72584,256462,50729365
epos_dataset_iii/0749.pose,8,8,942849243,63,87,50802051
epos_dataset_iii/0750.3d,8,8,380547053,65868,232038,50802218
epos_dataset_iii/0750.pose,8,8,3647886515,63,87,50868188
epos_dataset_iii/0751.3d,8,8,3714905668,64715,228335,50868355
epos_dataset_iii/0751.pose,8,8,798448046,63,87,50933172
epos_dataset_iii/0752.3d,8,8,1033725703,65402,230806,50933339
epos_dataset_iii/0752.pose,8,8,474252383,65,87,50998843
epos_dataset_iii/0753.3d,8,8,2449580483,66618,234522,50999012
epos_dataset_iii/0753.pose,8,8,2782470779,65,87,51065732
epos_dataset_iii/0754.3d,8,8,2598951887,66612,235257,51065901
epos_dataset_iii/0754.pose,8,8,1225696030,63,87,51132615
epos_dataset_iii/0755.3d,8,8,3144625285,66707,236213,51132782
epos_dataset_iii/0755.pose,8,8,767855590,63,87,51199591
epos_dataset_iii/0756.3d,8,8,1900600367,66570,235662,51199758
epos_dataset_iii/0756.pose,8,8,3777542039,65,87,51266430
epos_dataset_iii/0757.3d,8,8,2913306896,67028,237048,51266599
epos_dataset_iii/0757.pose,8,8,1110386157,62,87,51333729
epos_dataset_iii/0758.3d,8,8,4099360635,68333,241760,51333895
epos_dataset_iii/0758.pose,8,8,2494951163,63,87,51402330
epos_dataset_iii/0759.3d,8,8,2681194615,68726,242960,51402497
epos_dataset_iii/0759.pose,8,8,3505193216,65,87,51471325
epos_dataset_iii/0760.3d,8,8,1253278909,69348,244479,51471494
epos_dataset_iii/0760.pose,8,8,3931108669,63,87,51540944
epos_dataset_iii/0761.3d,8,8,3493997602,67982,241022,51541111
epos_dataset_iii/0761.pose,8,8,899956164,61,86,51609195
epos_dataset_iii/0762.3d,8,8,1766399005,69188,244755,51609360
epos_dataset_iii/0762.pose,8,8,1118449657,63,86,51678650
epos_dataset_iii/0763.3d,8,8,232333607,69928,246931,51678817
epos_dataset_iii/0763.pose,8,8,1074858566,61,86,51748847
epos_dataset_iii/0764.3d,8,8,1077607547,69773,246360,51749012
epos_dataset_iii/0764.pose,8,8,1265238469,61,86,51818887
epos_dataset_iii/0765.3d,8,8,4253749296,69884,247073,51819052
epos_dataset_iii/0765.pose,8,8,4227744246,62,86,51889038
epos_dataset_iii/0766.3d,8,8,330548804,69916,246825,51889204
epos_dataset_iii/0766.pose,8,8,2382379962,62,86,51959222
epos_dataset_iii/0767.3d,8,8,1665382517,70685,249461,51959388
epos_dataset_iii/0767.pose,8,8,4000822515,63,86,52030175
epos_dataset_iii/0768.3d,8,8,3729649995,71053,250349,52030342
epos_dataset_iii/0768.pose,8,8,1857586409,62,86,52101497
epos_dataset_iii/0769.3d,8,8,315474281,71126,250850,52101663
epos_dataset_iii/0769.pose,8,8,1385605876,60,86,52172891
epos_dataset_iii/0770.3d,8,8,184974085,69855,246373,52173055
epos_dataset_iii/0770.pose,8,8,776082054,62,86,52243012
epos_dataset_iii/0771.3d,8,8,3186198561,72355,255557,52243178
epos_dataset_iii/0771.pose,8,8,3522577896,61,86,52315635
epos_dataset_iii/0772.3d,8,8,3084560830,65499,230726,52315800
epos_dataset_iii/0772.pose,8,8,3098813645,62,86,52381401
epos_dataset_iii/0773.3d,8,8,1294035284,66274,234393,52381567
epos_dataset_iii/0773.pose,8,8,1032085411,62,86,52447943
epos_dataset_iii/0774.3d,8,8,480240395,65727,232677,52448109
epos_dataset_iii/0774.pose,8,8,1495633842,61,86,52513938
epos_dataset_iii/0775.3d,8,8,3792290051,66500,235250,52514103
epos_dataset_iii/0775.pose,8,8,2497344230,62,86,52580705
