trajectory,frame_id,method,rep,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
IV,2365,EstimatedFull,2,0.8194000110961497,0.24839999969117343,11.033500006305985,306.08809999830555,1731.2818000063999,2049.5112000062363,272.7250322843164,51.51250786749129,40
IV,2365,EstimatedFull,3,0.8778000046731904,0.2649999951245263,10.864899988519028,305.21540000336245,1738.0418999964604,2055.3049000009196,272.7250322843164,51.51250786749129,40
IV,2365,EstimatedFull,4,0.829399999929592,0.2499999973224476,11.518900006194599,303.7134999904083,1733.0048000003444,2049.3648999981815,272.7250322843164,51.51250786749129,40
II,0,Raw,0,0.0,0.0,0.0,566.6062999953283,0.0,566.6142999980366,94.82041782140772,1.7000680609879304,37
II,0,Raw,1,0.0,0.0,0.0,572.018199993181,0.0,572.0251000020653,94.82041782140772,1.7000680609879304,37
II,0,Raw,2,0.0,0.0,0.0,586.2888999981806,0.0,586.2956000055419,94.82041782140772,1.7000680609879304,37
II,0,Raw,3,0.0,0.0,0.0,570.4666999954497,0.0,570.4740000073798,94.82041782140772,1.7000680609879304,37
II,0,Raw,4,0.0,0.0,0.0,569.8209000111092,0.0,569.8282000084873,94.82041782140772,1.7000680609879304,37
II,0,Huber,0,0.0,0.0,0.0,666.0679999913555,0.0,666.0747999994783,70.33838892652533,0.8466975860126833,40
II,0,Huber,1,0.0,0.0,0.0,664.9888999963878,0.0,664.995800005272,70.33838892652533,0.8466975860126833,40
II,0,Huber,2,0.0,0.0,0.0,670.9368000010727,0.0,670.9435000084341,70.33838892652533,0.8466975860126833,40
II,0,Huber,3,0.0,0.0,0.0,669.5028999965871,0.0,669.514799999888,70.33838892652533,0.8466975860126833,40
II,0,Huber,4,0.0,0.0,0.0,669.5235000079265,0.0,669.5307000045432,70.33838892652533,0.8466975860126833,40
II,0,Patch,0,0.0,0.0,0.0,510.4890999937197,0.0,510.49739999871235,61.406203151057156,2.2341495524295687,40
II,0,Patch,1,0.0,0.0,0.0,511.6816999943694,0.0,511.68879999022465,61.406203151057156,2.2341495524295687,40
II,0,Patch,2,0.0,0.0,0.0,515.7468999968842,0.0,515.7543999957852,61.406203151057156,2.2341495524295687,40
II,0,Patch,3,0.0,0.0,0.0,517.1015000087209,0.0,517.1090999938315,61.406203151057156,2.2341495524295687,40
II,0,Patch,4,0.0,0.0,0.0,511.88449999608565,0.0,511.89190000877716,61.406203151057156,2.2341495524295687,40
II,0,PatchHuber,0,0.0,0.0,0.0,230.15760000271257,0.0,230.16439999628346,37.80880471464121,1.853544909398494,17
II,0,PatchHuber,1,0.0,0.0,0.0,228.97089998878073,0.0,228.97820000071079,37.80880471464121,1.853544909398494,17
II,0,PatchHuber,2,0.0,0.0,0.0,229.40270000253804,0.0,229.40979999839328,37.80880471464121,1.853544909398494,17
II,0,PatchHuber,3,0.0,0.0,0.0,233.23569999774918,0.0,233.2429000089178,37.80880471464121,1.853544909398494,17
II,0,PatchHuber,4,0.0,0.0,0.0,232.0758999994723,0.0,232.0843000052264,37.80880471464121,1.853544909398494,17
II,0,Full,0,0.826000003144145,0.08469999011140317,10.785499995108694,415.9273999975994,0.0,427.6339000061853,32.573954571345325,1.4579818010515844,33
II,0,Full,1,1.0546999983489513,0.08719999459572136,10.735900010331534,411.54699999606237,0.0,423.43609999807086,32.573954571345325,1.4579818010515844,33
II,0,Full,2,0.8138999983202666,0.08399999933317304,10.70320000872016,414.36260000045877,0.0,425.9738999971887,32.573954571345325,1.4579818010515844,33
II,0,Full,3,1.1909000022569671,0.0805000017862767,10.391000003437512,417.157900010352,0.0,428.8293999998132,32.573954571345325,1.4579818010515844,33
II,0,Full,4,0.8304000075440854,0.13499999477062374,10.80030000593979,413.12910000851844,0.0,424.9051000078907,32.573954571345325,1.4579818010515844,33
II,0,EstimatedFull,0,0.8590000070398673,0.08289999095723033,11.927200001082383,579.6304999967106,503.98110000242013,1096.5182999934768,33.03889044486221,1.426135704201703,40
II,0,EstimatedFull,1,0.8362999942619354,0.07979999645613134,11.142200004542246,569.5354000054067,518.7372999935178,1100.3688999917358,33.03889044486221,1.426135704201703,40
II,0,EstimatedFull,2,0.8354000019608065,0.08169999637175351,10.929900003247894,570.333199997549,505.6089999998221,1087.8265000064857,33.03889044486221,1.426135704201703,40
II,0,EstimatedFull,3,1.2018000124953687,0.08040000102482736,10.506699996767566,566.6611999913584,521.3833999878261,1099.8704000085127,33.03889044486221,1.426135704201703,40
II,0,EstimatedFull,4,0.8442999969702214,0.07939999341033399,11.452100006863475,565.7719999871915,507.8106000000844,1086.0084000014467,33.03889044486221,1.426135704201703,40
II,64,Raw,0,0.0,0.0,0.0,494.2534000001615,0.0,494.26030000904575,91.84447571398918,2.23525024947955,40
II,64,Raw,1,0.0,0.0,0.0,479.1286000108812,0.0,479.13490000064485,91.84447571398918,2.23525024947955,40
II,64,Raw,2,0.0,0.0,0.0,482.515700001386,0.0,482.5220999919111,91.84447571398918,2.23525024947955,40
II,64,Raw,3,0.0,0.0,0.0,481.7567999998573,0.0,481.7637999949511,91.84447571398918,2.23525024947955,40
II,64,Raw,4,0.0,0.0,0.0,500.5110999918543,0.0,500.5176999984542,91.84447571398918,2.23525024947955,40
II,64,Huber,0,0.0,0.0,0.0,512.6854999980424,0.0,512.6923999923747,74.73541751864349,1.2859552484118615,40
II,64,Huber,1,0.0,0.0,0.0,516.319400005159,0.0,516.3260999979684,74.73541751864349,1.2859552484118615,40
II,64,Huber,2,0.0,0.0,0.0,520.0755999976536,0.0,520.0826000072993,74.73541751864349,1.2859552484118615,40
II,64,Huber,3,0.0,0.0,0.0,512.9411999951117,0.0,512.9482000047574,74.73541751864349,1.2859552484118615,40
II,64,Huber,4,0.0,0.0,0.0,517.3857999907341,0.0,517.3930000019027,74.73541751864349,1.2859552484118615,40
II,64,Patch,0,0.0,0.0,0.0,425.520199991297,0.0,425.52689999865834,81.11531606949687,2.5487472268854665,40
II,64,Patch,1,0.0,0.0,0.0,410.5844000005163,0.0,410.591599997133,81.11531606949687,2.5487472268854665,40
II,64,Patch,2,0.0,0.0,0.0,417.55350001039915,0.0,417.560499990941,81.11531606949687,2.5487472268854665,40
II,64,Patch,3,0.0,0.0,0.0,413.3871999947587,0.0,413.39469999365974,81.11531606949687,2.5487472268854665,40
II,64,Patch,4,0.0,0.0,0.0,406.032500002766,0.0,406.03939999709837,81.11531606949687,2.5487472268854665,40
II,64,PatchHuber,0,0.0,0.0,0.0,419.46989999269135,0.0,419.47690000233706,79.4217740406542,1.859635587691391,40
II,64,PatchHuber,1,0.0,0.0,0.0,420.94429999997374,0.0,420.95129999506753,79.4217740406542,1.859635587691391,40
II,64,PatchHuber,2,0.0,0.0,0.0,420.4057000024477,0.0,420.4126999975415,79.4217740406542,1.859635587691391,40
II,64,PatchHuber,3,0.0,0.0,0.0,416.3624000066193,0.0,416.3689999986673,79.4217740406542,1.859635587691391,40
II,64,PatchHuber,4,0.0,0.0,0.0,428.2399999938207,0.0,428.2468000019435,79.4217740406542,1.859635587691391,40
II,64,Full,0,0.8324000082211569,0.0875000114319846,10.380000006989576,438.58149999869056,0.0,449.89519999944605,110.87390310092567,3.3776197277948588,40
II,64,Full,1,0.8760000055190176,0.08499999239575118,10.3986000031,431.59550000564195,0.0,442.96879999455996,110.87390310092567,3.3776197277948588,40
II,64,Full,2,0.8366999973077327,0.13549999857787043,10.676100006094202,432.69210000289604,0.0,444.35009999142494,110.87390310092567,3.3776197277948588,40
II,64,Full,3,0.8275000000139698,0.11690000246744603,10.790899992571212,427.43609999888577,0.0,439.1811000095913,110.87390310092567,3.3776197277948588,40
II,64,Full,4,0.8286999945994467,0.08680000610183924,11.051299996324815,429.85220000264235,0.0,441.83049999992363,110.87390310092567,3.3776197277948588,40
II,64,EstimatedFull,0,0.8417000062763691,0.08179999713320285,10.771100001875311,484.314400004223,424.71190000651404,920.7609000004595,113.20352080539881,3.3818107832713906,40
II,64,EstimatedFull,1,0.8262999908765778,0.08949999755714089,11.106799996923655,479.2958999896655,433.1415000051493,924.5278000016697,113.20352080539881,3.3818107832713906,40
II,64,EstimatedFull,2,1.237300006323494,0.08270000398624688,10.80010000441689,496.6692000016337,431.52730001020245,940.356499995687,113.20352080539881,3.3818107832713906,40
II,64,EstimatedFull,3,0.8310999983223155,0.08359999628737569,10.762499994598329,483.29410000587814,430.14760001096874,925.1569999905769,113.20352080539881,3.3818107832713906,40
II,64,EstimatedFull,4,0.8436000061919913,0.08319999324157834,10.447100008605048,484.9378000071738,429.8373000056017,926.1878999968758,113.20352080539881,3.3818107832713906,40
II,128,Raw,0,0.0,0.0,0.0,444.04190000204835,0.0,444.0494000009494,80.6574213570022,1.1211835132759105,40
II,128,Raw,1,0.0,0.0,0.0,457.50970000517555,0.0,457.516399997985,80.6574213570022,1.1211835132759105,40
II,128,Raw,2,0.0,0.0,0.0,453.699300007429,0.0,453.7062000017613,80.6574213570022,1.1211835132759105,40
II,128,Raw,3,0.0,0.0,0.0,444.55509999534115,0.0,444.5621999911964,80.6574213570022,1.1211835132759105,40
II,128,Raw,4,0.0,0.0,0.0,444.10930000594817,0.0,444.1161999857286,80.6574213570022,1.1211835132759105,40
II,128,Huber,0,0.0,0.0,0.0,484.7519999893848,0.0,484.75909999979194,72.10036244051474,0.5618642050751415,39
II,128,Huber,1,0.0,0.0,0.0,484.9724999949103,0.0,484.9798000068404,72.10036244051474,0.5618642050751415,39
II,128,Huber,2,0.0,0.0,0.0,477.80199999397155,0.0,477.81539999414235,72.10036244051474,0.5618642050751415,39
II,128,Huber,3,0.0,0.0,0.0,481.003500011866,0.0,481.010100003914,72.10036244051474,0.5618642050751415,39
II,128,Huber,4,0.0,0.0,0.0,491.918200001237,0.0,491.9255999993766,72.10036244051474,0.5618642050751415,39
II,128,Patch,0,0.0,0.0,0.0,365.3903999947943,0.0,365.3976000059629,59.91344582558712,2.0115873346370345,40
II,128,Patch,1,0.0,0.0,0.0,367.9097999993246,0.0,367.91729999822564,59.91344582558712,2.0115873346370345,40
II,128,Patch,2,0.0,0.0,0.0,368.42720001004636,0.0,368.4339000028558,59.91344582558712,2.0115873346370345,40
II,128,Patch,3,0.0,0.0,0.0,363.4868999943137,0.0,363.4942999924533,59.91344582558712,2.0115873346370345,40
II,128,Patch,4,0.0,0.0,0.0,380.71660000423435,0.0,380.7242999901064,59.91344582558712,2.0115873346370345,40
II,128,PatchHuber,0,0.0,0.0,0.0,387.4065999989398,0.0,387.4138999963179,44.64314760946992,2.8413649025686616,40
II,128,PatchHuber,1,0.0,0.0,0.0,383.35899999947287,0.0,383.366299996851,44.64314760946992,2.8413649025686616,40
II,128,PatchHuber,2,0.0,0.0,0.0,383.4618999972008,0.0,383.4694999968633,44.64314760946992,2.8413649025686616,40
II,128,PatchHuber,3,0.0,0.0,0.0,402.3894000129076,0.0,402.40159998938907,44.64314760946992,2.8413649025686616,40
II,128,PatchHuber,4,0.0,0.0,0.0,387.7911000017775,0.0,387.7995000075316,44.64314760946992,2.8413649025686616,40
II,128,Full,0,0.8239000017056242,0.12240000069141388,10.885499999858439,402.2709999990184,0.0,414.1181000013603,84.63886377075532,2.9693425893021215,40
II,128,Full,1,0.82230000407435,0.16060000052675605,10.438799989060499,403.32199999829754,0.0,414.7533000068506,84.63886377075532,2.9693425893021215,40
II,128,Full,2,0.9470000077271834,0.2162999880965799,10.83880000805948,404.33849999681115,0.0,416.3505000033183,84.63886377075532,2.9693425893021215,40
II,128,Full,3,0.90230000205338,0.22590000298805535,10.679700004402548,399.82779999263585,0.0,411.6498999937903,84.63886377075532,2.9693425893021215,40
II,128,Full,4,0.9157000022241846,0.23070001043379307,10.884300005272962,401.68789999734145,0.0,413.7303999887081,84.63886377075532,2.9693425893021215,40
II,128,EstimatedFull,0,0.8469000022159889,0.13499999477062374,10.440500002005138,449.8675000068033,398.65849999478087,860.0017999997362,85.02396597688713,2.7418508172672738,40
II,128,EstimatedFull,1,0.8625999907962978,0.12029999925289303,10.708800007705577,446.55570000759326,396.4123999903677,854.7060999990208,85.02396597688713,2.7418508172672738,40
II,128,EstimatedFull,2,0.8317000028910115,0.11900000390596688,10.672899996279739,453.3701000036672,398.17449999100063,863.2076999929268,85.02396597688713,2.7418508172672738,40
II,128,EstimatedFull,3,0.8409000001847744,0.11700000322889537,11.041099991416559,448.08539999939967,396.42750000348315,856.5481999976328,85.02396597688713,2.7418508172672738,40
II,128,EstimatedFull,4,0.8379000064451247,0.12040000001434237,10.672200005501509,447.083000006387,409.49750000436325,868.2490999926813,85.02396597688713,2.7418508172672738,40
II,193,Raw,0,0.0,0.0,0.0,678.6250000004657,0.0,678.6315000063041,120.74227014457374,2.6749468540685357,38
II,193,Raw,1,0.0,0.0,0.0,689.5581999997376,0.0,689.5651000086218,120.74227014457374,2.6749468540685357,38
II,193,Raw,2,0.0,0.0,0.0,681.1976000026334,0.0,681.2049000000115,120.74227014457374,2.6749468540685357,38
II,193,Raw,3,0.0,0.0,0.0,674.9255000031553,0.0,674.9319999944419,120.74227014457374,2.6749468540685357,38
II,193,Raw,4,0.0,0.0,0.0,686.3201999949524,0.0,686.3270999892848,120.74227014457374,2.6749468540685357,38
II,193,Huber,0,0.0,0.0,0.0,791.7056000005687,0.0,791.7130999994697,66.11108826204784,1.1450168067179378,40
II,193,Huber,1,0.0,0.0,0.0,788.9517000003252,0.0,788.9587999961805,66.11108826204784,1.1450168067179378,40
II,193,Huber,2,0.0,0.0,0.0,791.1301999993157,0.0,791.1373000097228,66.11108826204784,1.1450168067179378,40
II,193,Huber,3,0.0,0.0,0.0,794.3865999986883,0.0,794.3933999922592,66.11108826204784,1.1450168067179378,40
II,193,Huber,4,0.0,0.0,0.0,796.1580999981379,0.0,796.1658999993233,66.11108826204784,1.1450168067179378,40
II,193,Patch,0,0.0,0.0,0.0,582.6988000044366,0.0,582.7065000048606,78.79140770489572,1.6624702221623513,40
II,193,Patch,1,0.0,0.0,0.0,590.4064000060316,0.0,590.414200007217,78.79140770489572,1.6624702221623513,40
II,193,Patch,2,0.0,0.0,0.0,580.6301000120584,0.0,580.6373999948846,78.79140770489572,1.6624702221623513,40
II,193,Patch,3,0.0,0.0,0.0,581.6935000038939,0.0,581.7013000050792,78.79140770489572,1.6624702221623513,40
II,193,Patch,4,0.0,0.0,0.0,578.1991999974707,0.0,578.2074999879114,78.79140770489572,1.6624702221623513,40
II,193,PatchHuber,0,0.0,0.0,0.0,621.0715000052005,0.0,621.079299991834,20.63095346130114,0.8323958612400683,40
II,193,PatchHuber,1,0.0,0.0,0.0,628.5525999992387,0.0,628.5601999989012,20.63095346130114,0.8323958612400683,40
II,193,PatchHuber,2,0.0,0.0,0.0,617.8326999943238,0.0,617.8400999924634,20.63095346130114,0.8323958612400683,40
II,193,PatchHuber,3,0.0,0.0,0.0,613.9739000063855,0.0,613.9808000007179,20.63095346130114,0.8323958612400683,40
II,193,PatchHuber,4,0.0,0.0,0.0,624.0313000016613,0.0,624.038499998278,20.63095346130114,0.8323958612400683,40
II,193,Full,0,0.8264000061899424,0.11950000771321356,11.252399999648333,583.5235999984434,0.0,595.7322000031127,48.150329177997364,2.13479428542906,40
II,193,Full,1,0.9052000095834956,0.08459998934995383,10.739700010162778,595.8694000000833,0.0,607.6088999980129,48.150329177997364,2.13479428542906,40
II,193,Full,2,0.9225999965565279,0.08369999704882503,10.879800000111572,585.142600000836,0.0,597.0387999986997,48.150329177997364,2.13479428542906,40
II,193,Full,3,0.8584000024711713,0.08579999848734587,11.156900000059977,585.6972999899881,0.0,597.808199992869,48.150329177997364,2.13479428542906,40
II,193,Full,4,1.0704000014811754,0.112599998828955,10.981799990986474,580.0282000127481,0.0,592.2042000020156,48.150329177997364,2.13479428542906,40
II,193,EstimatedFull,0,0.8508999890182167,0.0822000001790002,10.540100003709085,680.532200000016,576.4628000033554,1268.5068999999203,50.63969798900278,2.1604176724105377,40
II,193,EstimatedFull,1,0.8254999993368983,0.07959999493323267,11.128799989819527,686.273400002392,572.4837000016123,1270.8287999994354,50.63969798900278,2.1604176724105377,40
II,193,EstimatedFull,2,0.8169000066118315,0.0805000017862767,10.92679999419488,687.4263999925461,573.1606000044849,1272.4482000048738,50.63969798900278,2.1604176724105377,40
II,193,EstimatedFull,3,0.8382000087294728,0.10959999053739011,10.342800000216812,684.455299997353,582.4791999912122,1278.275599994231,50.63969798900278,2.1604176724105377,40
II,193,EstimatedFull,4,0.829399999929592,0.07989999721758068,10.675100013031624,681.1834000109229,577.8151999984402,1270.6200999964494,50.63969798900278,2.1604176724105377,40
II,257,Raw,0,0.0,0.0,0.0,541.55670000182,0.0,541.564200000721,48.71571230439984,1.105900879847944,40
II,257,Raw,1,0.0,0.0,0.0,543.2908000075258,0.0,543.2975999865448,48.71571230439984,1.105900879847944,40
II,257,Raw,2,0.0,0.0,0.0,537.5998999952571,0.0,537.6068000041414,48.71571230439984,1.105900879847944,40
II,257,Raw,3,0.0,0.0,0.0,542.5833000044804,0.0,542.5904000003356,48.71571230439984,1.105900879847944,40
II,257,Raw,4,0.0,0.0,0.0,546.2476999964565,0.0,546.2545999907888,48.71571230439984,1.105900879847944,40
II,257,Huber,0,0.0,0.0,0.0,568.857799997204,0.0,568.8693999982206,44.55545620551595,0.8136472287315554,40
II,257,Huber,1,0.0,0.0,0.0,573.9389999944251,0.0,573.946699994849,44.55545620551595,0.8136472287315554,40
II,257,Huber,2,0.0,0.0,0.0,562.7469000028213,0.0,562.7537000109442,44.55545620551595,0.8136472287315554,40
II,257,Huber,3,0.0,0.0,0.0,560.8574999932898,0.0,560.8650999929523,44.55545620551595,0.8136472287315554,40
II,257,Huber,4,0.0,0.0,0.0,569.2472999944584,0.0,569.2587999947136,44.55545620551595,0.8136472287315554,40
II,257,Patch,0,0.0,0.0,0.0,331.2041000026511,0.0,331.2115000007907,35.03860393380146,0.9076165543826255,28
II,257,Patch,1,0.0,0.0,0.0,330.2896000095643,0.0,330.29650000389665,35.03860393380146,0.9076165543826255,28
II,257,Patch,2,0.0,0.0,0.0,333.5317000019131,0.0,333.53890001308173,35.03860393380146,0.9076165543826255,28
II,257,Patch,3,0.0,0.0,0.0,332.7057999995304,0.0,332.71409998997115,35.03860393380146,0.9076165543826255,28
II,257,Patch,4,0.0,0.0,0.0,333.4840999887092,0.0,333.4912999998778,35.03860393380146,0.9076165543826255,28
II,257,PatchHuber,0,0.0,0.0,0.0,483.56029999558814,0.0,483.56790000980254,38.28375101611673,0.7022648266164727,40
II,257,PatchHuber,1,0.0,0.0,0.0,487.3481999966316,0.0,487.3561999993399,38.28375101611673,0.7022648266164727,40
II,257,PatchHuber,2,0.0,0.0,0.0,489.88499998813495,0.0,489.8918999970192,38.28375101611673,0.7022648266164727,40
II,257,PatchHuber,3,0.0,0.0,0.0,488.07599999418017,0.0,488.08340000687167,38.28375101611673,0.7022648266164727,40
II,257,PatchHuber,4,0.0,0.0,0.0,489.9793999938993,0.0,489.98690000735223,38.28375101611673,0.7022648266164727,40
II,257,Full,0,0.8339000050909817,0.08430000161752105,10.92380000045523,474.7549000021536,0.0,486.6069000127027,40.17469576195199,1.1155280658969853,39
II,257,Full,1,0.8193999965442345,0.08379999781027436,11.185099996509962,471.8892000091728,0.0,483.9878999919165,40.17469576195199,1.1155280658969853,39
II,257,Full,2,0.8281000045826659,0.08650000381749123,10.884200004511513,484.2269000073429,0.0,496.03599999682046,40.17469576195199,1.1155280658969853,39
II,257,Full,3,0.8088999893516302,0.08630000229459256,10.69860000279732,476.8792999966536,0.0,488.48590000125114,40.17469576195199,1.1155280658969853,39
II,257,Full,4,0.8170000073732808,0.08379999781027436,10.854699998162687,470.95180000178516,0.0,482.7177999977721,40.17469576195199,1.1155280658969853,39
II,257,EstimatedFull,0,0.8348999981535599,0.07779999577905983,10.897399988607503,540.6647999916459,302.1909999952186,854.7027000022354,40.059223864796934,1.1594315699086415,26
II,257,EstimatedFull,1,0.9009999921545386,0.07989999721758068,10.97950000257697,547.2311999910744,305.81940000411123,865.0484999961918,40.059223864796934,1.1594315699086415,26
II,257,EstimatedFull,2,0.8300999907078221,0.08100000559352338,10.377400001743808,540.8656000072369,306.6714000015054,858.8610000006156,40.059223864796934,1.1594315699086415,26
II,257,EstimatedFull,3,0.8445999992545694,0.08749999688006938,10.52470000286121,547.7171999955317,311.14700000034645,870.367499999702,40.059223864796934,1.1594315699086415,26
II,257,EstimatedFull,4,0.8415000047534704,0.08040000102482736,11.385099991457537,538.2477999955881,304.0999000077136,854.6924000111176,40.059223864796934,1.1594315699086415,26
II,321,Raw,0,0.0,0.0,0.0,690.501499993843,0.0,690.509199994267,110.41085242345909,4.453268468137246,40
II,321,Raw,1,0.0,0.0,0.0,685.6301999941934,0.0,685.6369999877643,110.41085242345909,4.453268468137246,40
II,321,Raw,2,0.0,0.0,0.0,695.89650000853,0.0,695.9044000104768,110.41085242345909,4.453268468137246,40
II,321,Raw,3,0.0,0.0,0.0,693.5997999971732,0.0,693.606799992267,110.41085242345909,4.453268468137246,40
II,321,Raw,4,0.0,0.0,0.0,700.9410999889951,0.0,700.9477999963565,110.41085242345909,4.453268468137246,40
II,321,Huber,0,0.0,0.0,0.0,746.3270999869565,0.0,746.3337999943178,62.4010191646098,1.0645988586988187,40
II,321,Huber,1,0.0,0.0,0.0,745.6773000012618,0.0,745.6842999963555,62.4010191646098,1.0645988586988187,40
II,321,Huber,2,0.0,0.0,0.0,755.1526000024751,0.0,755.1598000136437,62.4010191646098,1.0645988586988187,40
II,321,Huber,3,0.0,0.0,0.0,744.9466999969445,0.0,744.9536000058288,62.4010191646098,1.0645988586988187,40
II,321,Huber,4,0.0,0.0,0.0,743.2352000032552,0.0,743.2425000006333,62.4010191646098,1.0645988586988187,40
II,321,Patch,0,0.0,0.0,0.0,518.1967999960762,0.0,518.2044999965001,84.7608593632579,1.6848128680602887,40
II,321,Patch,1,0.0,0.0,0.0,519.3507000076352,0.0,519.3579000042519,84.7608593632579,1.6848128680602887,40
II,321,Patch,2,0.0,0.0,0.0,523.6330999905476,0.0,523.640899991733,84.7608593632579,1.6848128680602887,40
II,321,Patch,3,0.0,0.0,0.0,523.341399995843,0.0,523.3484999916982,84.7608593632579,1.6848128680602887,40
II,321,Patch,4,0.0,0.0,0.0,524.6612999908393,0.0,524.6692999935476,84.7608593632579,1.6848128680602887,40
II,321,PatchHuber,0,0.0,0.0,0.0,512.5956999982009,0.0,512.6027999940561,51.66572554950665,1.695883024590396,40
II,321,PatchHuber,1,0.0,0.0,0.0,516.0250000044471,0.0,516.032700004871,51.66572554950665,1.695883024590396,40
II,321,PatchHuber,2,0.0,0.0,0.0,511.64549999521114,0.0,511.6527999925893,51.66572554950665,1.695883024590396,40
II,321,PatchHuber,3,0.0,0.0,0.0,524.8181000060868,0.0,524.8250000004191,51.66572554950665,1.695883024590396,40
II,321,PatchHuber,4,0.0,0.0,0.0,506.82520000555087,0.0,506.83839998964686,51.66572554950665,1.695883024590396,40
II,321,Full,0,0.8463999984087422,0.1117999927373603,10.358100000303239,598.2137999963015,0.0,609.5391999988351,75.65304540754988,8.343696388255124,40
II,321,Full,1,0.8425999985774979,0.08339999476447701,11.188999997102655,609.19119999744,0.0,621.31619999127,75.65304540754988,8.343696388255124,40
II,321,Full,2,1.2411999923642725,0.08420000085607171,10.871099992073141,602.7022000052966,0.0,614.9090000108117,75.65304540754988,8.343696388255124,40
II,321,Full,3,0.828499993076548,0.10620000830385834,11.43499999307096,621.7318000126397,0.0,634.1113999951631,75.65304540754988,8.343696388255124,40
II,321,Full,4,0.8254999993368983,0.1205000007757917,10.651899996446446,624.8156999936327,0.0,636.4240999973845,75.65304540754988,8.343696388255124,40
II,321,EstimatedFull,0,0.9347000013804063,0.08079998951870948,10.529400009545498,711.4526999939699,628.1849999941187,1351.2231000058819,76.00157039770745,8.660513329134126,40
II,321,EstimatedFull,1,0.8412000024691224,0.07810001261532307,11.187099997187033,708.3031999936793,624.6488999895519,1345.0972999999067,76.00157039770745,8.660513329134126,40
II,321,EstimatedFull,2,0.830300006782636,0.07749999349471182,10.97880001179874,715.6342999951448,601.7283999972278,1329.2872000019997,76.00157039770745,8.660513329134126,40
II,321,EstimatedFull,3,0.8494999929098412,0.08270000398624688,10.783999998238869,707.5765000045067,614.1023000091081,1333.434500003932,76.00157039770745,8.660513329134126,40
II,321,EstimatedFull,4,0.826000003144145,0.07860000187065452,11.01339999877382,692.9447000002256,602.7164999977686,1307.6194000022952,76.00157039770745,8.660513329134126,40
II,385,Raw,0,0.0,0.0,0.0,540.1698999921791,0.0,540.1774999918416,64.05762403515455,1.9621361409422178,40
II,385,Raw,1,0.0,0.0,0.0,536.0580000124173,0.0,536.0655000113184,64.05762403515455,1.9621361409422178,40
II,385,Raw,2,0.0,0.0,0.0,538.3369999908609,0.0,538.3436999982223,64.05762403515455,1.9621361409422178,40
II,385,Raw,3,0.0,0.0,0.0,545.3838000103133,0.0,545.39100000693,64.05762403515455,1.9621361409422178,40
II,385,Raw,4,0.0,0.0,0.0,538.2790000003297,0.0,538.2864999992307,64.05762403515455,1.9621361409422178,40
II,385,Huber,0,0.0,0.0,0.0,602.3181000055047,0.0,602.3253000021214,51.95990545626039,0.9673787857154145,40
II,385,Huber,1,0.0,0.0,0.0,599.8926000029314,0.0,599.8997999995481,51.95990545626039,0.9673787857154145,40
II,385,Huber,2,0.0,0.0,0.0,596.3577999937115,0.0,596.3650000048801,51.95990545626039,0.9673787857154145,40
II,385,Huber,3,0.0,0.0,0.0,599.0577999909874,0.0,599.0649000013946,51.95990545626039,0.9673787857154145,40
II,385,Huber,4,0.0,0.0,0.0,608.1342999968911,0.0,608.1420999980764,51.95990545626039,0.9673787857154145,40
II,385,Patch,0,0.0,0.0,0.0,461.13760001026094,0.0,461.14489999308717,35.219763759498925,0.5100105118871502,40
II,385,Patch,1,0.0,0.0,0.0,464.3919000081951,0.0,464.3994000070961,35.219763759498925,0.5100105118871502,40
II,385,Patch,2,0.0,0.0,0.0,474.5666000089841,0.0,474.57390000636224,35.219763759498925,0.5100105118871502,40
II,385,Patch,3,0.0,0.0,0.0,459.6715000079712,0.0,459.67880000534933,35.219763759498925,0.5100105118871502,40
II,385,Patch,4,0.0,0.0,0.0,455.138999997871,0.0,455.1464000105625,35.219763759498925,0.5100105118871502,40
II,385,PatchHuber,0,0.0,0.0,0.0,476.16449999623,0.0,476.1716999928467,40.75735799361935,1.8901360671636376,40
II,385,PatchHuber,1,0.0,0.0,0.0,469.5053000032203,0.0,469.5119999960298,40.75735799361935,1.8901360671636376,40
II,385,PatchHuber,2,0.0,0.0,0.0,476.49939999973867,0.0,476.50679999787826,40.75735799361935,1.8901360671636376,40
II,385,PatchHuber,3,0.0,0.0,0.0,473.4454999997979,0.0,473.45240000868216,40.75735799361935,1.8901360671636376,40
II,385,PatchHuber,4,0.0,0.0,0.0,478.8243999937549,0.0,478.83120000187773,40.75735799361935,1.8901360671636376,40
II,385,Full,0,0.8256000000983477,0.08650000381749123,10.612400001264177,514.5604999997886,0.0,526.0942000022624,61.9485190005374,2.1282897734720314,40
II,385,Full,1,0.8325999951921403,0.09560000034980476,11.004400003002957,508.82309999724384,0.0,520.765700013726,61.9485190005374,2.1282897734720314,40
II,385,Full,2,0.8110999915516004,0.08180001168511808,11.069400003179908,512.2117999999318,0.0,524.1835999913746,61.9485190005374,2.1282897734720314,40
II,385,Full,3,0.8282999915536493,0.08510000770911574,10.962000000290573,513.4766999981366,0.0,525.3630999941379,61.9485190005374,2.1282897734720314,40
II,385,Full,4,0.8289999968837947,0.09989998943638057,11.25359999423381,505.8511999959592,0.0,518.044500000542,61.9485190005374,2.1282897734720314,40
