trajectory,frame_id,method,n_repeat,model_build_ms,query_ms,kdtree_ms,registration1_ms,registration2_ms,total_ms,et_mm,eR_deg,iters
III,534,Huber,5,0.0,0.0,0.0,1047.366900005727,0.0,1047.3738000000594,31.8156416235755,0.8587765737165617,40
III,534,Patch,5,0.0,0.0,0.0,741.2679999979446,0.0,741.2761000014143,160.6294803455638,13.02051240969865,40
III,534,PatchHuber,5,0.0,0.0,0.0,769.6807000029366,0.0,769.6878999995533,25.01744549516306,1.7220266592182127,40
III,534,Full,5,0.836499995784834,0.09169999975711107,10.740700003225356,35.482300008879974,0.0,47.19969999860041,208.46619569773628,11.724305729151332,2
III,534,EstimatedFull,5,0.8424000116065145,0.083099992480129,10.740900004748255,999.9416999926325,728.3205999992788,1739.7134000057122,230.8636289732488,50.59435744594396,40
III,600,Raw,5,0.0,0.0,0.0,636.3332999899285,0.0,636.3442000001669,66.66789506313567,1.6989115688954133,40
III,600,Huber,5,0.0,0.0,0.0,671.2482000002638,0.0,671.2547000061022,22.729147103814835,0.6808338618918579,40
III,600,Patch,5,0.0,0.0,0.0,482.99209999095183,0.0,482.99990000668913,59.94864879967422,2.534739196150295,40
III,600,PatchHuber,5,0.0,0.0,0.0,531.4665000041714,0.0,531.4736000000266,32.20142906730009,1.9074507466885873,40
III,600,Full,5,0.8331999997608364,0.0897999998414889,10.78840000263881,61.325200003921054,0.0,73.18720000330359,194.37197107976127,13.547103151705661,4
III,600,EstimatedFull,5,0.8760000055190176,0.07899999036453664,10.831800012965687,638.5391000076197,678.5973000078229,1324.2587999993702,226.84244711726424,51.8077003406971,40
III,667,Raw,5,0.0,0.0,0.0,19.01410000573378,0.0,19.020400010049343,300.0,0.0,1
III,667,Huber,5,0.0,0.0,0.0,663.2386999990558,0.0,663.2457999949111,31.894979248393504,1.229712220613195,40
III,667,Patch,5,0.0,0.0,0.0,11.173700011568144,0.0,11.179699999047443,299.99999999999994,0.0,1
III,667,PatchHuber,5,0.0,0.0,0.0,442.4414999957662,0.0,442.46469999779947,27.230879436701926,1.5776049927830555,40
III,667,Full,5,0.825399998575449,0.08860000525601208,10.685300003387965,16.687900002580136,0.0,28.432599996449426,208.4231811135157,0.0,1
III,667,EstimatedFull,5,0.8500000112690032,0.08569999772589654,10.67259999399539,18.912300001829863,1604.9396000016714,1636.1043999932008,1071.1794171711736,34.13917120898474,40
III,734,Raw,5,0.0,0.0,0.0,354.92109999177046,0.0,354.9282000021776,42.38737385976768,2.128855398098023,36
III,734,Huber,5,0.0,0.0,0.0,146.2821999884909,0.0,146.28909999737516,28.201894692837016,1.0025222923790797,13
III,734,Patch,5,0.0,0.0,0.0,340.11209999152925,0.0,340.1192000019364,33.89855626731653,2.547054509584796,40
III,734,PatchHuber,5,0.0,0.0,0.0,362.7942000020994,0.0,362.80070000793785,20.49332817715734,1.9256438058852667,40
III,734,Full,5,0.8223999902838841,0.0830000062705949,10.919799999101087,352.0514000119874,0.0,363.969799989718,59.38452218179017,1.810077312044884,40
III,734,EstimatedFull,5,0.8309999975608662,0.0768999889260158,10.72819999535568,354.1759999934584,345.60819999023806,711.7506999929901,59.431680755274996,1.781160704169198,40
III,801,Raw,5,0.0,0.0,0.0,338.786499996786,0.0,338.7935000064317,34.16295443641563,1.2246259236953636,40
III,801,Huber,5,0.0,0.0,0.0,317.98009999329224,0.0,317.98729998990893,19.501685693045758,0.8894034720668034,35
III,801,Patch,5,0.0,0.0,0.0,326.2146999913966,0.0,326.22109999647364,41.69556290752179,3.9182897890612196,40
III,801,PatchHuber,5,0.0,0.0,0.0,339.11889999581035,0.0,339.13360000588,28.924353009069556,2.962194318053622,40
III,801,Full,5,0.8219999872380868,0.08000001253094524,10.495900001842529,331.0775999998441,0.0,342.44330000365153,68.03238829409096,3.033814035750412,40
III,801,EstimatedFull,5,0.8393000025535002,0.07639999967068434,10.659999999916181,339.2403000034392,332.6597999985097,683.7083999998868,68.26758591981016,2.9804973505081582,40
III,867,Raw,5,0.0,0.0,0.0,239.41809999814723,0.0,239.42520000855438,33.5525856651951,0.7781571421718478,26
III,867,Huber,5,0.0,0.0,0.0,276.31689999543596,0.0,276.32370000355877,17.23795135813115,0.8652053764049981,28
III,867,Patch,5,0.0,0.0,0.0,347.8056000021752,0.0,347.81330000259914,40.15707324597279,2.6168817157246376,40
III,867,PatchHuber,5,0.0,0.0,0.0,358.8776000106009,0.0,358.88479999266565,37.87471479383459,2.870476776826966,40
III,867,Full,5,0.8353000011993572,0.08279999019578099,10.591099999146536,356.82460000680294,0.0,368.27700000139885,73.27073371454317,2.3156241206400994,40
III,867,EstimatedFull,5,0.8445999992545694,0.07760000880807638,10.673099997802638,238.2859999925131,356.86810000333935,606.8440999952145,73.32061374585379,2.3049479956667893,40
III,934,Raw,5,0.0,0.0,0.0,492.0970999955898,0.0,492.1037000021897,41.97107293473669,1.8678689409961706,40
III,934,Huber,5,0.0,0.0,0.0,549.7991000011098,0.0,549.8068000015337,15.168904390022657,1.001310367220093,40
III,934,Patch,5,0.0,0.0,0.0,396.8230000027688,0.0,396.8299999978626,46.567780477871985,2.077217503492938,40
III,934,PatchHuber,5,0.0,0.0,0.0,418.15699999278877,0.0,418.16370000015013,46.299258079097164,2.566244452444143,40
III,934,Full,5,0.8280999900307506,0.08140000863932073,10.538000002270564,469.64710000611376,0.0,481.75600000831764,89.00996141769944,3.178602659615003,40
III,934,EstimatedFull,5,0.8574999956181273,0.07750000804662704,10.153299997909926,490.20260000543203,467.2586999949999,967.6536000042688,86.0779271501826,3.030276819175993,40
III,1001,Raw,5,0.0,0.0,0.0,428.71950000699144,0.0,428.72670000360813,32.81831605623003,2.5121789063488187,21
III,1001,Huber,5,0.0,0.0,0.0,949.8995999892941,0.0,949.9062999966554,2.0984613302892665,1.0396549969066244,40
III,1001,Patch,5,0.0,0.0,0.0,366.08730000443757,0.0,366.0952000063844,34.26899358613395,1.0670740742589797,25
III,1001,PatchHuber,5,0.0,0.0,0.0,627.3386000102619,0.0,627.3486999998568,44.137344697050274,1.3834538530519664,40
III,1001,Full,5,0.8246999932453036,0.0830000062705949,10.976599995046854,689.4498999899952,0.0,701.3617000047816,75.44849077366254,4.669659720453536,40
III,1001,EstimatedFull,5,0.82970000221394,0.07789999654050916,10.68680000025779,424.46819999895524,678.3870999934152,1115.711399994325,75.48429194035577,4.65915384538059,40
III,1067,Raw,5,0.0,0.0,0.0,924.9878999980865,0.0,924.9946000054479,30.354485793118087,1.0330890756424682,40
III,1067,Huber,5,0.0,0.0,0.0,1041.065700002946,0.0,1041.0731000010855,7.780955804038737,0.6232559069333705,40
III,1067,Patch,5,0.0,0.0,0.0,483.8324000011198,0.0,483.8402000023052,33.19243327372262,0.7529756510104347,29
III,1067,PatchHuber,5,0.0,0.0,0.0,718.4240000060527,0.0,718.4314000041923,43.670116704340664,1.8557542978147086,40
III,1067,Full,5,0.8381000079680234,0.0833000085549429,10.685700006433763,762.5375000061467,0.0,774.3023999937577,102.30486680933072,6.484825508035056,40
III,1067,EstimatedFull,5,0.8301000052597374,0.0788999896030873,10.857200002647005,920.8763000060571,755.3192999912426,1687.9186000005575,102.25341074898144,6.312841090340751,40
III,1134,Raw,5,0.0,0.0,0.0,678.336600001785,0.0,678.3622000075411,37.44392891805415,3.635194879794522,40
III,1134,Huber,5,0.0,0.0,0.0,455.4487999994308,0.0,455.4570999898715,13.95058483341334,0.820822951724488,26
III,1134,Patch,5,0.0,0.0,0.0,552.7213000023039,0.0,552.7287000004435,21.37865938137821,3.9545457697644086,40
III,1134,PatchHuber,5,0.0,0.0,0.0,572.3944999917876,0.0,572.4025999952573,44.57130700698775,2.550177729228643,40
III,1134,Full,5,0.8352000004379079,0.09879999561235309,10.936300008324906,549.5209999935469,0.0,561.2143000034848,64.26705919088046,10.148501411171534,40
III,1134,EstimatedFull,5,0.8263999916380271,0.07870000263210386,11.089799998444505,674.8506000003545,545.2896999922814,1232.4536999949487,59.53063407375219,11.197923931113642,40
III,1201,Raw,5,0.0,0.0,0.0,656.9887999939965,0.0,656.9960000051651,31.71715377277424,0.18186399420179203,40
III,1201,Huber,5,0.0,0.0,0.0,672.8279999952065,0.0,672.8352000063751,15.483522902703582,0.35929622540760897,40
III,1201,Patch,5,0.0,0.0,0.0,380.9783000033349,0.0,380.9858000022359,30.212415083601748,1.1277043621399747,27
III,1201,PatchHuber,5,0.0,0.0,0.0,574.5656999933999,0.0,574.5726000022842,37.54076499267181,1.3350367397798355,40
III,1201,Full,5,0.8821000083116814,0.08369999704882503,10.88529999833554,542.3994000011589,0.0,554.2242999945302,31.728673330489816,1.7914679285656645,40
III,1201,EstimatedFull,5,0.857999999425374,0.07919999188743532,10.966499990900047,653.6277999985032,540.6629999924917,1208.957199996803,31.913162769746602,1.5499416508864188,40
III,1268,Raw,5,0.0,0.0,0.0,544.4953000114765,0.0,544.5022000058088,27.896173776034182,1.0484024366847644,40
III,1268,Huber,5,0.0,0.0,0.0,152.62500000244472,0.0,152.6321999990614,7.3044046978845785,0.5329368063189238,11
III,1268,Patch,5,0.0,0.0,0.0,559.5583999966038,0.0,559.5654999924591,46.665670096489436,0.3628676690854074,40
III,1268,PatchHuber,5,0.0,0.0,0.0,561.8935999955283,0.0,561.9010999944294,37.988593236730914,0.4618895221030915,40
III,1268,Full,5,0.8270999969681725,0.08600000001024455,10.865299991564825,490.1714000006905,0.0,502.0278000010876,88.10186568139464,1.0039535018827694,40
III,1268,EstimatedFull,5,0.8276000007754192,0.07959999493323267,10.619699998642318,543.0574999918463,486.83429999800865,1041.2911000021268,91.56398024613665,0.9893809003796701,40
