scan_id,patch_id,patch_center_x,patch_center_y,patch_center_z,support_count,median_residual,p90_residual,mean_signed_residual,excess_fraction,r4_frac,range_m
88,17,0.27179393111289935,-0.7229790326437769,-0.19590797786936837,63,0.02435063198208809,0.052369315922260296,-0.015575466301275551,0.0,0.23809523809523808,14.797239978312849
88,18,-0.18936029205135366,-0.13052129247967714,0.7305702281879942,0,,,,,,14.797239978312849
88,19,-0.22788453052711682,0.6868767033990283,0.2529155001877936,193,0.015286734327673912,0.06537848114967348,-0.004644350432989868,0.0,0.31088082901554404,14.797239978312849
88,20,0.320452911684241,0.7244721854139683,0.16009328880075677,528,0.02312710788100958,0.0737999737262726,-0.01744800914746341,0.0,0.4962121212121212,14.797239978312849
88,21,0.4578522451474505,-0.4619689827068646,0.011450084790697675,592,0.04202398285269737,0.1257893607020378,-0.029967196014707508,0.0,0.7820945945945946,14.797239978312849
88,22,-0.3812502023213303,-0.21902043711212038,-0.4919041933495127,114,0.09508777409791946,0.45911552608013156,0.10166186817284477,0.07017543859649122,0.0,14.797239978312849
88,23,0.8164802035527532,0.10951917421522317,0.062403450215777624,203,0.08022859692573547,0.15076190531253816,-0.037554045653388164,0.0,0.4187192118226601,14.797239978312849
89,0,0.3402330803892341,-0.14753513426346274,0.7153780388323616,168,0.05961232632398605,0.12320115789771081,0.04745283894243628,0.0,0.25595238095238093,14.796985548870216
89,1,-0.3816077750594064,0.3920672553355821,-0.2747072553359359,278,0.02954965364187956,0.07436495274305345,-0.024516034876103196,0.0,0.0,14.796985548870216
89,2,0.35615271700235607,-0.3544169480897804,-0.6488023952981026,340,0.06895798072218895,0.13912525326013564,-0.03452292545527384,0.0,0.7588235294117647,14.796985548870216
89,3,1.4301150766570068,0.009734579329668747,0.005589104246383688,786,0.028486923314630985,0.08786189928650856,0.012339558069570026,0.0,0.4720101781170484,14.796985548870216
89,4,0.3408509681378606,-0.5939190506935119,0.4153212528195112,83,0.04624360799789429,0.11045165061950683,0.036580623516389334,0.0,0.1566265060240964,14.796985548870216
89,5,0.3456242919647998,0.5839361161646182,-0.3910505696304523,1706,0.08830228820443153,0.126891128718853,-0.06970108478978822,0.0,0.9648300117233294,14.796985548870216
89,6,-0.1799550172808677,-0.4445310825857512,-0.6192740421695334,229,0.10186561942100525,0.15003724098205576,-0.012822216807564164,0.08296943231441048,0.3318777292576419,14.796985548870216
89,7,-0.38119166156136863,0.13420645130469394,0.47270434471322925,59,0.03258337825536728,0.06381873339414598,-0.016863640618778892,0.0,0.0,14.796985548870216
89,8,0.07813724053785266,0.4014593418451804,0.6774061269699773,152,0.040111053735017776,0.07601203545928002,0.029086740368185066,0.0,0.4407894736842105,14.796985548870216
89,9,-0.1411482341517354,0.21856892408081424,-0.7221469847962834,421,0.11317867040634155,0.13033506274223328,-0.10099286022745382,0.0,0.9762470308788599,14.796985548870216
89,10,0.4579420497848959,0.2725952677903034,0.39001585622418306,886,0.08431249856948853,0.20138494670391083,-0.07247571290220715,0.0,0.8431151241534989,14.796985548870216
89,11,0.8615055521795527,-0.11494871192784278,-0.06847887796729123,43,0.08221130818128586,0.21993104815483094,0.027916292075154392,0.0,0.18604651162790697,14.796985548870216
89,12,-0.18687998689086552,-0.7712650705272924,-0.02794105356693057,0,,,,,,14.796985548870216
89,13,-0.17142259136665317,0.6906796628807453,-0.265274280223238,645,0.09344346821308136,0.11254797130823137,-0.0889205599671172,0.0,0.9751937984496124,14.796985548870216
89,14,-0.20278214277131812,-0.5125199038184893,0.5575403748826491,0,,,,,,14.796985548870216
89,15,0.4044124278136077,0.17895395770229408,-0.6272129326426409,2271,0.0688176080584526,0.18616464734077454,-0.06232424832829783,0.0,0.8965213562307354,14.796985548870216
89,16,-0.3815586007951731,-0.4890833247343113,0.08029726553996154,0,,,,,,14.796985548870216
89,17,0.27179393111289935,-0.7229790326437769,-0.19590797786936837,57,0.029215777292847633,0.06681740581989287,-0.02094337074167765,0.0,0.2982456140350877,14.796985548870216
89,18,-0.18936029205135366,-0.13052129247967714,0.7305702281879942,0,,,,,,14.796985548870216
89,19,-0.22788453052711682,0.6868767033990283,0.2529155001877936,150,0.02612700406461954,0.06521700993180275,0.0035576553893042727,0.0,0.4533333333333333,14.796985548870216
89,20,0.320452911684241,0.7244721854139683,0.16009328880075677,455,0.02333766408264637,0.07295067012310029,-0.00938883278737034,0.0,0.5494505494505495,14.796985548870216
89,21,0.4578522451474505,-0.4619689827068646,0.011450084790697675,550,0.04807245917618275,0.14417744278907776,-0.03316915501368137,0.0,0.7981818181818182,14.796985548870216
89,22,-0.3812502023213303,-0.21902043711212038,-0.4919041933495127,148,0.1320386901497841,0.598731166124344,0.18545848122389666,0.14864864864864866,0.0,14.796985548870216
89,23,0.8164802035527532,0.10951917421522317,0.062403450215777624,212,0.0813298299908638,0.15525514334440232,-0.030189316752169036,0.0,0.42452830188679247,14.796985548870216
90,0,0.3402330803892341,-0.14753513426346274,0.7153780388323616,126,0.05676620081067085,0.12880225479602814,0.04595172167192065,0.0,0.29365079365079366,14.796753277927762
90,1,-0.3816077750594064,0.3920672553355821,-0.2747072553359359,249,0.027769409120082855,0.07357534170150759,-0.027954898901792414,0.0,0.0,14.796753277927762
90,2,0.35615271700235607,-0.3544169480897804,-0.6488023952981026,393,0.0740966796875,0.1425249010324478,-0.04251007930834114,0.0,0.7760814249363868,14.796753277927762
90,3,1.4301150766570068,0.009734579329668747,0.005589104246383688,766,0.026712031103670597,0.08955494686961174,0.01588214545771599,0.0,0.46344647519582244,14.796753277927762
90,4,0.3408509681378606,-0.5939190506935119,0.4153212528195112,117,0.04551781713962555,0.09601707309484483,0.032765507014989696,0.0,0.23076923076923078,14.796753277927762
90,5,0.3456242919647998,0.5839361161646182,-0.3910505696304523,1311,0.07633965462446213,0.11124449223279953,-0.06069768729789643,0.0,0.927536231884058,14.796753277927762
90,6,-0.1799550172808677,-0.4445310825857512,-0.6192740421695334,232,0.10041538253426552,0.14470748752355575,-0.06311829982687728,0.004310344827586207,0.36637931034482757,14.796753277927762
90,7,-0.38119166156136863,0.13420645130469394,0.47270434471322925,32,0.04105710797011852,0.06674082949757577,0.0029311075104487827,0.0,0.0,14.796753277927762
90,8,0.07813724053785266,0.4014593418451804,0.6774061269699773,104,0.054205942898988724,0.09194644838571549,0.036216723264750235,0.0,0.14423076923076922,14.796753277927762
90,9,-0.1411482341517354,0.21856892408081424,-0.7221469847962834,496,0.11783011630177498,0.13320522010326385,-0.10531633639461248,0.0,0.9959677419354839,14.796753277927762
90,10,0.4579420497848959,0.2725952677903034,0.39001585622418306,818,0.08189752325415611,0.2048054039478303,-0.06626712659956027,0.0,0.8471882640586798,14.796753277927762
90,11,0.8615055521795527,-0.11494871192784278,-0.06847887796729123,39,0.06452798843383789,0.2657582581043244,0.08160303234576415,0.0,0.02564102564102564,14.796753277927762
90,12,-0.18687998689086552,-0.7712650705272924,-0.02794105356693057,8,0.6089329421520233,0.6639435410499572,0.427431333810091,1.0,0.0,14.796753277927762
90,13,-0.17142259136665317,0.6906796628807453,-0.265274280223238,589,0.08203540742397308,0.10074470490217209,-0.0783016643135497,0.0,0.9592529711375212,14.796753277927762
90,14,-0.20278214277131812,-0.5125199038184893,0.5575403748826491,0,,,,,,14.796753277927762
90,15,0.4044124278136077,0.17895395770229408,-0.6272129326426409,2088,0.09902005270123482,0.23394476920366286,-0.09471935528499915,0.0,0.9248084291187739,14.796753277927762
90,16,-0.3815586007951731,-0.4890833247343113,0.08029726553996154,8,0.6390291452407837,0.7201401889324188,0.6085052788257599,1.0,0.0,14.796753277927762
90,17,0.27179393111289935,-0.7229790326437769,-0.19590797786936837,23,0.032525211572647095,0.051687543839216234,-0.024846862343585362,0.0,0.2608695652173913,14.796753277927762
90,18,-0.18936029205135366,-0.13052129247967714,0.7305702281879942,0,,,,,,14.796753277927762
90,19,-0.22788453052711682,0.6868767033990283,0.2529155001877936,119,0.033233534544706345,0.062399511039257054,0.00835462280269321,0.0,0.2857142857142857,14.796753277927762
90,20,0.320452911684241,0.7244721854139683,0.16009328880075677,343,0.025606278330087662,0.06227815449237824,-0.0037992644417232024,0.0,0.5276967930029155,14.796753277927762
90,21,0.4578522451474505,-0.4619689827068646,0.011450084790697675,453,0.040199413895606995,0.12945118248462678,-0.025907697925166884,0.0,0.7152317880794702,14.796753277927762
90,22,-0.3812502023213303,-0.21902043711212038,-0.4919041933495127,161,0.12230834364891052,0.534923791885376,0.14959000056372343,0.14285714285714285,0.0,14.796753277927762
90,23,0.8164802035527532,0.10951917421522317,0.062403450215777624,225,0.09834502637386322,0.24898252189159392,-0.04628031789532138,0.0,0.4577777777777778,14.796753277927762
91,0,0.3402330803892341,-0.14753513426346274,0.7153780388323616,87,0.059046536684036255,0.12515527158975603,0.04472589440118246,0.0,0.28735632183908044,14.796462385914884
91,1,-0.3816077750594064,0.3920672553355821,-0.2747072553359359,246,0.02634250745177269,0.06807965785264969,-0.022098604515403117,0.0,0.0,14.796462385914884
91,2,0.35615271700235607,-0.3544169480897804,-0.6488023952981026,606,0.07892251014709473,0.14876830577850342,-0.043512060468622236,0.0,0.8316831683168316,14.796462385914884
91,3,1.4301150766570068,0.009734579329668747,0.005589104246383688,867,0.023198673501610756,0.0842522010207176,0.012207880508706127,0.0,0.45674740484429066,14.796462385914884
91,4,0.3408509681378606,-0.5939190506935119,0.4153212528195112,170,0.03625897504389286,0.08302422985434532,0.020633574376134837,0.0,0.3,14.796462385914884
91,5,0.3456242919647998,0.5839361161646182,-0.3910505696304523,1115,0.06578391790390015,0.10849508047103883,-0.059626228823180354,0.0,0.9264573991031391,14.796462385914884
91,6,-0.1799550172808677,-0.4445310825857512,-0.6192740421695334,294,0.11412695050239563,0.154461869597435,-0.07639662739064475,0.0,0.5510204081632653,14.796462385914884
91,7,-0.38119166156136863,0.13420645130469394,0.47270434471322925,27,0.04854314774274826,0.06659613996744156,-0.02331275546371385,0.0,0.0,14.796462385914884
91,8,0.07813724053785266,0.4014593418451804,0.6774061269699773,78,0.06173514947295189,0.10788569375872611,0.04545080413047869,0.0,0.08974358974358974,14.796462385914884
91,9,-0.1411482341517354,0.21856892408081424,-0.7221469847962834,674,0.11506068333983421,0.13531898558139802,-0.10407197112645898,0.0,0.9985163204747775,14.796462385914884
91,10,0.4579420497848959,0.2725952677903034,0.39001585622418306,809,0.07304102927446365,0.1963438034057617,-0.05557677722240762,0.0,0.8430160692212608,14.796462385914884
91,11,0.8615055521795527,-0.11494871192784278,-0.06847887796729123,39,0.06554118543863297,0.2221132129430771,0.021481335225801628,0.0,0.2564102564102564,14.796462385914884
91,12,-0.18687998689086552,-0.7712650705272924,-0.02794105356693057,42,0.6267113089561462,0.734049665927887,0.3701120549369426,0.8809523809523809,0.0,14.796462385914884
91,13,-0.17142259136665317,0.6906796628807453,-0.265274280223238,617,0.06245794892311096,0.08894822299480437,-0.059748367839730594,0.0,0.8978930307941653,14.796462385914884
91,14,-0.20278214277131812,-0.5125199038184893,0.5575403748826491,2,0.1273915283381939,0.15962666496634484,-0.12735477462410927,0.0,0.0,14.796462385914884
91,15,0.4044124278136077,0.17895395770229408,-0.6272129326426409,2847,0.0788065493106842,0.22507575452327733,-0.07868553160429942,0.0,0.9097295398665262,14.796462385914884
91,16,-0.3815586007951731,-0.4890833247343113,0.08029726553996154,9,0.4923700988292694,0.7358548283576966,0.5342425041728549,0.4444444444444444,0.0,14.796462385914884
91,17,0.27179393111289935,-0.7229790326437769,-0.19590797786936837,36,0.05246826820075512,0.06556443497538567,-0.03846231173762741,0.0,0.3333333333333333,14.796462385914884
91,18,-0.18936029205135366,-0.13052129247967714,0.7305702281879942,0,,,,,,14.796462385914884
91,19,-0.22788453052711682,0.6868767033990283,0.2529155001877936,66,0.017944681458175182,0.04934844933450222,0.0024593927720905576,0.0,0.0,14.796462385914884
91,20,0.320452911684241,0.7244721854139683,0.16009328880075677,330,0.024277926422655582,0.055263638496398926,0.0055988443335026564,0.0,0.3939393939393939,14.796462385914884
91,21,0.4578522451474505,-0.4619689827068646,0.011450084790697675,505,0.048066359013319016,0.13335774838924408,-0.03060395887051248,0.0,0.7782178217821782,14.796462385914884
91,22,-0.3812502023213303,-0.21902043711212038,-0.4919041933495127,201,0.1028960570693016,0.42162537574768066,0.06627185496649896,0.04477611940298507,0.0,14.796462385914884
91,23,0.8164802035527532,0.10951917421522317,0.062403450215777624,260,0.09514917805790901,0.22011219263076778,-0.03611582649553804,0.0,0.4115384615384615,14.796462385914884
92,0,0.3402330803892341,-0.14753513426346274,0.7153780388323616,37,0.05485614016652107,0.1041970908641815,0.02262334592956609,0.0,0.2702702702702703,14.796202877939123
92,1,-0.3816077750594064,0.3920672553355821,-0.2747072553359359,177,0.02479967102408409,0.06411582380533219,-0.0182456309029255,0.0,0.0,14.796202877939123
92,2,0.35615271700235607,-0.3544169480897804,-0.6488023952981026,800,0.08544459939002991,0.1511415496468544,-0.05344076902976667,0.0,0.92125,14.796202877939123
92,3,1.4301150766570068,0.009734579329668747,0.005589104246383688,884,0.02347420994192362,0.0854299083352089,0.012885920983490716,0.0,0.4242081447963801,14.796202877939123
92,4,0.3408509681378606,-0.5939190506935119,0.4153212528195112,222,0.030149023979902267,0.07724612280726434,0.008530656585044035,0.0,0.3063063063063063,14.796202877939123
92,5,0.3456242919647998,0.5839361161646182,-0.3910505696304523,885,0.04819034785032272,0.09194083660840989,-0.043698091891092396,0.0,0.8519774011299435,14.796202877939123
92,6,-0.1799550172808677,-0.4445310825857512,-0.6192740421695334,336,0.12169663235545158,0.15681394934654236,-0.08752891624421213,0.0,0.8779761904761905,14.796202877939123
92,7,-0.38119166156136863,0.13420645130469394,0.47270434471322925,30,0.06211998127400875,0.1274665802717209,0.012184679508209229,0.0,0.0,14.796202877939123
92,8,0.07813724053785266,0.4014593418451804,0.6774061269699773,86,0.04219882935285568,0.1011103205382824,0.0471526466047413,0.0,0.11627906976744186,14.796202877939123
92,9,-0.1411482341517354,0.21856892408081424,-0.7221469847962834,740,0.1141665168106556,0.13453420847654343,-0.10369696393514656,0.0,0.9932432432432432,14.796202877939123
