scan_id,timestamp,range_m,point_count,median_residual_m,p90_residual_m,p95_residual_m,max_residual_m,mean_residual_m,std_residual_m,excess_return_count,excess_return_fraction,missing_proxy,dt_seconds,r1_frac,r2_backface_frac,r3_fov_frac,r4_structured_frac,large_noise_frac,model_backface_frac,model_fov_trunc_frac,model_visible_frac,r4_point_count,large_noise_count,mean_signed_residual
294,1751983084.56,11.340790771247656,10964,0.05531364400126338,0.14104760166667477,0.16730238500806788,0.7096837389062506,0.07092632705992702,0.06293786572184394,28,0.002553812477198103,0.5767292849861657,0.8689999580383301,0.18159430864647938,0.12705217074060562,0.0,0.6896205764319592,0.0017329441809558555,0.49410637984381905,0.0,0.5058936201561809,7561,19,-0.03254029229131108
295,1751983085.422,11.320749677111893,10932,0.057406715155797344,0.14101224004454713,0.16885703684454612,0.7544986980802754,0.07257382031830184,0.06512131183898383,31,0.002835711672155141,0.586121473536955,0.8619999885559082,0.19017563117453348,0.13574826198316867,0.0,0.6725210391511159,0.0015550676911818514,0.49444526300279945,0.0,0.5055547369972005,7352,17,-0.03329081654002725
296,1751983086.294,11.300751703073296,11138,0.05715262637738616,0.14592001724918402,0.1752458800325427,0.7129198792679262,0.07389912006819362,0.06453830010241897,24,0.0021547854192853293,0.6053140379657839,0.871999979019165,0.1748967498653259,0.13153169330220865,0.0,0.6917759023163943,0.001795654516071108,0.49703845587151907,0.0,0.5029615441284809,7705,20,-0.03620252925413594
297,1751983087.074,11.287449722106318,10048,0.06021261083239565,0.1449664181501074,0.1662788235091679,0.7277534305606315,0.07398891811094953,0.06496196080036334,31,0.003085191082802548,0.6473129734848485,0.7799999713897705,0.1806329617834395,0.13335987261146498,0.0,0.6834195859872612,0.0025875796178343948,0.5021069692058346,0.0,0.4978930307941653,6867,26,-0.035411970232106606
298,1751983087.852,11.274164756842831,10154,0.06568251388259858,0.1584058241272117,0.20125329443598336,0.7281832655735286,0.07937805423387885,0.06851099186261103,29,0.002856017333070711,0.6550286102220929,0.7780001163482666,0.16791412251329527,0.14349025014772504,0.0,0.6868229269253496,0.0017727004136300964,0.5442316192721379,0.0,0.4557683807278621,6974,18,-0.041391132270178335
299,1751983088.624,11.254208707807138,10235,0.06558996936943756,0.162002447964042,0.19703450780469947,0.7044545036501739,0.07951746255610452,0.06750816397516847,20,0.0019540791402051783,0.6602834406011223,0.7720000743865967,0.16687835857352223,0.14421104054714215,0.0,0.687542745481192,0.001367855398143625,0.5352733166347429,0.0,0.46472668336525713,7037,14,-0.0437597071006499
300,1751983089.403,11.24086928238408,9694,0.06548547231471973,0.16257481823157485,0.20241871512312098,0.7424575788859733,0.0802410273048873,0.06946292492275263,28,0.0028883845677738808,0.682335575804025,0.7790000438690186,0.16092428306168763,0.13864245925314628,0.0,0.6965133072003301,0.003919950484835981,0.48093413879475466,0.0,0.5190658612052453,6752,38,-0.04226507234623673
301,1751983090.186,11.227513820740546,9635,0.06141200273450347,0.1570453874513514,0.194311307082229,0.7270251185628477,0.0783830105043307,0.06730414306559701,23,0.002387130254281266,0.6528021760072533,0.7829999923706055,0.1543331603528801,0.14623767514270888,0.0,0.6972496107939803,0.0021795537104307215,0.47997642551937525,0.0,0.5200235744806248,6718,21,-0.04185406657826944
302,1751983090.964,11.207491701327553,9786,0.058743441164001195,0.1551622008808638,0.1877810173952015,0.7402853752332728,0.07718506186151285,0.06857714848879089,34,0.0034743511138360926,0.5992928864375618,0.7779998779296875,0.15297363580625384,0.14132434089515636,0.0,0.7031473533619457,0.0025546699366441857,0.47907764844555767,0.0,0.5209223515544423,6881,25,-0.039985702082552796
303,1751983091.746,11.194157315528578,9923,0.06024696225851057,0.15269153060885962,0.19404873412435336,0.7325568645594849,0.07751513987881709,0.0675936292494089,27,0.0027209513252040712,0.5627950363230347,0.7820000648498535,0.15438879371157915,0.1390708455104303,0.0,0.7050287211528772,0.001511639625113373,0.47875349933696776,0.0,0.5212465006630322,6996,15,-0.03951020490911858
304,1751983092.523,11.1807949828751,9786,0.05968941807783942,0.13932321858023183,0.18276775859055405,0.7484340273066445,0.07481721192684723,0.06520230187875886,23,0.0023502963417126508,0.5728404823087567,0.7769999504089355,0.1662579194768036,0.1395871653382383,0.0,0.690680564071122,0.0034743511138360926,0.47822307352291143,0.0,0.5217769264770885,6759,34,-0.03499549228418218
305,1751983093.305,11.16072597613054,9464,0.06523952791160505,0.14770608959521675,0.18950792210046472,0.7136047287556506,0.078111001411755,0.06761384531647664,28,0.0029585798816568047,0.5825506393572479,0.7820000648498535,0.1694843617920541,0.15268385460693154,0.0,0.6752958579881657,0.00253592561284869,0.47918078679829085,0.0,0.5208192132017091,6391,24,-0.03593268669479164
306,1751983094.085,11.147302286422757,8998,0.06803532991566233,0.14455702346205962,0.1714433522616119,0.7413338135050409,0.07837934493366559,0.06545664922576491,21,0.0023338519671038008,0.6105677920458089,0.7799999713897705,0.1551455879084241,0.15436763725272282,0.0,0.6879306512558346,0.0025561235830184486,0.48022690437601295,0.0,0.519773095623987,6190,23,-0.03523011318733423
307,1751983094.953,11.127089762939544,9923,0.07375003247302689,0.15808856185504677,0.19804209069998252,0.7292914778413454,0.08339426262590008,0.0684766364162068,28,0.0028217273002116294,0.6554124722185907,0.8680000305175781,0.14662904363599719,0.16799355033759952,0.0,0.6832611105512446,0.002116295475158722,0.5491969942537204,0.0,0.45080300574627963,6780,21,-0.042423306484330674
308,1751983095.816,11.113557838085786,9890,0.07326468274256401,0.1565693590901799,0.18542615226997414,0.7382006292062363,0.08178242439907446,0.06443680801756937,19,0.0019211324570273002,0.6630861933455593,0.8629999160766602,0.14095045500505562,0.16056622851365016,0.0,0.6970677451971689,0.0014155712841253793,0.5500810372771475,0.0,0.44991896272285253,6894,14,-0.04323820520162762
309,1751983096.685,11.0932456467926,9905,0.07162981009835064,0.1635945807823884,0.1887700689190504,0.7080763786091632,0.08344806948158527,0.0692978408273591,35,0.0035335689045936395,0.6888590833856515,0.8689999580383301,0.14295810196870268,0.15002523977788995,0.0,0.7044926804644119,0.002523977788995457,0.4836894062177693,0.0,0.5163105937822308,6978,25,-0.0444527193529803
310,1751983097.553,11.072923597612556,10253,0.06620877094978489,0.16645362295353483,0.19204052627269502,0.708974446305919,0.0820134513976231,0.06736238089193074,21,0.0020481810201892128,0.6516777380344064,0.8680000305175781,0.14727396859455769,0.1458109821515654,0.0,0.7040866087974251,0.0028284404564517703,0.480978340945926,0.0,0.5190216590540739,7219,29,-0.047683019466806434
311,1751983098.422,11.059388047838858,10954,0.06202022793069115,0.164007868623265,0.20154496894193158,0.7469677839367416,0.08141124222944693,0.07119338614311442,39,0.0035603432536059887,0.5950457727517501,0.8689999580383301,0.15555961292678475,0.14232243929158298,0.0,0.7004747124338141,0.0016432353478181487,0.48013850007367026,0.0,0.5198614999263298,7673,18,-0.04583394230087341
312,1751983099.29,11.039146298048278,11841,0.06378244229357616,0.16126531170386696,0.20276108771395654,0.7014562568016065,0.08017461948204815,0.06915750488362227,32,0.002702474453171185,0.5603567888999009,0.8680000305175781,0.1600371590237311,0.12617177603242968,0.0,0.712355375390592,0.001435689553247192,0.47966701046117577,0.0,0.5203329895388242,8435,17,-0.04625628072367389
313,1751983100.019,11.025706640410263,10338,0.06489356453097284,0.14285739873273615,0.17167183964823693,0.7385526903637063,0.07558467204509749,0.06228571640118375,17,0.0016444186496420972,0.5713760013587341,0.7290000915527344,0.1710195395627781,0.11994583091507062,0.0,0.7066163668020894,0.0024182627200619077,0.47949020185649033,0.0,0.5205097981435096,7305,25,-0.041446945349854145
314,1751983100.751,11.012307256543698,10001,0.06853519035718425,0.14741114021187318,0.18497860487444606,0.7183412154662628,0.07872715261306819,0.06364406919100159,13,0.0012998700129987,0.575266379505781,0.7319998741149902,0.17168283171682833,0.13058694130586943,0.0,0.6947305269473053,0.0029997000299970002,0.480064829821718,0.0,0.5199351701782821,6948,30,-0.04335607959980093
315,1751983101.484,10.998917782717488,9635,0.07271949170325145,0.1547076534996984,0.1982655831037969,0.7120602218751924,0.08310123025714371,0.06759243681389891,25,0.002594706798131811,0.5917538076835644,0.7330000400543213,0.14623767514270888,0.14001037882719253,0.0,0.7111572392319668,0.002594706798131811,0.4814792986592014,0.0,0.5185207013407986,6852,25,-0.0455251877389473
316,1751983102.217,10.978849908611057,9252,0.07705138849285735,0.16621194933328928,0.21314858312544877,0.742446969290206,0.08659576924658406,0.07156466233104834,29,0.0031344574146130568,0.6539240506329114,0.7330000400543213,0.14915693904020752,0.15218331171638563,0.0,0.6949848681366191,0.0036748811067877215,0.5344040076617061,0.0,0.4655959923382938,6430,34,-0.0481160586075994
317,1751983102.95,10.965482726075356,9043,0.07859362620605359,0.17379793278947325,0.21980209141179768,0.706684790038052,0.08793908154214472,0.07163958568453288,24,0.002653986508901913,0.6578602763045898,0.7330000400543213,0.13977662280216743,0.14773858232887316,0.0,0.7099413911312618,0.002543403737697667,0.549933696773243,0.0,0.45006630322675706,6420,23,-0.04912355875781288
318,1751983103.682,10.952142280965537,9030,0.07802988167340597,0.1835881528095425,0.23576603661229817,0.7091003725418215,0.08940019941682831,0.07432368094191644,28,0.0031007751937984496,0.6615183673469388,0.7319998741149902,0.13931339977851606,0.1521594684385382,0.0,0.7067552602436323,0.0017718715393133999,0.5487697067923972,0.0,0.4512302932076028,6382,16,-0.05090442805883082
319,1751983104.414,10.938822933217265,9012,0.074411724564969,0.18480156715759946,0.2272792202757681,0.7285804089999578,0.08861717913101697,0.07367095213047205,25,0.0027740790057700845,0.6920346890294513,0.7320001125335693,0.13948069241011984,0.1380381713271194,0.0,0.7189303151353751,0.003550821127385708,0.48520701340798583,0.0,0.5147929865920141,6479,32,-0.05087288781887567
320,1751983105.122,10.925514507602697,9195,0.06829869166011648,0.1839491089825696,0.23357695405023274,0.7246807853588483,0.08794262647861487,0.07521221228278605,30,0.0032626427406199023,0.6704438418724133,0.7079999446868896,0.14007612833061447,0.1397498640565525,0.0,0.7165851005981512,0.0035889070146818925,0.4837925445705024,0.0,0.5162074554294975,6589,33,-0.04789474274732182
321,1751983105.855,10.905553937053083,9558,0.06409944756670896,0.17584906813005774,0.22078359581659748,0.7179591498015622,0.0839363736019112,0.07257384878995596,25,0.0026156099602427287,0.6030684276443129,0.7330000400543213,0.15411173885750157,0.12084118016321406,0.0,0.7221175978238125,0.002929483155471856,0.48236334168262857,0.0,0.5176366583173715,6902,28,-0.04543256207445287
322,1751983106.588,10.892244469066098,9736,0.06296265643995333,0.16517571294594002,0.2109004417885616,0.7088351974820205,0.0808422284950117,0.06951198880653327,22,0.0022596548890714873,0.5571758138475121,0.7330000400543213,0.15735414954806903,0.12006984387838948,0.0,0.7195973705834018,0.0029786359901396876,0.48267275674082805,0.0,0.5173272432591719,7006,29,-0.042604712869757935
323,1751983107.321,10.878914533814713,9959,0.059756763419435956,0.15538074190282217,0.19853206331083809,0.6866530946939041,0.07689621048914151,0.06747469953090096,24,0.0024098805100913746,0.5481865875912408,0.7330000400543213,0.16949492920976,0.11928908524952304,0.0,0.7092077517823074,0.0020082337584094788,0.4832473847060557,0.0,0.5167526152939443,7063,20,-0.037710637045691504
324,1751983108.054,10.865587463109117,10007,0.06550431810878166,0.1618339630024521,0.20813270869704623,0.7043843417824129,0.08100461485539032,0.07067223722648319,32,0.003197761566903168,0.5528594701191804,0.7329998016357422,0.16878185270310783,0.11791745777955431,0.0,0.7101029279504347,0.003197761566903168,0.48447031088846326,0.0,0.5155296891115367,7106,32,-0.03989473246671926
325,1751983108.782,10.85225051004947,9832,0.06746575977603975,0.163506049199931,0.20779807720597743,0.7577051886846563,0.08215535204565239,0.07132970286228241,30,0.0030512611879576893,0.5660777182783998,0.7280001640319824,0.1724979658258747,0.11676159479251425,0.0,0.708706265256306,0.0020341741253051262,0.485472226315014,0.0,0.514527773684986,6968,20,-0.039227393146416864
326,1751983109.515,10.83223645991413,9846,0.06811522627478724,0.17077808936762853,0.21372099530282454,0.7269545770370851,0.08345223516494293,0.0726316982929664,26,0.002640666260410319,0.6133560064560756,0.7330000400543213,0.17276051188299818,0.12208003250050782,0.0,0.701604712573634,0.0035547430428600445,0.4887873876528658,0.0,0.5112126123471342,6908,35,-0.044555264139271966
327,1751983110.248,10.81889085315542,10000,0.07036794321783912,0.17760942295422386,0.22309867866805236,0.7167588443029601,0.08530009707539535,0.07290918801249564,24,0.0024,0.6351067323481117,0.7329998016357422,0.1678,0.1388,0.0,0.6917,0.0017,0.5513481656107264,0.0,0.4486518343892736,6917,17,-0.04788724815209552
328,1751983110.981,10.80552648521695,10126,0.06918641320766485,0.15702845772849708,0.18506653621143343,0.7233834685326294,0.08015448388863387,0.06781925453902049,32,0.003160181710448351,0.6318417767264604,0.7330000400543213,0.1585028639146751,0.1396405293304365,0.0,0.6994864704720521,0.002370136282836263,0.5515249742154118,0.0,0.4484750257845882,7083,24,-0.04276555458473564
329,1751983111.714,10.792139267452491,9889,0.06829724096512342,0.16121700992914462,0.19387845937004566,0.7424136864734111,0.0799780074499531,0.06810515053562,27,0.0027303064010516737,0.6566250527712442,0.7330000400543213,0.16715542521994134,0.12953787036100717,0.0,0.7013853776923855,0.0019213267266659925,0.5113894209518196,0.0,0.48861057904818034,6936,19,-0.042195068324866095
330,1751983112.446,10.77873636432634,9630,0.06631539978399634,0.1553812142338231,0.1806283138793878,0.7215380062552713,0.07737080126254951,0.06491691087122982,22,0.002284527518172378,0.6582523117176583,0.7320001125335693,0.1612668743509865,0.13582554517133957,0.0,0.69865005192108,0.0042575285565939775,0.5044496832179166,0.0,0.4955503167820834,6728,41,-0.03920915996130953
331,1751983113.174,10.758670298923283,9635,0.059213748200270096,0.1550400848660313,0.17974755583623275,0.7188508757715358,0.07586758878157335,0.06696091273688907,32,0.0033212247016087184,0.6179865056818182,0.7279999256134033,0.16367410482615463,0.13741567202906071,0.0,0.6969382459782044,0.0019719771665801765,0.5021069692058346,0.0,0.4978930307941653,6715,19,-0.037554745997879155
332,1751983113.908,10.745300110413574,10062,0.056343078977423494,0.14797360233577772,0.1694542670370587,0.7000240561689457,0.07297859399747321,0.06260491372184881,22,0.0021864440469091632,0.5663327127109378,0.7339999675750732,0.1631882329556748,0.11806797853309481,0.0,0.7167561121049493,0.0019876764062810573,0.5014439369382643,0.0,0.49855606306173567,7212,20,-0.03509876685104641
333,1751983114.641,10.731933169669759,10188,0.052836057335369696,0.14106328954882127,0.16272406773695042,0.7242284428404087,0.07015356418040661,0.06348461218010241,36,0.0035335689045936395,0.5555653997223945,0.7330000400543213,0.18021201413427562,0.11955241460541814,0.0,0.6982724774244209,0.0019630938358853552,0.5010903197288935,0.0,0.49890968027110655,7114,20,-0.02927225365317534
334,1751983115.374,10.718576296396224,10075,0.05519299015513569,0.1375694451003725,0.15945793991071128,0.7165399875174893,0.07116434602501236,0.061828930090818045,23,0.00228287841191067,0.5473237694052494,0.7330000400543213,0.17478908188585607,0.11761786600496278,0.0,0.7053101736972704,0.00228287841191067,0.49982319139531456,0.0,0.5001768086046854,7106,23,-0.028436771207184894
335,1751983116.106,10.705198902188133,9740,0.06147058978449638,0.1408138625947997,0.16659956517614524,1.653763916284209,0.07549871714848282,0.06699113658097669,37,0.0037987679671457907,0.5623082369601133,0.7319998741149902,0.16714579055441478,0.12422997946611909,0.0,0.7059548254620123,0.0026694045174537988,0.5005746279652277,0.0,0.4994253720347724,6876,26,-0.031048440710254244
336,1751983116.825,10.685065174239602,9571,0.07132592363748316,0.15579760178109847,0.19886685941764737,1.9672724053614685,0.08194902479640252,0.07051634530753433,27,0.0028210218367986624,0.6075256083841554,0.7190001010894775,0.15473827186291925,0.1303938982342493,0.0,0.7126737018075436,0.002194128095287849,0.502313245911301,0.0,0.497686754088699,6821,21,-0.04038500458405491
337,1751983117.557,10.671645017587121,9574,0.07499220496653529,0.16006216716611568,0.19628742363920434,0.7593501821262244,0.0838978352366912,0.06812981003349944,29,0.0030290369751410067,0.6378788394163066,0.7319998741149902,0.13766450804261543,0.1386045540004178,0.0,0.7224775433465636,0.0012533946104031752,0.5668336525710918,0.0,0.4331663474289082,6917,12,-0.043711318502179186
338,1751983118.286,10.658236601521567,9803,0.07027211524644156,0.1552804273271483,0.18518732027999085,0.7433325904569085,0.08048358078447554,0.06785254891009357,36,0.003672345200448842,0.6446179129005751,0.7290000915527344,0.15311639294093646,0.13006222584922983,0.0,0.7156992757319188,0.001122105477914924,0.5696478561956682,0.0,0.4303521438043318,7016,11,-0.04157129235867772
339,1751983119.02,10.644823883902918,9698,0.06851854902823305,0.15739602124886515,0.19104419007153287,0.7012509880227605,0.07970021014793523,0.06776383469777778,34,0.00350587750051557,0.6455756584551433,0.7339999675750732,0.1545679521550835,0.13116106413693546,0.0,0.7134460713549186,0.0008249123530624871,0.5675703550906144,0.0,0.43242964490938557,6919,8,-0.040065616905542376
340,1751983119.753,10.6314023517766,9917,0.06710602240915398,0.16052833842786018,0.20023064283340264,0.6913652459990183,0.08048128164088508,0.06743034130043274,20,0.0020167389331451043,0.6661453107478015,0.7330000400543213,0.1522637894524554,0.11949178178884744,0.0,0.7248159725723505,0.0034284561863466775,0.5007219684691322,0.0,0.49927803153086786,7188,34,-0.04140403643869849
341,1751983120.485,10.611325246740579,10406,0.06364042764972594,0.16026807602135107,0.19307857039403756,0.7062927658470524,0.07969535942425421,0.06899400554318269,40,0.003843936190659235,0.6350004410337832,0.7319998741149902,0.15164328272150682,0.11502979050547761,0.0,0.7318854507015183,0.0014414760714972132,0.49888021217032563,0.0,0.5011197878296744,7616,15,-0.04231035485893103
342,1751983121.218,10.597972029880152,10621,0.06127641955599762,0.15142205207476142,0.17790849708515885,0.7388042060770501,0.07713741094050329,0.06639119543742812,37,0.0034836644383768006,0.576570757486788,0.7330000400543213,0.1630731569532059,0.10950004707654647,0.0,0.7262969588550984,0.0011298371151492327,0.49815824370119344,0.0,0.5018417562988066,7714,12,-0.038859844002209785
343,1751983121.95,10.58460621628391,10706,0.061101225844785265,0.1463894739909703,0.17349213410595585,0.7282480673911907,0.07506011029181808,0.06344670326147013,25,0.0023351391742947878,0.5342973020631282,0.7320001125335693,0.16327293106669158,0.11096581356248833,0.0,0.7245469830001868,0.0012142723706332896,0.49865920141446884,0.0,0.5013407985855312,7757,13,-0.03801026572580395
344,1751983122.679,10.57122469265548,10691,0.06148895470152953,0.13459502682780675,0.15545127691132907,0.7299240999217741,0.07288948487446155,0.06092938457606079,30,0.0028060985875970443,0.5310965389478637,0.7289998531341553,0.15807688710130016,0.1115891871667758,0.0,0.7279019736226733,0.002431952109250772,0.4989391483718874,0.0,0.5010608516281125,7782,26,-0.03463427301560021
345,1751983123.412,10.557857350121282,10510,0.06570064522111271,0.13547108144623007,0.15391248370201344,0.7302120772364128,0.0744092217383029,0.06013547472065909,29,0.002759276879162702,0.5493397783541617,0.7330000400543213,0.15585156993339677,0.1192197906755471,0.0,0.7213130352045671,0.003615604186489058,0.5001031383527331,0.0,0.4998968616472668,7581,38,-0.03372260043344078
346,1751983124.145,10.537825278350605,10235,0.07608055806590903,0.15549367599985411,0.19199867383917268,0.6784584221932076,0.08352426627892086,0.06603411572045596,28,0.00273571079628725,0.5754677877783041,0.7330000400543213,0.13707865168539327,0.13326819736199316,0.0,0.7271128480703468,0.002540302882266732,0.502342714012082,0.0,0.4976572859879181,7442,26,-0.043679005627355424
347,1751983124.878,10.524472872736478,10014,0.07589712778012297,0.1564377633506409,0.19148979499641158,0.7546443427498599,0.08364515483801988,0.06621428126075288,27,0.0026962252846015576,0.6341161536020311,0.7330000400543213,0.14000399440782904,0.1427002196924306,0.0,0.7137008188536049,0.0035949670461354103,0.5357300721968469,0.0,0.46426992780315307,7147,36,-0.04490109555732381
348,1751983125.611,10.511148970255393,9656,0.07530156235385926,0.1608053574917693,0.19282026972132074,0.7538345742583542,0.08405735856615244,0.0679375541806729,32,0.0033140016570008283,0.6401893023730891,0.7330000400543213,0.1314208782104391,0.15896851698425848,0.0,0.7071251035625518,0.0024855012427506215,0.5672462059820245,0.0,0.43275379401797553,6828,24,-0.04482669532177915
349,1751983126.343,10.497837703409736,9589,0.07392444640177284,0.16260817592098517,0.19807776649050518,0.7252062627308707,0.08361556210057888,0.06749076189116963,27,0.002815726353112942,0.6408103606512798,0.7319998741149902,0.12681197205130879,0.16237355302951298,0.0,0.7085201793721974,0.0022942955469809154,0.5665389715632827,0.0,0.43346102843671724,6794,22,-0.04429670681044437
350,1751983127.071,10.484496197668108,9603,0.07245412023359585,0.16727517212116078,0.2061199592253656,0.7130198165262815,0.08462675737168392,0.06915910674087697,26,0.002707487243569718,0.6789616679463706,0.7280001640319824,0.12881391231906697,0.15130688326564615,0.0,0.715609705300427,0.00426949911485994,0.501075585678503,0.0,0.498924414321497,6872,41,-0.04485257926452913
351,1751983127.804,10.46449634259982,9705,0.0640313191708527,0.16603402945054374,0.20533930770811704,0.7169187614872716,0.0808556755834097,0.06845840609523428,22,0.0022668727460072127,0.662129257488192,0.7329998016357422,0.14590417310664605,0.1428129829984544,0.0,0.7088098918083462,0.002472952086553323,0.49776042434065126,0.0,0.5022395756593487,6879,24,-0.04347205518354464
352,1751983128.537,10.451195916391482,10130,0.05803708779172139,0.15615355010243462,0.1868611792784573,0.7252395012029268,0.07650319297393177,0.06782556862097085,30,0.0029615004935834156,0.6106057503875516,0.7330000400543213,0.15705824284304049,0.1336623889437315,0.0,0.7074037512339585,0.0018756169792694965,0.4962575512008251,0.0,0.5037424487991748,7166,19,-0.03677745219364872
353,1751983129.27,10.437884251383657,10159,0.05485461979628279,0.14734814630076132,0.17448500000558503,0.733587752264207,0.07345926173357871,0.0656855506436722,33,0.0032483512156708336,0.5847734703409622,0.7330000400543213,0.1614332119303081,0.1317058765626538,0.0,0.7048922138005709,0.001968697706467172,0.4952703698246648,0.0,0.5047296301753352,7161,20,-0.03322752258694714
354,1751983130.003,10.424536984815825,10439,0.0517215382779481,0.13910809592225648,0.16343052926557472,0.7233635101006549,0.06966527467481047,0.06213996126526991,27,0.0025864546412491616,0.5824118110465965,0.7330000400543213,0.17731583485008143,0.11878532426477632,0.0,0.701982948558291,0.001915892326851231,0.4950198909680271,0.0,0.5049801090319729,7328,20,-0.029820212151814032
355,1751983130.725,10.411148654969585,10362,0.0543535465553971,0.13628830794907634,0.1581614953166385,0.7250499430163562,0.07055501162292653,0.06247914159058956,32,0.0030882069098629606,0.5888824044353662,0.7219998836517334,0.1785369619764524,0.125554912179116,0.0,0.6944605288554333,0.0014475969889982628,0.49506409311919847,0.0,0.5049359068808015,7196,15,-0.02943323141406412
356,1751983131.453,10.39102271903132,10219,0.05434695452575348,0.14306972639749316,0.17268133992081142,0.7155996935648078,0.07282843385454002,0.06676885609107729,37,0.003620706527057442,0.6000058628675285,0.7280001640319824,0.18064389862021724,0.1335747137684705,0.0,0.6840199628143654,0.0017614247969468637,0.49737733903049947,0.0,0.5026226609695005,6990,18,-0.03229417292162316
357,1751983132.186,10.377571960706993,10368,0.05470209747186594,0.14153277077558377,0.16295434526198632,0.7625369841847248,0.0718957406707327,0.063554869304229,26,0.002507716049382716,0.6388447738368331,0.7330000400543213,0.17804783950617284,0.12625385802469136,0.0,0.6927083333333334,0.002989969135802469,0.49901281862383967,0.0,0.5009871813761603,7182,31,-0.03255149834670424
358,1751983132.919,10.364086743601966,10312,0.05833208572778888,0.14902370941064416,0.1784333971038894,0.7134723287649359,0.07421130240295676,0.06374251629434155,24,0.0023273855702094647,0.664098413726125,0.7329998016357422,0.1680566330488751,0.13964313421256788,0.0,0.6908456167571762,0.0014546159813809154,0.5448651834389273,0.0,0.45513481656107263,7124,15,-0.03520773355947081
359,1751983133.653,10.350573221396242,10424,0.06185866869690697,0.15571474290495696,0.18815890377531133,0.7025440379905292,0.07654908623441578,0.06460164273055763,24,0.0023023791250959325,0.660645956287697,0.7340002059936523,0.159535686876439,0.13382578664620107,0.0,0.7050076745970837,0.0016308518802762855,0.5456313540592309,0.0,0.45436864594076914,7349,17,-0.03864627448359009
360,1751983134.386,10.337039903011064,10115,0.06360410851148793,0.15611759375202938,0.19692081398319095,0.7320745042481702,0.07698386828888265,0.0665434117046706,24,0.0023727137913989124,0.671184222824563,0.7329998016357422,0.17004448838358874,0.14453781512605043,0.0,0.6839347503707365,0.0014829461196243204,0.5270811846176514,0.0,0.4729188153823486,6918,15,-0.03855979815201456
361,1751983135.118,10.316712167371348,9835,0.06194376957704202,0.16137561503344847,0.19718733588067075,0.7192013817778901,0.07784671575733881,0.06977108375628982,29,0.0029486527707168276,0.6778207021929327,0.7320001125335693,0.16705643111337062,0.14377224199288255,0.0,0.6863243518047788,0.0028469750889679717,0.481302490054516,0.0,0.518697509945484,6750,28,-0.039451248776401944
362,1751983135.85,10.303145373471976,9774,0.05932142343271035,0.15723663111927166,0.18870806246366675,0.7166002511488814,0.0769276683000398,0.06807655055853555,30,0.003069367710251688,0.6485720761559384,0.7319998741149902,0.15930018416206262,0.13627992633517497,0.0,0.7021690198485778,0.0022508696541845715,0.4799469574185944,0.0,0.5200530425814056,6863,22,-0.03807303454282334
363,1751983136.579,10.289591950182475,9999,0.05707485243434931,0.15263275248114577,0.18989177477653393,0.714069264626249,0.07634890922745836,0.06687871187828981,29,0.0029002900290029,0.5761506868715479,0.7290000915527344,0.1558155815581558,0.13741374137413742,0.0,0.7049704970497049,0.0018001800180018,0.4798143509650803,0.0,0.5201856490349197,7049,18,-0.037111679818896126
364,1751983137.312,10.276095257248738,10241,0.056091067757670525,0.1457337480842564,0.18731913808913347,0.7333117646237683,0.07431025317375507,0.06706696300218058,36,0.0035152817107704324,0.557036911231884,0.7330000400543213,0.16131237183868763,0.12655014158773556,0.0,0.7101845522898155,0.0019529342837613514,0.4794754678060999,0.0,0.5205245321939002,7273,20,-0.03554449237167737
365,1751983138.045,10.262657765452037,10010,0.05538918700853465,0.13572667970060925,0.17280648069966864,0.7295980435862448,0.07244748649141279,0.06589211765844523,36,0.0035964035964035964,0.5602431782836137,0.7330000400543213,0.17132867132867133,0.13856143856143857,0.0,0.6868131868131868,0.0032967032967032967,0.47893030794165314,0.0,0.5210696920583469,6875,33,-0.030446972043020177
366,1751983138.777,10.242572479348242,9548,0.058759675321102635,0.1415069241058901,0.1642146941299782,0.7223669997788988,0.0732088253181371,0.06392757490138005,23,0.002408881441139506,0.5773242630385488,0.7319998741149902,0.169878508588186,0.1364683703393381,0.0,0.6909300377042312,0.0027230833682446586,0.4801827022248416,0.0,0.5198172977751584,6597,26,-0.0307889676004778
367,1751983139.511,10.229238612882682,9171,0.062455306289747665,0.1441372731243451,0.1713884212032985,0.7268865461169135,0.07600365686994542,0.06576931669636904,27,0.002944062806673209,0.6020103927080671,0.7339999675750732,0.15581725002725985,0.15123759677243484,0.0,0.6897830116672119,0.003162141533093447,0.4811109473994401,0.0,0.5188890526005598,6326,29,-0.03031672483783778
368,1751983140.243,10.215945680732695,8886,0.06631070838112915,0.15080135212970291,0.19037213414701018,0.7317760987910653,0.07844924322412157,0.06736798069061746,30,0.00337609723160027,0.6705935954178599,0.7320001125335693,0.15226198514517217,0.1637407157326131,0.0,0.6816340310600946,0.002363268062120189,0.5472520996021807,0.0,0.45274790039781937,6057,21,-0.03483335272398377
