scan,cond,obj,J0,gnorm,dhat_t_mm,dhat_r_deg,tstar_mm,rstar_deg,lbfgs_t_mm,opt_cos,Jstar,icp_iters,lst_gn,lst_conv,lst_onbnd,eigmin,condH
355,scale,p2l,0.0075075871712727985,0.03415315724805594,31.391927220832624,0.8461068612897752,134.63513215716384,2.163691859372513,126.83618958548692,0.9414575918960422,0.004396844188474845,21,0.002865418462827596,False,False,-5.293106334339173,5.519107088923773
356,scale,p2p,0.009428306370979057,0.04775226630816104,403.4805994994152,32.23552706375348,145.36315725486276,4.461544932105549,0.0,,0.005500737096357399,32,0.0,False,False,0.0049947409686380865,216.41978007576438
356,scale,p2l,0.008069842562311668,0.04133642866481514,27.602693115261904,1.1357551924212836,141.58433711777076,4.472167238569314,0.0,,0.004837380700892334,40,0.0,False,False,0.6986056872281893,9.662575578893657
357,scale,p2p,0.008839503305106829,0.046130532718060654,506.14107913421657,34.679507028340225,145.82996090625514,4.0535827528602395,0.0,,0.0051077816180579,40,0.0,False,False,0.009136200141412492,112.68437835845687
357,scale,p2l,0.007565549043802247,0.03654283314572495,220.31148520462062,4.6265503999479645,143.04627064665706,4.033012721662705,0.0,,0.0045940822494552076,40,0.0,False,False,-1.7774670245466755,14.369533661471795
358,scale,p2p,0.00914087009573647,0.046505273137319725,1844.4595955919929,837.5330397296602,149.0773496845868,3.620629236385722,0.0,,0.0053533642721797095,40,0.0,False,False,-0.00016778727521488373,6373.128457835361
358,scale,p2l,0.007971778557562651,0.04988866182246326,105.36297726952142,1.5972310821301372,145.82780222862615,3.2818982783784576,0.0,,0.004787052792478245,40,0.0,False,False,-3.072439749032371,7.964483390786468
359,scale,p2p,0.009525889626508067,0.048856578457337846,258.2106805652704,25.46683542469099,150.17650918620174,3.7779299723971813,0.0,,0.005636720945044319,39,0.0,False,False,0.006219358615805193,174.7291703846452
359,scale,p2l,0.008496354679718906,0.04137916640073498,323.2653616000099,16.76534693930485,147.647988429723,3.6551427981874802,0.0,,0.005033262361736723,40,0.0,False,False,-1.384139098030304,55.07536383843246
360,scale,p2p,0.009878882137590254,0.049276355279729574,324.6689499748183,5.599092502703879,148.32848733610936,3.170233385369041,148.49442236686443,0.999842493958687,0.005923495333354725,40,1.6374102487340486e-05,False,False,0.0225857967918145,46.262452444423594
360,scale,p2l,0.00866846970743224,0.04516927372613022,32.80166950961481,0.313885455326104,144.98734973100036,2.9539224766276506,146.08891040419832,0.9962525351056997,0.005289283544126304,40,0.002265317922354288,False,False,1.0002663729684782,3.430501582601092
361,scale,p2p,0.010445268489785242,0.05176752847354805,427.9564489383876,4.824809890362753,150.69417787178745,4.148105872073376,0.0,,0.006180828392640771,29,0.0,False,False,0.010389187356034205,95.38456964143833
361,scale,p2l,0.009135680018671344,0.04572155260379966,42.58524769811653,1.4126474676152512,146.44028786390322,3.460614855232952,0.0,,0.005489523268691608,40,0.0,False,False,-2.932813415713946,14.023996490819014
362,scale,p2p,0.01007138095684576,0.051628224968707094,331.0063982345099,9.25107016894525,144.5533342468865,3.487811463064345,0.0,,0.00590719504330914,33,0.0,False,False,0.010307307104314831,98.98142455869251
362,scale,p2l,0.008720780887013887,0.04931027946598548,104.30729444252579,10.71483464733333,138.78884056233477,2.241789883802951,0.0,,0.005159839434536832,40,0.0,False,False,-0.13692593676205625,20.04365167170648
363,scale,p2p,0.009832608189865075,0.05000039124008954,4132.611044841638,607.2608740793744,142.9634593416661,3.232373903934435,0.0,,0.00577058447945957,40,0.0,False,False,0.0011378504954811814,858.6306005914555
363,scale,p2l,0.008741209203556682,0.04299838019514354,31.61499213169392,0.7539722515210843,139.19647845270956,2.47403392197998,0.0,,0.005050555969468983,40,0.0,False,False,-0.658214550464147,14.664574269131677
364,scale,p2p,0.009620572254276436,0.047324760384021225,259.814313379286,3.2247748210459526,138.7453945363973,3.0826785741677645,0.0,,0.0058894643320285215,40,0.0,False,False,0.030462488742403416,35.013188687655315
364,scale,p2l,0.0083450792541415,0.04622007213340583,36.989579254814096,5.757411984651254,133.50058522133074,2.391228104520622,0.0,,0.0050926896740618,40,0.0,False,False,-1.8180800076006822,17.5121531448486
365,scale,p2p,0.009328437117742177,0.04777519194133142,268.00057062469745,9.652388939875582,138.32208980182637,2.6728731640300314,138.88940215817436,0.9990393608868976,0.005505077812453074,40,0.00010245852917047517,False,False,0.01346657623649112,81.51309737926306
365,scale,p2l,0.007985125117701242,0.05127386889647413,109.32663487446253,4.858190326722823,134.3456490740073,1.8156659997341116,119.52808123691729,0.8959462890634549,0.004945231947840645,40,0.00307964391181302,False,False,-0.3564667978513983,4.639347825126485
366,scale,p2p,0.009140830090184883,0.050908155038766785,515.6717968132725,13.275636315079758,141.32974152807031,4.070438138668605,0.0,,0.004941329858285936,36,0.0,False,False,0.007884596989381718,130.77499116240577
366,scale,p2l,0.007947189068256285,0.04692371839341891,37.94653757812591,0.5045985328676695,141.1990391592329,4.043677560930018,0.0,,0.004424478603424389,19,0.0,False,False,-1.5914332587170834,4.599008619165795
367,scale,p2p,0.009829286218998043,0.055313525517205274,361.87529521366145,34.30965206248223,144.67684282673702,4.131454648489256,0.0,,0.0054756258984697955,37,0.0,False,False,0.01048758340278552,93.15894609526009
367,scale,p2l,0.008409840170833852,0.053974326548170484,62.309493401743254,3.4182536325299737,142.23365517977504,3.9017658206656503,0.0,,0.004736111483667226,40,0.0,False,False,-2.4390639762875157,5.938824984564732
368,scale,p2p,0.010354421953729324,0.05519526113220058,402.3929613741229,5.1902877237462395,146.96269173364257,3.9220986031519605,0.0,,0.005980859987145408,40,0.0,False,False,-0.02190206487930916,45.354675590249784
368,scale,p2l,0.008947930870015977,0.04519699953250314,106.7477273528767,2.9563509716070775,149.4155465425866,4.43652206261733,0.0,,0.005357526589630393,40,0.0,False,False,-1.4441475756123126,52.209536511571145
369,scale,p2p,0.010199790213712612,0.05596051593431454,20699.217219004357,4980.694241608719,150.68128297562149,5.005350360128503,0.0,,0.005681043839686604,27,0.0,False,False,5.987055406268575e-05,15811.14087236927
369,scale,p2l,0.00897221650674081,0.04953050397838822,57.62894132401447,2.552062899353184,150.64889800235926,5.0230047238901605,0.0,,0.0049293578193024615,22,0.0,False,False,-0.36575616350131157,12.470668411726557
