dataset,order,scan,block_full,in_support,condition,kind,n_points,gt_norm,gr_norm,residual_rms_mm,trans_error_mm,rot_error_deg,patch_spread_mm
V,1003,1003,20,False,N2,p2p,10465,0.07182437088481719,0.02237308493162096,112.57634632018318,170.98677656140092,3.765651221490407,79.95694827536134
V,1003,1003,20,False,N2,p2l,10465,0.06096917641316449,0.0165429193571772,103.99632610546759,168.97458016171285,2.3115853747013255,79.95694827536134
V,1003,1003,20,False,N3,p2p,10465,0.05869319611906785,0.018057193390706983,111.93344336255402,158.19059486210512,2.005162702179538,90.88661669051635
V,1003,1003,20,False,N3,p2l,10465,0.0436318506285285,0.012679247543069023,102.9185682558226,156.16124233017328,1.8287798169737461,90.88661669051635
V,1004,1004,20,False,raw,p2p,10904,0.04901303782471952,0.012786817965759166,102.96385542483681,170.22697937024057,2.1771473994795745,69.31120743699168
V,1004,1004,20,False,raw,p2l,10904,0.04671182378251895,0.012203851384895742,96.55333927422782,174.5777233139862,1.7220665451313304,69.31120743699168
V,1004,1004,20,False,N1,p2p,10904,0.06958905356807443,0.023464940513231464,101.6019270553414,148.9993325958359,2.22779979499409,56.455329033920485
V,1004,1004,20,False,N1,p2l,10904,0.05888095095565725,0.014296211100309842,93.20344493747767,151.48636983342308,1.755963741133271,56.455329033920485
V,1004,1004,20,False,N2,p2p,10904,0.0755786881175689,0.021878586222311758,109.71041639092081,171.31921396395546,3.9005734067340647,54.62787454522305
V,1004,1004,20,False,N2,p2l,10904,0.06618614656922776,0.02067361308466091,102.41116621612791,173.69999699501824,3.0255468546232303,54.62787454522305
V,1004,1004,20,False,N3,p2p,10904,0.06267161971871464,0.018235279660259646,108.15572710237451,159.455894523649,1.918159501105177,73.73476709402797
V,1004,1004,20,False,N3,p2l,10904,0.054573146156097374,0.007250094942102282,99.88803739725698,161.76565331683832,2.5841927570048067,73.73476709402797
V,1005,1005,20,False,raw,p2p,10507,0.047980571152902246,0.012771382883274809,106.09779134026834,169.93817312401615,2.7662541112241916,67.86380046522912
V,1005,1005,20,False,raw,p2l,10507,0.04463135528684544,0.017796949812599605,97.6971522122185,163.53517121154297,1.1792223896486176,67.86380046522912
V,1005,1005,20,False,N1,p2p,10507,0.07161357620982278,0.02312408477956797,106.21199422055645,149.0358326048862,2.8917118126777863,62.40196240239402
V,1005,1005,20,False,N1,p2l,10507,0.056791446991784525,0.019236268456879306,96.70040861335542,142.55613860097543,1.2621982297606438,62.40196240239402
V,1005,1005,20,False,N2,p2p,10507,0.07576991775555397,0.021185863888275938,113.45400113515566,171.95902371852665,4.087946390343729,64.82969399778902
V,1005,1005,20,False,N2,p2l,10507,0.06574320107272029,0.011665725402713153,103.89192479636073,165.2777411131328,1.9529278247761674,64.82969399778902
V,1005,1005,20,False,N3,p2p,10507,0.06207410167926146,0.01896517261271106,111.9269085872951,158.19758098581596,2.3815648202471036,70.83870936501903
V,1005,1005,20,False,N3,p2l,10507,0.05113676704407995,0.01618065862847468,100.96974312658772,150.57405255051114,1.7914762029755558,70.83870936501903
V,1006,1006,20,False,raw,p2p,10425,0.05157119598014986,0.013986758050615979,103.33986145316926,168.3602681798137,2.627152695356019,55.16883319192581
V,1006,1006,20,False,raw,p2l,10425,0.042634733244842855,0.016774099960691177,96.74038397645924,168.11827524133284,2.1187320963093508,55.16883319192581
V,1006,1006,20,False,N1,p2p,10425,0.0747941507879384,0.02536087696004386,103.69666007871837,149.4800312996721,2.7027152379616246,52.0594051443671
V,1006,1006,20,False,N1,p2l,10425,0.06572924084077393,0.01867025100403285,95.02606522108783,148.39442047040444,2.137413186993003,52.0594051443671
V,1006,1006,20,False,N2,p2p,10425,0.08082096778698653,0.023756161110280564,111.64634371392913,171.39992576088744,4.196482212059338,52.93313749262365
V,1006,1006,20,False,N2,p2l,10425,0.0699910463635933,0.02138778298581983,103.42043830428338,169.72290498973055,2.9450200774094983,52.93313749262365
V,1006,1006,20,False,N3,p2p,10425,0.06716001437492275,0.02106289229867074,108.99714913872279,157.46493749373687,2.4162935613997676,57.413472875765784
V,1006,1006,20,False,N3,p2l,10425,0.056056539756175465,0.011585839610505789,100.077345800009,151.90133526002444,2.016503020487246,57.413472875765784
V,1007,1007,20,False,raw,p2p,10988,0.05128045300182828,0.012556124915634967,101.1531720012482,170.28841323648794,2.5372471428204593,44.7998127743057
V,1007,1007,20,False,raw,p2l,10988,0.04117608033293734,0.006583712803790053,94.87492140084234,171.58949774294385,1.7055328406232622,44.7998127743057
V,1007,1007,20,False,N1,p2p,10988,0.07558307526598118,0.024303493398905234,101.77182959688048,150.65423692499112,2.5673584570045636,41.471358473448255
V,1007,1007,20,False,N1,p2l,10988,0.05829500990734711,0.016510256356295973,93.5608148628823,150.86846845555075,1.681923954203268,41.471358473448255
V,1007,1007,20,False,N2,p2p,10988,0.08158258899476778,0.0215955833683061,109.91784537896629,173.84772178715787,4.3191427524318735,46.595449714627975
V,1007,1007,20,False,N2,p2l,10988,0.06773460763532968,0.019511141730439448,101.8189212624104,173.32246028225066,3.350089614588957,46.595449714627975
V,1007,1007,20,False,N3,p2p,10988,0.06836498651268377,0.019504677295021394,107.20484825013764,161.4637457152539,2.2636303519448084,47.66879505559684
V,1007,1007,20,False,N3,p2l,10988,0.05306200773476005,0.014718002458762843,98.59400161368562,161.72253672142497,2.0462451723775965,47.66879505559684
V,1008,1008,20,False,raw,p2p,10783,0.044805768430389664,0.011849234135969645,108.12717464886688,173.7646998827621,3.8484045935451463,54.87613979494806
V,1008,1008,20,False,raw,p2l,10783,0.043158303952786865,0.008540855111608027,100.57299153469677,168.18289157348292,2.1112785177496582,54.87613979494806
V,1008,1008,20,False,N1,p2p,10783,0.06881105670729579,0.023293243718154194,107.31963875183092,152.3769805853466,3.8005010262645524,48.84026732965505
V,1008,1008,20,False,N1,p2l,10783,0.04742055882004299,0.021116573861481986,98.19649005836975,146.35384150047662,2.2437057394964053,48.84026732965505
V,1008,1008,20,False,N2,p2p,10783,0.0735695293354296,0.021047649637556204,114.66476543790553,175.47010565322265,4.974612893940394,53.52265155401135
V,1008,1008,20,False,N2,p2l,10783,0.064391641147167,0.012904871339559329,106.35606362477914,169.04916491244708,2.5749804855882577,53.52265155401135
V,1008,1008,20,False,N3,p2p,10783,0.05890348721636205,0.017851000497920558,113.48515189045342,163.184755974763,3.97112098233183,56.235813377627764
V,1008,1008,20,False,N3,p2l,10783,0.04699682597219894,0.012181800243864796,103.68759328533042,151.99495354891397,1.8744706476259192,56.235813377627764
V,1009,1009,20,False,raw,p2p,11116,0.046294371131184966,0.012112527148520081,106.42466241098037,172.74394906572144,3.496010241918616,59.398075836585
V,1009,1009,20,False,raw,p2l,11116,0.04047187155534336,0.008434471611122188,100.14443571188478,168.02392789100742,1.3901826508819624,59.398075836585
V,1009,1009,20,False,N1,p2p,11116,0.06853659743292073,0.024178605049922926,104.82323015487106,151.76837429598189,3.4810125947873556,57.95077512190995
V,1009,1009,20,False,N1,p2l,11116,0.05358357934800009,0.017185794107708492,96.2859737692661,146.84853419229268,1.4178964022837837,57.95077512190995
V,1009,1009,20,False,N2,p2p,11116,0.07367289919287193,0.02289327992120381,112.58509989584297,174.02499153732504,4.941542437045783,57.09490111946835
V,1009,1009,20,False,N2,p2l,11116,0.055456968915351186,0.023281966036316597,103.68771758173816,167.79703523861824,2.7281436039547122,57.09490111946835
V,1009,1009,20,False,N3,p2p,11116,0.060284834885508065,0.01943122376623322,111.1783565656923,160.5580730531317,3.0729028590423737,64.09502621131274
V,1009,1009,20,False,N3,p2l,11116,0.04689691675314331,0.018715366307620884,102.44461023799695,153.21631338011076,1.5562934684527412,64.09502621131274
V,1010,1010,20,False,raw,p2p,11556,0.04664003169174196,0.010333253796845144,103.37035907454279,175.96586865075182,3.322361370674654,51.80748213841532
V,1010,1010,20,False,raw,p2l,11556,0.03704597664836377,0.006819274217468215,97.46343612196875,175.28500628301992,2.408950520647052,51.80748213841532
V,1010,1010,20,False,N1,p2p,11556,0.07036518577344547,0.022658453474731305,102.54729303517931,155.50340724318286,3.2164014274236776,52.88420009367603
V,1010,1010,20,False,N1,p2l,11556,0.050645950781441344,0.014532486817310905,94.31991902555234,154.91046875374306,2.144845772202622,52.88420009367603
V,1010,1010,20,False,N2,p2p,11556,0.0781468108617462,0.02251697961841041,110.70232753563606,178.3869890630393,4.807002001822847,52.73914793111732
V,1010,1010,20,False,N2,p2l,11556,0.06464817215989076,0.023882822174718706,102.75789358105176,176.60924211584774,3.4715050772304736,52.73914793111732
V,1010,1010,20,False,N3,p2p,11556,0.06391265887730628,0.01915748773108251,108.81243931627448,166.27908001975212,2.9408654068162687,56.70991531125993
V,1010,1010,20,False,N3,p2l,11556,0.052993029102222526,0.014992985218560777,100.5515676061119,164.3773716001428,2.775716387349253,56.70991531125993
V,1011,1011,20,False,raw,p2p,10952,0.04623835834014568,0.012396931812012768,109.12688395722428,175.7641224083512,3.8207503365704683,59.760854395274926
V,1011,1011,20,False,raw,p2l,10952,0.04245891627525693,0.010830860124342095,101.91354722660675,174.80491088172076,2.4612018607542203,59.760854395274926
V,1011,1011,20,False,N1,p2p,10952,0.06860688135056162,0.024741327523359745,107.31312389226812,155.0822648012797,3.8924034345931244,58.60420438571776
V,1011,1011,20,False,N1,p2l,10952,0.048741415970493,0.024187992837088716,98.55646038719344,152.8426028149689,2.390237846993865,58.60420438571776
V,1011,1011,20,False,N2,p2p,10952,0.07432958651040131,0.024020700089576314,115.08987838316207,177.36854271430695,4.9783511759893235,56.940058544419635
V,1011,1011,20,False,N2,p2l,10952,0.06241876819053823,0.02535651378297253,105.54005073164195,174.54480720099565,3.1419497531438356,56.940058544419635
V,1011,1011,20,False,N3,p2p,10952,0.061082319711766045,0.02073154244194755,114.15547051028497,164.5606670163926,3.5953907643987373,64.62065197182089
V,1011,1011,20,False,N3,p2l,10952,0.05000557974016902,0.031215529676736846,104.19023794299257,156.27440531897298,2.2786812957379956,64.62065197182089
V,1012,1012,20,False,raw,p2p,10966,0.05089729442458984,0.014788694600895366,233.05269544551604,175.3577646065685,2.889035860755594,2193.832380967216
V,1012,1012,20,False,raw,p2l,10966,0.04665102918420115,0.015702565267426843,226.1512977049845,128.21743577805063,12.58795559150103,2193.832380967216
V,1012,1012,20,False,N1,p2p,10966,0.07040610757796245,0.027472997675908113,231.05466724956014,151.78595806759654,2.4730567643666026,2182.2837174672586
V,1012,1012,20,False,N1,p2l,10966,0.05379163102261988,0.013996272662365994,223.24889479299793,99.07682083280133,13.002129861328639,2182.2837174672586
V,1012,1012,20,False,N2,p2p,10966,0.07669022616624377,0.02755201646004381,235.33090312795917,174.26892376494197,3.8125537899845052,2187.1958188630833
V,1012,1012,20,False,N2,p2l,10966,0.0697707717915111,0.02559626827738087,226.80461079891398,121.04109862153192,13.608494492847997,2187.1958188630833
V,1012,1012,20,False,N3,p2p,10966,0.06488614018753526,0.024099443899749478,242.2536401692189,162.00564999823007,2.6868403315417937,2277.7952208004544
V,1012,1012,20,False,N3,p2l,10966,0.05954570968953297,0.015300916711911415,233.80281478459924,105.27187452669328,14.48798306578659,2277.7952208004544
V,1013,1013,20,False,raw,p2p,11438,0.04796422840614132,0.013682196168286613,204.07272321075803,176.8084259120338,2.233418670627526,109.22026363662366
V,1013,1013,20,False,raw,p2l,11438,0.042804359812471965,0.011403341647994098,200.17914103998322,130.81880361507987,12.580468499710182,109.22026363662366
V,1013,1013,20,False,N1,p2p,11438,0.06902658324880157,0.026614154064982434,202.204112194129,155.02271408626908,2.25913482247896,132.14205382487296
V,1013,1013,20,False,N1,p2l,11438,0.04862363632914962,0.02009114450771426,197.04664810800662,144.61863619442178,2.6882618847005255,132.14205382487296
V,1013,1013,20,False,N2,p2p,11438,0.07622724296259424,0.027013020431141333,206.8792360787844,176.81846727494784,3.6305991367609534,128.53279608983206
V,1013,1013,20,False,N2,p2l,11438,0.06215443269487256,0.027257784258187843,200.9079534727486,114.51492643355078,13.791479050845588,128.53279608983206
V,1013,1013,20,False,N3,p2p,11438,0.06369777028478184,0.023038005928522374,212.36244447691504,162.6410880392528,2.0709816573794257,110.68605477784003
V,1013,1013,20,False,N3,p2l,11438,0.05493553133211555,0.01595675106639227,206.5075313154463,120.16594316112221,12.920575205862054,110.68605477784003
V,1014,1014,20,False,raw,p2p,11126,0.05604985543601184,0.019778122484557056,352.6845022173161,186.82334171751089,7.9681179855758,2224.8797317141048
V,1014,1014,20,False,raw,p2l,11126,0.1892007302795835,0.3704958512359067,325.173278354055,65.20991306207857,0.0,2224.8797317141048
V,1014,1014,20,False,N1,p2p,11126,0.0704024277439385,0.030830019740204613,350.50382307953225,160.63876613518212,8.128721848413798,2212.1967849402613
V,1014,1014,20,False,N1,p2l,11126,0.19018650990491037,0.36834883851960293,322.34951586188765,74.19424841990211,0.0,2212.1967849402613
V,1014,1014,20,False,N2,p2p,11126,0.07576584815355056,0.03066500762910027,353.7782128427266,182.90365522513812,9.874075151237543,297.2514182880447
V,1014,1014,20,False,N2,p2l,11126,0.19579799356723607,0.6776373227909216,335.75488298599,140.09495294736334,5.3916214481788085,297.2514182880447
V,1014,1014,20,False,N3,p2p,11126,0.06739863118954656,0.027518699976213503,366.1424076890288,171.3983447581894,7.00733182025431,2312.9334929403467
V,1014,1014,20,False,N3,p2l,11126,0.07439428920252458,0.5556236741499525,337.96165963167,75.70963587673882,0.0,2312.9334929403467
V,1015,1015,20,False,raw,p2p,11487,0.05068947618826042,0.016233755272423926,258.7209130868681,187.88963122321576,6.839746600011069,276.49106428813633
V,1015,1015,20,False,raw,p2l,11487,0.15503645702438965,0.2799457350518596,247.14033671355412,94.77846873021934,11.279005489957479,276.49106428813633
V,1015,1015,20,False,N1,p2p,11487,0.0668251983093858,0.026976177218450793,256.5047397016545,165.6796210496934,7.103317346000253,277.23077376446207
V,1015,1015,20,False,N1,p2l,11487,0.09724540375813973,0.2913000689565265,244.11376482792073,76.18492884404803,9.760975898231642,277.23077376446207
V,1015,1015,20,False,N2,p2p,11487,0.07319161529396441,0.027555874939783738,260.231980056143,187.20209301541956,8.519486274088772,184.33566803687526
V,1015,1015,20,False,N2,p2l,11487,0.12715702653304042,1.105541710960475,245.15002920808973,80.30482856856098,9.144939805189125,184.33566803687526
V,1015,1015,20,False,N3,p2p,11487,0.06222115747017183,0.023629180192440633,268.6284465457701,174.03294770676592,6.335081399612257,284.67736782531756
V,1015,1015,20,False,N3,p2l,11487,0.10386730757011589,0.09270527833595406,255.79695960543302,89.81262603968462,3.4222928038846585,284.67736782531756
V,1016,1016,20,False,raw,p2p,11914,0.04817342206729025,0.016208108062903792,231.78060168379176,186.3426282453618,6.707346808235088,175.16691482908246
V,1016,1016,20,False,raw,p2l,11914,0.13598086752201818,0.3205643698423231,224.14176809671048,84.28375568874633,10.664652470206745,175.16691482908246
V,1016,1016,20,False,N1,p2p,11914,0.06896553424059083,0.02817402775724797,230.32090352947708,166.08368008506642,6.613879544624327,205.45692995185215
V,1016,1016,20,False,N1,p2l,11914,0.08436410444641375,0.34000129986980143,223.24315565801115,85.95129716460434,6.796008545980448,205.45692995185215
V,1016,1016,20,False,N2,p2p,11914,0.07743990804356347,0.029864313258543954,234.2627411586606,188.85557788283216,8.075215404374575,213.4815927934847
V,1016,1016,20,False,N2,p2l,11914,0.06509147207667877,0.03898281650343527,227.60198826645586,114.03399990193645,6.474417270723926,213.4815927934847
V,1016,1016,20,False,N3,p2p,11914,0.06341713704145918,0.02532489958226329,241.05096960438223,173.53636136739507,6.177618689638649,193.15543050680685
V,1016,1016,20,False,N3,p2l,11914,0.06734445993520438,0.22989610888248585,229.02291399035204,87.73234850122613,8.70763948953207,193.15543050680685
V,1017,1017,20,False,raw,p2p,11713,0.04609432124962366,0.012131115431426122,104.53924987250944,178.69881534612287,3.6788110743604427,97.69980459207433
V,1017,1017,20,False,raw,p2l,11713,0.03522490953735414,0.011939870699167413,98.23675850404919,183.40573038997476,3.5878911214892195,97.69980459207433
V,1017,1017,20,False,N1,p2p,11713,0.07008997423372458,0.02223207688415271,104.13752812855383,161.6697371683173,3.564454366454806,90.59991421949502
V,1017,1017,20,False,N1,p2l,11713,0.04802297997671084,0.012503235168787222,95.83867945054803,166.65788833515788,3.616328211184637,90.59991421949502
V,1017,1017,20,False,N2,p2p,11713,0.07728387026525367,0.023669896661645706,111.51590546544111,183.1339620840379,5.015274120527909,84.55012008877546
V,1017,1017,20,False,N2,p2l,11713,0.05044633904975337,0.02354594846073067,102.29709585108985,186.19599304088882,4.606372461544804,84.55012008877546
V,1017,1017,20,False,N3,p2p,11713,0.061713032206911426,0.019275231724712866,108.70515271600537,165.80417511960712,3.3085352856278116,104.55199789837641
V,1017,1017,20,False,N3,p2l,11713,0.039040160064592926,0.016425302763077035,99.15487669939205,169.44120323345402,3.6459602052409323,104.55199789837641
V,1018,1018,20,False,raw,p2p,11836,0.04461173874246233,0.012275465612371158,108.18894753284297,178.92951529546815,3.41533700219854,100.83475566147595
V,1018,1018,20,False,raw,p2l,11836,0.030855398349224683,0.014498244504599748,101.44671028993959,176.1940363706621,2.550990656406407,100.83475566147595
V,1018,1018,20,False,N1,p2p,11836,0.06431050212979336,0.02176606154126775,105.89623036311848,158.84157557984443,3.1346738284330136,94.05655371598661
V,1018,1018,20,False,N1,p2l,11836,0.044639317067838614,0.016577882433407014,97.01357288310186,154.02077110744852,2.375833706356667,94.05655371598661
V,1018,1018,20,False,N2,p2p,11836,0.07152447547273863,0.023401872194456774,113.239286183252,182.10400256393584,4.7294857815394,96.72076782746856
V,1018,1018,20,False,N2,p2l,11836,0.06281893898582007,0.010733943894595447,103.25851314289308,177.48374964059474,3.228995477333602,96.72076782746856
V,1018,1018,20,False,N3,p2p,11836,0.057341045991619835,0.01914115810399539,112.32019130724548,167.07037196864587,3.40455239561828,107.8283024754282
V,1018,1018,20,False,N3,p2l,11836,0.0318270931974782,0.014447431794412139,102.81336690609274,160.6490395907345,2.663969170986295,107.8283024754282
V,1019,1019,20,False,raw,p2p,11885,0.044193904033448,0.010273771925149925,104.28220166586479,181.59949131766285,3.3484471938114484,89.74126840757403
V,1019,1019,20,False,raw,p2l,11885,0.035966468305572624,0.004920497268812346,98.03944213440889,184.32816433772604,3.5982840854744813,89.74126840757403
V,1019,1019,20,False,N1,p2p,11885,0.062144328051601624,0.019493948168429986,102.14513607765981,161.70100439549714,3.0054713111987366,81.91075966593787
V,1019,1019,20,False,N1,p2l,11885,0.04761055433451046,0.01194946104085288,94.08163705590593,164.113572645535,3.0940916541686088,81.91075966593787
V,1019,1019,20,False,N2,p2p,11885,0.06925186033406656,0.02123662284995045,109.34907942744478,185.11287314781663,4.5534906151616275,96.3679262323424
V,1019,1019,20,False,N2,p2l,11885,0.05005335509258044,0.015411031624598757,100.49350794401659,186.70713253090585,4.510720522854554,96.3679262323424
V,1019,1019,20,False,N3,p2p,11885,0.05621749232781632,0.017435769465504854,108.22066370747324,168.86707555899517,3.316789719108038,94.66286984450656
V,1019,1019,20,False,N3,p2l,11885,0.0433616193983027,0.01184979334800442,99.48361685851067,169.52214321241829,3.7349776257073573,94.66286984450656
V,1020,1020,20,False,raw,p2p,11407,0.04580586891683084,0.010675039997388416,105.17255727209141,175.96198376071246,2.6897817381367077,88.42290651022944
V,1020,1020,20,False,raw,p2l,11407,0.04662765293240536,0.0038895248666394465,98.4736217409172,178.4375533759081,3.036743155692215,88.42290651022944
V,1020,1020,20,False,N1,p2p,11407,0.06270086733279977,0.02004577121253574,102.15286929117185,153.76255958417093,2.467004758845965,80.10847374215909
V,1020,1020,20,False,N1,p2l,11407,0.046696428921126666,0.00929206748309783,94.5834455915587,156.9332046217161,2.7799322006261358,80.10847374215909
V,1020,1020,20,False,N2,p2p,11407,0.06667786720454254,0.019858606808229068,109.19484070038246,178.1986572776623,4.002167332633412,80.34796775083588
V,1020,1020,20,False,N2,p2l,11407,0.0541985072428098,0.015272202304346285,100.69668490569954,179.33600428740615,3.6672589616765583,80.34796775083588
V,1020,1020,20,False,N3,p2p,11407,0.054634716668269,0.01663096525427804,108.39517469037408,162.19761258377247,2.506117352712784,91.5177643631958
V,1020,1020,20,False,N3,p2l,11407,0.05667848071835664,0.006848986240571154,99.85951607444476,162.85735954596814,3.242005950459779,91.5177643631958
V,1021,1021,20,False,raw,p2p,11568,0.046901784711933556,0.011227117535845106,106.23782352124232,174.51055249257595,2.872705573844586,92.05161201832657
V,1021,1021,20,False,raw,p2l,11568,0.057923526948655095,0.024014736174999964,99.09775868894879,172.8523747000641,3.8144779791724224,92.05161201832657
V,1021,1021,20,False,N1,p2p,11568,0.06042654427983325,0.017863668896041317,102.87246834459526,152.45613480145937,2.5629989165761664,82.09715527792383
V,1021,1021,20,False,N1,p2l,11568,0.04389829726832765,0.012517988708502148,94.40797413076707,149.2264927603137,3.1164975904279095,82.09715527792383
V,1021,1021,20,False,N2,p2p,11568,0.06609495493542694,0.02022102015656539,110.0296911621248,176.3956632185525,4.238952736080616,82.51805574398179
V,1021,1021,20,False,N2,p2l,11568,0.0576892869011878,0.01650797454926869,101.30479859888382,174.0703513924308,4.35178045320599,82.51805574398179
V,1021,1021,20,False,N3,p2p,11568,0.05498635409086988,0.017353773540892018,110.0711248905454,162.77656633810886,3.141935746561994,93.89441940622241
V,1021,1021,20,False,N3,p2l,11568,0.053721475525673634,0.01974290434183002,101.42846973853324,155.82001718779765,3.5744750795391624,93.89441940622241
V,1022,1022,20,False,raw,p2p,11464,0.044749097228586894,0.008780158366089847,104.28231339989206,175.0950476641595,2.955827206537164,91.2411338811943
V,1022,1022,20,False,raw,p2l,11464,0.03581347027021105,0.005238545760074105,97.84810815841553,175.82083106795446,3.5715328191366735,91.2411338811943
V,1022,1022,20,False,N1,p2p,11464,0.06046298658991729,0.01786487806407182,101.39151232116812,153.10125400130832,2.5986288491009173,84.34035899749695
V,1022,1022,20,False,N1,p2l,11464,0.05261562418511852,0.008666479130480954,92.8817801595528,153.69653948186965,3.2412948725097963,84.34035899749695
V,1022,1022,20,False,N2,p2p,11464,0.06591560756913373,0.02002377785288571,108.46485925637091,177.56290178006157,4.0964223743632076,81.12505167255695
V,1022,1022,20,False,N2,p2l,11464,0.05320094812395702,0.018715926182389007,100.2679060146077,177.49200309321756,4.268067617772085,81.12505167255695
V,1022,1022,20,False,N3,p2p,11464,0.05345638471194039,0.016813085215389267,107.86626422617131,161.97847012315898,3.0010883876147583,91.81268502624583
V,1022,1022,20,False,N3,p2l,11464,0.05109261952181824,0.011349395573461865,99.91007840121293,156.0008029048248,3.4237671850484785,91.81268502624583
V,1023,1023,20,False,raw,p2p,11388,0.04653555546149744,0.008841121761338742,101.67585766146266,170.24960377171215,2.2760280861610487,78.35078839200223
V,1023,1023,20,False,raw,p2l,11388,0.03449496607494983,0.0016236992995161228,95.280455225507,170.48665044294012,3.1348185536987265,78.35078839200223
V,1023,1023,20,False,N1,p2p,11388,0.06502776901952291,0.020197829812446094,99.59861008298643,149.378169644903,2.0397237280497746,73.3234375247073
V,1023,1023,20,False,N1,p2l,11388,0.05027668827783359,0.019385092545702896,91.45170424705697,149.18271270210352,3.0428762759676418,73.3234375247073
V,1023,1023,20,False,N2,p2p,11388,0.06967177214991079,0.0186302268734728,106.74939182816642,173.78885224801192,3.4455193125648726,73.33698874167322
V,1023,1023,20,False,N2,p2l,11388,0.06030253022167053,0.017627718744587365,99.19048494350658,172.58071851045065,3.5751943381177385,73.33698874167322
V,1023,1023,20,False,N3,p2p,11388,0.05556603099357471,0.01559157933608524,105.21483663889731,155.77028539549627,2.1500023425375607,80.59821090340779
V,1023,1023,20,False,N3,p2l,11388,0.04202965396295177,0.014762337392338051,97.31657888125207,152.87664164994382,3.1389847846147036,80.59821090340779
V,1024,1024,20,False,raw,p2p,11442,0.04583973535661383,0.00872567664753982,103.9017729254028,167.09395091160576,2.2091529355137705,96.04921978835546
V,1024,1024,20,False,raw,p2l,11442,0.03195484350118836,0.016618294700753083,97.08991255230625,163.32044835291418,3.6495988999282565,96.04921978835546
V,1024,1024,20,False,N1,p2p,11442,0.06492591243769955,0.020028931600821788,101.91162379879695,146.01760740825225,2.195577602510909,90.73873466167396
V,1024,1024,20,False,N1,p2l,11442,0.048048513269793,0.0127593057660371,93.77857334518511,139.87172146583515,3.442253289048531,90.73873466167396
V,1024,1024,20,False,N2,p2p,11442,0.06952321177294088,0.017822491612258972,108.83095069683978,170.36115360291896,3.4897493661672927,88.96234897839426
V,1024,1024,20,False,N2,p2l,11442,0.06223916754478211,0.016845064806666237,101.01951961641545,164.94892629899783,3.543078123468179,88.96234897839426
V,1024,1024,20,False,N3,p2p,11442,0.05527298828486979,0.014813326298371477,108.37886099359393,152.65383682068855,1.9972640390408305,99.38460370099769
V,1024,1024,20,False,N3,p2l,11442,0.04685021201369321,0.011966486817968084,99.63951770539187,145.92502996060867,3.4122287231818,99.38460370099769
V,1025,1025,20,False,raw,p2p,11599,0.046799977845193595,0.009359007638551815,105.87621395476909,171.15476561666063,2.260453241486268,256.55043031104367
V,1025,1025,20,False,raw,p2l,11599,0.038602253325825814,0.00726958674624913,99.39055495166333,166.36118983339398,2.731562209326522,256.55043031104367
V,1025,1025,20,False,N1,p2p,11599,0.06762419226816446,0.021572111763762346,104.37846768886686,150.2497746055868,2.1771384795069912,251.66232936552996
V,1025,1025,20,False,N1,p2l,11599,0.051917498832806115,0.02616810203479614,96.38525414232573,145.35660304347945,2.715797191724233,251.66232936552996
V,1025,1025,20,False,N2,p2p,11599,0.07250109544228536,0.02147783374630297,111.54879403093261,175.35993298339577,3.6959844282124936,256.9191128839889
V,1025,1025,20,False,N2,p2l,11599,0.06404436974152478,0.01945113025550635,103.52844360835532,168.59643951531754,3.0917622152807076,256.9191128839889
V,1025,1025,20,False,N3,p2p,11599,0.05848322503956341,0.01777551639344675,110.74227023644495,157.66321398448915,2.247894785341831,274.42822449570167
V,1025,1025,20,False,N3,p2l,11599,0.04599167356136585,0.012579230204918019,102.86272573270624,149.431944793115,2.566230373799165,274.42822449570167
V,1026,1026,20,False,raw,p2p,11104,0.04662898887830781,0.009847811187457164,104.17918860537928,169.80684841432685,1.932193618617367,75.09903505273077
V,1026,1026,20,False,raw,p2l,11104,0.03793683607832543,0.004708456149152108,97.45408984808705,164.6509640725373,2.1129979449213723,75.09903505273077
V,1026,1026,20,False,N1,p2p,11104,0.06879742742561591,0.02305212071539081,103.02609639970524,148.6114095712559,1.9396862994946709,78.99289104819299
V,1026,1026,20,False,N1,p2l,11104,0.05381744749251308,0.02379478021634864,94.79537549097682,142.0781973091496,2.0768619593668856,78.99289104819299
V,1026,1026,20,False,N2,p2p,11104,0.07383303518713392,0.021677012477324835,110.12921240166719,173.94193106460335,3.5116676717567126,76.54504333311834
V,1026,1026,20,False,N2,p2l,11104,0.058786019116927005,0.025929627919412133,102.40830879742968,166.86934417908472,2.7955091002772607,76.54504333311834
V,1026,1026,20,False,N3,p2p,11104,0.05780328201799599,0.017033820453567217,108.82638794493147,155.47072106791595,1.7865751009947863,81.0852173080724
V,1026,1026,20,False,N3,p2l,11104,0.05213808341888903,0.009133975210753204,101.08505950900903,148.63573664452665,1.9803811087358527,81.0852173080724
V,1027,1027,20,False,raw,p2p,10895,0.04653273226031958,0.010404068425932217,106.30532400930129,167.75387281990024,1.1010254790673477,66.65345575973805
V,1027,1027,20,False,raw,p2l,10895,0.04235713890968795,0.01063274029118882,97.76404815124704,160.1166437482713,2.5919972863865812,66.65345575973805
V,1027,1027,20,False,N1,p2p,10895,0.06547614643320307,0.022381502908326353,103.81504611928729,145.19979335388484,1.2217032073691583,66.0053838699214
V,1027,1027,20,False,N1,p2l,10895,0.04992703967173558,0.021043823720496693,94.24705746634325,132.94810068172742,2.936500136167868,66.0053838699214
