order,scan,range_m,nearest_d,pred_et_mm_p2p,pred_eR_deg_p2p,pred_et_mm_p2l,pred_eR_deg_p2l,real_et_mm_p2p,real_eR_deg_p2p,real_et_mm_p2l,real_eR_deg_p2l,iters_p2p,iters_p2l,onbound_p2p,pred_dxi0_p2p,pred_dxi0_p2l,real_xi0_p2p,real_xi0_p2l,pred_dxi1_p2p,pred_dxi1_p2l,real_xi1_p2p,real_xi1_p2l,pred_dxi2_p2p,pred_dxi2_p2l,real_xi2_p2p,real_xi2_p2l,pred_dxi3_p2p,pred_dxi3_p2l,real_xi3_p2p,real_xi3_p2l,pred_dxi4_p2p,pred_dxi4_p2l,real_xi4_p2p,real_xi4_p2l,pred_dxi5_p2p,pred_dxi5_p2l,real_xi5_p2p,real_xi5_p2l,in_support,block_full,block_primary
785,785,5.29796154359146,1.8737275004731346,24.732229376865583,0.5979217445320382,57.19728974114881,4.023356434552704,38.89786336860475,1.5945583404708548,41.19885816284168,0.7177276378040073,40,40,0,-0.0030242779891299478,-0.004238998157847029,0.03533491900414146,0.03346517822057651,-0.0013976817306143533,-0.02282748936169437,0.007837860455268337,0.020255226231317446,-0.024506803103919204,-0.05227300046670773,-0.014249744457257726,-0.012928788454652207,0.004867004329600542,0.06544129685931259,0.010573365086023807,0.008853149996556824,-0.009222635642846064,-0.024137926075592217,0.00483688590911904,0.008862283821757968,0.00039894872257790814,0.00810927229646174,0.025285048993988053,1.1591083911331408e-05,False,15,-1
786,786,5.289272481084712,1.8777037335779216,24.599197945654254,0.6101925321969535,64.3718535257126,4.631695058220247,37.77428728299428,1.6331866211125003,39.3357453295489,0.7937982417323056,40,40,0,-0.002746013870280743,-0.005381465755447809,0.0342759849014599,0.032317431044813015,-0.0019254581882196312,-0.03045666555542335,0.006589365579196059,0.017858151334565857,-0.024369500572624055,-0.05645499867951311,-0.014444164913098368,-0.01356358883948596,0.005193117223484053,0.07308112731330489,0.010815091234745163,0.011018469435304878,-0.00926980901402635,-0.029992162394334484,0.004436458594285809,0.008390332620585089,0.0007224118683371572,0.017159674089230335,0.02599725438565353,0.00037396905760165086,False,15,-1
787,787,5.281390344410647,1.881312341477094,26.017759346527715,0.6889840745049454,55.313432390634865,3.186007877493514,35.86692666267862,1.5775712586462287,35.602231314271776,1.0277930060412335,40,40,0,-0.003996354640735071,-0.0066346656882090346,0.03156376064923572,0.02838311349549397,-0.0017567398921909138,-0.019432186106192684,0.007701460532089999,0.015985914746880145,-0.025648914517976986,-0.051360949730055894,-0.015193845713853533,-0.014365523748276694,0.0054221143513551225,0.04905002994761758,0.009672450387861655,0.011418060154895864,-0.010732717616881122,-0.026081341663766383,0.0017647128618790088,0.007088814538864807,0.00010511804067503232,0.0024334815350998146,0.02571848228329345,-0.011881153150392778,False,15,-1
788,788,5.273498054891646,1.88492714008331,25.913111527300515,0.6704251873700321,60.011934967933215,3.8046699347016033,39.185876427098925,1.7285951164024238,37.396494669547145,0.9522127146682072,39,40,0,-0.003348736976124757,-0.005970906914433182,0.036060479096901084,0.03091565449641345,-0.0020004700564401796,-0.024839321077475815,0.007423056518862179,0.0163403781229939,-0.025617834202842672,-0.05430275073718352,-0.013419127787587587,-0.01325564647331245,0.005286368133341584,0.058468469727205125,0.007812808885619279,0.010213831344129395,-0.010411719609814619,-0.029411119484108378,0.005220769713289475,0.006366540170535088,0.0007528463590512223,0.011221301780398917,0.028669024117374143,-0.011460549203681196,False,15,-1
789,789,5.265609967215003,1.8885414992736196,25.546198804223803,0.6429075778970755,57.96687586518909,4.012039928197738,36.88306673246409,1.5308545784364338,37.53038196743554,0.8240827311087477,40,40,0,-0.0032418101473447973,-0.006292023649731042,0.03313275093452084,0.030909384126796682,-0.0020647467771262155,-0.01983644179561078,0.0065194476106161395,0.015806656348836073,-0.025255410530415946,-0.05410253887620074,-0.014835033871037817,-0.014257950715076143,0.005276633025784528,0.06468312639675457,0.01042721072051001,0.012766356029064127,-0.009894572916350226,-0.026776215819754826,0.0014876408140259304,0.0053608228759640915,0.000402660725291501,0.0015462453559177605,0.024554753499969786,-0.0038924520468383195,False,15,-1
790,790,5.257722814764774,1.892156912641464,25.76287326898918,0.6446187794613208,54.80864742444143,3.3985182903552706,36.94750470528147,1.418333819073298,38.176281988086274,0.9499352723070291,40,15,0,-0.0032750705908709873,-0.004904776285719144,0.0331975157864111,0.03272543710444527,-0.00201022593897799,-0.01964390439536028,0.005553424764835772,0.013418214170149614,-0.025474664735243704,-0.050931797751402046,-0.015238192902673552,-0.01436752592622937,0.005365823798016626,0.05460017082710032,0.013967655769502391,0.015187473191616025,-0.009875529968659731,-0.02276423590165907,0.0023430988006114466,0.00616070117640043,0.0005104371318099881,0.004349682736437701,0.02030281890951921,-0.00250323371969824,False,15,-1
791,791,5.249972550050618,1.8957109423989855,25.926770837384556,0.6433171006999473,52.228468292403925,2.6246286703235313,35.112800863259416,1.3882229924013607,36.1847678822733,0.8059845176835213,40,15,0,-0.0034629855508682182,-0.005963859320351848,0.031083046005710806,0.029955714282374434,-0.0018707077080947834,-0.015661274630880843,0.005523917659388337,0.013748824552847679,-0.025626268354944054,-0.049466855156901,-0.015370080323865401,-0.014931926598458697,0.005009807942822008,0.038437969566032563,0.014353119501367946,0.013338459871161633,-0.010046336726930182,-0.024652230166266494,0.003348207951766983,0.00441573728245783,0.00020238913829138537,0.0036332695851938194,0.019230832223358557,0.0006852679941613196,False,15,-1
792,792,5.242103065056331,1.8993210999941552,25.919137922977594,0.6565936256293465,50.295043668261194,2.612292208566636,32.672476523287386,0.8685249231029164,35.82575300137473,0.938717165344983,40,40,0,-0.0038927747754456178,-0.0067403640553071326,0.028388173166163138,0.030294609810616897,-0.0018302732542223666,-0.012351340838761412,0.006846746945012294,0.012773683983443689,-0.025559697084137516,-0.04828667817813696,-0.01465347749592789,-0.014232153457193291,0.005252182929124056,0.0387756062012066,0.013891352428274493,0.013835532249370916,-0.010181715041937352,-0.023621187045916165,0.003943099894349529,0.007940643432395174,-0.00026916510541531995,-0.004150019239440969,0.004611511401874073,-0.0037349736232709105,False,15,-1
793,793,5.23422890751847,1.9029348906457808,26.534872651311748,0.6637206991379279,58.56333814079558,3.0219810993126237,37.98273626943467,1.8725636439678996,37.3937934750002,1.0946977540869496,40,40,0,-0.002939042809124549,-0.005399205150407376,0.03424552871236855,0.031034313709800372,-0.002783864613504049,-0.021737295227553445,0.004548309684821475,0.013571518587137144,-0.02622425579117824,-0.05411102617884047,-0.015787491780986877,-0.01584238133146829,0.005400559462372706,0.04218928115394482,0.013857394410062989,0.018065292474023924,-0.010144126772398152,-0.030805504756298625,0.0034766196424038513,0.005750460988683938,0.00145680783849765,0.007277660795509435,0.029394303424140115,-0.0023705914688671448,False,15,-1
794,794,5.226373524326787,1.906541631395042,26.545728728847994,0.6970268217682754,52.60379469618747,2.7097505049233215,30.401870718546142,0.8030702521127627,32.98489705916754,0.7790818040478041,40,13,0,-0.0039819584594716455,-0.00646007514893341,0.024727927193052893,0.025987862557151527,-0.0023335053315611046,-0.01710095419917538,0.008376845905518286,0.013024367108851199,-0.02614143212297681,-0.0493252877435751,-0.0155766431748779,-0.015588466734363454,0.005598920191147234,0.038786427265354716,0.011308480450085028,0.013503459294921154,-0.010800353094205446,-0.027005067893766083,-0.00323534158350524,-7.1099845253727565e-06,-4.1707897013641086e-05,0.0017516439985602247,0.0076226805334182555,-0.001596778601792092,False,15,-1
795,795,5.21852600080013,1.910146475619337,26.0792616900046,0.6395164396332944,52.01506080450214,2.4279002758615658,35.08566845958858,1.345645609910971,36.17362982409553,0.8044349994928364,40,40,0,-0.003285013825179971,-0.005921745359541503,0.031495770669342366,0.029589627434181875,-0.0024445406835638347,-0.017323210204737934,0.0063571412074932415,0.015592019060400983,-0.025755791490663208,-0.04868681413478671,-0.01409281082213032,-0.013779491448420627,0.004879955274358653,0.03361134187971899,0.012808696725431569,0.012322706309511763,-0.010007271077605852,-0.025480494663455065,0.0026966726464487797,0.00522385259915941,0.0007895462663665164,0.004080479980231041,0.019500126303685337,-0.004240870010515227,False,15,-1
796,796,5.210674350832821,1.9137548347494802,26.702413684116777,0.7005877616121244,51.01342037602294,2.297104326681073,33.00822957230328,1.0592687549403512,33.162016716201634,1.1627388975005544,40,28,0,-0.0036929751161526216,-0.006177244039714657,0.028420747534219984,0.026573894917769434,-0.0025845237204991417,-0.015375809633267814,0.004560555156390346,0.011073022479447744,-0.026319214815175657,-0.04824722989619354,-0.01615566977130713,-0.0164601225619565,0.005169119074028113,0.031068433575856626,0.014115001068535193,0.016819004817116325,-0.011047723405573258,-0.025218532564313886,-0.0006140413168207287,0.002803979748868363,0.0008609970256909101,0.0024797624180587846,0.011924167219938582,-0.011004084358296674,False,15,-1
797,797,5.2028379683156585,1.9173576032203365,27.313843348078688,0.6860036005551601,55.18995272205807,2.647376467657644,34.75453415353809,1.3304117766614167,35.4547924599332,1.0764560339863227,40,18,0,-0.0035308602344822195,-0.0069673338934872365,0.030705895603723034,0.02899907830056214,-0.002579972817348657,-0.0194009933871103,0.006688743563986722,0.013888823045024772,-0.02696150598000187,-0.05119559156287747,-0.014842045982206571,-0.014939757712854346,0.0052779320750658,0.03521197903981503,0.014534588452798983,0.015696410691030123,-0.010707665240672778,-0.029519280038940308,0.0034408756555075713,0.0060545874180377235,0.0009179227576192067,0.004865279522514614,0.01777857064271832,-0.00836315794338048,False,15,-1
798,798,5.194999758591332,1.9209627544932213,26.31381361434226,0.6704830627841144,53.6690747685412,2.5180668041680616,36.2425368389961,1.7048010459471798,36.64209542027606,1.3497880597425438,40,40,0,-0.0031772662481561707,-0.005681892808819409,0.032481668575394994,0.029348192285867818,-0.002695931940719913,-0.015893173136511677,0.0047961460507513634,0.0155239274296195,-0.025981795878839434,-0.050945978528959636,-0.015344695048910194,-0.015502723744563452,0.004745317177138296,0.03319046727374499,0.014134226512797138,0.02027354688223501,-0.01058876772171092,-0.028648337759540277,-0.0007938310884733884,0.0017288222667591556,0.0015165665045579545,0.00302344931711427,0.026170924272816302,-0.011873728047805801,False,15,-1
799,799,5.1871550408448375,1.9245723880683825,27.329045583497265,0.6791520656700971,53.75547162817203,2.6718745626189615,34.64294059098065,1.4555462774380852,34.89017028315913,1.010645191923948,40,40,0,-0.0036129677377225436,-0.0058537929756484215,0.030431420230707273,0.028999197760615734,-0.0025042128137950986,-0.016313375933387962,0.006203012035446108,0.010823879994091732,-0.026973173984799634,-0.05088474823973698,-0.01534876663515429,-0.01610012836911682,0.005137164832627715,0.0367722435985192,0.01241765505528542,0.017484961468607715,-0.010639381203931587,-0.028482318079242994,0.0010701302241369224,0.0012571830985043525,0.0009576727179937017,0.003346210147193796,0.022136478686182865,0.0019577982425966075,False,15,-1
800,800,5.17930840008432,1.9281842985947235,27.060281592919843,0.6895415835628131,56.976730700718306,2.770024806031888,32.04732073543008,1.187310970769605,34.170913554650944,1.1458328097827266,40,40,0,-0.0034541558275581986,-0.006804908550742802,0.027017026900232655,0.027396146326214434,-0.0030611540408284022,-0.020364944933680844,0.005011177826608071,0.011805281362401996,-0.026663776614451715,-0.05277603697518742,-0.016492395841167014,-0.016665468237844372,0.005420979211317233,0.03554259032787284,0.015099868875573083,0.019630581367682722,-0.010662319178084237,-0.03227966567858202,-0.004758458532678083,-0.0010169526270166819,0.0013280234399450734,0.005664655250647625,0.013370581337304423,-0.0036808005830354846,False,16,-1
