order,scan,dbs_mhat_m,raw_ete_mm,dbs_ete_mm,dbs_ete_sens_globalmed_mm,raw_eR_deg,dbs_eR_deg,dir_cos_vhat_realized,improved_primary,in_support,block_full,block_primary
308,308,0.16871175245354558,77.11576326214805,106.32420147372086,99.46847236837844,2.7579658266746088,2.7579658266746088,0.8879732744309886,False,True,6,3
309,309,0.1687367203671628,76.16658570175419,105.810100936037,98.88653938689828,2.545383413602582,2.545383413602582,0.8978164014401565,False,True,6,3
310,310,0.1687387164788358,77.15760857516568,105.37549565656654,98.47319879815063,2.6810010053928,2.6810010053928,0.8956603248124811,False,True,6,3
311,311,0.16873949514030853,72.9776821654101,106.46488175829349,99.45001065044086,2.4277784146996715,2.4277784146996715,0.9121159639915788,False,True,6,3
312,312,0.16873933123067733,69.37655652816669,106.44429484943878,99.31702174280203,2.386898316579712,2.386898316579712,0.9377516671288962,False,True,6,3
313,313,0.16859486556880127,67.19002130355666,107.70721192373138,100.69124980840125,2.41735867401659,2.41735867401659,0.9418293805658825,False,True,6,3
314,314,0.16859877711494944,65.73596871468848,109.5279252219509,102.51023812890196,1.79035792334472,1.79035792334472,0.9361360394985931,False,True,6,3
315,315,0.16858343648048824,64.68754547503244,111.06534430611559,104.06912399170935,1.924828175795114,1.924828175795114,0.9293388634003943,False,True,6,3
316,316,0.168560416492693,66.28862523724236,108.21939820220669,101.22485377923658,2.2638154944833433,2.2638154944833433,0.9439789068958034,False,True,6,3
317,317,0.16854083331860187,67.09187871846083,107.03207715090755,100.05110687197943,1.9657687495860834,1.9657687495860834,0.9485318423345682,False,True,6,3
318,318,0.16882706730458036,68.90543700042461,106.56142592178891,99.33508950938702,2.5461819688983094,2.5461819688983094,0.9410731036461982,False,True,6,3
319,319,0.1688128884336478,68.107899057656,106.2197657341371,98.97462281091192,2.3226249806209234,2.3226249806209234,0.9503742281245154,False,True,6,3
320,320,0.1681167302513723,68.8191277022783,105.79609713351705,99.25871746998125,2.1166744631351166,2.1166744631351166,0.9424009942561843,False,True,6,3
321,321,0.16810269670812483,68.79644394474684,105.99059901594718,99.47111984683653,2.227814444629716,2.227814444629716,0.9406705173203634,False,True,6,3
322,322,0.16807695400355435,69.00261284742473,105.48640314603279,98.9866001446544,2.375696857238145,2.375696857238145,0.94345212270133,False,True,6,3
323,323,0.1680438123225189,68.04593163408032,105.07352816350482,98.5709013475659,2.4841001036392254,2.4841001036392254,0.9544863274939704,False,True,6,3
324,324,0.16801270913199187,69.50764698742022,104.13584166191109,97.68226993379177,2.586941964755774,2.586941964755774,0.9511470359422898,False,True,6,3
325,325,0.16851941050168265,68.0793804428143,105.6681861025378,98.70310855025973,2.3546770198033364,2.3546770198033364,0.9530378118422521,False,True,6,3
326,326,0.16892485215748673,68.56425903756204,107.47262630405818,100.16128184890192,2.3330118768158243,2.3330118768158243,0.9361901962071543,False,True,6,3
327,327,0.1690655378478118,67.8526874242298,108.79366382025381,101.35328088743633,2.3474317047805364,2.3474317047805364,0.9306100725372318,False,True,6,3
328,328,0.16840716216370422,66.04906507492728,108.97923562840408,102.14911981497276,2.1351358794434447,2.1351358794434447,0.9370998517315041,False,True,6,3
