geometry,dtype,family,mag,res_RMS_mm,rms_q25,rms_q75,translation_bias_mm,tb_q25,tb_q75,rotation_bias_deg,grad_total,n_rep,alpha,eta_t,eta_R,gt_norm,gr_norm,pjw_mm,pjw_t_mm,pjw_r_mm,re_rms_mm,re_et_mm,re_eR_deg,organization
GB,D3_local_surface_off,D3,2.0,3.4793571602477416,3.4735759215158004,3.4853105845657453,0.13162325559037916,0.11501080048006143,0.19403463629823337,0.00425333916463325,0.0001670389912987,20,0.04442565620076092,0.026295882895784165,0.007357714153132869,0.00016905915989502658,4.478755948444505e-05,0.1405771508164218,0.19018661817312382,0.15545007099387886,3.4818127738509843,0.13774785348498572,0.004664498665468161,localized_gross_small
GB,D3_local_surface_off,D3,5.0,3.5987405981932046,3.59051419364217,3.6182831813065004,0.317004148990387,0.3093638963507457,0.5057396684593852,0.009589844195738901,0.00040171981045205,20,0.04442565620076092,0.05980507963207862,0.015485717375991769,0.0003935598945523054,9.282936838650441e-05,0.32304788423976594,0.44074029973816525,0.36061348068273774,3.5943517520035977,0.3238886852149278,0.010239723440136999,localized_gross_small
GB,D3_local_surface_off,D3,10.0,3.9688302859610363,3.9603500781651264,4.076792946720615,0.620566039533851,0.6100627390222325,1.0554419245563391,0.018828803775533053,0.0007763646547663001,20,0.04442565620076092,0.11062538024193877,0.03152042205425312,0.0007660857363124376,0.00018429652490201104,0.6238409948261032,0.8535211991013681,0.6967822676505562,3.966856533357512,0.6317195045873738,0.01941841344283015,localized_gross_small
GB,D3_local_surface_off,D3,25.0,5.947826626366534,5.936990587242322,6.459051797557179,1.58016359530089,1.5623206538797394,2.706298587514517,0.0475898720443197,0.00192474536417655,20,0.04442565620076092,0.23488023089878546,0.07497391260432523,0.0018856184034540375,0.00043539449565978305,1.5273793725881966,2.092844760719133,1.7054183452621858,5.951224798542767,1.5847309486700047,0.04781618259992691,localized_gross_small
GB,D3_local_surface_off,D3,50.0,10.274301948348832,10.262953686021902,11.470924852201446,3.5836471943425097,3.543605462053141,5.747072547203934,0.11032791332157746,0.0038482454366603504,20,0.04442565620076092,0.37958067542405305,0.13531801451223274,0.003752242366523014,0.000851509021963265,3.032825625263727,4.1569003410214,3.38295483960263,10.273957945560696,3.5388224858999457,0.10902274094752361,localized_gross_small
GB,D3_local_surface_off,D3,100.0,19.643159402240343,19.633335574883606,22.1665302745738,13.845619655957329,13.824988814726298,14.949819964145858,0.05370083006662795,0.0076681940538865,20,0.04442565620076092,0.5498616718078784,0.23168084238481274,0.007485700003826057,0.0016840766294598645,6.039889291110828,8.276598769395285,6.721510524328923,19.641665838628015,13.850764123556594,0.052588206513396685,localized_gross_small
GB,D4_appendage_scale,D4,0.0,3.4618646567399844,3.456539221087203,3.4669484876185805,0.023415733117262298,0.0154783565893723,0.028265932020106525,0.0019347232692149001,3.8982852198956355e-05,20,0.0,0.005582073541970457,0.007026566347017205,3.5605747960973284e-05,4.024849281520494e-05,0.03896457665043719,0.04508659937223594,0.04344016013939954,3.456129348093884,0.019223965648497043,0.0014120378647799483,low_projection_nuisance
GB,D4_appendage_scale,D4,0.005,3.707828252035246,3.703719786288315,3.7692757185945536,0.16948227575330005,0.15610419778532209,0.18013045437060998,0.0286936305221722,0.0002644839714718,20,0.15593174743476423,0.11987151678107141,0.20165689860354152,0.0008158351586414518,0.0012198687103829806,1.1193404649561338,1.311629252517834,1.2415929493439966,3.7132131513248736,0.1742781876666276,0.028482298365432,low_projection_nuisance
GB,D4_appendage_scale,D4,0.01,3.8517744176280386,3.8400073919195257,3.942246657774078,0.0411646026577121,0.02983527089949265,0.05436799155416563,0.0056903351762195,0.00013646539308835,20,0.15593174743476423,0.02048525049440688,0.031747848802119005,0.0001436254454354358,0.00020942623552584603,0.19361165775463393,0.2269937464195147,0.21566733264637608,3.8459429597309107,0.039838497664955126,0.005370551688374718,low_projection_nuisance
GB,D4_appendage_scale,D4,0.025,4.059726655833918,4.051539508236926,4.190699913717742,0.05835866326949135,0.0420030810974312,0.06500724758566195,0.0093718478862364,0.00039734132823274996,20,0.15593174743476423,0.03407161485980106,0.05427838084093018,0.00024029813352524916,0.0003636774937749409,0.3273081058320457,0.38330850287127183,0.3619997893089139,4.056004777637698,0.06172756259097538,0.009336773523288622,low_projection_nuisance
GB,D4_appendage_scale,D4,0.05,5.33078786930758,5.318877753669028,5.736482453822416,0.18394905310935966,0.17544644063077233,0.19671440938387635,0.029915724775929853,0.0012609775393094,20,0.15593174743476423,0.0944728117091338,0.14861223603378948,0.0007107494747071407,0.0010687713678937914,0.978972030494626,1.1443025832802494,1.0763038642650755,5.331341212691635,0.18073290177409118,0.030181188964959183,low_projection_nuisance
GB,D4_appendage_scale,D4,0.1,10.392611908299175,10.382852890432174,11.613091720223409,0.7732868653090856,0.7294837277175087,13.412181588012462,0.11624735818383819,0.00436552284486525,20,0.15593174743476423,0.2685832623160298,0.37997962565075105,0.0024553371860991267,0.003685448800157444,3.353304888988389,3.907456094966158,3.6626146517485325,10.392010831040034,0.7462433536416155,0.11614269802828867,low_projection_nuisance
GB,D5_appendage_tilt,D5,0.0,3.4576645784281137,3.4506978835390103,3.460955581952648,0.024432070636815753,0.019960512613532374,0.029133401407082052,0.00137966040530225,3.4522518921150264e-05,20,0.0,0.005462343585667924,0.006628073581409417,3.4815713613737964e-05,3.646291133128455e-05,0.03655236285732388,0.04406275583308367,0.04268931890934216,3.456110878312777,0.021911021171093184,0.0017584954675151773,coherent_extensive_rot
GB,D5_appendage_tilt,D5,0.1,3.9089645010305487,3.9001371653116435,4.010969454075809,0.13376831502726,0.1276725606728163,0.14264024510023654,0.0858277109064742,0.0008884340918781501,20,0.3194919488105761,0.2736153075093227,0.5147167151335144,0.001965330366048637,0.0035585463473037245,3.0338445261133318,3.472291760768365,3.403303341408339,3.9031615723278774,0.13550964105322696,0.08492249204507817,coherent_extensive_rot
GB,D5_appendage_tilt,D5,0.25,4.970698971168842,4.966490215627195,5.29548923024982,0.3476693475569732,0.2604670602280592,0.35355353369504045,0.2133811070932154,0.00158805152808335,20,0.3194919488105761,0.005058422388146086,0.17219783581757467,4.687240885942669e-05,0.0015554269741972341,0.9002563923865208,0.7926120081721719,1.0557115874277492,4.965050938688435,0.34422337970077915,0.21278110137054157,coherent_extensive_rot
GB,D5_appendage_tilt,D5,0.5,5.07812839530378,5.067287186871555,5.431137312231034,1.528214095852749,1.5063866918765005,3.5054843289286715,0.12352266417759035,0.00316006596975595,20,0.3194919488105761,0.016045364028057785,0.4613936797609004,0.00014147275540958907,0.0032426474248918023,1.9079654706022584,1.7148975252255185,2.2249685058042257,5.073911552206822,1.5282661000566669,0.12350651459803733,coherent_extensive_rot
GB,D5_appendage_tilt,D5,1.0,8.213616011304882,8.206613386661639,9.097879170717796,2.322519680972083,2.2535386484512485,21.82130279644686,0.6025576193978175,0.00641233592242585,20,0.3194919488105761,0.03026228874135859,0.6525960009132272,0.0003850141933619416,0.006577871259736,3.9038711753094013,3.547358940820127,4.555033906650923,8.211105171213283,2.3121058748835805,0.6019312350127939,coherent_extensive_rot
GB,D5_appendage_tilt,D5,2.0,15.425892370103323,15.418912404571728,17.369216256486332,3.8512023195118026,3.8370625860546417,33.55457033537665,1.2749627795084146,0.01321991234398325,20,0.3194919488105761,0.05742216490861851,0.7908729214141481,0.001194423573291162,0.013548096018686322,8.184124065713702,7.589310046121502,9.555981750755265,15.426500559069716,3.86084836568353,1.2747662379576794,coherent_extensive_rot
GC,CTRL_random_noise,CTRL,2.0,4.795705781040274,4.766718794201247,4.8072164241886775,0.05817181330650205,0.04460263775758387,0.09471443151279202,0.011965067179957201,8.368381892123053e-05,20,0.0,0.010773695053955777,0.011532066301275956,9.580596073962552e-05,3.184713329568528e-05,0.09428644480214687,0.09065070348773911,0.31320327915574925,4.783756829768397,0.06119778745553127,0.013376343298826188,unstructured_noise
GC,CTRL_random_noise,CTRL,5.0,7.4742961891347734,7.461760642860596,7.494741046137021,0.1895831533332631,0.14473931356491684,0.30091152826829826,0.02589591381919195,0.00020241419808265,20,0.0,0.016553230715268243,0.01086865928171016,0.00022968646561729428,4.4580151672120796e-05,0.15881008690541581,0.1467119756138541,0.3964941909591469,7.46349197173142,0.23523087163409273,0.030314573294624537,unstructured_noise
GC,CTRL_random_noise,CTRL,10.0,11.425102171339304,11.384632762736103,11.459709368809545,0.794787149305307,0.687040265026737,0.962964506244645,0.0723465278216867,0.0006583308715841,20,0.0,0.022402882994812662,0.012966120191020655,0.00045650868131879164,6.854059624637182e-05,0.2787052637949566,0.2674204288691809,0.5195746572169655,11.416432970485584,0.6116625387044365,0.08780830983801681,unstructured_noise
GC,CTRL_random_noise,CTRL,25.0,25.025446985211204,24.890396347199797,25.100590232938178,3.5349727264522697,3.410228030043719,3.7903281920245413,0.2655469764254422,0.0024098294426293998,20,0.0,0.057064460663356756,0.0121686863219585,0.0023737173804810794,0.0001190126937262797,1.2200400573496761,1.2239765135302132,0.8948227412289835,24.990196750483513,3.34353813984656,0.18742193549930247,unstructured_noise
GC,CTRL_random_noise,CTRL,50.0,46.12413708417673,45.94418334032178,46.37199618638457,12.716552303736606,11.010963703942974,13.906742951753696,0.6185820904439099,0.00666272925886035,20,0.0,0.08397194877472873,0.02198153968551361,0.006329628662707464,0.00037734563815027705,3.39501098903578,3.474001484301183,3.8878926798348252,46.20020511992517,12.037832274797404,0.6836772362981506,unstructured_noise
GC,CTRL_random_noise,CTRL,100.0,86.93393202090725,86.43921372624065,87.95001889324843,47.08108505802228,45.72112447574235,49.221408668741944,2.297115885594124,0.02295379831132685,20,0.0,0.16019354615452946,0.027410639472466233,0.021920683655083564,0.0008417090309098907,11.432148947207647,11.619958553167946,8.619430101458269,86.94619535980019,46.36800591060374,1.4660967682435846,unstructured_noise
GC,D1_appendage_disp,D1,0.0,3.457879073859117,3.448884584407603,3.466308874242257,0.0425533472973352,0.024185528167968248,0.04473745675333685,0.00884729420287585,6.184714638059319e-05,20,0.0,0.011205358472238934,0.011340467461106694,7.128951781842157e-05,2.261345755507034e-05,0.06227262461428895,0.0535768176479738,0.18907870705042104,3.4568688809681314,0.0407832504592317,0.006744927554963452,coherent_extensive
GC,D1_appendage_disp,D1,2.0,3.540734379388868,3.5287314846704776,3.550613710903282,0.2523424003479063,0.2316353003392705,0.3127948184862439,0.02360641597382505,0.000435489470756,20,0.08580493861222238,0.08233513830535985,0.058338940994911624,0.000535129232422559,0.00011759079138870903,0.4217722712519142,0.4500984449542117,1.159003638404371,3.535242274828817,0.26935046822164344,0.024156373015294025,coherent_extensive
GC,D1_appendage_disp,D1,5.0,3.86247695393377,3.8497167260236416,3.9726552993722364,0.5946338440048657,0.5561064942911721,0.6837324098564085,0.050162263402718496,0.0009047212793316501,20,0.08580493861222238,0.15428070481480347,0.09447947535242977,0.001077194820775128,0.00020060753663916195,0.7899423012618345,0.8452912455192811,2.0725026394545187,3.853146522492049,0.60479815754956,0.05056784401544778,coherent_extensive
GC,D1_appendage_disp,D1,10.0,4.54271727484816,4.530976288900119,4.871752202334557,0.9143519720513624,0.9015408071629698,1.1410449162008653,0.07918184157577901,0.0015255334250609,20,0.08580493861222238,0.18173952090334122,0.044081892763026355,0.0013947364728968572,9.742492344180281e-05,0.7863322007303224,0.8662744090028762,1.4068031820742406,4.540958869376836,0.9140731092345589,0.07768216118755064,coherent_extensive
GC,D1_appendage_disp,D1,25.0,7.750161357754084,7.723549922264748,8.914159647094449,2.3799774523509365,2.3552892533170318,3.1434672979847766,0.18071177866605176,0.00388744890387215,20,0.08580493861222238,0.38537289441940403,0.1581298216709508,0.0038336349954999076,0.0004036259103816029,2.3898472986059325,2.6541898990052086,5.213320129246403,7.736695162545968,2.408636713673512,0.181577704258866,coherent_extensive
GC,D1_appendage_disp,D1,50.0,14.31485910065173,14.299670543297854,16.812117240359235,11.779784794156786,10.950713523720271,11.824907778143878,0.32928608901034145,0.0077478710533654994,20,0.08580493861222238,0.5365464024216615,0.22134264278327964,0.007637677878281012,0.000757445822259177,4.729943788102414,5.248261333456901,10.09675860205816,14.296712207818079,11.80431134833761,0.3255697371125845,coherent_extensive
GC,D1_appendage_disp,D1,100.0,28.166015349374117,28.129553028600835,33.33607559575356,21.052032505640817,21.01937250069451,21.32181888200857,1.5974959379815186,0.016394726437833948,20,0.08580493861222238,0.7007050736772231,0.3510286817491821,0.01627496048905884,0.0018985336711133806,10.497721691460857,11.631227444400043,23.59664247133925,28.13158988624328,21.056027710832154,1.5855599596782097,coherent_extensive
GC,D2_missing_component,D2,0.0,3.4584930247904975,3.4470928084475725,3.465434793861957,0.04158214265729155,0.03226101672561803,0.05473811108892668,0.00697809286639675,6.853893025815223e-05,20,0.0,0.011213457832397078,0.010276420740450286,7.145230820821243e-05,2.0464666982230073e-05,0.06396325774163511,0.060452235619166045,0.2006807079713871,3.4568770756298663,0.04534482573779461,0.00760480513061214,localized_gross
GC,D2_missing_component,D2,0.25,5.119875847720628,5.0969913939116385,5.638778271135239,0.04202418690037775,0.03839426645014377,0.05727013282230583,0.0069331423433609506,6.761432074742074e-05,20,0.00800110360049662,0.009218298447759437,0.008835392066100966,6.603846112903815e-05,2.118919154544086e-05,0.06260109449912014,0.05775247854868032,0.18404698935052205,5.122008008066871,0.0447713738878459,0.006959224148558881,localized_gross
GC,D2_missing_component,D2,0.5,9.688224321980176,9.655934045500311,11.225407577200034,0.048034250950882595,0.03300552430400205,0.06410468622025058,0.016571866417710697,0.00014966148488460002,20,0.01600220720099324,0.013626081568062358,0.017753211714766737,0.00012841348760333793,5.778834676287576e-05,0.15299672870548647,0.14438417890133298,0.49714718326396445,9.670464146959246,0.04501471306801696,0.016383317005828797,localized_gross
GC,D2_missing_component,D2,0.75,14.897061123922175,14.864127389133873,17.507321771266355,0.4433834307607998,0.4192014341089002,0.471076016230524,0.07534764330904425,0.0009239105116060501,20,0.02400331080148986,0.06982893859593897,0.06666488057534783,0.0008043972976759085,0.0002782100384378359,0.7526666555994507,0.7673907128480233,2.2744574010612792,14.876728547839711,0.41641172919511105,0.07530977273056819,localized_gross
GC,D2_missing_component,D2,0.9,19.685273698299806,19.66524393841132,23.25206952127173,1.84336277815026,1.7953884614522913,2.342441118732497,0.14347433318760422,0.0031422189635869,20,0.028969513036280866,0.21626888634831604,0.12100922145867754,0.0030920161833710123,0.0005850404154785926,2.356801154548191,2.593546156803479,6.388712152514627,19.696588940650415,1.806857517712337,0.13847945824967603,localized_gross
GC,D2_missing_component,D2,1.0,29.17196128755338,29.15120753590989,34.514633096962655,18.247626787018834,18.208085985108333,18.34199593858648,1.9470415008206934,0.0140461266512734,20,0.03200441440198648,0.6870622829992301,0.38663861250641063,0.013927569581773974,0.0016518637854595832,9.439864614846432,10.64921519618068,23.109294594758808,29.17335655190835,18.25342998552405,1.948345067992772,localized_gross
GC,D3_local_surface_off,D3,0.0,3.450349037943745,3.4404311184532226,3.460168840044092,0.04454285080894155,0.03674402842474815,0.05205999091690268,0.0078805267680691,6.803291193519962e-05,20,0.0,0.009588711588600848,0.01211164234562322,6.147904515483042e-05,2.404859675079991e-05,0.05977837601454354,0.06190578548217378,0.19913502247491666,3.458629825112441,0.038015760945318805,0.007867406675942457,localized_gross_small
GC,D3_local_surface_off,D3,2.0,3.7523130777606353,3.7413905816311974,3.768673518730359,0.9884924209914396,0.957710812056066,1.0074563951488271,0.085899531947917,0.0013237348127563,20,0.37991447096151193,0.3108391377773122,0.2271204715649907,0.002147432736021408,0.0004883854841734155,1.854028848616545,2.023887734037012,5.686488156826775,3.7595529905537033,0.9721288734387441,0.08566003950017656,localized_gross_small
GC,D3_local_surface_off,D3,5.0,4.838625767590077,4.7917700529215494,4.852375722896495,2.4784676713422344,2.4592962628311694,2.488812590792212,0.21755027467503996,0.0020905272912116997,20,0.37991447096151193,0.37730307825980325,0.24927504507320336,0.003383468161922875,0.000674206564248498,2.770209004111445,3.064773462560564,8.27989952138714,4.840763078666416,2.4720369662881776,0.21386099305024048,localized_gross_small
GC,D3_local_surface_off,D3,10.0,5.632341696903269,5.615046410474528,6.043958459423978,1.0768906541627032,1.0328073751905207,6.108614030252827,0.13370033752597266,0.0026412116269577002,20,0.37991447096151193,0.12153151690739125,0.05791185795619309,0.001167233411231146,0.0001567568312578504,0.5901470306723025,0.6017501706851273,0.29136529299646086,5.626871939258012,1.063024823443687,0.12962766458586716,localized_gross_small
GC,D3_local_surface_off,D3,25.0,10.674287995438895,10.665303354961289,12.24636497424783,11.396635822391744,11.363022552118572,11.410005761706197,0.3789153698909382,0.007912430843518049,20,0.37991447096151193,0.5351987798824418,0.24858664647867312,0.007349947996239416,0.0008567259343845526,5.175520734606847,5.957502948513405,13.848351347857935,10.680823074239452,11.406639499309502,0.3786963466044547,localized_gross_small
GC,D3_local_surface_off,D3,50.0,20.711519258020797,20.694109516470835,23.82400769738978,23.165638435337897,23.12407411396247,28.688594620784727,0.7893754671741569,0.01663282991893425,20,0.37991447096151193,0.677268399387855,0.35294742833531223,0.015508093242045731,0.0019466635728787136,11.10917694674412,12.902979362057968,30.401716109660676,20.710771607944075,23.17334843168709,0.7852200753743852,localized_gross_small
GC,D3_local_surface_off,D3,100.0,35.79750780846014,35.778233827978795,40.14539650633912,48.49455002424759,48.281654806713824,66.1702616416613,4.479071572696312,0.0205157328410307,20,0.37991447096151193,0.5183233526356985,0.29175939168083176,0.018989049099289876,0.003209288805208542,14.047737374182194,16.100785176212224,39.24513178675674,35.79845706429341,48.448298651514094,4.505431307746057,localized_gross_small
GC,D4_appendage_scale,D4,0.0,3.4602502062228933,3.438672487802116,3.468945431019899,0.0426194374872611,0.03937514865784278,0.06313585927744783,0.00772800224956415,7.051090100306392e-05,20,0.0,0.012886805874414323,0.009808372859223164,8.177642315246439e-05,1.9387471150498325e-05,0.0628881414099857,0.06070633168660075,0.16809561708207338,3.4466817113914168,0.04943056312207855,0.007744915246234885,low_projection_nuisance
GC,D4_appendage_scale,D4,0.005,3.458118930032568,3.449565544868968,3.4744411721733535,0.0469798210995996,0.036475231357810646,0.07086408497742835,0.009097994426496649,6.956400608253865e-05,20,0.0331080148986067,0.017346633737542402,0.013491412456727431,0.00011095989030676536,2.6778179356589012e-05,0.09190236155888332,0.10112572201758781,0.2814952750845414,3.448437843607057,0.0554324319303367,0.008010131763046014,low_projection_nuisance
GC,D4_appendage_scale,D4,0.01,3.482018427926696,3.472712721280961,3.49483128114462,0.07193314067911445,0.058547766398457976,0.0779353574463669,0.01215112088668445,0.00011471113508255,20,0.0331080148986067,0.0260027855585069,0.023241165776510194,0.00016624832181772687,4.666337642773849e-05,0.15002132248681102,0.16557448872865743,0.4580964026271524,3.460840905537815,0.06830687497286059,0.010106709259797616,low_projection_nuisance
GC,D4_appendage_scale,D4,0.025,3.5513985548693467,3.5377701315777825,3.558983166079917,0.1119051614803421,0.10448568296899904,0.13626410478730694,0.018921476986228848,0.0001660315804364,20,0.0331080148986067,0.04721890840908287,0.04103927890435034,0.0003054411430153488,8.332265345787233e-05,0.2918119245768618,0.317550663728441,0.9135635854227595,3.5295007671222836,0.12197602000058666,0.018263438376671895,low_projection_nuisance
GC,D4_appendage_scale,D4,0.05,3.6343417047646573,3.626923382566694,3.681938510839065,0.0637468376765021,0.05114104490317922,0.08185720976936176,0.01279648390636195,0.00013243625618765,20,0.0331080148986067,0.028492536719793002,0.024815368627240916,0.00018824368788568065,5.265161003685699e-05,0.17627021556550054,0.18995620795803903,0.5787731906464703,3.625034852194512,0.07356676055739358,0.011042849851934454,low_projection_nuisance
GC,D4_appendage_scale,D4,0.1,3.7968800134706537,3.7860959387052873,3.881176305485062,0.11614155661528841,0.10566179833917215,0.13138795966723396,0.02288278556740815,0.00027372881527795,20,0.0331080148986067,0.043707390921092784,0.041048933043366154,0.0002915753589372716,8.60565145740232e-05,0.28629854280126765,0.31298105573265533,0.9224195701991265,3.7900435931355547,0.11980124713734021,0.01891993882341585,low_projection_nuisance
GC,D5_appendage_tilt,D5,0.0,3.469129167070804,3.459272760336063,3.4748416437678085,0.045353683902843805,0.03790940211906005,0.0581272159847469,0.00596768057024015,6.919581574682899e-05,20,0.0,0.011919660694810832,0.012485070481700337,7.646281461449888e-05,2.48327481195763e-05,0.07065075552311674,0.070285763044926,0.22233107232538885,3.4535947271429484,0.04228746575525814,0.007764833856736266,coherent_extensive_rot
GC,D5_appendage_tilt,D5,0.1,3.457127745266827,3.451456388054894,3.479340628131505,0.0510404583686481,0.0392563727043707,0.06888246900628638,0.021536067977021747,0.00011412994318830001,20,0.08580493861222238,0.018447483666037212,0.029956767801831645,0.00011814226103765126,5.927396550047318e-05,0.14643566149916692,0.14086188334303823,0.5045735907708326,3.4607097558942597,0.05245213687740276,0.01793181921499537,coherent_extensive_rot
GC,D5_appendage_tilt,D5,0.25,3.502657223064211,3.4954918183163812,3.5142789780762627,0.0831772011812633,0.061807913792460825,0.09553779804909752,0.04312173846566435,0.00018524321517855,20,0.08580493861222238,0.03904641490587829,0.0685307232918268,0.0002521406725406383,0.00013887669654087626,0.3414620413518219,0.318885593513298,1.143126746658266,3.500105150193512,0.0778002170518915,0.03992701900860604,coherent_extensive_rot
GC,D5_appendage_tilt,D5,0.5,3.623325398224381,3.6059402585563762,3.645753572291679,0.1457420423019467,0.08290555880716112,0.16864323459299374,0.07574907532321246,0.00025741144661094997,20,0.08580493861222238,0.05869610178852144,0.10669223334029632,0.0003877659214371438,0.00022518558920974255,0.5345791893864202,0.4975520542007611,1.8247583118961472,3.6241450541143005,0.1363414652540087,0.07194077144917677,coherent_extensive_rot
GC,D5_appendage_tilt,D5,1.0,3.833324595041789,3.817268938941592,3.9637603736053797,0.16812949465703408,0.15811032565335723,0.2966833615461875,0.0401658692549199,0.00015102898942925,20,0.08580493861222238,0.02360579744050317,0.03572716552992594,0.00016444348370497588,7.942107163377634e-05,0.1562363308223913,0.10921566815811237,0.4675281271842545,3.8299799504254777,0.16859389414349762,0.03942964653986619,coherent_extensive_rot
GC,D5_appendage_tilt,D5,2.0,3.977853780081542,3.9628273825727125,4.157381713115392,0.23491156827802495,0.2126121704259341,0.39297457794905166,0.08431553619308099,0.00032226972653125,20,0.08580493861222238,0.02705099651818483,0.1010870106263547,0.0001935119403986233,0.0002246212209796162,0.4263925717372044,0.2924227887853712,1.4636817961018802,4.004043868771641,0.24005015512603528,0.08381710772986405,coherent_extensive_rot
