trajectory,order,scan,method,block,in_support,translation_error_mm,rotation_error_deg
VI,373,373,Patch,4,True,126.80905746785808,3.240004030149513
VI,373,373,Raw,4,True,162.61570081537326,2.968674059796794
VI,373,373,Trim,4,True,148.05805983551377,2.250117406644571
VI,374,374,Full,4,True,86.19403805673734,2.005177969006417
VI,374,374,Global,4,True,157.87068659788133,3.663240972443704
VI,374,374,Huber,4,True,149.9928182643365,3.4242616528551446
VI,374,374,Patch,4,True,124.66317742393504,4.520285718665049
VI,374,374,Raw,4,True,159.59807110924137,3.6648203192842814
VI,374,374,Trim,4,True,146.7713835903076,3.3459481940812963
VI,375,375,Full,4,True,84.04649018489286,1.2797066528332424
VI,375,375,Global,4,True,158.74686124515165,3.231014501178433
VI,375,375,Huber,4,True,150.8369295113812,2.479226875402514
VI,375,375,Patch,4,True,125.40226314716062,3.7158550375678137
VI,375,375,Raw,4,True,160.0612723456161,3.236908343009573
VI,375,375,Trim,4,True,148.4320315743759,2.569840179632373
VI,376,376,Full,4,True,93.9556308816805,2.150526520179707
VI,376,376,Global,4,True,164.55897941199066,4.533786575835432
VI,376,376,Huber,4,True,154.22829636522,3.4946594311689188
VI,376,376,Patch,4,True,129.9884119641889,4.518846418941545
VI,376,376,Raw,4,True,166.81057477328378,4.538573046353434
VI,376,376,Trim,4,True,150.9857155690977,3.3996634396872136
VI,377,377,Full,4,True,92.95977579143972,1.8338959755474875
VI,377,377,Global,4,True,164.0468120552154,3.943985097846186
VI,377,377,Huber,4,True,154.4000751110944,2.9965157097546413
VI,377,377,Patch,4,True,127.3348907883878,4.111272117242214
VI,377,377,Raw,4,True,166.41783098802082,3.94601184062065
VI,377,377,Trim,4,True,150.39446729760536,2.927496144302216
VI,378,378,Full,4,True,97.82465649345268,2.803838333039825
VI,378,378,Global,4,True,163.96454220489525,4.921341101337461
VI,378,378,Huber,4,True,155.4091047876993,3.817874653136019
VI,378,378,Patch,4,True,127.64735123466488,4.650355193423325
VI,378,378,Raw,4,True,167.2416142399549,4.9246078427543
VI,378,378,Trim,4,True,152.18709882575016,3.857131808076674
VI,379,379,Full,4,True,99.57809866305438,1.678754673628497
VI,379,379,Global,4,True,162.47231009179714,3.814826942531021
VI,379,379,Huber,4,True,153.4716087960104,2.65454829680686
VI,379,379,Patch,4,True,128.8480232625672,3.533579195731364
VI,379,379,Raw,4,True,166.0190048504603,3.816156614183766
VI,379,379,Trim,4,True,150.15609563737905,2.561244968518243
VI,380,380,Full,4,True,102.833669867179,2.611499820426959
VI,380,380,Global,4,True,163.51938632953883,4.723684950192632
VI,380,380,Huber,4,True,155.01695329028058,3.984500388565896
VI,380,380,Patch,4,True,130.00945597239098,4.313859539947805
VI,380,380,Raw,4,True,168.44528313870774,4.722663870856223
VI,380,380,Trim,4,True,150.2076024572188,3.391931136370125
VI,381,381,Full,4,True,98.88781083955476,1.5552007295602717
VI,381,381,Global,4,True,158.1518596673989,3.398618539316686
VI,381,381,Huber,4,True,150.63654955005325,2.7098113972916886
VI,381,381,Patch,4,True,125.20797740359032,3.173539094160922
VI,381,381,Raw,4,True,162.5683267147451,3.397162433845424
VI,381,381,Trim,4,True,148.01723917242654,2.5312709675654386
VI,382,382,Full,4,True,99.29879482724247,2.552447986345709
VI,382,382,Global,4,True,160.79511209673495,4.087373033894304
VI,382,382,Huber,4,True,151.42755870349046,3.5922717209533293
VI,382,382,Patch,4,True,126.34221751538556,4.204510645380964
VI,382,382,Raw,4,True,164.78063883112978,4.088057970907545
VI,382,382,Trim,4,True,148.5519036452127,3.3946938006354945
VI,383,383,Full,4,True,91.19951187856168,2.236362049538635
VI,383,383,Global,4,True,153.5270934145367,3.501672881356236
VI,383,383,Huber,4,True,144.5817182232416,2.7077349173587613
VI,383,383,Patch,4,True,119.52725962221176,3.922779141697049
VI,383,383,Raw,4,True,157.10343081183095,3.50856214269293
VI,383,383,Trim,4,True,142.43197626388204,2.731768561588809
VI,384,384,Full,4,True,91.92025963742368,3.1917163292122592
VI,384,384,Global,4,True,157.32913697869714,4.190106932862719
VI,384,384,Huber,4,True,148.752912994422,3.550430425983199
VI,384,384,Patch,4,True,121.05819949489958,4.660896597314744
VI,384,384,Raw,4,True,160.46163616501133,4.190014922153236
VI,384,384,Trim,4,True,147.04664569500102,3.513790915068568
VI,385,385,Full,4,True,92.64337372923852,2.5012971469387515
VI,385,385,Global,4,True,156.92926060810936,3.624147234794052
VI,385,385,Huber,4,True,149.0809301966489,2.697508456254624
VI,385,385,Patch,4,True,120.89646732350748,3.6712972855027775
VI,385,385,Raw,4,True,159.6172913198029,3.618126120288611
VI,385,385,Trim,4,True,147.77062547375428,2.7781346000961498
VI,386,386,Full,4,True,89.81189773110299,3.885644110041608
VI,386,386,Global,4,True,159.056013320564,4.683647350421872
VI,386,386,Huber,4,True,151.88706949733944,3.832828766354965
VI,386,386,Patch,4,True,116.28275051087076,5.011823111119013
VI,386,386,Raw,4,True,161.34901489773003,4.681437196344925
VI,386,386,Trim,4,True,150.1020761506905,3.934866810164955
VI,387,387,Full,4,True,79.87255692711477,2.1930415648408004
VI,387,387,Global,4,True,157.8056355318106,3.351995289749833
VI,387,387,Huber,4,True,152.13036770142676,2.7400795778321334
VI,387,387,Patch,4,True,111.0773587319548,3.4629679209606627
VI,387,387,Raw,4,True,158.9842493735495,3.352031524588804
VI,387,387,Trim,4,True,150.5809169071499,3.1898121199277725
VI,388,388,Full,4,True,81.02603710321473,2.479006412630845
VI,388,388,Global,4,True,162.782385040013,3.797942482375832
VI,388,388,Huber,4,True,155.0321617937575,3.5597868712707097
VI,388,388,Patch,4,True,118.26656357802936,3.652732898705758
VI,388,388,Raw,4,True,163.692379617391,3.797660517589436
VI,388,388,Trim,4,True,153.64684034858482,3.854552018807496
VI,389,389,Full,4,True,71.91514458828122,2.094979295095379
VI,389,389,Global,4,True,162.77856037347453,3.876846638341185
VI,389,389,Huber,4,True,155.6407154301818,3.8058077539934496
VI,389,389,Patch,4,True,117.45152166101816,3.705497046218975
VI,389,389,Raw,4,True,163.3194162290626,3.868509886484073
VI,389,389,Trim,4,True,154.32521236744705,3.85246950505549
VI,390,390,Full,4,True,69.65354091692834,2.0884160008583863
VI,390,390,Global,4,True,161.0205757393944,4.26046661594215
VI,390,390,Huber,4,True,155.22869822620578,4.009865271452775
VI,390,390,Patch,4,True,112.16630931117204,3.977927802069887
VI,390,390,Raw,4,True,161.7192516901997,4.251020658398701
VI,390,390,Trim,4,True,154.50279959107291,3.872624633859472
VI,391,391,Full,4,True,52.30232442086256,2.6130296821401227
VI,391,391,Global,4,True,156.18702565627214,2.561227670769416
VI,391,391,Huber,4,True,149.4000005593447,2.598299053936906
VI,391,391,Patch,4,True,102.61799917142268,2.5588351143036228
VI,391,391,Raw,4,True,155.8748849563512,2.560521957701571
VI,391,391,Trim,4,True,148.68792376856024,2.6986278962453496
VI,392,392,Full,4,True,41.70443945886596,2.414190465999269
VI,392,392,Global,4,True,153.7143278997847,3.0136005507862405
VI,392,392,Huber,4,True,146.4041558007682,3.019959209729076
VI,392,392,Patch,4,True,99.10518550572884,3.05245369339693
VI,392,392,Raw,4,True,152.53678450705215,3.01711272725506
VI,392,392,Trim,4,True,146.7299937393845,3.0405398343475443
VI,393,393,Full,4,True,38.77358518192559,2.3566363634021723
VI,393,393,Global,4,True,149.62796919408294,2.910107213372354
VI,393,393,Huber,4,True,145.79654920932308,2.352314171832352
VI,393,393,Patch,4,True,98.15534061637946,3.4304955280164653
VI,393,393,Raw,4,True,148.29655570597268,2.908370441326392
VI,393,393,Trim,4,True,147.5937508107814,2.541534496896466
VI,394,394,Full,4,True,45.60625379262387,1.7463261568800843
VI,394,394,Global,4,True,150.49598086368562,3.400612004023804
VI,394,394,Huber,4,True,147.9973637542485,3.42288235460313
VI,394,394,Patch,4,True,99.11252596147092,3.435381364620059
VI,394,394,Raw,4,True,149.76187260814606,3.400612004023795
VI,394,394,Trim,4,True,148.83720914455768,3.770743416595044
VI,395,395,Full,4,True,44.9242041365818,2.016766870824142
VI,395,395,Global,4,True,151.81762188740908,3.06885731828652
VI,395,395,Huber,4,True,148.33903635548694,2.645054217137428
VI,395,395,Patch,4,True,100.16095973920562,2.7705294447043607
VI,395,395,Raw,4,True,151.15587172895334,3.060142510408763
VI,395,395,Trim,4,True,149.37657794209224,2.9712786194395777
VI,396,396,Full,4,True,44.87323717248232,2.1442741181805207
VI,396,396,Global,4,True,152.1466426441862,3.631065027573027
VI,396,396,Huber,4,True,148.7150386455431,3.2932998281973784
VI,396,396,Patch,4,True,98.44378633204414,3.2057579693703744
VI,396,396,Raw,4,True,151.0133799255709,3.621917192164582
VI,396,396,Trim,4,True,150.03633944690716,3.648396974822093
VI,397,397,Full,4,True,46.52276052137464,1.7610999683511428
VI,397,397,Global,4,True,152.91213907044173,3.6708051320152384
VI,397,397,Huber,4,True,147.92545132726957,3.3241511034155247
VI,397,397,Patch,4,True,101.33964584497312,3.3372854916205807
VI,397,397,Raw,4,True,151.74668367145873,3.6676558746856753
VI,397,397,Trim,4,True,148.6760693125003,3.7590820755679055
VI,398,398,Full,4,True,50.379683514018055,1.5699180544321458
VI,398,398,Global,4,True,151.70952381990466,3.862765674143946
VI,398,398,Huber,4,True,146.6477199812929,3.649667027708556
VI,398,398,Patch,4,True,100.27440658969562,3.6777345416128018
VI,398,398,Raw,4,True,151.54450886533465,3.85158066550282
VI,398,398,Trim,4,True,146.49162577856248,3.542317711072284
VI,399,399,Full,4,True,54.94517605145902,1.9697283820628133
VI,399,399,Global,4,True,151.4574705008032,4.08460850176302
VI,399,399,Huber,4,True,144.1980156405123,3.8124558376045705
VI,399,399,Patch,4,True,101.93023602156136,3.980300362450045
VI,399,399,Raw,4,True,152.19072477109796,4.086589831732295
VI,399,399,Trim,4,True,143.476823769769,3.736217594129196
VI,400,400,Full,4,True,47.0208836910787,2.521648006355346
VI,400,400,Global,4,True,146.1159939961504,4.3937868280653705
VI,400,400,Huber,4,True,139.97818298568822,3.986966100837433
VI,400,400,Patch,4,True,98.50210344526408,4.636964526873987
VI,400,400,Raw,4,True,145.96184380252936,4.386989980091576
VI,400,400,Trim,4,True,139.77861838135607,3.927931138462968
VI,401,401,Full,4,True,55.24576089120024,3.108189933098176
VI,401,401,Global,4,True,150.4132161271041,4.73527270066096
VI,401,401,Huber,4,True,143.16331335948684,4.324737208878554
VI,401,401,Patch,4,True,104.92169647434558,4.8119879441762015
VI,401,401,Raw,4,True,148.62842449949056,4.734085677325004
VI,401,401,Trim,4,True,143.46007752925158,4.15594766224916
VI,402,402,Full,4,True,64.95126050500424,3.894820932050587
VI,402,402,Global,4,True,153.98054716054077,5.474999596791563
VI,402,402,Huber,4,True,146.46029858429162,4.691462705478013
VI,402,402,Patch,4,True,108.27786597263768,5.724169027065978
VI,402,402,Raw,4,True,152.49386858146596,5.474999596791565
VI,402,402,Trim,4,True,146.22537514957594,4.6292469785836055
VI,403,403,Full,4,True,67.63472968476094,2.4159509140026003
VI,403,403,Global,4,True,155.3907599675083,4.046501737922216
VI,403,403,Huber,4,True,148.03819393407113,3.031126404372104
VI,403,403,Patch,4,True,106.96392840928316,3.947280296642536
VI,403,403,Raw,4,True,154.37361009078245,4.050055770283169
VI,403,403,Trim,4,True,147.10771905903135,3.1661337448400286
VI,404,404,Full,4,True,70.63300893733626,2.009653590240395
VI,404,404,Global,4,True,154.5067340574655,3.8486086467367295
VI,404,404,Huber,4,True,148.8791219140012,3.101218528297381
VI,404,404,Patch,4,True,106.73546973356852,3.884045804778741
VI,404,404,Raw,4,True,153.77617190540025,3.84971622379015
VI,404,404,Trim,4,True,148.33700125899327,3.2477891730825106
VI,405,405,Full,4,True,65.12489329673957,2.333576785002282
VI,405,405,Global,4,True,151.92472745755316,4.098412151635747
VI,405,405,Huber,4,True,149.19970454740093,3.4794790169577072
VI,405,405,Patch,4,True,99.3114186269461,3.4530879272325183
VI,405,405,Raw,4,True,151.28200442434377,4.098234941427091
VI,405,405,Trim,4,True,148.90660583497478,3.4633942827599027
VI,406,406,Full,4,True,63.909041788968416,2.5290041738453044
VI,406,406,Global,4,True,148.8519423466336,4.071272720394166
VI,406,406,Huber,4,True,146.25813190416966,3.5321362533757963
VI,406,406,Patch,4,True,98.1337166248408,3.480052046044364
VI,406,406,Raw,4,True,147.95770289060417,4.07190802094755
VI,406,406,Trim,4,True,147.04784933267155,3.6176467583164
VI,407,407,Full,4,True,62.845815841095806,2.5927845192994674
VI,407,407,Global,4,True,148.43156572231166,3.97711249886838
VI,407,407,Huber,4,True,144.81079347204755,3.723245622933253
VI,407,407,Patch,4,True,102.653664221705,3.83090405858416
VI,407,407,Raw,4,True,147.11889701096644,3.97208529622772
VI,407,407,Trim,4,True,146.01249131558265,3.480961789529444
VI,408,408,Full,4,True,53.92463398566227,2.9588419548988902
VI,408,408,Global,4,True,146.20066601261843,4.16447719935177
VI,408,408,Huber,4,True,142.02173695844684,3.911110995717545
VI,408,408,Patch,4,True,104.73460041116478,4.775031678877177
VI,408,408,Raw,4,True,144.5459681444662,4.166083508672785
VI,408,408,Trim,4,True,142.5477243961872,3.7779406031032696
VI,409,409,Full,4,True,55.43595581081022,2.371883882151914
VI,409,409,Global,4,True,149.39598506273978,2.9848649298374976
VI,409,409,Huber,4,True,144.23760674275044,2.6538648116728685
VI,409,409,Patch,4,True,106.7009101705818,3.7502331397964737
VI,409,409,Raw,4,True,147.70511926967995,2.9898282931855977
VI,409,409,Trim,4,True,144.5417595704116,2.640754750901315
VI,410,410,Full,4,True,54.2675143242239,2.8946722496536954
VI,410,410,Global,4,True,150.92259138519904,3.863009961087011
VI,410,410,Huber,4,True,145.20783063530612,3.5209015545180384
VI,410,410,Patch,4,True,107.62369076962796,4.283921012430425
VI,410,410,Raw,4,True,149.99136423094413,3.859915423344692
VI,410,410,Trim,4,True,145.78376571707955,3.510115471013264
VI,411,411,Full,4,True,56.13380474644377,2.3230122346917823
VI,411,411,Global,4,True,151.19531830367947,3.0842957719709454
VI,411,411,Huber,4,True,146.36964812091034,2.5041983855944743
VI,411,411,Patch,4,True,107.91057357433787,3.623223104917937
VI,411,411,Raw,4,True,150.10668239935933,3.0803938577503085
VI,411,411,Trim,4,True,146.56827159747164,2.9728210114003617
VI,412,412,Full,4,True,58.52571296610337,3.0250801136633987
VI,412,412,Global,4,True,154.42709729757308,3.817796712315518
VI,412,412,Huber,4,True,149.31244612099343,3.322650033536452
VI,412,412,Patch,4,True,110.60402062479396,4.306380819622135
VI,412,412,Raw,4,True,153.37806005159976,3.815127015960208
VI,412,412,Trim,4,True,149.08647268741154,3.7376122546386576
VI,413,413,Full,4,True,57.74838240192884,3.5851161486734244
VI,413,413,Global,4,True,153.06425626271792,4.416843763875988
VI,413,413,Huber,4,True,148.64997326712987,4.269484281365984
VI,413,413,Patch,4,True,109.68005359918486,4.514623111131647
VI,413,413,Raw,4,True,152.03419295815567,4.407830803394925
VI,413,413,Trim,4,True,148.5813658962674,4.503792389860322
VI,414,414,Full,4,True,60.78603544712954,2.6634946688370253
VI,414,414,Global,4,True,152.41209752194345,3.293684170267969
VI,414,414,Huber,4,True,147.8969012235727,2.855403587005281
VI,414,414,Patch,4,True,110.54025867978804,3.892708091838936
VI,414,414,Raw,4,True,152.19323805707023,3.2844706266331443
VI,414,414,Trim,4,True,147.52065574510397,3.07309055754744
VI,415,415,Full,4,True,59.13341238778783,3.346351165862517
VI,415,415,Global,4,True,150.77633560089674,3.9986468718419736
VI,415,415,Huber,4,True,146.81257683843214,3.586748037292662
VI,415,415,Patch,4,True,109.2835951978766,4.538533666421909
VI,415,415,Raw,4,True,150.60278382008158,3.983246437948002
VI,415,415,Trim,4,True,145.9717837350882,3.478916557144109
VI,416,416,Full,4,True,64.14395980835673,4.297382774914345
VI,416,416,Global,4,True,149.1641482756599,5.077121967643668
VI,416,416,Huber,4,True,143.69708527094892,4.6107213771783
VI,416,416,Patch,4,True,109.830825253759,6.030213560299138
VI,416,416,Raw,4,True,150.34474554592904,5.07405187111018
VI,416,416,Trim,4,True,142.69146510991453,4.340571589281788
VI,417,417,Full,4,True,52.50742140859302,2.0936924082523425
VI,417,417,Global,4,True,148.19753439468073,3.859725399597039
VI,417,417,Huber,4,True,141.91005431963478,2.951378296210331
VI,417,417,Patch,4,True,109.26481370680372,4.795187326168884
VI,417,417,Raw,4,True,149.05923969167233,3.8645555293233618
VI,417,417,Trim,4,True,140.60195678413675,2.846446559205837
VI,418,418,Full,5,True,55.74856823893534,3.044870773166961
VI,418,418,Global,5,True,148.48704833595104,4.541518812119888
VI,418,418,Huber,5,True,145.10081994176852,3.824088208765598
VI,418,418,Patch,5,True,111.24882553418814,5.844324627543536
VI,418,418,Raw,5,True,148.48856474734362,4.550175910880934
VI,418,418,Trim,5,True,145.9836040310036,3.805752722971991
VI,419,419,Full,5,True,54.18915033519564,2.1923776132218022
VI,419,419,Global,5,True,148.02502401195235,3.5345873536045205
VI,419,419,Huber,5,True,146.31737498012745,2.655697378940468
VI,419,419,Patch,5,True,107.5229545892946,4.559421411292284
VI,419,419,Raw,5,True,147.7908930509543,3.534749981867517
VI,419,419,Trim,5,True,147.22696280278117,2.811553480107306
VI,420,420,Full,5,True,58.55121387160836,2.597620467104119
VI,420,420,Global,5,True,149.31579003531974,4.272669991446018
VI,420,420,Huber,5,True,147.90211989415488,3.3249670467852472
VI,420,420,Patch,5,True,109.38941059463583,5.415281215728608
VI,420,420,Raw,5,True,149.55389659858568,4.269829904002108
VI,420,420,Trim,5,True,148.88437389565942,3.588556367768853
VI,421,421,Full,5,True,71.82105030462665,3.4563380251315494
VI,421,421,Global,5,True,151.63458065682536,4.65771056630669
VI,421,421,Huber,5,True,150.00243866183715,3.9761661367697902
VI,421,421,Patch,5,True,112.8704882483637,5.64024560902039
VI,421,421,Raw,5,True,152.25073760840462,4.658359097575176
VI,421,421,Trim,5,True,150.26220655803957,4.174834120451427
VI,422,422,Full,5,True,83.10518188753777,3.3747380604952744
VI,422,422,Global,5,True,154.6890534645355,4.904963337783924
VI,422,422,Huber,5,True,150.0670050171344,4.034838343961423
VI,422,422,Patch,5,True,118.35814128178424,5.611986541488402
VI,422,422,Raw,5,True,156.01602524103157,4.900001752751183
VI,422,422,Trim,5,True,149.5057394694393,4.147826503643029
VI,423,423,Full,5,True,85.82620916788589,3.4879065695020035
VI,423,423,Global,5,True,152.81387494387212,4.526801920833325
VI,423,423,Huber,5,True,148.18399928702556,3.954646668074504
VI,423,423,Patch,5,True,116.92397127059604,5.027305600899789
VI,423,423,Raw,5,True,154.40768611492916,4.539126405371169
VI,423,423,Trim,5,True,147.42421972230323,4.01138152923938
VI,424,424,Full,5,True,91.28281092174096,3.523860386484749
VI,424,424,Global,5,True,152.95877113140787,4.604769603808808
VI,424,424,Huber,5,True,146.4388913000184,4.156456055222738
VI,424,424,Patch,5,True,119.64635748023576,5.2179595058649735
VI,424,424,Raw,5,True,154.33090391110224,4.602200871581683
VI,424,424,Trim,5,True,144.76727027751295,3.9674341140143743
VI,425,425,Full,5,True,71.44792835854668,2.245669120194161
VI,425,425,Global,5,True,148.70244625932486,4.680999257167011
VI,425,425,Huber,5,True,142.382193922672,4.106227099306839
VI,425,425,Patch,5,True,115.76485555695848,5.701984300162504
VI,425,425,Raw,5,True,149.33574290112588,4.686306379733758
VI,425,425,Trim,5,True,140.9884597952384,3.9368453255404
VI,426,426,Full,5,True,74.19649145606905,2.672811166674656
VI,426,426,Global,5,True,151.72039473653922,5.216012592518402
VI,426,426,Huber,5,True,146.48309185189305,4.307892256872674
VI,426,426,Patch,5,True,116.45518980420552,6.182712101780324
VI,426,426,Raw,5,True,152.8123806832361,5.226359009388862
VI,426,426,Trim,5,True,145.27839401965514,4.192955976434415
VI,427,427,Full,5,True,78.13674131906029,3.553492479266723
VI,427,427,Global,5,True,157.88946039161652,5.61788973719271
VI,427,427,Huber,5,True,148.65817136954456,4.718236275760118
VI,427,427,Patch,5,True,125.42275489334234,6.31107403363345
VI,427,427,Raw,5,True,158.02687717992734,5.6176904839410495
VI,427,427,Trim,5,True,147.2401067621811,4.540261904010319
VI,428,428,Full,5,True,76.07930245822372,4.399775301345479
VI,428,428,Global,5,True,156.22699505950325,5.930534454070484
VI,428,428,Huber,5,True,150.10493871190693,5.022783740440822
VI,428,428,Patch,5,True,120.6148172376187,6.197740488349187
VI,428,428,Raw,5,True,156.09047677272687,5.932275509878526
VI,428,428,Trim,5,True,149.04670653578546,5.108810196783936
VI,429,429,Full,5,True,76.36335819606641,2.8899785018003006
VI,429,429,Global,5,True,155.46716115025328,3.714153733839329
VI,429,429,Huber,5,True,150.2289377750609,3.028947775856146
VI,429,429,Patch,5,True,119.46692762576178,4.036395837884539
VI,429,429,Raw,5,True,155.116342975229,3.714296910442113
VI,429,429,Trim,5,True,149.4714116671039,3.180855921966165
VI,430,430,Full,5,True,80.20730874156378,2.8495370213401108
VI,430,430,Global,5,True,152.8872044671358,3.884935689966497
VI,430,430,Huber,5,True,149.10438856251105,3.135704423866503
VI,430,430,Patch,5,True,118.9730073291211,4.166009980654614
VI,430,430,Raw,5,True,153.25684569186717,3.885436474270705
VI,430,430,Trim,5,True,149.15094031081458,3.15167255355508
VI,431,431,Full,5,True,82.82050100392465,2.95372378765306
VI,431,431,Global,5,True,149.9161357860346,3.595885436986151
VI,431,431,Huber,5,True,146.99891724415505,2.9916068417826125
VI,431,431,Patch,5,True,116.0465586113006,4.167469824710676
VI,431,431,Raw,5,True,150.4186749388778,3.603339345996481
VI,431,431,Trim,5,True,147.24920610490926,2.939307384521383
VI,432,432,Full,5,True,153.98867941737393,1.757092066338496
VI,432,432,Global,5,True,185.454065581472,14.047412667589471
VI,432,432,Huber,5,True,144.16699739563768,3.445355204299597
VI,432,432,Patch,5,True,163.26844433546026,11.933978163157509
VI,432,432,Raw,5,True,192.19734858019328,14.049899130766402
VI,432,432,Trim,5,True,144.47798568157577,3.268992931911915
VI,433,433,Full,5,True,76.27549384116794,3.196200798226396
VI,433,433,Global,5,True,147.50214101606554,3.3855394229049445
VI,433,433,Huber,5,True,142.00757295978298,3.095172148961246
VI,433,433,Patch,5,True,111.9997764602972,4.244912494969723
VI,433,433,Raw,5,True,147.1528448429838,3.38695313077428
VI,433,433,Trim,5,True,142.38298943918437,2.9915900898064187
VI,434,434,Full,5,True,78.33061400851354,3.3862287433261504
VI,434,434,Global,5,True,151.18223381887103,4.427501976140647
VI,434,434,Huber,5,True,146.26575200790967,3.7688254922580455
VI,434,434,Patch,5,True,113.04857874725742,4.917394425884878
VI,434,434,Raw,5,True,151.1634322773003,4.431249045090144
VI,434,434,Trim,5,True,146.9442119166084,3.710972484459099
VI,435,435,Full,5,True,79.0240723203253,2.861120781729652
VI,435,435,Global,5,True,152.20615688611397,3.0831113867241124
VI,435,435,Huber,5,True,148.04060732591054,2.583947405378097
VI,435,435,Patch,5,True,112.45097726464388,3.717407869230994
VI,435,435,Raw,5,True,151.9579039070939,3.083646038313405
VI,435,435,Trim,5,True,147.76413235358785,2.868204576622772
VI,436,436,Full,5,True,76.16449400633161,3.227291783087797
VI,436,436,Global,5,True,155.01990590698784,3.874205022405573
VI,436,436,Huber,5,True,149.52616520093144,3.340962699764515
VI,436,436,Patch,5,True,110.00255758452508,4.291904824329097
VI,436,436,Raw,5,True,154.41723047099387,3.870260259993053
VI,436,436,Trim,5,True,149.06312469824036,3.5638647084127464
VI,437,437,Full,5,True,74.75015762028492,2.786257480202324
VI,437,437,Global,5,True,158.20781285668988,4.128084589911833
VI,437,437,Huber,5,True,150.50300929211502,3.6952516406573976
VI,437,437,Patch,5,True,112.94206290884952,3.998707404442457
VI,437,437,Raw,5,True,157.630462759726,4.1164558620765765
VI,437,437,Trim,5,True,149.66384455688794,4.057358686036601
VI,438,438,Full,5,True,65.00861388552173,2.41652974630887
VI,438,438,Global,5,True,156.4768605177645,3.758153200140708
VI,438,438,Huber,5,True,149.5256712089153,3.72484486365516
VI,438,438,Patch,5,True,109.9216800447456,3.916485085372895
VI,438,438,Raw,5,True,155.5321801257188,3.754134038713569
VI,438,438,Trim,5,True,148.9758224309425,3.8401854751321096
VI,439,439,Full,5,True,57.65876560219139,1.8959695795287617
VI,439,439,Global,5,True,153.57673834559958,3.823176533351988
VI,439,439,Huber,5,True,147.43922704720654,3.600741636836416
VI,439,439,Patch,5,True,106.3759429193574,3.826239431181599
VI,439,439,Raw,5,True,152.93797862567027,3.8234814464384015
VI,439,439,Trim,5,True,147.12200516516586,3.651892370817536
VI,440,440,Full,5,True,45.63212631304666,1.8545399421038888
VI,440,440,Global,5,True,150.049085547073,3.726772149739852
VI,440,440,Huber,5,True,144.3006973477901,3.80313700020894
VI,440,440,Patch,5,True,98.05060099049766,3.305507315473699
VI,440,440,Raw,5,True,149.45292951539764,3.725059796678949
VI,440,440,Trim,5,True,144.40380922423236,3.625129482681823
VI,441,441,Full,5,True,36.312294464695576,3.1029879885913774
VI,441,441,Global,5,True,146.95916278974906,2.547387353549382
VI,441,441,Huber,5,True,141.32435938634003,2.209669662561425
VI,441,441,Patch,5,True,92.55467394409663,3.060251101294636
VI,441,441,Raw,5,True,145.08881904291752,2.5465044951390343
VI,441,441,Trim,5,True,142.1230647168019,2.382982417162168
VI,442,442,Full,5,True,35.670440677648365,2.268182812490246
VI,442,442,Global,5,True,148.312742067955,3.778915496041087
VI,442,442,Huber,5,True,143.85384998157207,3.3318684961896463
VI,442,442,Patch,5,True,96.88538903445593,4.229684612582108
VI,442,442,Raw,5,True,146.4823309670713,3.772998551341629
VI,442,442,Trim,5,True,145.82717022890353,3.389324786508487
VI,443,443,Full,5,True,38.740625533590425,2.552531807198546
VI,443,443,Global,5,True,147.7741652871737,2.941087319831728
VI,443,443,Huber,5,True,144.9091758368182,2.468315762216268
VI,443,443,Patch,5,True,95.8247297901475,2.709740726497643
VI,443,443,Raw,5,True,146.48653630998825,2.937470927114524
VI,443,443,Trim,5,True,146.20725690206666,2.669983314797167
VI,444,444,Full,5,True,124.17167580395176,1.089528523996445
VI,444,444,Global,5,True,167.6830350030391,5.863553510513937
VI,444,444,Huber,5,True,147.2024173329937,3.2904038901064467
VI,444,444,Patch,5,True,127.82947610001008,7.636070246394986
VI,444,444,Raw,5,True,172.34104793923038,5.863091894907294
VI,444,444,Trim,5,True,147.95850698450246,3.654935379088004
VI,445,445,Full,5,True,45.9385385350553,2.239015036415517
VI,445,445,Global,5,True,151.43212196443898,4.574714793810772
VI,445,445,Huber,5,True,147.78132851447137,4.116979405063437
VI,445,445,Patch,5,True,97.4439520121024,4.0420834762651845
VI,445,445,Raw,5,True,150.4942992918685,4.575003530929429
VI,445,445,Trim,5,True,148.4040748094321,4.395736762009545
VI,446,446,Full,5,True,47.1982222984912,2.070231760757632
VI,446,446,Global,5,True,153.57014228925036,4.674320180462669
VI,446,446,Huber,5,True,149.61864103857977,4.389972281941292
VI,446,446,Patch,5,True,101.84930455968644,4.150485286836001
VI,446,446,Raw,5,True,152.65429388816386,4.668216241596157
VI,446,446,Trim,5,True,149.66378812562292,4.567925243785133
VI,447,447,Full,5,True,56.44279075697842,2.13464952469475
VI,447,447,Global,5,True,155.67051367661435,4.722139793386914
VI,447,447,Huber,5,True,150.10192567239002,4.563372554274034
VI,447,447,Patch,5,True,106.32035299276028,4.609073243836154
VI,447,447,Raw,5,True,156.31158012692268,4.711058864228564
VI,447,447,Trim,5,True,149.57059128404478,4.479245616341332
VI,448,448,Full,5,True,57.95180943259352,0.9824135346538484
VI,448,448,Global,5,True,154.803473746485,2.96667651919644
VI,448,448,Huber,5,True,146.9296399870269,2.846330017637443
VI,448,448,Patch,5,True,105.68254911854734,2.760635329178088
VI,448,448,Raw,5,True,155.9983146350554,2.965553677973826
