geometry,dtype,mag,form,n,et_med,et_lo,et_hi,eR_med,eR_lo,eR_hi,grad_med,grad_lo,grad_hi,on_bound
GC,D2_missing_component,0.5,trim,20,0.05345741803459465,0.0351227131552762,0.0748812565953722,0.009650192577658551,0.00729772191214145,0.01368079808209,,,,0.0
GC,D2_missing_component,0.75,huber,20,0.096855214975462,0.078214322981147,0.1165319823940777,0.0164715713903857,0.012847959202149251,0.01830164823819965,0.00010427485997124836,9.855362861871389e-05,0.00011448242290785,0.0
GC,D2_missing_component,0.75,ls,20,0.4433834307607998,0.42176266380373606,0.4652389972490064,0.07534764330904425,0.07300825022890306,0.07985350919527891,0.0009239105116060501,0.000899894389208,0.00105573148271625,0.0
GC,D2_missing_component,0.75,trim,20,0.047436535223819354,0.0339720855365551,0.06496621650497636,0.010190438667302251,0.00688141981094865,0.012644526053163001,,,,0.0
GC,D2_missing_component,0.9,huber,20,0.31004642836495244,0.26881153872443486,0.3468308663350612,0.0215971122062946,0.01864112950307625,0.024829341043122947,0.0002692844856922,0.0002526043517741,0.00031278853589679996,0.0
GC,D2_missing_component,0.9,ls,20,1.84336277815026,1.8032760840312898,2.1280921797764596,0.14347433318760422,0.10524579549313759,0.1503887407205064,0.0031422189635869,0.0031324235419901997,0.0037902878609840135,0.0
GC,D2_missing_component,0.9,trim,20,0.049433239087432204,0.0343146008045464,0.0674154644752715,0.0089183474286855,0.0074582613892642,0.01110814071615875,,,,0.0
GC,D2_missing_component,1.0,huber,20,1.3005263512712442,1.2799908544085454,1.6055468244282602,0.0761715939222119,0.07096598507674215,0.07868107572265645,0.00106353351041475,0.00105325585103265,0.00128484909658775,0.0
GC,D2_missing_component,1.0,ls,20,18.247626787018834,18.214398992976584,18.320517934543137,1.9470415008206934,1.917763816798302,1.9742461659147295,0.0140461266512734,0.01402378812710615,0.016965327047082,0.0
GC,D2_missing_component,1.0,trim,20,0.0568399191772445,0.04592645765780305,0.0664557957902957,0.008697512209371351,0.0074112352339928,0.01174428361998635,,,,0.0
GC,D3_local_surface_off,0.0,huber,20,0.04454285080894155,0.03860202059270866,0.050280837424719255,0.0078805267680691,0.00684249835312435,0.0101047210913104,3.401645596760011e-05,2.8195470968398555e-05,3.853901202463742e-05,0.0
GC,D3_local_surface_off,0.0,ls,20,0.04454285080894155,0.03860202059270866,0.050280837424719255,0.0078805267680691,0.00684249835312435,0.0101047210913104,6.803291193519962e-05,5.6390941936797014e-05,7.70780240492751e-05,0.0
GC,D3_local_surface_off,0.0,trim,20,0.058318550744921496,0.04370716009619725,0.06956168953482486,0.010269276616461251,0.00892523536575605,0.012804521856728758,,,,0.0
GC,D3_local_surface_off,2.0,huber,20,0.9884924209914396,0.9656425349801416,1.002286466493901,0.085899531947917,0.08107873512680065,0.08957236003180005,0.0006618674063781,0.00064962265972075,0.00067075451328525,0.0
GC,D3_local_surface_off,2.0,ls,20,0.9884924209914396,0.9656425349801416,1.002286466493901,0.085899531947917,0.08107873512680065,0.08957236003180005,0.0013237348127563,0.0012992453194416,0.0013415090265706002,0.0
GC,D3_local_surface_off,2.0,trim,20,0.9701570724987121,0.9466663376463667,0.9834295197167192,0.08951208965990021,0.08403549464631935,0.0959265641904747,,,,0.0
GC,D3_local_surface_off,5.0,huber,20,2.4784676713422344,2.4650358994695347,2.487734499458254,0.21755027467503996,0.21105479571700686,0.23699244957614052,0.0010452636456058,0.0010306668304281,0.0011624750350402,0.0
GC,D3_local_surface_off,5.0,ls,20,2.4784676713422344,2.4650358994695347,2.487734499458254,0.21755027467503996,0.21105479571700686,0.23699244957614052,0.0020905272912116997,0.00206133366085625,0.0023249500700805,0.0
GC,D3_local_surface_off,5.0,trim,20,2.5131468682160807,2.4839535687876824,2.533200666743337,0.2338297502265433,0.2284244213913517,0.25651272142533277,,,,0.0
GC,D3_local_surface_off,10.0,huber,20,1.076890654162729,1.03411461720341,3.5848373490522296,0.13370033752597266,0.13091860872231753,0.33946853384328163,0.00131891710297905,0.00131260422221215,0.0016579874631488,0.0
GC,D3_local_surface_off,10.0,ls,20,1.0768906541627032,1.03411461720341,3.5848373490522296,0.13370033752597266,0.1309159641851069,0.33946853384328163,0.0026412116269577002,0.00262828613242905,0.0033206978859474,0.0
GC,D3_local_surface_off,10.0,trim,20,1.1210374643385552,0.9507759153396054,1.1527494578656805,0.15642898324415472,0.1520022749537203,0.15800895920582003,,,,0.0
GC,D3_local_surface_off,25.0,huber,20,11.39058630218338,11.367425117532559,11.402903510248777,0.37967878500455887,0.3759207745441614,0.5116381726709914,0.0027430048113607003,0.0027269128431722,0.0032648677298623002,0.0
GC,D3_local_surface_off,25.0,ls,20,11.396635822391744,11.375698016146156,11.40624974572603,0.3789153698909382,0.375364938605508,0.509800675795365,0.007912430843518049,0.00786894253391535,0.0094176673663969,0.0
GC,D3_local_surface_off,25.0,trim,20,0.4007475547770407,0.3847515991089996,0.42134867465798254,0.0567921537028209,0.053300520229723605,0.06101153540821995,,,,0.0
GC,D3_local_surface_off,50.0,huber,20,12.550563801353253,12.481347229153005,24.50302145233304,0.4965798328396013,0.4740307237967172,2.704211198162303,0.0029381095982154003,0.0029284338003372,0.00343054926822865,0.0
GC,D3_local_surface_off,50.0,ls,20,23.165638435337897,23.12683643149966,25.96344275943171,0.7893754671741569,0.7708887532820352,2.0869186699855216,0.01663282991893425,0.01661895700596885,0.019460573607777247,0.0
GC,D3_local_surface_off,50.0,trim,20,0.8194026788211253,0.7889882337730251,1.052023641300592,0.11617778240183615,0.11086322939212384,0.12175347431692415,,,,0.0
GC,D3_local_surface_off,100.0,huber,20,8.131069192507194,7.666637543822208,8.228820215776262,0.8099806404313182,0.7959323765199021,0.8621362192852202,0.0017129127581371499,0.00170414578517665,0.00177221997357875,0.0
GC,D3_local_surface_off,100.0,ls,20,48.49455002424759,48.31976126979225,57.37706386626293,4.479071572696312,4.444542304439425,8.264289803786683,0.0205157328410307,0.02046859952295805,0.0225446082136787,0.0
GC,D3_local_surface_off,100.0,trim,20,1.7813969294710905,1.7575910281950298,2.163524181747253,0.21880269783573303,0.2138913167782682,0.2704139631874841,,,,0.0
GC,D4_appendage_scale,0.0,huber,20,0.0426194374872611,0.04037297024611845,0.060575867183487,0.00772800224956415,0.00606039896109545,0.00924390360843985,3.525545050153205e-05,2.8203479857940076e-05,3.980925528615246e-05,0.0
GC,D4_appendage_scale,0.0,ls,20,0.0426194374872611,0.04037297024611845,0.060575867183487,0.00772800224956415,0.00606039896109545,0.00924390360843985,7.051090100306392e-05,5.6406959715879096e-05,7.961851057230471e-05,0.0
GC,D4_appendage_scale,0.0,trim,20,0.055309639671103694,0.0454275744859168,0.06565058986954085,0.0081541279975628,0.00643540752462355,0.011703810069889551,,,,0.0
GC,D4_appendage_scale,0.005,huber,20,0.0469798210995996,0.0391641303460129,0.0644783663191772,0.009097994426496649,0.0071682366911534,0.01267249475154485,3.478200304126932e-05,3.0662956430855276e-05,4.1227901578862114e-05,0.0
GC,D4_appendage_scale,0.005,ls,20,0.0469798210995996,0.0391641303460129,0.0644783663191772,0.009097994426496649,0.0071682366911534,0.01267249475154485,6.956400608253865e-05,6.132591286171051e-05,8.245580315772424e-05,0.0
GC,D4_appendage_scale,0.005,trim,20,0.053673478447396755,0.0468072909029654,0.06991155316026959,0.009642428099053149,0.0090295231793162,0.01360600758663075,,,,0.0
GC,D4_appendage_scale,0.01,huber,20,0.07193314067911445,0.06143806773189405,0.0773111964419411,0.01215112088668445,0.009584164978108899,0.0147983411939412,5.7355567541293796e-05,4.742924372910723e-05,6.626421634140699e-05,0.0
GC,D4_appendage_scale,0.01,ls,20,0.07193314067911445,0.06143806773189405,0.0773111964419411,0.01215112088668445,0.009584164978108899,0.0147983411939412,0.00011471113508255,9.485848745818848e-05,0.00013252843268275,0.0
GC,D4_appendage_scale,0.01,trim,20,0.06568075151362684,0.05273924792303995,0.08238722100369485,0.01168428409136765,0.00939352497340565,0.01519720022767335,,,,0.0
GC,D4_appendage_scale,0.025,huber,20,0.1119051614803421,0.10724613878496456,0.1347272055981962,0.018921476986228848,0.0175421386582644,0.02233960706506315,8.301551229301929e-05,7.717993103037628e-05,9.674821452081657e-05,0.0
GC,D4_appendage_scale,0.025,ls,20,0.1119051614803421,0.10724613878496456,0.1347272055981962,0.018921476986228848,0.0175421386582644,0.02233960706506315,0.0001660315804364,0.0001543598620607,0.00019349642904155,0.0
GC,D4_appendage_scale,0.025,trim,20,0.07396209673496475,0.068248927712399,0.0869044661285953,0.01202996351894565,0.00910297614487305,0.0172418935609529,,,,0.0
GC,D4_appendage_scale,0.05,huber,20,0.0637468376765021,0.0553748510656817,0.07906412713496916,0.01279648390636195,0.010218086319379548,0.0148666329378943,6.619015270595781e-05,6.225512586807125e-05,7.465696635108101e-05,0.0
GC,D4_appendage_scale,0.05,ls,20,0.0637468376765021,0.0553748510656817,0.07906412713496916,0.01279648390636195,0.010218086319379548,0.0148666329378943,0.00013243625618765,0.00012462217579670002,0.00014937266376705,0.0
GC,D4_appendage_scale,0.05,trim,20,0.0509935263279639,0.0393747387699894,0.0582320030941701,0.0076278364364972,0.0056839658028542,0.01042083551908957,,,,0.0
GC,D4_appendage_scale,0.1,huber,20,0.10384090720030775,0.09571478136346745,0.11462312516867096,0.020999859828910852,0.0172426455749773,0.02536450617887755,0.0001237324559757,0.00011250445397990001,0.00013506233056495,0.0
GC,D4_appendage_scale,0.1,ls,20,0.11614155661528841,0.10571458768618844,0.12942785662842465,0.02288278556740815,0.0192320131545369,0.02699863888648085,0.00027372881527795,0.00025424949407425,0.0003023950409596,0.0
GC,D4_appendage_scale,0.1,trim,20,0.053116492610148,0.04093999029006915,0.06128874464112905,0.011644134007064651,0.00583600089583345,0.0141297969440868,,,,0.0
GC,D5_appendage_tilt,0.0,huber,20,0.045353683902843805,0.038900051048243456,0.0569540699438972,0.00596768057024015,0.0049395149664261,0.009738269572528125,3.45979078734145e-05,2.933820500304519e-05,3.861249192500377e-05,0.0
GC,D5_appendage_tilt,0.0,ls,20,0.045353683902843805,0.038900051048243456,0.0569540699438972,0.00596768057024015,0.0049395149664261,0.009738269572528125,6.919581574682899e-05,5.867641000609074e-05,7.722498385000723e-05,0.0
GC,D5_appendage_tilt,0.0,trim,20,0.06016197779719175,0.0439627057174478,0.07567465997811346,0.0085985260044068,0.00809412851792565,0.0115983214900017,,,,0.0
GC,D5_appendage_tilt,0.1,huber,20,0.0510404583686481,0.0409487564872653,0.0665913288367128,0.021536067977021747,0.01807057674580005,0.0225838814884231,5.706497159416654e-05,4.7730704615818904e-05,6.522596071252104e-05,0.0
GC,D5_appendage_tilt,0.1,ls,20,0.0510404583686481,0.0409487564872653,0.0665913288367128,0.021536067977021747,0.01807057674580005,0.0225838814884231,0.00011412994318830001,9.546140923163802e-05,0.00013045192142495,0.0
GC,D5_appendage_tilt,0.1,trim,20,0.07441383614692229,0.05332959046977435,0.08231603847480229,0.019697976856356103,0.01795602378537615,0.021204620020767652,,,,0.0
GC,D5_appendage_tilt,0.25,huber,20,0.0831772011812633,0.06545062447289529,0.0921929802392949,0.04312173846566435,0.04078387209614465,0.0513706829882746,9.262160758929373e-05,8.608654252008094e-05,0.00010498626882262482,0.0
GC,D5_appendage_tilt,0.25,ls,20,0.0831772011812633,0.06545062447289529,0.0921929802392949,0.04312173846566435,0.04078387209614465,0.0513706829882746,0.00018524321517855,0.00017217308504009998,0.0002099725376452,0.0
GC,D5_appendage_tilt,0.25,trim,20,0.0737652145837404,0.06467334426417401,0.0928067295777733,0.040186137665955454,0.0323682262535169,0.0449643157863982,,,,0.0
GC,D5_appendage_tilt,0.5,huber,20,0.1457420423019467,0.10827724508284034,0.16740113699177955,0.07574907532321246,0.07122005354488203,0.08881240002552715,0.00012870572330545,0.00011849226275908,0.00014765585405745,0.0
GC,D5_appendage_tilt,0.5,ls,20,0.1457420423019467,0.10827724508284034,0.16740113699177955,0.07574907532321246,0.07122005354488203,0.08881240002552715,0.00025741144661094997,0.00023698452551821123,0.0002953117081149,0.0
GC,D5_appendage_tilt,0.5,trim,20,0.1243739633574406,0.08073799299016696,0.1369604934960259,0.052957124642294295,0.0492368511816927,0.06705283151472505,,,,0.0
GC,D5_appendage_tilt,1.0,huber,20,0.16812949465703408,0.16183823461587893,0.23717846198567955,0.0401658692549199,0.03385828900395045,0.0503706764764502,7.551443519200756e-05,6.710785924447275e-05,8.45340368323233e-05,0.0
GC,D5_appendage_tilt,1.0,ls,20,0.16812949465703408,0.16183823461587893,0.23717846198567955,0.0401658692549199,0.03385828900395045,0.0503706764764502,0.00015102898942925,0.00013421542180710002,0.0001690680736646,0.0
GC,D5_appendage_tilt,1.0,trim,20,0.0783185996116873,0.07073282859972345,0.11136141561858731,0.01660494231484675,0.01153132598492965,0.020684721087457753,,,,0.0
GC,D5_appendage_tilt,2.0,huber,20,0.23446296630483554,0.21662241054745615,0.33298926727685396,0.0841125416546861,0.0794589067643344,0.11071226689014685,0.00016055788145245,0.0001548038207894,0.00018522826569715,0.0
GC,D5_appendage_tilt,2.0,ls,20,0.23491156827802495,0.21655002134826745,0.3329601743941344,0.08431553619308099,0.08005872382610454,0.11087173849634122,0.00032226972653125,0.0003110168133752,0.00037153309629415,0.0
GC,D5_appendage_tilt,2.0,trim,20,0.06561831188306945,0.05178194431071455,0.08844103648401594,0.02423270430702305,0.02103403989443145,0.03403864925438345,,,,0.0
