scan,fold,method,et_mm,eR_deg,iters,on_bound
180,2,PatchOOF,99.72438837684848,3.131651631261237,37,0
180,2,PatchHuberOOF,74.32115635261968,2.7528513055878343,40,0
180,2,PatchFullFit,100.1257157226694,3.170122711997154,36,0
181,2,Raw,155.293337532281,3.3280508009656384,40,0
181,2,Huber,139.62682510715175,2.9327404441494935,39,0
181,2,PatchOOF,104.39615842766213,2.9347816339349944,40,0
181,2,PatchHuberOOF,79.25484705100341,2.592130868507834,40,0
181,2,PatchFullFit,104.52636581892807,2.945685415947529,40,0
182,2,Raw,161.47999343673138,3.857759547284926,39,0
182,2,Huber,143.64846791314585,3.0188608163472477,40,0
182,2,PatchOOF,111.02250922542315,3.2966698623983235,38,0
182,2,PatchHuberOOF,85.62330514110752,2.621914581233029,40,0
182,2,PatchFullFit,110.57234744167748,3.3675110583339083,34,0
183,2,Raw,165.14152504063048,3.7052166667719058,38,0
183,2,Huber,147.758728829502,3.12367587847573,40,0
183,2,PatchOOF,113.81249988672114,3.2392897997737626,40,0
183,2,PatchHuberOOF,90.4822953697324,2.82327607649933,40,0
183,2,PatchFullFit,113.2942760272293,3.251506402157356,39,0
184,2,Raw,169.61796327467493,3.551736991313234,40,0
184,2,Huber,150.6624654473581,3.196755207358443,40,0
184,2,PatchOOF,120.27945973566787,2.802227411003445,40,0
184,2,PatchHuberOOF,99.0766431565452,2.923957373779445,31,0
184,2,PatchFullFit,119.49028063839225,2.790128350356078,40,0
185,2,Raw,166.87569209280224,3.381508147206927,40,0
185,2,Huber,149.6945046707028,3.1366065116340187,40,0
185,2,PatchOOF,118.80537900395618,3.0806509156829915,40,0
185,2,PatchHuberOOF,99.59647838904405,2.8815471142530846,40,0
185,2,PatchFullFit,117.78267412474182,3.0926401161634867,40,0
186,2,Raw,159.37933167305215,3.3337696746655023,40,0
186,2,Huber,143.65928315051062,2.9769270236360375,40,0
186,2,PatchOOF,111.22248885096229,3.759511480073112,40,0
186,2,PatchHuberOOF,94.88546392103966,3.042714807357642,39,0
186,2,PatchFullFit,110.44628176597226,3.821019625191991,40,0
187,2,Raw,153.78881402244926,3.7680118201046016,40,0
187,2,Huber,137.49913678731224,3.1981525210248765,40,0
187,2,PatchOOF,106.90752667440385,4.06965085270055,40,0
187,2,PatchHuberOOF,91.11183087784401,3.174631843342512,40,0
187,2,PatchFullFit,106.05650269045451,4.084986181107969,40,0
188,2,Raw,155.79287544213216,3.788285791915728,40,0
188,2,Huber,142.70990871574963,3.2405835586927805,40,0
188,2,PatchOOF,106.21631405731046,3.840333837362056,40,0
188,2,PatchHuberOOF,92.03610851757831,3.1745282765433522,40,0
188,2,PatchFullFit,105.08054603842098,3.800020060204363,40,0
189,2,Raw,163.7602049006367,4.527416631240688,34,0
189,2,Huber,149.89684244905297,4.087523121042654,40,0
189,2,PatchOOF,113.98370073607599,4.419740406979489,29,0
189,2,PatchHuberOOF,98.08207763089113,4.25823592197182,40,0
189,2,PatchFullFit,112.65998044810223,4.437767363629319,26,0
190,2,Raw,168.0038120529935,5.200602600596629,39,0
190,2,Huber,150.49738354233057,4.736551161326254,40,0
190,2,PatchOOF,120.39973090353838,5.210395865151071,30,0
190,2,PatchHuberOOF,101.12448401857857,4.6932100007015585,40,0
190,2,PatchFullFit,118.95246649866483,5.160009965825704,30,0
191,2,Raw,174.36388003897343,5.403636880975947,31,0
191,2,Huber,156.46757728781327,4.917673914803459,40,0
191,2,PatchOOF,128.6004680352686,5.274910744134447,39,0
191,2,PatchHuberOOF,107.01419389535049,4.643223528227498,40,0
191,2,PatchFullFit,127.52775494865062,5.302693630866647,40,0
192,2,Raw,169.67118740209332,4.706773440745694,28,0
192,2,Huber,148.44784742132907,4.476406239980532,40,0
192,2,PatchOOF,123.18213135981753,4.2311496438897205,23,0
192,2,PatchHuberOOF,105.79634181570803,4.3159947321543495,40,0
192,2,PatchFullFit,121.50419386046838,4.225220801520001,26,0
193,2,Raw,164.25550575097438,4.074930346225337,28,0
193,2,Huber,144.35343992093232,3.81507503946734,40,0
193,2,PatchOOF,120.4824602701089,3.8877508620731804,33,0
193,2,PatchHuberOOF,101.83541760391928,4.158872387384294,40,0
193,2,PatchFullFit,118.99784791092038,3.856897049771669,33,0
194,2,Raw,153.59695335352347,3.712718536605582,31,0
194,2,Huber,138.56380601192197,3.3772052582681162,40,0
194,2,PatchOOF,111.57004562442296,4.653678264412655,30,0
194,2,PatchHuberOOF,95.36463357850526,4.159842257588066,40,0
194,2,PatchFullFit,110.27033512694946,4.651971521179682,31,0
195,2,Raw,151.96956508436267,3.2611245951947665,40,0
195,2,Huber,136.39988795760294,2.748505020954879,40,0
195,2,PatchOOF,110.06377591901013,4.0351568657776244,40,0
195,2,PatchHuberOOF,90.206550401939,3.6673570309805705,40,0
195,2,PatchFullFit,108.91215699075387,4.0655122382018565,40,0
196,2,Raw,159.6882038736639,5.110183601269392,25,0
196,2,Huber,145.2643312597603,4.462847888068656,40,0
196,2,PatchOOF,116.00822444508698,5.796760501072118,34,0
196,2,PatchHuberOOF,97.24202620377497,5.238686973068016,40,0
196,2,PatchFullFit,114.57913174279976,5.8454189641788465,39,0
197,2,Raw,162.18231189316606,4.754803673489927,39,0
197,2,Huber,147.73788529825774,4.297158243090679,40,0
197,2,PatchOOF,118.47695208244753,5.146183371942737,37,0
197,2,PatchHuberOOF,97.89850941243088,4.707631307849932,40,0
197,2,PatchFullFit,117.35544080921927,5.191878901028776,40,0
198,2,Raw,166.17138289563334,4.809237143896555,33,0
198,2,Huber,148.89218795717866,4.201380244015467,40,0
198,2,PatchOOF,122.42672111055673,5.013197776424733,36,0
198,2,PatchHuberOOF,100.53232516598946,4.559584135527802,40,0
198,2,PatchFullFit,121.32378048114707,5.020684276150711,33,0
199,2,Raw,165.1997416941915,3.951488748644535,31,0
199,2,Huber,148.04684093048314,3.599210430115521,40,0
199,2,PatchOOF,122.13243333566624,4.002472777655142,31,0
199,2,PatchHuberOOF,101.64326819659792,4.262290226761465,40,0
199,2,PatchFullFit,120.96059737284449,3.9563636518921634,34,0
200,2,Raw,164.63944003923132,3.3122766122090925,40,0
200,2,Huber,148.22968668594535,3.1387967093122064,40,0
200,2,PatchOOF,122.62748127279053,4.082084401540083,38,0
200,2,PatchHuberOOF,103.31801119780464,4.251689982842865,40,0
200,2,PatchFullFit,121.32528203832901,4.115532571501384,33,0
201,2,Raw,165.9899953718237,4.903068597539608,32,0
201,2,Huber,149.21199151676254,4.831049537437494,40,0
201,2,PatchOOF,125.51329886628376,5.883940378551477,33,0
201,2,PatchHuberOOF,105.41993957911137,5.9130464163711025,40,0
201,2,PatchFullFit,124.16619870706708,5.896123143297971,35,0
202,2,Raw,160.18447415064122,4.624771531561681,25,0
202,2,Huber,143.31495199593354,4.150268129133724,40,0
202,2,PatchOOF,122.02702958360119,6.157710752676377,31,0
202,2,PatchHuberOOF,103.2728033809107,5.699830445199808,40,0
202,2,PatchFullFit,120.82298953648588,6.182312208834393,40,0
203,2,Raw,165.34354962842204,4.821416449356303,37,0
203,2,Huber,145.8314636033175,3.8839725269801284,40,0
203,2,PatchOOF,128.39403357173114,6.011119492543556,25,0
203,2,PatchHuberOOF,109.1958286200999,5.505733960495556,40,0
203,2,PatchFullFit,127.06894704945412,5.864984451770023,36,0
204,2,Raw,162.70173144446414,4.522310246747384,40,0
204,2,Huber,145.20140481890297,3.7529362503540957,40,0
204,2,PatchOOF,125.57450504742194,5.7159603311769525,26,0
204,2,PatchHuberOOF,107.94043137949777,5.313028888944792,40,0
204,2,PatchFullFit,124.06618470756403,5.65113720993093,29,0
205,2,Raw,165.48160584038177,4.719948937583516,40,0
205,2,Huber,149.44596479779895,3.8569100464063557,40,0
205,2,PatchOOF,126.54871466395487,5.487539781333159,30,0
205,2,PatchHuberOOF,110.52173723785273,4.957432571696496,40,0
205,2,PatchFullFit,125.10841881039333,5.488917944098683,28,0
206,2,Raw,168.19706369112697,4.61936346520145,40,0
206,2,Huber,151.30119030115557,3.609517180267955,40,0
206,2,PatchOOF,128.40659098889205,5.272468854758242,32,0
206,2,PatchHuberOOF,112.61532471876376,4.524985866123967,40,0
206,2,PatchFullFit,126.77330814972049,5.291274059856501,33,0
207,2,Raw,174.44925370014002,5.297787935637202,28,0
207,2,Huber,157.35844018044236,5.167603669140925,40,0
207,2,PatchOOF,132.30623845750213,6.057657913902311,40,0
207,2,PatchHuberOOF,116.77835550447718,5.828652785676685,40,0
207,2,PatchFullFit,130.4863287584412,6.119653990358762,40,0
208,2,Raw,169.8567690104878,4.765200866210073,28,0
208,2,Huber,154.73864297801512,4.754215143725169,40,0
208,2,PatchOOF,126.64018931984793,5.341026646489427,35,0
208,2,PatchHuberOOF,115.63981482641765,5.162842838481411,40,0
208,2,PatchFullFit,125.00752986545302,5.391809278818463,39,0
209,2,Raw,161.68085123366987,4.659709008263694,31,0
209,2,Huber,148.64162042234003,4.406971974269161,40,0
209,2,PatchOOF,122.9680378123789,5.458949664959648,34,0
209,2,PatchHuberOOF,111.54045700558295,4.969660497487735,40,0
209,2,PatchFullFit,121.5730469446428,5.440449427766749,32,0
210,2,Raw,167.84565645887804,5.128135432800433,30,0
210,2,Huber,155.6089058429227,4.687472695716418,40,0
210,2,PatchOOF,128.8855676417945,5.29329350459343,38,0
210,2,PatchHuberOOF,117.33236473870114,5.28458534061218,40,0
210,2,PatchFullFit,127.42717485743036,5.3033078332150785,35,0
211,2,Raw,174.16516176820815,4.759274408515821,40,0
211,2,Huber,160.10386563064299,3.9658461700457024,40,0
211,2,PatchOOF,134.9205692379793,4.500318147212139,32,0
211,2,PatchHuberOOF,119.86613953607535,3.6937791651501835,40,0
211,2,PatchFullFit,133.73111152155263,4.40458276964502,40,0
212,2,Raw,178.19017889780213,5.014674866250108,40,0
212,2,Huber,162.57294091089787,4.560347220495661,38,0
212,2,PatchOOF,139.12877730590546,4.8668914440509665,34,0
212,2,PatchHuberOOF,120.49172885405355,4.526911780783684,40,0
212,2,PatchFullFit,137.97072450365684,4.873595915094202,32,0
213,2,Raw,182.0088997212407,4.958333910466027,32,0
213,2,Huber,165.19141585873936,4.469435206598343,40,0
213,2,PatchOOF,145.10766319868512,4.35901334253081,38,0
213,2,PatchHuberOOF,125.93653404536967,4.684557907835683,40,0
213,2,PatchFullFit,144.11779213668828,4.363430839455977,39,0
214,2,Raw,181.48085243755528,4.621883403364316,28,0
214,2,Huber,162.60109490240697,4.268662718727122,40,0
214,2,PatchOOF,145.2563125394485,4.629326794853388,28,0
214,2,PatchHuberOOF,123.91632269239437,5.121968231245773,40,0
214,2,PatchFullFit,144.14449335922689,4.66731556808484,30,0
215,2,Raw,175.9137943780436,4.516068279917033,27,0
215,2,Huber,156.54513218788003,4.392289513765267,40,0
215,2,PatchOOF,140.33483090942485,4.970033741939743,29,0
215,2,PatchHuberOOF,119.93810895541638,5.339609378570842,40,0
215,2,PatchFullFit,139.2223721917587,5.025115371335013,26,0
216,2,Raw,170.5868285090379,4.936081585772176,24,0
216,2,Huber,150.8621081274388,4.718199613071867,40,0
216,2,PatchOOF,135.76908425998994,5.8981860504700325,40,0
216,2,PatchHuberOOF,116.92377367066591,5.569464261361592,40,0
216,2,PatchFullFit,135.14717803411742,6.052049716445676,40,0
217,2,Raw,160.72806476782935,5.100092244250626,40,0
217,2,Huber,142.13884850600675,4.711529663865089,40,0
217,2,PatchOOF,125.04313885323043,5.877387130382878,40,0
217,2,PatchHuberOOF,105.64003030472783,5.588040347309129,40,0
217,2,PatchFullFit,124.96377738251267,5.899249581989454,40,0
218,2,Raw,163.46178910785733,3.939961023135018,40,0
218,2,Huber,143.08811599444016,2.8360245780772275,40,0
218,2,PatchOOF,128.867308914528,4.441440679538201,40,0
218,2,PatchHuberOOF,104.23452848958237,3.9095233475535958,40,0
218,2,PatchFullFit,128.673487504516,4.5444910054746686,40,0
219,3,Raw,168.32498013375996,4.2931872830228155,40,0
219,3,Huber,149.0153468099918,3.333258595971461,40,0
219,3,PatchOOF,129.6427870567289,4.7409001524230305,27,0
219,3,PatchHuberOOF,103.72948869769411,3.971591769310015,40,0
219,3,PatchFullFit,129.65340984211994,4.660186245882271,35,0
220,3,Raw,173.30527046711725,4.873793931535875,27,0
220,3,Huber,154.33739419314523,3.813380203094144,40,0
220,3,PatchOOF,129.58561275513324,4.482650586444179,27,0
220,3,PatchHuberOOF,106.90567844969426,3.7455657999091585,40,0
220,3,PatchFullFit,129.6685365882074,4.4712654520969926,29,0
221,3,Raw,173.24264206490804,5.095221605436085,31,0
221,3,Huber,158.98235699478104,4.635824847623482,40,0
221,3,PatchOOF,127.8037156525221,3.907743898309578,33,0
221,3,PatchHuberOOF,106.94938774408038,3.2024004382114795,40,0
221,3,PatchFullFit,127.34470997723274,3.8840001094296652,34,0
222,3,Raw,169.93354083718904,4.214725619781066,34,0
222,3,Huber,154.56669922416003,4.101624326937123,40,0
222,3,PatchOOF,123.64953882575,3.1742959980796064,37,0
222,3,PatchHuberOOF,101.3664597667131,2.5671635231057093,40,0
222,3,PatchFullFit,123.29775181278771,3.191614571573955,37,0
223,3,Raw,169.6955274274822,4.197204045484232,40,0
223,3,Huber,153.09477381857707,4.251030482206112,40,0
223,3,PatchOOF,120.39125644283574,3.945716059697139,34,0
223,3,PatchHuberOOF,96.95297654277148,3.3347275993644754,40,0
223,3,PatchFullFit,120.18018392080528,3.973323616847085,34,0
224,3,Raw,158.2555537761965,2.758324956132392,40,0
224,3,Huber,143.0384322442578,2.5134326739978463,40,0
224,3,PatchOOF,107.81555278002622,3.328872195323511,38,0
224,3,PatchHuberOOF,85.10968029849138,2.8590795708557515,40,0
224,3,PatchFullFit,106.94216409402162,3.362801194928538,38,0
225,3,Raw,151.25197145443045,2.8940852130926196,40,0
225,3,Huber,139.23332051768406,2.765996152687411,35,0
225,3,PatchOOF,101.14606333000556,2.790453557549527,40,0
225,3,PatchHuberOOF,78.25680429289747,2.3554516891944437,40,0
225,3,PatchFullFit,100.3542113073841,2.819130800616885,40,0
226,3,Raw,157.4134062365944,3.318469890589895,40,0
226,3,Huber,144.19702463558536,2.7889673419232635,40,0
226,3,PatchOOF,105.30169591491139,2.996282835529151,40,0
226,3,PatchHuberOOF,82.95799677598366,2.417988995851354,40,0
226,3,PatchFullFit,104.56258158976323,3.01174879660122,40,0
227,3,Raw,165.0274896184789,3.6080829056767474,40,0
227,3,Huber,149.1379305149723,3.237562820930258,40,0
227,3,PatchOOF,112.19873715924645,2.8542051249199747,40,0
227,3,PatchHuberOOF,88.68826296889415,2.6858446375987457,40,0
227,3,PatchFullFit,111.19551890695948,2.897705346725409,40,0
228,3,Raw,170.70453006252595,4.464497054463666,26,0
228,3,Huber,156.21774363563293,3.950646550456992,40,0
228,3,PatchOOF,118.05048344896872,3.539588984191501,35,0
228,3,PatchHuberOOF,97.45284209747726,3.337931011736025,40,0
228,3,PatchFullFit,116.75112323024973,3.5031234258341097,37,0
229,3,Raw,170.358653406979,4.491325073052404,30,0
229,3,Huber,155.76340679382938,4.224029904894952,20,0
229,3,PatchOOF,118.03495729255616,3.8911268975368265,38,0
229,3,PatchHuberOOF,97.67441344239279,3.5076255932013147,40,0
229,3,PatchFullFit,116.62619744345636,3.903696101841096,33,0
230,3,Raw,175.76917467900367,4.868627819353513,37,0
230,3,Huber,159.11981397779635,4.627550429132273,40,0
230,3,PatchOOF,125.99674171586317,4.190894854346849,29,0
230,3,PatchHuberOOF,106.93472591844787,4.365858819174421,40,0
230,3,PatchFullFit,124.8624391491791,4.210742453062444,28,0
231,3,Raw,167.6752937522565,3.0204062377407617,40,0
231,3,Huber,153.53323607635423,2.779390080875872,40,0
231,3,PatchOOF,117.93183263702925,2.5993428902559654,40,0
231,3,PatchHuberOOF,102.14393632282233,2.3918362978024077,40,0
231,3,PatchFullFit,116.58618155228942,2.646056120954987,40,0
232,3,Raw,164.82977264745597,3.5903572982613046,40,0
232,3,Huber,150.30241445272745,3.2121145862563987,40,0
232,3,PatchOOF,115.99563358064474,3.7716325469769383,40,0
232,3,PatchHuberOOF,101.68129361209002,3.058279007684137,40,0
232,3,PatchFullFit,114.6250130788866,3.7726221193341427,40,0
233,3,Raw,161.1629835334508,3.9773167315617517,40,0
233,3,Huber,147.55781744589896,3.6519895766902684,40,0
233,3,PatchOOF,112.73555896670612,4.4552792162500605,35,0
233,3,PatchHuberOOF,98.48492634326162,3.622835204120572,40,0
233,3,PatchFullFit,111.80093090174107,4.478612970201221,40,0
234,3,Raw,157.75831906479368,2.9233547335177628,40,0
234,3,Huber,146.13070599966147,2.5365164678232643,40,0
234,3,PatchOOF,107.58753124079372,2.8598251158910344,40,0
234,3,PatchHuberOOF,94.60789093276048,2.38535345374354,40,0
234,3,PatchFullFit,106.39476308817812,2.9286558597832792,40,0
235,3,Raw,166.5397336751428,4.0074484637009204,40,0
235,3,Huber,153.39673412741337,3.3947488248265936,40,0
235,3,PatchOOF,116.7763288451049,3.7849944609376593,40,0
235,3,PatchHuberOOF,98.95514576850474,3.4343772321948802,24,0
235,3,PatchFullFit,115.14511005603795,3.7903671897468474,40,0
236,3,Raw,172.51087701429202,5.09049745207412,29,0
236,3,Huber,157.18773796860785,4.586800548595988,40,0
236,3,PatchOOF,121.25654133564693,4.808300697569418,32,0
236,3,PatchHuberOOF,103.6460916530009,4.239690632782538,40,0
236,3,PatchFullFit,119.62579358166398,4.78956966956348,34,0
237,3,Raw,172.52529280166655,4.305181357322425,40,0
237,3,Huber,156.00590013068654,3.5261614531404564,40,0
237,3,PatchOOF,122.42549619249147,3.8426572701108195,26,0
237,3,PatchHuberOOF,101.67968692253041,2.9928687912242973,40,0
237,3,PatchFullFit,120.81631057234915,3.8465586923468864,24,0
238,3,Raw,175.76286726202952,4.6071059775325685,25,0
238,3,Huber,158.86745655152157,4.176153614992916,40,0
238,3,PatchOOF,125.81206245292725,3.68724469116972,26,0
238,3,PatchHuberOOF,108.6386452308404,3.516467695506416,40,0
238,3,PatchFullFit,124.47360995660159,3.7090113803819125,28,0
239,3,Raw,171.24836707423168,4.252495544929125,27,0
239,3,Huber,154.68636925411298,4.077659318576538,40,0
239,3,PatchOOF,123.48487469438128,3.8849659335051374,32,0
239,3,PatchHuberOOF,108.65033397670095,4.1055603751457195,40,0
239,3,PatchFullFit,122.2609299160595,3.875013228590919,34,0
240,3,Raw,166.84056883579996,4.190080560484526,29,0
240,3,Huber,151.12748198152144,4.147014121414784,40,0
240,3,PatchOOF,120.4613321391531,4.086258929665805,40,0
240,3,PatchHuberOOF,106.3144642984294,4.2639649153630765,40,0
240,3,PatchFullFit,118.92627864545894,4.092631354696473,40,0
241,3,Raw,160.34247405179684,4.376098074892358,27,0
241,3,Huber,146.79733257654192,4.188034750899416,40,0
241,3,PatchOOF,116.31035622689161,5.398329743869508,40,0
241,3,PatchHuberOOF,102.12058767165207,4.7758443230203484,40,0
241,3,PatchFullFit,114.78429320015915,5.450605315840413,40,0
242,3,Raw,160.30829162037932,4.537528462567614,32,0
242,3,Huber,147.51353292331297,4.1170411735380945,40,0
242,3,PatchOOF,116.65421389517833,5.5275874134177085,30,0
242,3,PatchHuberOOF,102.77570233033735,5.042847998242353,40,0
242,3,PatchFullFit,115.46736971846398,5.54491700480369,27,0
243,3,Raw,164.39402450738717,4.779072261048144,26,0
243,3,Huber,151.9710687668266,4.228238060070209,40,0
243,3,PatchOOF,118.59922745493058,5.290346946563847,34,0
243,3,PatchHuberOOF,102.76349836922549,5.022759283602038,40,0
243,3,PatchFullFit,117.46069359464703,5.320774427579246,34,0
244,3,Raw,162.45757205659092,3.8440554898942714,40,0
244,3,Huber,149.99399191698384,2.873868565964276,40,0
244,3,PatchOOF,116.28108836423291,4.115920755606644,40,0
244,3,PatchHuberOOF,99.3267535780732,3.5813775034660873,40,0
244,3,PatchFullFit,115.41386300084876,4.149559749312294,40,0
245,3,Raw,169.52325404678675,4.783759176739897,40,0
245,3,Huber,154.2478948366535,3.865850920666858,40,0
245,3,PatchOOF,124.90843979742223,4.947500561899423,30,0
245,3,PatchHuberOOF,104.78269954147764,3.985277138301246,40,0
245,3,PatchFullFit,123.96895612447648,4.958500649220805,30,0
246,3,Raw,169.55912601722116,4.763779921769645,35,0
246,3,Huber,154.3040666940926,4.2493006597895135,40,0
246,3,PatchOOF,125.92870441387169,4.708562788725208,40,0
246,3,PatchHuberOOF,105.76207623898262,4.43663787538331,40,0
246,3,PatchFullFit,124.6922904641099,4.627067241045354,38,0
247,3,Raw,168.06078375199039,3.4519028672905803,39,0
247,3,Huber,151.59935589426098,2.933231563077051,40,0
247,3,PatchOOF,125.01499846832861,3.7239970201844703,40,0
247,3,PatchHuberOOF,105.47762544766168,3.6704008308026483,38,0
247,3,PatchFullFit,123.88322039885351,3.7140445024859146,40,0
248,3,Raw,168.45089481195922,4.097496718961642,35,0
248,3,Huber,154.0813232693152,3.7510331983532463,40,0
248,3,PatchOOF,125.07880666477917,4.6219257582774,35,0
248,3,PatchHuberOOF,109.33576263078072,4.6321529893758155,40,0
248,3,PatchFullFit,123.92428319671252,4.644311345863721,31,0
249,3,Raw,166.6404088155192,4.574404040309091,30,0
249,3,Huber,152.64065587442062,4.514889371689888,40,0
249,3,PatchOOF,125.48039932235069,5.279846042478503,30,0
249,3,PatchHuberOOF,108.13090567696628,5.271972134542605,25,0
249,3,PatchFullFit,124.50530493611492,5.294930723625825,33,0
250,3,Raw,160.68341660369472,3.2647098721334813,40,0
250,3,Huber,146.02206866105965,2.871724196503048,40,0
250,3,PatchOOF,121.22089010290333,4.609917888729486,40,0
250,3,PatchHuberOOF,104.32149471987604,4.190685911641921,40,0
250,3,PatchFullFit,120.19662370934202,4.653159739886631,40,0
251,3,Raw,165.25898439082187,4.057374764950927,40,0
251,3,Huber,149.82660571439405,3.411297174764501,40,0
251,3,PatchOOF,126.94551891412128,5.649479570050516,35,0
251,3,PatchHuberOOF,109.97291614989255,5.023264651241992,40,0
251,3,PatchFullFit,126.21493892452287,5.680610164643484,34,0
252,3,Raw,168.79322243013587,5.285749295318645,25,0
252,3,Huber,152.84417095368423,4.37784399801885,40,0
252,3,PatchOOF,129.34091501787321,6.3464563960682,37,0
252,3,PatchHuberOOF,112.43993288212164,5.96125877457391,40,0
252,3,PatchFullFit,128.91472729722838,6.34186790151779,31,0
253,3,Raw,169.96884962551624,4.6895721469078575,40,0
253,3,Huber,153.58132068559837,3.6343380294707157,40,0
253,3,PatchOOF,129.20689220510238,5.306848243248599,28,0
253,3,PatchHuberOOF,110.37406947110783,4.545659531305118,40,0
253,3,PatchFullFit,128.72745711506946,5.304336121107137,35,0
254,3,Raw,169.86306510974444,4.593104198831056,40,0
254,3,Huber,154.74000166040997,3.9651983840960456,40,0
254,3,PatchOOF,126.86696207282952,5.394568064932663,27,0
254,3,PatchHuberOOF,111.5047271039798,4.727764229769163,40,0
254,3,PatchFullFit,126.22066100989124,5.427014966977945,24,0
255,3,Raw,171.44778396515693,4.811663598996522,35,0
255,3,Huber,156.8656139390728,4.194040695456288,31,0
255,3,PatchOOF,129.1338224463186,5.396692900392649,32,0
255,3,PatchHuberOOF,114.57977829015437,4.911759707094247,40,0
255,3,PatchFullFit,128.28514132622834,5.505966443017515,26,0
256,3,Raw,173.05557220487063,4.279388071604437,35,0
256,3,Huber,158.00194979636444,3.993643326094601,40,0
256,3,PatchOOF,127.74407939369934,4.786949128886104,33,0
256,3,PatchHuberOOF,113.62426908720232,4.689141868755271,40,0
256,3,PatchFullFit,127.05489318258589,4.90229330174597,33,0
257,3,Raw,171.3719270384504,4.52598770892056,40,0
257,3,Huber,157.09860666305354,4.254779595281912,40,0
257,3,PatchOOF,127.86079251942317,4.785759955476265,37,0
257,3,PatchHuberOOF,116.68394234830836,4.45844332773891,40,0
257,3,PatchFullFit,127.46972547344598,4.833009503777306,40,0
258,3,Raw,165.9262948212101,4.618170304460536,40,0
258,3,Huber,153.44308026284747,4.398054706920284,40,0
258,3,PatchOOF,124.58404435815112,5.422272878987624,39,0
258,3,PatchHuberOOF,116.99958453754142,4.86820136299853,40,0
258,3,PatchFullFit,124.7674224855385,5.523995567144276,40,0
259,3,Raw,168.27755087098166,3.930943676767342,40,0
259,3,Huber,155.22548101403294,3.460764316792142,40,0
259,3,PatchOOF,128.00969973974844,3.7329870957318483,40,0
259,3,PatchHuberOOF,115.15180554864016,3.734269902583344,40,0
259,3,PatchFullFit,127.57123113799804,3.822629770868747,40,0
260,3,Raw,177.51955997016333,5.607182626198633,32,0
260,3,Huber,162.67726574858895,4.745261274914247,40,0
260,3,PatchOOF,137.5301641342469,5.447874003236957,33,0
260,3,PatchHuberOOF,124.26596937061137,4.7623869314387735,40,0
260,3,PatchFullFit,137.5886157023425,5.519715791237465,34,0
261,3,Raw,176.3441319495969,5.091530513085113,40,0
261,3,Huber,161.34006350516944,4.293061023500268,40,0
261,3,PatchOOF,135.08764547253074,4.921107418824263,29,0
261,3,PatchHuberOOF,120.27343267185988,4.257685899512256,40,0
261,3,PatchFullFit,135.54444639926015,4.903037499116931,34,0
262,3,Raw,182.0529310752588,5.402393605700334,40,0
262,3,Huber,163.1456532742671,4.730976715549281,40,0
262,3,PatchOOF,142.1852213253115,4.764084334076813,40,0
262,3,PatchHuberOOF,124.24247168087122,4.74813289801969,38,0
262,3,PatchFullFit,142.9242434458222,4.879794061341023,40,0
263,3,Raw,177.16617154399933,4.203249787159716,40,0
263,3,Huber,159.58922494248236,3.4721775294206205,40,0
263,3,PatchOOF,137.89567063678663,3.642649934003538,40,0
263,3,PatchHuberOOF,120.9158865412826,4.0912065773337565,30,0
263,3,PatchFullFit,138.29805861984147,3.764903727304011,40,0
264,3,Raw,179.5849885730134,4.5833447592593854,29,0
264,3,Huber,161.77560204323558,4.169999514314936,40,0
264,3,PatchOOF,140.71902950047448,4.225949334675969,33,0
264,3,PatchHuberOOF,122.88348296400342,4.564480469125132,40,0
264,3,PatchFullFit,140.95832911433237,4.251654160221309,35,0
265,3,Raw,168.25597302441992,3.0740859288248767,40,0
265,3,Huber,150.4278149934572,2.5271844342614567,40,0
265,3,PatchOOF,130.86440401499087,3.4970508887988685,40,0
265,3,PatchHuberOOF,113.45976838533345,3.919846104401741,40,0
265,3,PatchFullFit,130.84879776757774,3.501592367825592,40,0
266,3,Raw,166.53387661732023,3.9676042284704507,36,0
266,3,Huber,149.65396894676343,3.551416911245286,40,0
266,3,PatchOOF,129.89908599977593,4.809818335417673,40,0
266,3,PatchHuberOOF,112.144437645158,4.663881191405148,40,0
266,3,PatchFullFit,130.04720084101245,4.812970924857002,40,0
267,3,Raw,162.07448209435097,4.594939855482826,25,0
267,3,Huber,145.6281579824973,4.258228436787679,40,0
267,3,PatchOOF,124.88122022261132,5.956895780423662,40,0
267,3,PatchHuberOOF,106.12623168121293,5.483412956611289,40,0
267,3,PatchFullFit,125.30180479014616,5.893899558375319,40,0
268,3,Raw,166.2218009934645,4.3140308530944935,40,0
268,3,Huber,149.93645245580745,3.276185425850484,40,0
268,3,PatchOOF,128.7772041890528,4.247741967509877,40,0
268,3,PatchHuberOOF,108.1993308982238,3.7796283723429,40,0
268,3,PatchFullFit,129.0649809827141,4.20551012625761,40,0
269,3,Raw,172.10414120939282,5.364222246665026,23,0
269,3,Huber,155.591096776484,4.30277021901359,40,0
269,3,PatchOOF,131.93103212615512,5.1512834004334165,36,0
269,3,PatchHuberOOF,109.40561200740537,4.225816406968749,40,0
269,3,PatchFullFit,131.97370667913265,5.071859321100682,35,0
270,3,Raw,173.76320807019738,4.670142451224063,40,0
270,3,Huber,157.03663347347995,3.6923227858240764,40,0
270,3,PatchOOF,129.06212559283833,4.078354595865697,26,0
270,3,PatchHuberOOF,107.0118675485826,3.362679672231611,40,0
