trajectory,frame_id,method,perturbation_level,direction_id,translation_init_mm,rotation_init_deg,final_translation_error_mm,final_rotation_error_deg,iterations,termination_reason,hit_iteration_cap,hit_translation_boundary,hit_rotation_boundary,final_objective,ref_translation_error_mm,ref_rotation_error_deg,delta_init_t_mm,delta_init_r_deg,posthoc,safeguard,numerical_failure,solver_valid,capture_A,capture_B
VI,282,Huber,L5,v3,200.0,10.0,159.6480240268817,3.700539572349923,40,cap,1,0,0,0.0021539018164185,159.54522834797905,4.02263923089621,0.1027956789026518,-0.3220996585462865,0,0,0,1,True,False
VI,282,Huber,L5,v4,200.0,10.0,159.4262195297105,4.1177000329181,40,cap,1,0,0,0.0021171989021543,159.54522834797905,4.02263923089621,-0.1190088182685826,0.0950608020218908,0,0,0,1,True,False
VI,282,Huber,L6,v1,300.0,15.0,160.05489241142203,2.1799472764603984,40,cap,1,0,0,0.0021649182407646,159.54522834797905,4.02263923089621,0.5096640634429832,-1.8426919544358111,0,0,0,1,True,False
VI,282,Huber,L6,v2,300.0,15.0,159.22375380962734,5.422150812618428,40,cap,1,0,0,0.0021884813231038,159.54522834797905,4.02263923089621,-0.3214745383517083,1.3995115817222183,0,0,0,1,True,False
VI,282,Huber,L6,v3,300.0,15.0,160.04327765720438,3.5077411645067067,40,cap,1,0,0,0.0021740854694738,159.54522834797905,4.02263923089621,0.4980493092253368,-0.5148980663895029,0,0,0,1,True,False
VI,282,Huber,L6,v4,300.0,15.0,159.2967065762204,4.08091354044366,40,cap,1,0,0,0.0021128086954662,159.54522834797905,4.02263923089621,-0.2485217717586465,0.0582743095474507,0,0,0,1,True,False
VI,282,Patch,L4,v1,100.0,5.0,121.93348978875557,3.3529614557688143,40,cap,1,0,0,0.0049315134365741,121.61771371056447,3.6847912738263777,0.3157760781910923,-0.3318298180575634,0,0,0,1,False,False
VI,282,Patch,L4,v2,100.0,5.0,121.39289177396284,4.2242828515102495,40,cap,1,0,0,0.0049337092028078,121.61771371056447,3.6847912738263777,-0.2248219366016286,0.5394915776838718,0,0,0,1,False,False
VI,282,Patch,L4,v3,100.0,5.0,121.62160157789133,3.545565041779086,40,cap,1,0,0,0.00493052437228,121.61771371056447,3.6847912738263777,0.0038878673268385,-0.1392262320472919,0,0,0,1,False,False
VI,282,Patch,L4,v4,100.0,5.0,121.58779951584998,3.737378463425894,40,cap,1,0,0,0.0049305383972291,121.61771371056447,3.6847912738263777,-0.0299141947144931,0.0525871895995164,0,0,0,1,False,False
VI,282,Patch,L5,v1,200.0,10.0,122.11968110820746,3.0264590901572226,40,cap,1,0,0,0.0049344288696326,121.61771371056447,3.6847912738263777,0.5019673976429857,-0.6583321836691551,0,0,0,1,True,False
VI,282,Patch,L5,v2,200.0,10.0,120.9435555867636,4.445322366162162,40,cap,1,0,0,0.0049368889792441,121.61771371056447,3.6847912738263777,-0.6741581238008791,0.7605310923357842,0,0,0,1,True,False
VI,282,Patch,L5,v3,200.0,10.0,121.72850424144951,3.270195696098257,40,cap,1,0,0,0.0049321390378264,121.61771371056447,3.6847912738263777,0.1107905308850547,-0.4145955777281211,0,0,0,1,True,False
VI,282,Patch,L5,v4,200.0,10.0,121.58417292587916,3.771502830172185,40,cap,1,0,0,0.0049306060586385,121.61771371056447,3.6847912738263777,-0.0335407846853001,0.0867115563458074,0,0,0,1,True,False
VI,282,Patch,L6,v1,300.0,15.0,122.16258071393442,2.7768811032512617,40,cap,1,0,0,0.0049371752973848,121.61771371056447,3.6847912738263777,0.5448670033699443,-0.907910170575116,0,0,0,1,True,False
VI,282,Patch,L6,v2,300.0,15.0,120.42095929530991,4.605685441823945,40,cap,1,0,0,0.0049397072497924,121.61771371056447,3.6847912738263777,-1.19675441525456,0.9208941679975672,0,0,0,1,True,False
VI,282,Patch,L6,v3,300.0,15.0,121.94831765427986,2.8800355121956,40,cap,1,0,0,0.0049360565449054,121.61771371056447,3.6847912738263777,0.3306039437153885,-0.8047557616307781,0,0,0,1,True,False
VI,282,Patch,L6,v4,300.0,15.0,121.60308399703482,3.770473747557336,40,cap,1,0,0,0.0049306476276199,121.61771371056447,3.6847912738263777,-0.0146297135296578,0.0856824737309587,0,0,0,1,True,False
VI,282,PatchHuber,L4,v1,100.0,5.0,104.3941525927253,2.8784743010345646,40,cap,1,0,0,0.0018584413136439,103.494855165719,3.5894442307489496,0.8992974270063172,-0.710969929714385,0,0,0,1,False,False
VI,282,PatchHuber,L4,v2,100.0,5.0,103.92194166593892,4.16215579748991,40,cap,1,0,0,0.0018856400915097,103.494855165719,3.5894442307489496,0.4270865002199286,0.5727115667409604,0,0,0,1,False,False
VI,282,PatchHuber,L4,v3,100.0,5.0,103.92604336817962,3.161205732360795,40,cap,1,0,0,0.0018735310584859,103.494855165719,3.5894442307489496,0.4311882024606319,-0.4282384983881546,0,0,0,1,False,False
VI,282,PatchHuber,L4,v4,100.0,5.0,103.4741273756974,3.581184283322,40,cap,1,0,0,0.0018579879274574,103.494855165719,3.5894442307489496,-0.0207277900215956,-0.0082599474269495,0,0,0,1,False,False
VI,282,PatchHuber,L5,v1,200.0,10.0,105.56744764962389,2.350414084559479,40,cap,1,0,0,0.0018683061525675,103.494855165719,3.5894442307489496,2.0725924839048844,-1.2390301461894704,0,0,0,1,True,False
VI,282,PatchHuber,L5,v2,200.0,10.0,103.97890162969628,4.632013771499976,40,cap,1,0,0,0.001918109813565,103.494855165719,3.5894442307489496,0.4840464639772932,1.042569540751026,0,0,0,1,True,False
VI,282,PatchHuber,L5,v3,200.0,10.0,105.1135903741394,2.7866548368346065,40,cap,1,0,0,0.001901650810529,103.494855165719,3.5894442307489496,1.6187352084204178,-0.8027893939143431,0,0,0,1,True,False
VI,282,PatchHuber,L5,v4,200.0,10.0,103.47416463195732,3.6686881412705135,27,tol,0,0,0,0.0018633048438104,103.494855165719,3.5894442307489496,-0.020690533761666,0.0792439105215638,0,0,0,1,True,False
VI,282,PatchHuber,L6,v1,300.0,15.0,106.4603965438904,1.738776430126782,40,cap,1,0,0,0.0018828352171364,103.494855165719,3.5894442307489496,2.965541378171409,-1.8506678006221675,0,0,0,1,True,False
VI,282,PatchHuber,L6,v2,300.0,15.0,103.63571012610478,5.000530618759254,40,cap,1,0,0,0.0019532248002682,103.494855165719,3.5894442307489496,0.1408549603857949,1.4110863880103044,0,0,0,1,True,False
VI,282,PatchHuber,L6,v3,300.0,15.0,106.1959155595216,2.374818775353907,40,cap,1,0,0,0.0019160696062601,103.494855165719,3.5894442307489496,2.7010603938026065,-1.2146254553950424,0,0,0,1,True,False
VI,282,PatchHuber,L6,v4,300.0,15.0,103.52584787408809,3.623153902532189,40,cap,1,0,0,0.0018555365650219,103.494855165719,3.5894442307489496,0.0309927083690837,0.0337096717832392,0,0,0,1,True,False
VI,308,Raw,L4,v1,100.0,5.0,167.62530454072828,4.690565682553935,40,cap,1,0,0,0.004669070606803,168.59092057530876,3.8948515832069375,-0.9656160345804778,0.7957140993469962,0,0,0,1,False,False
VI,308,Raw,L4,v2,100.0,5.0,170.36947329430828,2.9388406999851,40,cap,1,0,0,0.0046637395149322,168.59092057530876,3.8948515832069375,1.7785527189995207,-0.9560108832218388,0,0,0,1,False,False
VI,308,Raw,L4,v3,100.0,5.0,169.4548041853965,3.2374915185813653,40,cap,1,0,0,0.004656519827214,168.59092057530876,3.8948515832069375,0.863883610087754,-0.6573600646255731,0,0,0,1,False,False
VI,308,Raw,L4,v4,100.0,5.0,167.7273152588664,4.690041568946295,40,cap,1,0,0,0.0046689480699171,168.59092057530876,3.8948515832069375,-0.8636053164423458,0.795189985739357,0,0,0,1,False,False
VI,308,Raw,L5,v1,200.0,10.0,166.22082473005486,5.6931338336626975,40,cap,1,0,0,0.0047007353677721,168.59092057530876,3.8948515832069375,-2.3700958452539,1.7982822504557592,0,0,0,1,True,False
VI,308,Raw,L5,v2,200.0,10.0,171.43384504970072,3.078531733737563,40,cap,1,0,0,0.0047737468313913,168.59092057530876,3.8948515832069375,2.842924474391964,-0.8163198494693753,0,0,0,1,True,False
VI,308,Raw,L5,v3,200.0,10.0,170.64719345882432,2.8603049460159613,40,cap,1,0,0,0.0046692527799132,168.59092057530876,3.8948515832069375,2.056272883515561,-1.034546637190977,0,0,0,1,True,False
VI,308,Raw,L5,v4,200.0,10.0,165.4762521732111,6.347957140987592,40,cap,1,0,0,0.0047291500050825,168.59092057530876,3.8948515832069375,-3.114668402097664,2.453105557780653,0,0,0,1,True,False
VI,308,Raw,L6,v1,300.0,15.0,160.04840090928107,14.999613179665891,4,boundary,0,0,1,0.009283296941791,168.59092057530876,3.8948515832069375,-8.542519666027687,11.104761596458951,0,1,0,0,True,False
VI,308,Raw,L6,v2,300.0,15.0,250.17107551974388,15.000000000000002,1,boundary,0,0,1,,168.59092057530876,3.8948515832069375,81.58015494443512,11.105148416793064,0,1,0,0,False,False
VI,308,Raw,L6,v3,300.0,15.0,171.12938955112858,2.649391588299132,40,cap,1,0,0,0.0047098359812922,168.59092057530876,3.8948515832069375,2.538468975819825,-1.245459994907807,0,0,0,1,True,False
VI,308,Raw,L6,v4,300.0,15.0,236.5859613816582,15.000000000000002,1,boundary,0,0,1,,168.59092057530876,3.8948515832069375,67.99504080634944,11.105148416793064,0,1,0,0,False,False
VI,308,Huber,L4,v1,100.0,5.0,156.83508133068352,4.536284410699931,40,cap,1,0,0,0.00165200143084,156.8262192957856,3.284059460484696,0.0088620348979304,1.2522249502152354,0,0,0,1,False,False
VI,308,Huber,L4,v2,100.0,5.0,158.36531530342765,1.65313177542194,40,cap,1,0,0,0.0016229685833454,156.8262192957856,3.284059460484696,1.5390960076420583,-1.630927685062756,0,0,0,1,False,False
VI,308,Huber,L4,v3,100.0,5.0,157.04860046518743,2.112639263070908,40,cap,1,0,0,0.0015152830076604,156.8262192957856,3.284059460484696,0.2223811694018422,-1.171420197413788,0,0,0,1,False,False
VI,308,Huber,L4,v4,100.0,5.0,156.4362981992656,4.625070210798515,40,cap,1,0,0,0.0016548544782232,156.8262192957856,3.284059460484696,-0.3899210965199984,1.3410107503138189,0,0,0,1,False,False
VI,308,Huber,L5,v1,200.0,10.0,156.01527064757144,6.204443693141262,40,cap,1,0,0,0.0017732178024806,156.8262192957856,3.284059460484696,-0.8109486482141506,2.9203842326565663,0,0,0,1,True,False
VI,308,Huber,L5,v2,200.0,10.0,161.30827682305508,4.60784382465338,40,cap,1,0,0,0.002014961643109,156.8262192957856,3.284059460484696,4.48205752726949,1.3237843641686844,0,0,0,1,True,False
VI,308,Huber,L5,v3,200.0,10.0,157.68120370569582,1.5187669467291212,40,cap,1,0,0,0.001546839193444,156.8262192957856,3.284059460484696,0.8549844099102302,-1.7652925137555746,0,0,0,1,True,False
VI,308,Huber,L5,v4,200.0,10.0,155.2200649151018,7.980856146787127,40,cap,1,0,0,0.0018961739747235,156.8262192957856,3.284059460484696,-1.6061543806837904,4.696796686302431,0,0,0,1,True,False
VI,308,Huber,L6,v1,300.0,15.0,242.90867832063628,15.000000000000002,1,boundary,0,0,1,,156.8262192957856,3.284059460484696,86.08245902485069,11.715940539515303,0,1,0,0,False,False
VI,308,Huber,L6,v2,300.0,15.0,257.7891694108103,15.000000000000002,1,boundary,0,0,1,,156.8262192957856,3.284059460484696,100.96295011502473,11.715940539515303,0,1,0,0,False,False
VI,308,Huber,L6,v3,300.0,15.0,247.63794236621692,15.000000000000002,1,boundary,0,0,1,,156.8262192957856,3.284059460484696,90.81172307043136,11.715940539515303,0,1,0,0,False,False
VI,308,Huber,L6,v4,300.0,15.0,246.2429898641624,15.000000000000002,1,boundary,0,0,1,,156.8262192957856,3.284059460484696,89.41677056837679,11.715940539515303,0,1,0,0,False,False
VI,308,Patch,L4,v1,100.0,5.0,124.61419538144928,5.551785989871491,40,cap,1,0,0,0.0043282771882162,126.10511825872535,4.967276224802801,-1.490922877276077,0.5845097650686899,0,0,0,1,False,False
VI,308,Patch,L4,v2,100.0,5.0,127.3394902207554,3.734220813350283,40,cap,1,0,0,0.0043365908189494,126.10511825872535,4.967276224802801,1.234371962030039,-1.233055411452518,0,0,0,1,False,False
VI,308,Patch,L4,v3,100.0,5.0,126.81116457106832,4.152323790406582,40,cap,1,0,0,0.0043290465191688,126.10511825872535,4.967276224802801,0.7060463123429628,-0.8149524343962193,0,0,0,1,False,False
VI,308,Patch,L4,v4,100.0,5.0,124.6365503082567,5.559637718405921,40,cap,1,0,0,0.004328353025976,126.10511825872535,4.967276224802801,-1.4685679504686675,0.5923614936031196,0,0,0,1,False,False
VI,308,Patch,L5,v1,200.0,10.0,122.39082881101284,6.613453526337425,40,cap,1,0,0,0.0043539243112714,126.10511825872535,4.967276224802801,-3.714289447712517,1.6461773015346235,0,0,0,1,True,False
VI,308,Patch,L5,v2,200.0,10.0,128.6088371710296,2.6286607482383864,40,cap,1,0,0,0.0044098461611506,126.10511825872535,4.967276224802801,2.5037189123042225,-2.338615476564415,0,0,0,1,True,False
VI,308,Patch,L5,v3,200.0,10.0,127.74428436012516,3.434517189422963,40,cap,1,0,0,0.0043448168924336,126.10511825872535,4.967276224802801,1.639166101399795,-1.5327590353798382,0,0,0,1,True,False
VI,308,Patch,L5,v4,200.0,10.0,121.82041139401775,7.15061262490477,40,cap,1,0,0,0.0043710621245138,126.10511825872535,4.967276224802801,-4.284706864707601,2.183336400101969,0,0,0,1,True,False
VI,308,Patch,L6,v1,300.0,15.0,111.00488593280252,14.870107440482126,5,boundary,0,0,1,0.007550158956164,126.10511825872535,4.967276224802801,-15.10023232592286,9.902831215679324,0,1,0,0,True,False
VI,308,Patch,L6,v2,300.0,15.0,135.0627937384568,14.85051137083551,7,boundary,0,0,1,0.0099769552149892,126.10511825872535,4.967276224802801,8.957675479731435,9.88323514603271,0,1,0,0,True,False
VI,308,Patch,L6,v3,300.0,15.0,128.7472702264629,3.0215352056436897,40,cap,1,0,0,0.0043668414537639,126.10511825872535,4.967276224802801,2.6421519677375187,-1.945741019159112,0,0,0,1,True,False
VI,308,Patch,L6,v4,300.0,15.0,237.65459981782527,15.000000000000002,1,boundary,0,0,1,,126.10511825872535,4.967276224802801,111.5494815590999,10.0327237751972,0,1,0,0,False,False
VI,308,PatchHuber,L4,v1,100.0,5.0,109.11833486469855,6.302158479317974,40,cap,1,0,0,0.0016931428170661,114.45480766048388,4.6061380952818345,-5.336472795785298,1.6960203840361396,0,0,0,1,False,False
VI,308,PatchHuber,L4,v2,100.0,5.0,120.16192734654412,3.0202172780838468,40,cap,1,0,0,0.0016814463812217,114.45480766048388,4.6061380952818345,5.707119686060253,-1.5859208171979875,0,0,0,1,False,False
VI,308,PatchHuber,L4,v3,100.0,5.0,118.52588079288292,3.458876139712099,40,cap,1,0,0,0.0016657527419622,114.45480766048388,4.6061380952818345,4.07107313239905,-1.1472619555697356,0,0,0,1,False,False
VI,308,PatchHuber,L4,v4,100.0,5.0,108.44866332691868,6.29364260848707,40,cap,1,0,0,0.0016866100553492,114.45480766048388,4.6061380952818345,-6.006144333565189,1.687504513205235,0,0,0,1,False,False
VI,308,PatchHuber,L5,v1,200.0,10.0,105.62166941429568,8.077743274208474,40,cap,1,0,0,0.0017842557603018,114.45480766048388,4.6061380952818345,-8.833138246188199,3.47160517892664,0,0,0,1,True,False
VI,308,PatchHuber,L5,v2,200.0,10.0,123.06264813128924,3.3946408253466025,40,cap,1,0,0,0.0020020080857165,114.45480766048388,4.6061380952818345,8.607840470805371,-1.211497269935232,0,0,0,1,True,False
VI,308,PatchHuber,L5,v3,200.0,10.0,120.859970093847,2.783381232625108,40,cap,1,0,0,0.0016867200540881,114.45480766048388,4.6061380952818345,6.405162433363131,-1.8227568626567263,0,0,0,1,True,False
VI,308,PatchHuber,L5,v4,200.0,10.0,104.14180271272228,8.978963194134055,40,cap,1,0,0,0.0018197831265942,114.45480766048388,4.6061380952818345,-10.313004947761584,4.37282509885222,0,0,0,1,True,False
VI,308,PatchHuber,L6,v1,300.0,15.0,229.94178129855868,15.000000000000002,1,boundary,0,0,1,,114.45480766048388,4.6061380952818345,115.48697363807482,10.393861904718168,0,1,0,0,False,False
VI,308,PatchHuber,L6,v2,300.0,15.0,255.79662775061303,15.000000000000002,1,boundary,0,0,1,,114.45480766048388,4.6061380952818345,141.34182009012915,10.393861904718168,0,1,0,0,False,False
VI,308,PatchHuber,L6,v3,300.0,15.0,122.04415171993384,2.3329077651249923,40,cap,1,0,0,0.0017698302442538,114.45480766048388,4.6061380952818345,7.589344059449971,-2.273230330156842,0,0,0,1,True,False
VI,308,PatchHuber,L6,v4,300.0,15.0,249.1449298100472,15.000000000000002,1,boundary,0,0,1,,114.45480766048388,4.6061380952818345,134.69012214956336,10.393861904718168,0,1,0,0,False,False
VI,333,Raw,L4,v1,100.0,5.0,155.5003845902668,2.7778715327005217,40,cap,1,0,0,0.0044584148792229,155.51411520437,2.7726143218286983,-0.0137306141031956,0.0052572108718234,0,0,0,1,False,False
VI,333,Raw,L4,v2,100.0,5.0,155.52981529751216,2.7297676984382053,36,tol,0,0,0,0.0044583150357853,155.51411520437,2.7726143218286983,0.0157000931421578,-0.0428466233904929,0,0,0,1,False,False
VI,333,Raw,L4,v3,100.0,5.0,154.9268372179804,3.1446803111301915,40,cap,1,0,0,0.0044612105895433,155.51411520437,2.7726143218286983,-0.5872779863896085,0.3720659893014932,0,0,0,1,False,False
VI,333,Raw,L4,v4,100.0,5.0,155.87613052338185,2.632215938522082,36,tol,0,0,0,0.004458339168133,155.51411520437,2.7726143218286983,0.3620153190118458,-0.1403983833066164,0,0,0,1,False,False
VI,333,Raw,L5,v1,200.0,10.0,155.3893299410208,2.982507936994935,40,cap,1,0,0,0.0044596575564125,155.51411520437,2.7726143218286983,-0.1247852633491959,0.2098936151662367,0,0,0,1,True,False
VI,333,Raw,L5,v2,200.0,10.0,155.60736392943522,2.6742772975689664,39,tol,0,0,0,0.0044583103570621,155.51411520437,2.7726143218286983,0.0932487250652229,-0.0983370242597319,0,0,0,1,True,False
VI,333,Raw,L5,v3,200.0,10.0,154.41579727944472,3.698052817647439,40,cap,1,0,0,0.0044708613368009,155.51411520437,2.7726143218286983,-1.0983179249252828,0.9254384958187404,0,0,0,1,True,False
VI,333,Raw,L5,v4,200.0,10.0,156.14309619427263,2.330303986336561,40,cap,1,0,0,0.004458831274611,155.51411520437,2.7726143218286983,0.6289809899026295,-0.4423103354921371,0,0,0,1,True,False
VI,333,Raw,L6,v1,300.0,15.0,154.66031268486483,3.288387155593095,40,cap,1,0,0,0.0044632533334288,155.51411520437,2.7726143218286983,-0.853802519505166,0.5157728337643968,0,0,0,1,True,False
VI,333,Raw,L6,v2,300.0,15.0,156.06245155725512,2.477237904812825,37,tol,0,0,0,0.004458553458602,155.51411520437,2.7726143218286983,0.5483363528851157,-0.2953764170158734,0,0,0,1,True,False
VI,333,Raw,L6,v3,300.0,15.0,153.45183167993994,4.24332786061448,40,cap,1,0,0,0.0044845664871084,155.51411520437,2.7726143218286983,-2.062283524430057,1.4707135387857817,0,0,0,1,True,False
VI,333,Raw,L6,v4,300.0,15.0,156.43043112996628,2.1243816247455314,40,cap,1,0,0,0.0044601497951696,155.51411520437,2.7726143218286983,0.9163159255962796,-0.6482326970831669,0,0,0,1,True,False
VI,333,Huber,L4,v1,100.0,5.0,145.77421034458757,2.79852505886945,40,cap,1,0,0,0.0011294180395966,145.88222318130656,2.754305872398044,-0.1080128367189843,0.0442191864714058,0,0,0,1,False,False
VI,333,Huber,L4,v2,100.0,5.0,145.9119925303083,2.736019298585761,40,cap,1,0,0,0.0011226122415074,145.88222318130656,2.754305872398044,0.0297693490017536,-0.0182865738122828,0,0,0,1,False,False
VI,333,Huber,L4,v3,100.0,5.0,145.3474362649253,3.2847232600343474,40,tol,0,0,0,0.0011330184536897,145.88222318130656,2.754305872398044,-0.5347869163812504,0.5304173876363034,0,0,0,1,False,False
VI,333,Huber,L4,v4,100.0,5.0,145.91244246024164,2.354668497576633,40,cap,1,0,0,0.0011238024897397,145.88222318130656,2.754305872398044,0.0302192789350783,-0.3996373748214106,0,0,0,1,False,False
VI,333,Huber,L5,v1,200.0,10.0,145.74641687511348,2.9140481820801134,40,cap,1,0,0,0.001140198026258,145.88222318130656,2.754305872398044,-0.135806306193075,0.1597423096820693,0,0,0,1,True,False
VI,333,Huber,L5,v2,200.0,10.0,145.9972902718927,2.6654619860045314,40,cap,1,0,0,0.001120773699482,145.88222318130656,2.754305872398044,0.1150670905861375,-0.0888438863935126,0,0,0,1,True,False
VI,333,Huber,L5,v3,200.0,10.0,144.70940738653388,4.245706523189829,40,cap,1,0,0,0.0011628743979895,145.88222318130656,2.754305872398044,-1.1728157947726745,1.4914006507917854,0,0,0,1,True,False
VI,333,Huber,L5,v4,200.0,10.0,146.16842320322425,2.0634078835214757,40,cap,1,0,0,0.0011211332969934,145.88222318130656,2.754305872398044,0.2862000219176934,-0.6908979888765687,0,0,0,1,True,False
VI,333,Huber,L6,v1,300.0,15.0,145.51030400977083,3.4668996817208315,40,cap,1,0,0,0.0011798814697071,145.88222318130656,2.754305872398044,-0.3719191715357226,0.7125938093227875,0,0,0,1,True,False
VI,333,Huber,L6,v2,300.0,15.0,145.9512163065898,2.4038894095488086,40,cap,1,0,0,0.0011210248092801,145.88222318130656,2.754305872398044,0.0689931252832423,-0.3504164628492354,0,0,0,1,True,False
VI,333,Huber,L6,v3,300.0,15.0,144.04051160874155,5.614006850613709,40,cap,1,0,0,0.0012570703219295,145.88222318130656,2.754305872398044,-1.8417115725650035,2.859700978215665,0,0,0,1,True,False
VI,333,Huber,L6,v4,300.0,15.0,146.4216547375721,1.6827229066447662,40,cap,1,0,0,0.001135834909277,145.88222318130656,2.754305872398044,0.539431556265555,-1.0715829657532778,0,0,0,1,True,False
VI,333,Patch,L4,v1,100.0,5.0,99.65929131318042,2.819273462412346,40,cap,1,0,0,0.0042393212669554,99.55045614693212,2.7797232893479653,0.1088351662482836,0.0395501730643808,0,0,0,1,True,False
VI,333,Patch,L4,v2,100.0,5.0,99.53079442371788,2.641014532712718,40,cap,1,0,0,0.004238662336105,99.55045614693212,2.7797232893479653,-0.0196617232142557,-0.1387087566352471,0,0,0,1,True,False
VI,333,Patch,L4,v3,100.0,5.0,99.00913854096538,3.203723904902876,40,cap,1,0,0,0.004242511214477,99.55045614693212,2.7797232893479653,-0.5413176059667535,0.4240006155549105,0,0,0,1,True,False
VI,333,Patch,L4,v4,100.0,5.0,99.75253660201804,2.47833646673192,37,tol,0,0,0,0.0042383440223055,99.55045614693212,2.7797232893479653,0.2020804550859054,-0.3013868226160454,0,0,0,1,True,False
VI,333,Patch,L5,v1,200.0,10.0,99.39079014625032,3.0744787727458047,40,cap,1,0,0,0.0042409968004251,99.55045614693212,2.7797232893479653,-0.1596660006818098,0.2947554833978394,0,0,0,1,True,False
VI,333,Patch,L5,v2,200.0,10.0,99.79158076883908,2.601778184517198,36,tol,0,0,0,0.0042384554790398,99.55045614693212,2.7797232893479653,0.2411246219069482,-0.1779451048307674,0,0,0,1,True,False
VI,333,Patch,L5,v3,200.0,10.0,98.90678600651124,3.574348790463687,40,cap,1,0,0,0.0042479552995866,99.55045614693212,2.7797232893479653,-0.6436701404208947,0.7946255011157217,0,0,0,1,True,False
VI,333,Patch,L5,v4,200.0,10.0,99.76523033583362,2.296749156365659,40,cap,1,0,0,0.00423926561251,99.55045614693212,2.7797232893479653,0.2147741889014867,-0.4829741329823065,0,0,0,1,True,False
VI,333,Patch,L6,v1,300.0,15.0,98.86716679182936,3.3697612587440258,40,cap,1,0,0,0.0042447795131042,99.55045614693212,2.7797232893479653,-0.6832893551027865,0.5900379693960605,0,0,0,1,True,False
VI,333,Patch,L6,v2,300.0,15.0,99.89766774509322,2.4818880077416785,38,tol,0,0,0,0.0042383561985666,99.55045614693212,2.7797232893479653,0.3472115981610812,-0.2978352816062868,0,0,0,1,True,False
VI,333,Patch,L6,v3,300.0,15.0,98.53675848231818,3.939142578200639,40,cap,1,0,0,0.0042547797907993,99.55045614693212,2.7797232893479653,-1.0136976646139573,1.1594192888526735,0,0,0,1,True,False
VI,333,Patch,L6,v4,300.0,15.0,100.28858893469882,2.175772948779595,40,cap,1,0,0,0.0042404148272515,99.55045614693212,2.7797232893479653,0.7381327877666877,-0.6039503405683702,0,0,0,1,True,False
VI,333,PatchHuber,L4,v1,100.0,5.0,84.56445501936734,2.4752010220726075,40,cap,1,0,0,0.0012754598602361,84.80583044097688,2.49539221510512,-0.2413754216095327,-0.0201911930325127,0,0,0,1,True,False
VI,333,PatchHuber,L4,v2,100.0,5.0,85.02766733783736,2.3762292550066237,40,cap,1,0,0,0.0012641571214389,84.80583044097688,2.49539221510512,0.2218368968604807,-0.1191629600984969,0,0,0,1,True,False
VI,333,PatchHuber,L4,v3,100.0,5.0,83.76294588043521,3.2014016391699998,40,cap,1,0,0,0.0013008350866827,84.80583044097688,2.49539221510512,-1.0428845605416657,0.7060094240648791,0,0,0,1,True,False
VI,333,PatchHuber,L4,v4,100.0,5.0,84.90204028505691,2.2515093885502284,40,cap,1,0,0,0.0012692742168546,84.80583044097688,2.49539221510512,0.096209844080036,-0.2438828265548918,0,0,0,1,True,False
VI,333,PatchHuber,L5,v1,200.0,10.0,83.93822113829309,2.8192289895757576,40,cap,1,0,0,0.0012942505446784,84.80583044097688,2.49539221510512,-0.867609302683789,0.3238367744706374,0,0,0,1,True,False
VI,333,PatchHuber,L5,v2,200.0,10.0,85.38037646430378,2.469621543725451,32,tol,0,0,0,0.0012690238793224,84.80583044097688,2.49539221510512,0.5745460233269029,-0.0257706713796692,0,0,0,1,True,False
VI,333,PatchHuber,L5,v3,200.0,10.0,83.28839399355081,4.054042707684118,40,cap,1,0,0,0.0013513085956017,84.80583044097688,2.49539221510512,-1.5174364474260642,1.558650492578998,0,0,0,1,True,False
VI,333,PatchHuber,L5,v4,200.0,10.0,84.99420551548978,2.0723281358228296,40,cap,1,0,0,0.0012728307683699,84.80583044097688,2.49539221510512,0.1883750745129049,-0.4230640792822906,0,0,0,1,True,False
VI,333,PatchHuber,L6,v1,300.0,15.0,83.9035407313581,3.649454976307444,40,cap,1,0,0,0.0013506680656816,84.80583044097688,2.49539221510512,-0.9022897096187704,1.154062761202324,0,0,0,1,True,False
VI,333,PatchHuber,L6,v2,300.0,15.0,85.15084663690857,2.344714073649323,40,cap,1,0,0,0.0012636421905518,84.80583044097688,2.49539221510512,0.3450161959316915,-0.1506781414557974,0,0,0,1,True,False
VI,333,PatchHuber,L6,v3,300.0,15.0,82.96038126126734,4.838565280426264,40,cap,1,0,0,0.0014048179084887,84.80583044097688,2.49539221510512,-1.845449179709533,2.343173065321144,0,0,0,1,True,False
VI,333,PatchHuber,L6,v4,300.0,15.0,85.21182756202381,1.8505938967012887,40,cap,1,0,0,0.0012767294949775,84.80583044097688,2.49539221510512,0.4059971210469371,-0.6447983184038311,0,0,0,1,True,False
VI,359,Raw,L4,v1,100.0,5.0,170.252662773057,3.994218471618645,40,cap,1,0,0,0.0048036357047407,170.3557516662295,3.867689847370476,-0.1030888931724973,0.1265286242481691,0,0,0,1,False,False
VI,359,Raw,L4,v2,100.0,5.0,170.20028083201498,3.8663474882859776,40,cap,1,0,0,0.0048027874548788,170.3557516662295,3.867689847370476,-0.1554708342145261,-0.0013423590844983,0,0,0,1,False,False
VI,359,Raw,L4,v3,100.0,5.0,171.59267724414386,3.230604405465177,40,cap,1,0,0,0.0048063620416107,170.3557516662295,3.867689847370476,1.2369255779143489,-0.6370854419052994,0,0,0,1,False,False
VI,359,Raw,L4,v4,100.0,5.0,169.2253900137718,4.617157560194417,40,cap,1,0,0,0.0048140967608056,170.3557516662295,3.867689847370476,-1.130361652457708,0.7494677128239409,0,0,0,1,False,False
