trajectory,frame_id,method,perturbation_level,direction_id,translation_init_mm,rotation_init_deg,final_translation_error_mm,final_rotation_error_deg,iterations,termination_reason,hit_iteration_cap,hit_translation_boundary,hit_rotation_boundary,final_objective,ref_translation_error_mm,ref_rotation_error_deg,delta_init_t_mm,delta_init_r_deg,posthoc
VI,462,Raw,L4,v2,100.0,5.0,163.5897580979498,4.437363398594494,40,cap,1,0,0,0.00353855961577073,163.50685752222506,4.693263098056791,0.08290057572475007,-0.2558996994622973,0
VI,462,Raw,L4,v3,100.0,5.0,163.8556636232234,3.6633398314019168,40,cap,1,0,0,0.0035507739477218542,163.50685752222506,4.693263098056791,0.3488061009983312,-1.0299232666548743,0
VI,462,Raw,L4,v4,100.0,5.0,163.0893546928159,5.3332987312282025,40,cap,1,0,0,0.0035439918980057377,163.50685752222506,4.693263098056791,-0.41750282940915895,0.6400356331714114,0
VI,462,Raw,L5,v1,200.0,10.0,163.37953637842506,5.043040339599815,40,cap,1,0,0,0.0035398131753469364,163.50685752222506,4.693263098056791,-0.12732114380000326,0.34977724154302425,0
VI,462,Raw,L5,v2,200.0,10.0,163.6999768350996,3.895676368603781,40,cap,1,0,0,0.0035446457094273796,163.50685752222506,4.693263098056791,0.19311931287452921,-0.7975867294530099,0
VI,462,Raw,L5,v3,200.0,10.0,163.76350197504237,2.30282022693046,40,cap,1,0,0,0.0036584542376230374,163.50685752222506,4.693263098056791,0.2566444528173122,-2.3904428711263312,0
VI,462,Raw,L5,v4,200.0,10.0,162.67276787355348,6.448294124719534,40,cap,1,0,0,0.003573776904908307,163.50685752222506,4.693263098056791,-0.8340896486715792,1.755031026662743,0
VI,462,Raw,L6,v1,300.0,15.0,163.2907317315249,5.208977857777539,40,cap,1,0,0,0.0035417333986824087,163.50685752222506,4.693263098056791,-0.21612579070017546,0.5157147597207477,0
VI,462,Raw,L6,v2,300.0,15.0,163.57702166442303,2.737083161050767,40,cap,1,0,0,0.003595337221508844,163.50685752222506,4.693263098056791,0.0701641421979673,-1.956179937006024,0
VI,462,Raw,L6,v3,300.0,15.0,252.07658423089524,15.000000000000002,1,boundary,0,0,1,,163.50685752222506,4.693263098056791,88.56972670867017,10.30673690194321,0
VI,462,Raw,L6,v4,300.0,15.0,147.09810541975392,14.642630796155329,3,boundary,0,0,1,0.01476132439869064,163.50685752222506,4.693263098056791,-16.40875210247114,9.949367698098538,0
VI,462,Huber,L4,v1,100.0,5.0,159.40408823329204,4.565487405146848,40,cap,1,0,0,0.0005146730791758766,159.06098805514745,4.18355933112549,0.3431001781445957,0.3819280740213573,0
VI,462,Huber,L4,v2,100.0,5.0,159.25314956747414,3.757976943792,40,cap,1,0,0,0.0005446998478866843,159.06098805514745,4.18355933112549,0.19216151232669176,-0.4255823873334905,0
VI,462,Huber,L4,v3,100.0,5.0,158.6470954798617,1.9584127004926695,40,cap,1,0,0,0.0005720015464340757,159.06098805514745,4.18355933112549,-0.4138925752857574,-2.225146630632821,0
VI,462,Huber,L4,v4,100.0,5.0,159.02317065001273,5.725347628116107,40,cap,1,0,0,0.0005454624110903111,159.06098805514745,4.18355933112549,-0.03781740513471732,1.5417882969906165,0
VI,462,Huber,L5,v1,200.0,10.0,159.51169064641374,4.979565267186479,40,cap,1,0,0,0.0005294677282019494,159.06098805514745,4.18355933112549,0.45070259126629253,0.7960059360609888,0
VI,462,Huber,L5,v2,200.0,10.0,159.67681210543262,2.801907449227999,40,cap,1,0,0,0.0006116997236661067,159.06098805514745,4.18355933112549,0.6158240502851697,-1.3816518818974912,0
VI,462,Huber,L5,v3,200.0,10.0,157.8760621099165,2.190162148432644,40,cap,1,0,0,0.0008962191736849755,159.06098805514745,4.18355933112549,-1.1849259452309582,-1.9933971826928465,0
VI,462,Huber,L5,v4,200.0,10.0,158.04305592719535,7.974237041673833,40,cap,1,0,0,0.0007032373519673447,159.06098805514745,4.18355933112549,-1.0179321279520934,3.7906777105483425,0
VI,462,Huber,L6,v1,300.0,15.0,159.2502725562444,5.219856019156753,40,cap,1,0,0,0.0005403264650625771,159.06098805514745,4.18355933112549,0.1892845010969495,1.0362966880312623,0
VI,462,Huber,L6,v2,300.0,15.0,257.1975139086163,15.000000000000002,1,boundary,0,0,1,,159.06098805514745,4.18355933112549,98.13652585346887,10.816440668874511,0
VI,462,Huber,L6,v3,300.0,15.0,259.19878874034214,15.000000000000002,1,boundary,0,0,1,,159.06098805514745,4.18355933112549,100.13780068519469,10.816440668874511,0
VI,462,Huber,L6,v4,300.0,15.0,203.0997003028533,14.83621159040474,2,boundary,0,0,1,0.013650361132584797,159.06098805514745,4.18355933112549,44.03871224770586,10.65265225927925,0
VI,462,Patch,L4,v1,100.0,5.0,116.08736891778021,5.150840366296262,40,cap,1,0,0,0.0034430450393622253,116.23705004625958,4.95746381121864,-0.1496811284793722,0.19337655507762186,0
VI,462,Patch,L4,v2,100.0,5.0,116.61475322729139,4.788202907984577,40,cap,1,0,0,0.0034432874281767676,116.23705004625958,4.95746381121864,0.377703181031805,-0.16926090323406306,0
VI,462,Patch,L4,v3,100.0,5.0,117.78306055817352,4.106518926084319,40,cap,1,0,0,0.0034541875477542053,116.23705004625958,4.95746381121864,1.5460105119139342,-0.8509448851343215,0
VI,462,Patch,L4,v4,100.0,5.0,115.75065849157217,5.4861213243517035,40,cap,1,0,0,0.00344632094508999,116.23705004625958,4.95746381121864,-0.48639155468741535,0.5286575131330631,0
VI,462,Patch,L5,v1,200.0,10.0,115.82941012707121,5.319432249777077,40,cap,1,0,0,0.0034445733905012887,116.23705004625958,4.95746381121864,-0.4076399191883695,0.36196843855843674,0
VI,462,Patch,L5,v2,200.0,10.0,117.44665984788882,4.249304892594843,40,cap,1,0,0,0.003451160258616018,116.23705004625958,4.95746381121864,1.2096098016292416,-0.7081589186237975,0
VI,462,Patch,L5,v3,200.0,10.0,118.51850104664547,3.048461568295039,40,cap,1,0,0,0.003510444143621911,116.23705004625958,4.95746381121864,2.2814510003858857,-1.9090022429236013,0
VI,462,Patch,L5,v4,200.0,10.0,115.84833551960011,6.284277021984745,40,cap,1,0,0,0.0034620592094543137,116.23705004625958,4.95746381121864,-0.38871452665947004,1.3268132107661046,0
VI,462,Patch,L6,v1,300.0,15.0,115.75949157397588,5.454304496869658,40,cap,1,0,0,0.0034459551010873777,116.23705004625958,4.95746381121864,-0.47755847228370385,0.49684068565101747,0
VI,462,Patch,L6,v2,300.0,15.0,118.21741166588316,3.1208668143228384,40,cap,1,0,0,0.003506155745178593,116.23705004625958,4.95746381121864,1.9803616196235794,-1.836596996895802,0
VI,462,Patch,L6,v3,300.0,15.0,252.51676518539261,15.000000000000002,1,boundary,0,0,1,,116.23705004625958,4.95746381121864,136.27971513913303,10.042536188781362,0
VI,462,Patch,L6,v4,300.0,15.0,95.78584753270837,14.973180210730906,5,boundary,0,0,1,0.007685681945648547,116.23705004625958,4.95746381121864,-20.45120251355121,10.015716399512264,0
VI,462,PatchHuber,L4,v1,100.0,5.0,107.81844672885713,5.234142691647667,40,cap,1,0,0,0.0006720503204309612,108.57864191736095,4.616803987581018,-0.760195188503829,0.6173387040666496,0
VI,462,PatchHuber,L4,v2,100.0,5.0,108.38917483759433,4.15927461749895,40,cap,1,0,0,0.0006808154701256547,108.57864191736095,4.616803987581018,-0.18946707976662935,-0.4575293700820682,0
VI,462,PatchHuber,L4,v3,100.0,5.0,112.6098987651238,2.832069315275752,40,cap,1,0,0,0.0007079781816628255,108.57864191736095,4.616803987581018,4.031256847762847,-1.784734672305266,0
VI,462,PatchHuber,L4,v4,100.0,5.0,108.5887413733697,6.220434925168981,40,cap,1,0,0,0.0006811698637520825,108.57864191736095,4.616803987581018,0.010099456008745733,1.6036309375879636,0
VI,462,PatchHuber,L5,v1,200.0,10.0,107.82351806905731,5.523750327067191,40,cap,1,0,0,0.0006793579868975523,108.57864191736095,4.616803987581018,-0.75512384830364,0.906946339486173,0
VI,462,PatchHuber,L5,v2,200.0,10.0,108.95498675441719,2.943847737572736,40,cap,1,0,0,0.0007147458548177469,108.57864191736095,4.616803987581018,0.3763448370562372,-1.6729562500082817,0
VI,462,PatchHuber,L5,v3,200.0,10.0,117.76202465691505,2.5711407219115623,40,cap,1,0,0,0.0008985443372519209,108.57864191736095,4.616803987581018,9.18338273955409,-2.0456632656694556,0
VI,462,PatchHuber,L5,v4,200.0,10.0,108.85625369155473,8.36531568367282,40,cap,1,0,0,0.0007597552663292935,108.57864191736095,4.616803987581018,0.2776117741937725,3.7485116960918026,0
VI,462,PatchHuber,L6,v1,300.0,15.0,107.92433540531448,5.719636306935765,40,cap,1,0,0,0.0006857374606659448,108.57864191736095,4.616803987581018,-0.6543065120464746,1.1028323193547473,0
VI,462,PatchHuber,L6,v2,300.0,15.0,259.36607910619836,15.000000000000002,1,boundary,0,0,1,,108.57864191736095,4.616803987581018,150.7874371888374,10.383196012418985,0
VI,462,PatchHuber,L6,v3,300.0,15.0,263.59046864490466,15.000000000000002,1,boundary,0,0,1,,108.57864191736095,4.616803987581018,155.0118267275437,10.383196012418985,0
VI,462,PatchHuber,L6,v4,300.0,15.0,175.64221381612148,14.978222663610094,3,boundary,0,0,1,0.007927351270891184,108.57864191736095,4.616803987581018,67.06357189876053,10.361418676029075,0
VI,487,Raw,L4,v1,100.0,5.0,162.3375500450767,4.957313187162786,40,cap,1,0,0,0.0032300829050044932,162.33302582102706,4.862560300243368,0.004524224049646364,0.09475288691941763,0
VI,487,Raw,L4,v2,100.0,5.0,162.25997077231906,4.8337010093098565,40,cap,1,0,0,0.003230278122760767,162.33302582102706,4.862560300243368,-0.0730550487079995,-0.028859290933511694,0
VI,487,Raw,L4,v3,100.0,5.0,161.97723905288092,5.284212468205186,40,cap,1,0,0,0.0032314289089873777,162.33302582102706,4.862560300243368,-0.35578676814614596,0.4216521679618177,0
VI,487,Raw,L4,v4,100.0,5.0,162.265686040322,4.81498691254726,40,cap,1,0,0,0.0032303916464420357,162.33302582102706,4.862560300243368,-0.06733978070505486,-0.04757338769610797,0
VI,487,Raw,L5,v1,200.0,10.0,162.1007650724755,5.169412219057144,40,cap,1,0,0,0.0032308203412356805,162.33302582102706,4.862560300243368,-0.23226074855156753,0.30685191881377616,0
VI,487,Raw,L5,v2,200.0,10.0,162.28715300567077,4.762154550695068,40,cap,1,0,0,0.0032307759342273873,162.33302582102706,4.862560300243368,-0.045872815356290175,-0.10040574954830017,0
VI,487,Raw,L5,v3,200.0,10.0,162.0133917834321,5.715424658412985,40,cap,1,0,0,0.0032364377620363624,162.33302582102706,4.862560300243368,-0.319634037594966,0.8528643581696169,0
VI,487,Raw,L5,v4,200.0,10.0,162.34178649622834,4.651377783506371,40,cap,1,0,0,0.003232283604442519,162.33302582102706,4.862560300243368,0.008760675201273216,-0.21118251673699717,0
VI,487,Raw,L6,v1,300.0,15.0,161.95815537217698,5.738379060252165,40,cap,1,0,0,0.0032374918011581644,162.33302582102706,4.862560300243368,-0.37487044885008913,0.875818760008797,0
VI,487,Raw,L6,v2,300.0,15.0,162.36486314137343,4.624854183652889,40,cap,1,0,0,0.0032326866431516238,162.33302582102706,4.862560300243368,0.031837320346369324,-0.2377061165904788,0
VI,487,Raw,L6,v3,300.0,15.0,161.78509649791644,6.214847399594338,40,cap,1,0,0,0.003247828987679803,162.33302582102706,4.862560300243368,-0.5479293231106226,1.3522870993509697,0
VI,487,Raw,L6,v4,300.0,15.0,162.54412730426537,4.461248876161989,40,cap,1,0,0,0.0032358021408721497,162.33302582102706,4.862560300243368,0.21110148323830913,-0.40131142408137954,0
VI,487,Huber,L4,v1,100.0,5.0,157.79337478331325,4.746488089633093,40,cap,1,0,0,0.0004457722704960056,157.67213528216485,4.572457416263652,0.12123950114840909,0.17403067336944122,0
VI,487,Huber,L4,v2,100.0,5.0,157.62192496790513,4.336102272949075,40,cap,1,0,0,0.0004489833608325518,157.67213528216485,4.572457416263652,-0.050210314259715005,-0.23635514331457674,0
VI,487,Huber,L4,v3,100.0,5.0,158.04833184134142,5.289925812558301,40,cap,1,0,0,0.000454391602823069,157.67213528216485,4.572457416263652,0.37619655917657724,0.7174683962946489,0
VI,487,Huber,L4,v4,100.0,5.0,157.64239790208268,4.142482050413691,40,cap,1,0,0,0.0004506216305161196,157.67213528216485,4.572457416263652,-0.02973738008216742,-0.42997536584996077,0
VI,487,Huber,L5,v1,200.0,10.0,158.01673983679086,5.202613829523376,40,cap,1,0,0,0.00045064038095334573,157.67213528216485,4.572457416263652,0.3446045546260166,0.6301564132597237,0
VI,487,Huber,L5,v2,200.0,10.0,157.61147216475575,4.1445127230910535,40,cap,1,0,0,0.0004502892072638608,157.67213528216485,4.572457416263652,-0.06066311740909214,-0.42794469317259853,0
VI,487,Huber,L5,v3,200.0,10.0,158.11598584928896,6.161157802249465,40,cap,1,0,0,0.0004853304916589318,157.67213528216485,4.572457416263652,0.44385056712411597,1.5887003859858133,0
VI,487,Huber,L5,v4,200.0,10.0,157.44158746401897,3.7553071090627577,40,cap,1,0,0,0.000465583064286899,157.67213528216485,4.572457416263652,-0.23054781814587955,-0.8171503072008943,0
VI,487,Huber,L6,v1,300.0,15.0,158.61177870575273,6.480284322629525,40,cap,1,0,0,0.00048367428167603446,157.67213528216485,4.572457416263652,0.9396434235878814,1.907826906365873,0
VI,487,Huber,L6,v2,300.0,15.0,157.46882872587523,3.9643380006581608,40,cap,1,0,0,0.00045859640464114153,157.67213528216485,4.572457416263652,-0.20330655628961836,-0.6081194156054912,0
VI,487,Huber,L6,v3,300.0,15.0,158.06378255292321,7.364343965858945,40,cap,1,0,0,0.0005369035530596337,157.67213528216485,4.572457416263652,0.39164727075836936,2.7918865495952927,0
VI,487,Huber,L6,v4,300.0,15.0,157.18193335425082,3.2641926882747896,40,cap,1,0,0,0.0004783979319837915,157.67213528216485,4.572457416263652,-0.49020192791402906,-1.3082647279888624,0
VI,487,Patch,L4,v1,100.0,5.0,108.159905857628,4.6844202635170396,40,cap,1,0,0,0.0033162759581492666,108.31480871731603,4.651265620260131,-0.15490285968802198,0.033154643256908756,0
VI,487,Patch,L4,v2,100.0,5.0,108.50571085231539,4.5925341015154695,40,cap,1,0,0,0.0033163801183476614,108.31480871731603,4.651265620260131,0.19090213499936226,-0.058731518744661315,0
VI,487,Patch,L4,v3,100.0,5.0,108.1869022230714,4.818891836650395,40,cap,1,0,0,0.0033167612385661253,108.31480871731603,4.651265620260131,-0.12790649424462686,0.1676262163902642,0
VI,487,Patch,L4,v4,100.0,5.0,108.49919433312155,4.596321005128891,40,cap,1,0,0,0.003316424884328668,108.31480871731603,4.651265620260131,0.1843856158055246,-0.05494461513124005,0
VI,487,Patch,L5,v1,200.0,10.0,108.17995800974249,4.861488420512718,40,cap,1,0,0,0.003317324122642024,108.31480871731603,4.651265620260131,-0.13485070757353412,0.21022280025258677,0
VI,487,Patch,L5,v2,200.0,10.0,108.44618079914405,4.540716626044022,40,cap,1,0,0,0.0033170230038188702,108.31480871731603,4.651265620260131,0.13137208182801885,-0.11054899421610909,0
VI,487,Patch,L5,v3,200.0,10.0,108.0221070587974,5.080687169828877,40,cap,1,0,0,0.0033196442308509643,108.31480871731603,4.651265620260131,-0.29270165851862373,0.42942154956874656,0
VI,487,Patch,L5,v4,200.0,10.0,108.51033268088352,4.5135941200447505,40,cap,1,0,0,0.0033169431918097054,108.31480871731603,4.651265620260131,0.19552396356749568,-0.13767150021538033,0
VI,487,Patch,L6,v1,300.0,15.0,107.68756590510813,5.177873751421598,40,cap,1,0,0,0.0033228363674713784,108.31480871731603,4.651265620260131,-0.6272428122078963,0.526608131161467,0
VI,487,Patch,L6,v2,300.0,15.0,108.42257668923423,4.50354513044413,40,cap,1,0,0,0.0033176740320380697,108.31480871731603,4.651265620260131,0.1077679719182072,-0.14772048981600072,0
VI,487,Patch,L6,v3,300.0,15.0,107.45413553521178,5.426462331711459,40,cap,1,0,0,0.003326320220040058,108.31480871731603,4.651265620260131,-0.8606731821042501,0.7751967114513283,0
VI,487,Patch,L6,v4,300.0,15.0,108.40541745446083,4.426153217284006,40,cap,1,0,0,0.0033184065061540365,108.31480871731603,4.651265620260131,0.09060873714480522,-0.22511240297612467,0
VI,487,PatchHuber,L4,v1,100.0,5.0,97.82883570950234,4.264146872631459,40,cap,1,0,0,0.0007126898787869891,98.56062311184516,3.9933091855326954,-0.7317874023428175,0.27083768709876344,0
VI,487,PatchHuber,L4,v2,100.0,5.0,98.86442264238936,3.78975962729532,40,cap,1,0,0,0.0007102944619474604,98.56062311184516,3.9933091855326954,0.3037995305441967,-0.20354955823737564,0
VI,487,PatchHuber,L4,v3,100.0,5.0,98.21711530646884,4.509203896764223,40,cap,1,0,0,0.0007142641049551583,98.56062311184516,3.9933091855326954,-0.3435078053763192,0.5158947112315277,0
VI,487,PatchHuber,L4,v4,100.0,5.0,98.97749656627474,3.8354161600677172,40,cap,1,0,0,0.0007127535371539573,98.56062311184516,3.9933091855326954,0.41687345442957735,-0.1578930254649782,0
VI,487,PatchHuber,L5,v1,200.0,10.0,97.90696304909373,4.771710686849508,40,cap,1,0,0,0.0007167854623688569,98.56062311184516,3.9933091855326954,-0.6536600627514275,0.7784015013168122,0
VI,487,PatchHuber,L5,v2,200.0,10.0,99.06748257451869,3.7317634537728464,40,cap,1,0,0,0.0007176560135067519,98.56062311184516,3.9933091855326954,0.5068594626735319,-0.2615457317598491,0
VI,487,PatchHuber,L5,v3,200.0,10.0,98.1588031755202,5.191481009897023,40,cap,1,0,0,0.0007352791292283907,98.56062311184516,3.9933091855326954,-0.40181993632495505,1.1981718243643278,0
VI,487,PatchHuber,L5,v4,200.0,10.0,99.50293339516327,3.4987378379409924,40,cap,1,0,0,0.0007163885716653334,98.56062311184516,3.9933091855326954,0.9423102833181076,-0.49457134759170307,0
VI,487,PatchHuber,L6,v1,300.0,15.0,98.04792101135625,6.073609051656422,40,cap,1,0,0,0.0007693418158373581,98.56062311184516,3.9933091855326954,-0.5127021004889087,2.080299866123726,0
VI,487,PatchHuber,L6,v2,300.0,15.0,99.60354004871729,3.652016956975254,40,cap,1,0,0,0.000722752748276001,98.56062311184516,3.9933091855326954,1.0429169368721318,-0.34129222855744157,0
VI,487,PatchHuber,L6,v3,300.0,15.0,98.05599486648624,5.9578010803155586,40,cap,1,0,0,0.0007656650569389389,98.56062311184516,3.9933091855326954,-0.5046282453589157,1.9644918947828631,0
VI,487,PatchHuber,L6,v4,300.0,15.0,100.43777449399064,3.246293378459288,40,cap,1,0,0,0.0007297525849775143,98.56062311184516,3.9933091855326954,1.8771513821454846,-0.7470158070734074,0
IV,0,Raw,L4,v1,100.0,5.0,104.75632897689233,2.9835096461352544,40,cap,1,0,0,0.0021702718930214373,104.25570412650734,1.8842031441601357,0.5006248503849946,1.0993065019751187,0
IV,0,Raw,L4,v2,100.0,5.0,104.84075645963023,0.8058615656546277,40,cap,1,0,0,0.002171727362187412,104.25570412650734,1.8842031441601357,0.5850523331228885,-1.078341578505508,0
IV,0,Raw,L4,v3,100.0,5.0,102.394135760038,1.5647453100256619,40,cap,1,0,0,0.0021699197987141063,104.25570412650734,1.8842031441601357,-1.861568366469342,-0.3194578341344738,0
IV,0,Raw,L4,v4,100.0,5.0,103.81422909604329,2.7526208491094617,40,cap,1,0,0,0.002169479554540562,104.25570412650734,1.8842031441601357,-0.4414750304640478,0.868417704949326,0
IV,0,Raw,L5,v1,200.0,10.0,104.54954696135516,3.6688125239181497,40,cap,1,0,0,0.002175198356003375,104.25570412650734,1.8842031441601357,0.2938428348478226,1.784609379758014,0
IV,0,Raw,L5,v2,200.0,10.0,105.75483468975709,0.6965070164167833,40,cap,1,0,0,0.0021855390255185194,104.25570412650734,1.8842031441601357,1.49913056324975,-1.1876961277433524,0
IV,0,Raw,L5,v3,200.0,10.0,101.64117747918233,0.9661754568564815,40,cap,1,0,0,0.002172957665860232,104.25570412650734,1.8842031441601357,-2.6145266473250075,-0.9180276873036541,0
IV,0,Raw,L5,v4,200.0,10.0,104.26233502651837,3.5019274927680555,40,cap,1,0,0,0.0021730272695286114,104.25570412650734,1.8842031441601357,0.006630900011032281,1.6177243486079198,0
IV,0,Raw,L6,v1,300.0,15.0,105.52233205607321,4.446457550370677,40,cap,1,0,0,0.0021839680535276746,104.25570412650734,1.8842031441601357,1.2666279295658711,2.562254406210541,0
IV,0,Raw,L6,v2,300.0,15.0,106.21374703010626,2.0994956894303445,40,cap,1,0,0,0.002208767961000345,104.25570412650734,1.8842031441601357,1.9580429035989226,0.2152925452702088,0
IV,0,Raw,L6,v3,300.0,15.0,101.02720798340403,0.42170651892912253,40,cap,1,0,0,0.0021779155731217756,104.25570412650734,1.8842031441601357,-3.228496143103314,-1.4624966252310132,0
IV,0,Raw,L6,v4,300.0,15.0,104.28593526085221,4.249507866774349,40,cap,1,0,0,0.002178956953758731,104.25570412650734,1.8842031441601357,0.030231134344873567,2.365304722614213,0
IV,0,Huber,L4,v1,100.0,5.0,79.21730434130244,3.901073049434609,40,cap,1,0,0,0.0006429041877159779,79.42624176127643,1.4888684334220916,-0.20893741997399218,2.4122046160125175,0
IV,0,Huber,L4,v2,100.0,5.0,102.73860189958505,1.3476113650767283,40,cap,1,0,0,0.0004948977255950178,79.42624176127643,1.4888684334220916,23.31236013830862,-0.14125706834536333,0
IV,0,Huber,L4,v3,100.0,5.0,55.95452482307877,0.05824719403589482,40,cap,1,0,0,0.0006567276129465785,79.42624176127643,1.4888684334220916,-23.47171693819766,-1.4306212393861968,0
IV,0,Huber,L4,v4,100.0,5.0,85.04612700150393,3.190004499027419,40,cap,1,0,0,0.0004899027199202222,79.42624176127643,1.4888684334220916,5.619885240227504,1.7011360656053274,0
IV,0,Huber,L5,v1,200.0,10.0,96.08645186414405,6.129470499143111,40,cap,1,0,0,0.0008087059217996482,79.42624176127643,1.4888684334220916,16.660210102867623,4.640602065721019,0
IV,0,Huber,L5,v2,200.0,10.0,122.95920254000002,4.2893668581433015,40,cap,1,0,0,0.0006087609671444223,79.42624176127643,1.4888684334220916,43.53296077872359,2.80049842472121,0
IV,0,Huber,L5,v3,200.0,10.0,49.76561309773376,1.351328121054242,40,cap,1,0,0,0.0007439469128864347,79.42624176127643,1.4888684334220916,-29.660628663542667,-0.13754031236784958,0
IV,0,Huber,L5,v4,200.0,10.0,88.67734235773007,4.853944250376857,40,cap,1,0,0,0.00048633384211047736,79.42624176127643,1.4888684334220916,9.25110059645364,3.3650758169547657,0
IV,0,Huber,L6,v1,300.0,15.0,117.01120124222278,8.359315391163152,40,cap,1,0,0,0.000952130047644038,79.42624176127643,1.4888684334220916,37.58495948094635,6.870446957741061,0
IV,0,Huber,L6,v2,300.0,15.0,132.9483737494551,7.35088198636429,40,cap,1,0,0,0.000676423405891382,79.42624176127643,1.4888684334220916,53.52213198817867,5.862013552942198,0
IV,0,Huber,L6,v3,300.0,15.0,49.507318468394054,2.9986937718587714,40,cap,1,0,0,0.0007893192109310001,79.42624176127643,1.4888684334220916,-29.918923292882376,1.5098253384366798,0
IV,0,Huber,L6,v4,300.0,15.0,92.70126400700907,6.384518414346678,40,cap,1,0,0,0.0004804707256376478,79.42624176127643,1.4888684334220916,13.275022245732643,4.895649980924587,0
IV,0,Patch,L4,v1,100.0,5.0,96.71815075049886,2.380608863571725,40,cap,1,0,0,0.0028158467073701897,96.28080438015765,1.4017608076473165,0.43734637034121704,0.9788480559244084,0
IV,0,Patch,L4,v2,100.0,5.0,98.45114001330565,0.6381611481855344,40,cap,1,0,0,0.0028151298867373953,96.28080438015765,1.4017608076473165,2.1703356331479995,-0.7635996594617821,0
IV,0,Patch,L4,v3,100.0,5.0,95.04052757679354,1.2974335413359361,40,cap,1,0,0,0.0028142528865606783,96.28080438015765,1.4017608076473165,-1.240276803364111,-0.10432726631138034,0
IV,0,Patch,L4,v4,100.0,5.0,96.76706928849575,2.249327490680071,40,cap,1,0,0,0.0028151542584800055,96.28080438015765,1.4017608076473165,0.4862649083381001,0.8475666830327544,0
IV,0,Patch,L5,v1,200.0,10.0,98.35007081622688,3.26332258657763,40,cap,1,0,0,0.0028219768624043727,96.28080438015765,1.4017608076473165,2.0692664360692277,1.8615617789303136,0
IV,0,Patch,L5,v2,200.0,10.0,98.67306598700218,0.5317673101396498,40,cap,1,0,0,0.0028235901448924656,96.28080438015765,1.4017608076473165,2.392261606844528,-0.8699934975076666,0
IV,0,Patch,L5,v3,200.0,10.0,94.7074268906765,0.9253087728645019,40,cap,1,0,0,0.0028149803923560087,96.28080438015765,1.4017608076473165,-1.573377489481146,-0.4764520347828146,0
IV,0,Patch,L5,v4,200.0,10.0,99.54431166493407,3.0980482778474596,40,cap,1,0,0,0.0028190799970090157,96.28080438015765,1.4017608076473165,3.2635072847764235,1.6962874702001431,0
IV,0,Patch,L6,v1,300.0,15.0,99.88590694306795,4.190984130406761,40,cap,1,0,0,0.002832904678697345,96.28080438015765,1.4017608076473165,3.6051025629103037,2.7892233227594447,0
IV,0,Patch,L6,v2,300.0,15.0,99.7554526480638,1.579389099801061,40,cap,1,0,0,0.0028396789323692673,96.28080438015765,1.4017608076473165,3.4746482679061472,0.17762829215374443,0
IV,0,Patch,L6,v3,300.0,15.0,94.52109977421685,0.5189452276319777,40,cap,1,0,0,0.002817086977731836,96.28080438015765,1.4017608076473165,-1.7597046059407973,-0.8828155800153388,0
IV,0,Patch,L6,v4,300.0,15.0,99.48470413661626,3.7748421626473263,40,cap,1,0,0,0.00282538621734536,96.28080438015765,1.4017608076473165,3.203899756458611,2.37308135500001,0
IV,0,PatchHuber,L4,v1,100.0,5.0,84.00803913179591,3.590158937689346,40,cap,1,0,0,0.0011676307408995852,84.1835014693154,1.71735316749505,-0.17546233751949103,1.872805770194296,0
IV,0,PatchHuber,L4,v2,100.0,5.0,102.94319186793203,0.5080549365432461,40,cap,1,0,0,0.0011044643953855694,84.1835014693154,1.71735316749505,18.759690398616627,-1.2092982309518039,0
IV,0,PatchHuber,L4,v3,100.0,5.0,64.74266052991175,0.871557897592437,40,cap,1,0,0,0.001211379720748658,84.1835014693154,1.71735316749505,-19.440840939403657,-0.845795269902613,0
IV,0,PatchHuber,L4,v4,100.0,5.0,88.95516738914216,2.8146048348819117,40,cap,1,0,0,0.001111065622923697,84.1835014693154,1.71735316749505,4.771665919826759,1.0972516673868618,0
IV,0,PatchHuber,L5,v1,200.0,10.0,92.20043375767777,5.540902267291741,40,cap,1,0,0,0.0013321410663628991,84.1835014693154,1.71735316749505,8.01693228836237,3.8235490997966908,0
IV,0,PatchHuber,L5,v2,200.0,10.0,118.96642628745268,3.305137225064592,40,cap,1,0,0,0.0011506195095824052,84.1835014693154,1.71735316749505,34.782924818137275,1.587784057569542,0
IV,0,PatchHuber,L5,v3,200.0,10.0,54.04997180750368,0.8777472148604617,40,cap,1,0,0,0.0012683412527473112,84.1835014693154,1.71735316749505,-30.13352966181172,-0.8396059526345883,0
IV,0,PatchHuber,L5,v4,200.0,10.0,93.26883235404458,4.293891766165274,40,cap,1,0,0,0.00111410811205591,84.1835014693154,1.71735316749505,9.085330884729174,2.576538598670224,0
IV,0,PatchHuber,L6,v1,300.0,15.0,106.33633909036867,7.700805723669084,40,cap,1,0,0,0.0015280057567474135,84.1835014693154,1.71735316749505,22.152837621053266,5.983452556174034,0
IV,0,PatchHuber,L6,v2,300.0,15.0,130.41874762754549,6.459589439864164,40,cap,1,0,0,0.0011994506576498678,84.1835014693154,1.71735316749505,46.23524615823008,4.742236272369114,0
IV,0,PatchHuber,L6,v3,300.0,15.0,47.94498554157211,2.1422948478642763,40,cap,1,0,0,0.001298588979171469,84.1835014693154,1.71735316749505,-36.23851592774329,0.4249416803692263,0
