traj,order,scan,cos_global,cos_patch,cos_full
ii,375,375,0.6930751465368773,0.9044740326531907,0.8420634422792143
ii,376,376,0.6876807082020454,0.8934725578205268,0.8107756939192445
ii,377,377,0.6606454408648966,0.8868985618635108,0.8181704748005431
ii,378,378,0.6586697587813155,0.8796550471916081,0.8142659501514204
ii,379,379,0.6645676712203537,0.8823086964885097,0.8281797566920075
ii,380,380,0.6637400407189077,0.8732517212045249,0.8250539493775869
ii,381,381,0.6523905380737087,0.871369513993771,0.8291455626308895
ii,382,382,0.6690217737312368,0.8828433634507721,0.8363827106224361
ii,383,383,0.655888282950888,0.8871468448437718,0.849108727547441
ii,384,384,0.6444963404442163,0.8776499595894198,0.8394332067997317
ii,385,385,0.6419183046672227,0.889210191217558,0.8587549422156414
ii,386,386,0.6262325158982471,0.8737863771616964,0.8451487169947971
ii,387,387,0.6148086370347553,0.8725439717883694,0.848580710019672
ii,388,388,0.61162322704355,0.8653159495318021,0.8229636724373735
ii,389,389,0.6110496511956796,0.861332825949348,0.8203430970840163
ii,390,390,0.5907937721985761,0.8698928019719132,0.8486360090555818
ii,391,391,0.601329056917564,0.8632746856951269,0.8353750775007813
ii,392,392,0.5666706925855636,0.8510139911304756,0.8430388612735948
ii,393,393,0.5797519079294721,0.8475274958314317,0.8281518511179965
ii,394,394,0.595443604490038,0.867197105063143,0.8451309683232975
ii,395,395,0.5771838330502083,0.8643369115970508,0.855662962989289
ii,396,396,0.5835181020736987,0.8614504182517966,0.8429335325588447
ii,397,397,0.5835171248924088,0.8746803741270138,0.8593990365470978
ii,398,398,0.5810897365648786,0.8709814142749783,0.8381216594357868
ii,399,399,0.5774834942027589,0.8742240159190057,0.8486943048070771
ii,400,400,0.5842685093226793,0.8730377655808075,0.8400934599105662
ii,401,401,0.580521078296604,0.8778005944724915,0.845592542457922
ii,402,402,0.5717238003920218,0.8725822251890233,0.8398398885806012
ii,403,403,0.6045895498327656,0.8975620242547047,0.8593601826097994
ii,404,404,0.5822167408549407,0.8863241325850265,0.8486085649274153
ii,405,405,0.5781895163145657,0.891546930053496,0.8655828006459955
ii,406,406,0.5739271910097348,0.8884975530842887,0.8517899380247866
ii,407,407,0.5785170352465504,0.8895305101873534,0.8383126959872506
ii,408,408,0.6048714951211405,0.8989493523774957,0.8443038959348037
ii,409,409,0.6060813575413743,0.9013004190036957,0.8433557345704452
ii,410,410,0.6239936615191,0.9141802455154527,0.849722839771036
ii,411,411,0.6127867122184811,0.9115412505013507,0.8426537993491678
ii,412,412,0.6144042710860251,0.9086361686159535,0.8392321631586035
ii,413,413,0.624876127009181,0.9154176264071904,0.8490379385154766
ii,414,414,0.6362253505014942,0.9215422095002607,0.8478356012457321
ii,415,415,0.6411044105513728,0.9240731315741221,0.8320356614102872
ii,416,416,0.6369307127461046,0.9233628579818318,0.8403018091898395
ii,417,417,0.631543299176334,0.9162082853204547,0.8385961784001641
ii,418,418,0.6524851795221229,0.9224115326265617,0.835044394721104
ii,419,419,0.6747360975709901,0.9476078376571042,0.8531062731287319
ii,420,420,0.6637940653924744,0.932948391823206,0.8275306264444027
ii,421,421,0.6604527286230379,0.9204700981563883,0.8148919300207668
ii,422,422,0.67178224305125,0.9345869627090015,0.830903250864801
ii,423,423,0.6779402684900501,0.9408915299258415,0.8426608439811805
ii,424,424,0.6675686278524088,0.9198056762119263,0.7985021071091036
ii,425,425,0.6831255434941795,0.940138212501739,0.8217267056501907
ii,426,426,0.670292786495691,0.9303472233997363,0.8090123043426463
ii,427,427,0.6797656363803706,0.9265898302550478,0.7371645296039825
ii,428,428,0.689462557342586,0.933280152897241,0.7610588734133171
ii,429,429,0.70002250425778,0.9500934705976535,0.7680388930496121
ii,430,430,0.7030771413224236,0.9421417098489722,0.7166297118605874
ii,431,431,0.726724667151195,0.9606411636745575,0.7086181979668327
ii,432,432,0.7264582159783793,0.957725990009047,0.7113973186796027
ii,433,433,0.7207819364111478,0.9495502667763652,0.6868139641029146
ii,434,434,0.7470619201972313,0.9572167955114759,0.6791448555379851
ii,435,435,0.7327961442584512,0.9502831367103998,0.612455184942465
ii,436,436,0.7376969255720255,0.9520016559193879,0.5712117622884183
ii,437,437,0.7343935003179202,0.9494097537541205,0.5542403668802312
ii,438,438,0.7372276298702264,0.9491187286535442,0.5287689529159902
ii,439,439,0.7392487505336285,0.9466197071554555,0.5164372354663461
ii,440,440,0.7254580352046541,0.9422054881657583,0.5045509885093062
ii,441,441,0.7021748195479021,0.9285457555811089,0.46397754608662034
ii,442,442,0.6980055827335709,0.9292777374015003,0.4273135549219273
ii,443,443,0.6650252298336026,0.9088446565764474,0.4345808199521333
ii,444,444,0.6830447880689189,0.9229111558884834,0.4394574204176051
ii,445,445,0.6643757662770847,0.9123282770970246,0.4331856291125617
ii,446,446,0.6591831992290265,0.9170200730736265,0.4456263887776047
ii,447,447,0.6850026732044684,0.9311527987422955,0.44743036301574934
ii,448,448,0.6637858678137825,0.9172164450028499,0.4366246065964548
ii,449,449,0.6578771725153029,0.8951381068003622,0.4153737138048065
