g0_huber,g0_ls,g0_trim,g0_selfnull_et,M0_raw_p2p,M1_raw_p2l,M2_raw_huber,M3_global_corr,M4_patch_corr,M5_full_corr,T0_raw,est_gtstart,est_warmstart,oracle,scan,range_m,in_support
86.88348450776883,100.73949599795664,85.37806227802166,7.51557809820588e-14,100.73949599795664,102.3087052896074,86.88348450776883,93.84590297414063,52.00685143217719,58.61875703027897,100.73949599795664,58.621979624916825,58.67019667267928,58.61875703027897,50,18.20238958193644,False
84.09448552352322,95.88489406887894,83.1626192393549,4.227888042077751e-14,95.88489406887894,96.27121195803917,84.09448552352322,89.8645603708754,45.989108919183934,55.15758442664121,95.88489406887894,55.15629479954794,55.17554402829782,55.15758442664121,51,18.16599498568193,False
81.35799313134417,92.10744748959326,81.3916051009359,8.391472671209643e-14,92.10744748959326,93.18794058009237,81.35799313134417,86.69183828998625,41.577223072308286,55.09982763273839,92.10744748959326,55.102083232506196,55.52518107572028,55.09982763273839,52,18.13324100703054,False
80.19812773435787,88.42877019690232,80.94920579904182,5.123403407691504e-14,88.42877019690232,89.61389890213322,80.19812773435787,83.95092866076634,38.21810763354158,51.64137556366591,88.42877019690232,51.63449051757582,51.619904850332055,51.64137556366591,53,18.100512738696214,False
79.74337573254248,86.07882440109115,82.04736912697923,1.0040812650894578e-13,86.07882440109115,86.25050813224712,79.74337573254248,83.11400838035405,34.96924268385972,47.67693000722446,86.07882440109115,47.68197833447275,47.88571291556324,47.676930007225025,54,18.067729156758386,False
81.7608192098713,88.69656595519278,83.29130442915117,1.1199467327475003e-13,88.69656595519278,90.04008860120042,81.7608192098713,85.01907533149675,36.00773203615057,45.95397550955879,88.69656595519278,50.14091262008024,50.30757536548847,45.95397550955879,55,18.03480041207071,False
80.24075537228359,86.44829185870594,81.91896011621432,1.1970927521103957e-13,86.44829185870594,87.02767427067859,80.24075537228359,83.60678833148336,33.36034647604395,47.995406715822874,86.44829185870594,47.998051381266094,48.19163838324511,47.995406715822874,56,18.005020617389622,False
81.11002982320188,83.50533819460783,84.7870765365178,8.560407835873845e-14,83.50533819460783,81.8565400465466,81.11002982320188,83.3452028647376,33.430663008240515,49.537088696475905,83.50533819460783,49.53579580219051,50.58443432087962,49.537088696475905,57,17.974887004998777,False
82.62051195454485,85.09191919702856,85.38198938188579,5.539946876367849e-14,85.09191919702856,83.62859705444205,82.62051195454485,84.83783942995,32.893799195229626,42.407417684915345,85.09191919702856,46.65312924023875,47.3512882614664,42.407417684915345,58,17.944373613317747,False
82.67462618368823,83.0922554492241,85.20497544655267,3.633294778447392e-14,83.0922554492241,81.47087009731237,82.67462618368823,84.85158863473393,35.33430712490292,51.363022759993264,83.0922554492241,51.35643618858829,51.63801501924015,51.363022759993264,59,17.91384100574156,False
82.66763249479557,83.14334349697894,85.21794781238178,6.206346073982392e-14,83.14334349697894,82.1384459525203,82.66763249479557,84.9755831402443,35.49543432754062,49.72276613516707,83.14334349697894,49.71280901991644,50.89801361130156,49.72276613516707,60,17.883269845063154,False
83.01263153493576,83.63051164921708,85.04539088448496,7.981613335766401e-14,83.63051164921708,81.90219897526487,83.01263153493576,86.11962022399004,36.811523862764574,53.43796360707525,83.63051164921708,53.44587366510384,54.17562941460842,53.43796360707525,61,17.852747090087544,False
82.32795651904868,80.94711203223491,84.04059295817397,6.992893892674703e-14,80.94711203223491,79.24483722932636,82.32795651904868,83.79482059108743,34.193460344101375,52.04816805042957,80.94711203223491,52.052203676607334,53.32484501637976,52.04816805042957,62,17.82566765160253,False
80.8236192513235,80.15042186896679,82.60920247200717,1.1496245084782759e-13,80.15042186896679,78.13883202547886,80.8236192513235,83.22911355071133,31.995289185343168,50.79148030986912,80.15042186896679,50.78896908683143,51.814721004005605,50.79148030986912,63,17.79787574222114,False
82.0494521251973,81.03365522845787,82.75825760279251,1.111069734701268e-13,81.03365522845787,78.85557544275677,82.0494521251973,83.99996260375983,31.71587665247616,46.95069838698868,81.03365522845787,46.94167148329932,47.594429523923296,46.95069838698868,64,17.770449228276274,False
