method,et_mm,eR_deg,g_corr_gt,J_raw_gt,J_raw_final,iters,traj,order,scan,view,ndist,in_support,nearest_d
M2_raw_huber,11.300228230675852,0.8911525626453659,0.01209953654716615,0.31163535095922523,0.3112043185844162,40,iii,1102,1102,oracle,2.4812540829173027,False,2.4812540829173027
M3_global_corr,87.74543332785973,4.801451734387683,0.056675239755283706,0.31163535095922523,0.30781425316127536,40,iii,1102,1102,oracle,2.4812540829173027,False,2.4812540829173027
M4_patch_corr,74.51118502765885,5.436274367348171,0.048640527719200244,0.31163535095922523,0.307837389198317,40,iii,1102,1102,oracle,2.4812540829173027,False,2.4812540829173027
M5_full_corr,162.74228158692645,14.694763990628472,0.09074712299087448,0.31163535095922523,0.314958644381514,6,iii,1102,1102,oracle,2.4812540829173027,False,2.4812540829173027
M0_raw_p2p,76.84967234132618,3.8249858125430483,0.0572382327505154,0.22843702578286124,0.22606092269008188,40,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M1_raw_p2l,50.25868323483844,0.0,0.08170200801491398,0.22843702578286124,0.2279408407134788,1,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M2_raw_huber,11.393674336128218,0.7280833984028593,0.012905296292790573,0.22843702578286124,0.22805945219721513,26,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M3_global_corr,65.38301317567769,3.8249858125430576,0.041657975561496224,0.22843702578286124,0.2262798024146195,40,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M4_patch_corr,48.96129754745542,4.634986763030407,0.03430965526846996,0.22843702578286124,0.2263440342894634,40,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M5_full_corr,145.4345586789643,14.516514628317086,0.06996059391911706,0.22843702578286124,0.23130057837844137,9,iii,1103,1103,oracle,2.4811075379839465,False,2.4811075379839465
M0_raw_p2p,31.452191889101275,1.241550905569731,0.021088493520288357,0.02810050731908236,0.027803958044334453,40,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M1_raw_p2l,34.827807870524694,7.870362530322633,0.02254560210701238,0.02810050731908236,0.028075575460045545,40,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M2_raw_huber,10.923853451230599,0.9242022899226106,0.0076649190126592895,0.02810050731908236,0.028021952994360503,40,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M3_global_corr,25.66317360443456,1.2453911421372752,0.00732716276040683,0.02810050731908236,0.028014088882093162,40,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M4_patch_corr,19.435216119737724,1.3189682594897794,0.004713679199824881,0.02810050731908236,0.02839593278400037,26,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M5_full_corr,84.28818493445877,6.453122131593591,0.02757247201987267,0.02810050731908236,0.02870766414229734,40,iii,1104,1104,oracle,2.4809238310529054,False,2.4809238310529054
M0_raw_p2p,72.42396269409538,3.726920606540855,0.05109865495760445,0.20823282640749227,0.206155975185502,40,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M1_raw_p2l,50.87441967203887,0.0,0.07170049647356302,0.20823282640749227,0.2078025207709918,1,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M2_raw_huber,10.85195928376879,1.0072303815279382,0.010863094247385421,0.20823282640749227,0.20797485338198546,40,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M3_global_corr,61.10220962720265,3.7297598988636786,0.036330227162193425,0.20823282640749227,0.20637098943085744,40,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M4_patch_corr,44.725201503530954,4.879691478546291,0.029449535233477375,0.20823282640749227,0.20645444956147616,40,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M5_full_corr,141.9426848880162,14.605754503723622,0.06370348185081567,0.20823282640749227,0.21101701519662036,11,iii,1105,1105,oracle,2.480746851088885,False,2.480746851088885
M0_raw_p2p,46.71048873337817,2.228976743535983,0.03428871869951863,0.10032352395677176,0.09950337851178534,40,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M1_raw_p2l,62.49169416178391,0.0,0.044590378902430575,0.10032352395677176,0.10010010481177223,1,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M2_raw_huber,12.499966209160457,0.8578223024259592,0.010359467940645815,0.10032352395677176,0.100135029206653,40,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M3_global_corr,36.184964756680465,2.229445282650122,0.01913085616151123,0.10032352395677176,0.09972407937527199,40,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M4_patch_corr,17.47735440812944,3.3736360837481025,0.012452414215300025,0.10032352395677176,0.09991910202138277,40,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M5_full_corr,99.58243757421491,14.843705322914369,0.04051356796123759,0.10032352395677176,0.10195056641464478,40,iii,1106,1106,oracle,2.4805784635704113,False,2.4805784635704113
M0_raw_p2p,35.73590016222886,1.338323826129119,0.024572749485276647,0.05305387664851358,0.052638940161133775,40,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M1_raw_p2l,71.24808098795087,11.939612847035525,0.028883518739292707,0.05305387664851358,0.05373574849920824,3,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M2_raw_huber,11.32094730988394,0.8901118899550816,0.008198723011723391,0.05305387664851358,0.05294765667697002,40,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M3_global_corr,27.803729423496453,1.3390921774166358,0.010569277122668032,0.05305387664851358,0.05285408455546405,40,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M4_patch_corr,12.885902791896353,2.266671075918239,0.004344918347768521,0.05305387664851358,0.053141989370294636,40,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M5_full_corr,93.70754914695497,10.43075906196534,0.031268103026270505,0.05305387664851358,0.05407005727327597,40,iii,1107,1107,oracle,2.4804202955746564,False,2.4804202955746564
M0_raw_p2p,31.59619315069517,1.3050217630707013,0.02320875724598796,0.030189747634558724,0.029831285980692977,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M1_raw_p2l,57.395788407824476,11.238499799842575,0.02462036775861668,0.030189747634558724,0.031030943109897142,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M2_raw_huber,13.323829000462435,1.030807452219605,0.008214080079006385,0.030189747634558724,0.030087662703539537,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M3_global_corr,22.753328599869313,1.306991223280979,0.009221462340622896,0.030189747634558724,0.03005283060983972,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M4_patch_corr,21.017636995978393,2.181152508632317,0.00436303571840904,0.030189747634558724,0.030385604389482797,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M5_full_corr,94.40416286489153,8.104838976097318,0.029405264985069367,0.030189747634558724,0.031034411416312666,40,iii,1108,1108,oracle,2.480269808283711,False,2.480269808283711
M0_raw_p2p,24.067916532891257,1.0020115802681078,0.017944616629503342,0.0049761696469629016,0.004769359835973878,36,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M1_raw_p2l,27.016643544939498,1.6811959031736952,0.01759770885741426,0.0049761696469629016,0.004784396454188879,40,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M2_raw_huber,11.582935471240543,0.8552447221224503,0.007554595453977528,0.0049761696469629016,0.0048987941143629875,40,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M3_global_corr,17.85968636183591,1.004738200823278,0.007004376697237872,0.0049761696469629016,0.004975317439067315,35,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M4_patch_corr,27.355813585239133,2.0670865227832143,0.007372674227163695,0.0049761696469629016,0.005391487112349045,40,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M5_full_corr,79.69043557299058,3.775581116249458,0.02494869590707926,0.0049761696469629016,0.005485096255169864,40,iii,1109,1109,oracle,2.480129406114688,False,2.480129406114688
M0_raw_p2p,24.714876161974512,1.0164387558664374,0.016650525735589963,0.006184327229004803,0.005997473536182989,40,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M1_raw_p2l,30.31430363791473,2.390665002271728,0.027737186409129495,0.006184327229004803,0.006076031500333882,23,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M2_raw_huber,12.099370439707972,0.996228786648113,0.007031071323374479,0.006184327229004803,0.006127735152409515,40,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M3_global_corr,19.83510173598008,1.0047529820162928,0.008039730755486477,0.006184327229004803,0.006199469476779614,36,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M4_patch_corr,24.951976089976437,1.74930465770586,0.008149353707202227,0.006184327229004803,0.006578241490444648,23,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M5_full_corr,85.56515491194136,4.698846473210656,0.0234873617158533,0.006184327229004803,0.006816017355602531,40,iii,1110,1110,oracle,2.479998587249401,False,2.479998587249401
M0_raw_p2p,23.13218199328201,1.236277312527336,0.017103988877816636,0.004947632356330531,0.004759590699892862,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M1_raw_p2l,26.11273811207799,2.0929439996581016,0.02906103191160246,0.004947632356330531,0.004779963465997347,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M2_raw_huber,11.69416944164051,1.0633631291817534,0.006603446958707448,0.004947632356330531,0.0048736089092022246,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M3_global_corr,17.881034924232633,1.244704395437131,0.007009973511476575,0.004947632356330531,0.004959074778856977,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M4_patch_corr,28.232694097813834,1.786252300868236,0.008146230074951171,0.004947632356330531,0.005379555384266221,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M5_full_corr,80.98295557828288,4.174715831847209,0.025584660737143248,0.004947632356330531,0.0055624519854612685,40,iii,1111,1111,oracle,2.479876505732286,False,2.479876505732286
M0_raw_p2p,36.90983071185434,1.2492467182832556,0.02039058155935555,0.046254321117636346,0.0459183121609045,40,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M1_raw_p2l,66.74174264304118,7.949511214548696,0.024052938441583026,0.046254321117636346,0.04671342541881357,6,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M2_raw_huber,13.357480530157556,0.8858059789302246,0.008366751441230487,0.046254321117636346,0.046154272397010226,40,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M3_global_corr,31.996278114654906,1.2490918529614983,0.01084442749494833,0.046254321117636346,0.04611874519104054,40,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M4_patch_corr,15.32866207755983,2.049770772521146,0.005334221873545045,0.046254321117636346,0.046435077861956726,40,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M5_full_corr,92.22497687337014,10.241668971704454,0.02772469893518386,0.046254321117636346,0.04717649686767579,40,iii,1112,1112,oracle,2.479763265424114,False,2.479763265424114
M0_raw_p2p,23.33792901627585,1.1127214508884398,0.013753978953028465,0.00516946597839133,0.005022480871780803,36,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M1_raw_p2l,25.6707890877471,1.8784579949403704,0.016786178326737154,0.00516946597839133,0.0050416616930229015,40,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M2_raw_huber,12.46530374993476,0.8145889903030643,0.006858620868248671,0.00516946597839133,0.005128366279855928,40,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M3_global_corr,21.710162601126807,1.1114788280696473,0.011026536947995144,0.00516946597839133,0.005221278003943789,35,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M4_patch_corr,26.26169723314472,1.7057817797683552,0.00992655072038157,0.00516946597839133,0.005630298202760678,22,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M5_full_corr,79.8828924667041,4.2295084282455955,0.021652174852050714,0.00516946597839133,0.00579326767388089,40,iii,1113,1113,oracle,2.479657051381423,False,2.479657051381423
M0_raw_p2p,22.66896396493781,1.0865400177471363,0.013719991196601122,0.004241655029672291,0.004103904622590665,40,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M1_raw_p2l,25.11233478186739,1.841083258440399,0.01632552782760887,0.004241655029672291,0.004119230051558861,40,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M2_raw_huber,12.09879275952351,0.7703623158542131,0.006591260118571547,0.004241655029672291,0.004198077510644718,35,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M3_global_corr,20.86236338264001,1.0919640791872707,0.009992130242239527,0.004241655029672291,0.004298656630529001,40,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M4_patch_corr,27.199586074166348,1.3900296345482683,0.010537856746443048,0.004241655029672291,0.004712830750770975,23,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M5_full_corr,77.03538751769024,3.6132436201653415,0.022450268294455823,0.004241655029672291,0.00487237478851169,40,iii,1114,1114,oracle,2.479554714359398,False,2.4795547143593977
M0_raw_p2p,22.870936461774853,0.7349487656443489,0.013347473540696235,0.0046488343361683875,0.00450959111852434,24,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M1_raw_p2l,27.850038823277156,1.5807012986663462,0.04352975558703764,0.0046488343361683875,0.00453119845655621,18,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M2_raw_huber,12.369013163735053,0.7384763967982138,0.006932173920151738,0.0046488343361683875,0.004593566403392974,40,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M3_global_corr,20.82850183523682,0.7345757499928199,0.011233828046364216,0.0046488343361683875,0.004700323724598961,25,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M4_patch_corr,26.531281489643565,1.9450678659667027,0.008947209895820221,0.0046488343361683875,0.005078410836326319,21,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M5_full_corr,75.60632904042785,3.95768596535565,0.020263785934992656,0.0046488343361683875,0.0051391136439485775,40,iii,1115,1115,oracle,2.4794566578158235,False,2.4794566578158235
M0_raw_p2p,23.10720344383531,1.154747580442438,0.012169600317575862,0.004205925892604899,0.0040812867688843355,39,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M1_raw_p2l,23.878375927406147,1.9868543542455623,0.04693139105929751,0.004205925892604899,0.004095115567420589,21,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M2_raw_huber,13.275803865987342,0.9491468022502825,0.0056454535463018015,0.004205925892604899,0.004171315474233509,22,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M3_global_corr,22.598775589216704,1.155348615649755,0.011628569077967214,0.004205925892604899,0.004275906139325296,39,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M4_patch_corr,26.764262154048645,1.7236362118610584,0.01114233450772304,0.004205925892604899,0.004671622357396689,22,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M5_full_corr,73.37963887969438,4.01541374318971,0.021064077055233565,0.004205925892604899,0.004722122078720726,40,iii,1116,1116,oracle,2.4793630804022597,False,2.4793630804022597
M0_raw_p2p,24.278581739520373,1.1888446404735815,0.011292677592572097,0.003999379752920165,0.0038834497209274195,40,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M1_raw_p2l,25.757619138040152,1.549850961832693,0.012308211852105896,0.003999379752920165,0.0038883174682856664,23,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M2_raw_huber,11.788149683573133,0.8916327731629111,0.006340584198194242,0.003999379752920165,0.003969914636777319,40,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M3_global_corr,24.474685823880268,1.1955366859977021,0.011913957202944334,0.003999379752920165,0.004072284954522921,40,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M4_patch_corr,25.515018634094552,1.4209044841554013,0.011787901874328648,0.003999379752920165,0.004427611081966972,27,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M5_full_corr,71.54547352125783,3.5349261493200754,0.02027380075159962,0.003999379752920165,0.0045136365625591925,40,iii,1117,1117,oracle,2.4792753503637175,False,2.479275350363718
M0_raw_p2p,22.91782180291817,1.0438922242332644,0.010800939750139687,0.004064633675904065,0.003949951146685097,31,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M1_raw_p2l,25.520043272763427,1.6016032706118162,0.05804419771520173,0.004064633675904065,0.003964401022562001,40,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M2_raw_huber,13.122969052218957,0.8507965443654756,0.006272824030856305,0.004064633675904065,0.004020617197015259,32,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M3_global_corr,23.554189756824027,1.0462761866561185,0.013296313245739565,0.004064633675904065,0.004143950180329211,32,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M4_patch_corr,26.51914331393235,1.7988100160397877,0.011424386679073015,0.004064633675904065,0.004506808839773913,28,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M5_full_corr,71.21457307022806,3.638801409936349,0.01898924823430114,0.004064633675904065,0.004558202954633537,40,iii,1118,1118,oracle,2.479195541654506,False,2.479195541654506
M0_raw_p2p,23.71511376871081,1.3321287182857244,0.011397046447764339,0.003400365487424414,0.0032660262843794263,40,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M1_raw_p2l,24.905485194567888,1.6012473305362926,0.025325375005350464,0.003400365487424414,0.003270997308740117,40,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M2_raw_huber,12.179545321968044,0.894540500778524,0.006212657018387865,0.003400365487424414,0.003340327046573623,40,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M3_global_corr,24.9666369646374,1.3259267393412786,0.013637047502116834,0.003400365487424414,0.0034670927866673074,38,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M4_patch_corr,24.396742251374132,1.8421706956780162,0.011640736554841286,0.003400365487424414,0.0038211508368989804,23,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M5_full_corr,66.53269143323493,3.0887432924515337,0.01981370150089096,0.003400365487424414,0.003844900234010043,40,iii,1119,1119,oracle,2.4791221733307847,False,2.4791221733307847
M0_raw_p2p,22.60642166766875,1.3969563857885066,0.011252549902764801,0.0035956453812924184,0.0034784093062716678,40,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M1_raw_p2l,24.546190772358948,1.8029917772815778,0.019542559285097717,0.0035956453812924184,0.0034842611776329086,19,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M2_raw_huber,12.998773390380839,0.9386044711088092,0.005874342275566575,0.0035956453812924184,0.00354559594048689,40,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M3_global_corr,23.521611201763687,1.3998904297498083,0.012413001838965947,0.0035956453812924184,0.003683520173245355,40,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M4_patch_corr,28.60606230800713,1.549019854068561,0.012373821093135007,0.0035956453812924184,0.004064568352767528,23,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M5_full_corr,69.93344897925468,3.400995367109391,0.02057658435368519,0.0035956453812924184,0.0040708962507638256,40,iii,1120,1120,oracle,2.479054455029705,False,2.479054455029705
M0_raw_p2p,25.969386337360678,1.006503572011105,0.010477677177376563,0.003274264790793668,0.003151593376824532,38,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M1_raw_p2l,25.34020765388636,1.1964827096880086,0.03689785054844347,0.003274264790793668,0.0031539127619643237,19,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M2_raw_huber,14.015687645874758,0.908372808517596,0.006794834671615007,0.003274264790793668,0.0032177850365006236,40,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M3_global_corr,27.020687265789338,1.0073532235750524,0.014426639479211882,0.003274264790793668,0.0033466661307825748,37,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M4_patch_corr,26.12205574229441,1.7422030596686686,0.012081878240104356,0.003274264790793668,0.003694302155970683,21,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M5_full_corr,71.47747982228093,3.2424980312368397,0.01857158641253194,0.003274264790793668,0.003714230288511082,40,iii,1121,1121,oracle,2.4789916696156937,False,2.4789916696156937
M0_raw_p2p,24.339200537564007,1.329584373982596,0.010120520602917231,0.002962961557677709,0.002834594798248816,28,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M1_raw_p2l,23.86041233060303,1.4291167929343944,0.009872408576623562,0.002962961557677709,0.0028377896088991206,40,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M2_raw_huber,13.193757883019344,0.8800227670189097,0.005889380109007068,0.002962961557677709,0.0029004045533362545,40,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M3_global_corr,26.249803215582084,1.322469762014906,0.014935125929830362,0.002962961557677709,0.0030346911394954702,28,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M4_patch_corr,24.023651026820755,1.7459283040263036,0.012930367123017586,0.002962961557677709,0.0033756928325212364,36,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M5_full_corr,59.87130041567077,2.6696050581531368,0.01901028740833027,0.002962961557677709,0.0033563270201188013,40,iii,1122,1122,oracle,2.4789352810720935,False,2.4789352810720935
M0_raw_p2p,25.817054834864443,1.344572977939338,0.01013980456921743,0.0029256321574333316,0.0028140943205029185,40,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M1_raw_p2l,24.98462254547723,1.4439201441848235,0.009977028202836958,0.0029256321574333316,0.0028151630681418943,40,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M2_raw_huber,13.147114031437049,0.8633454153767249,0.0055905954010969155,0.0029256321574333316,0.002884594880475758,40,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M3_global_corr,28.078207103226994,1.3449686738343505,0.013358200750029341,0.0029256321574333316,0.0030243447642042923,40,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M4_patch_corr,29.76967519567764,1.511750619784575,0.013435107646823348,0.0029256321574333316,0.0034115344522545254,24,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M5_full_corr,66.95903078976015,2.587245615030491,0.01966056052649572,0.0029256321574333316,0.0033693860527841566,40,iii,1123,1123,oracle,2.4788846292168127,False,2.4788846292168127
M0_raw_p2p,24.88436384190277,1.1162661700695868,0.008872521887478042,0.002789720929092011,0.0026892914681694888,40,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M1_raw_p2l,23.598964798541743,1.261973987214519,0.0091635224639874,0.002789720929092011,0.002690458491848937,12,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M2_raw_huber,13.667353262861015,0.7812102313746155,0.006370666240534817,0.002789720929092011,0.0027443968771745475,33,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M3_global_corr,27.808271393731353,1.1169935907155784,0.01554644963454903,0.002789720929092011,0.0028930860836350668,40,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M4_patch_corr,28.194315880187492,1.7462062687048117,0.01381537777541193,0.002789720929092011,0.0032438901573820047,22,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M5_full_corr,69.50003621124493,2.896780233467395,0.017265106481001453,0.002789720929092011,0.0032185415110327097,40,iii,1124,1124,oracle,2.478840655634303,False,2.478840655634303
M0_raw_p2p,31.7491213013747,0.9524712292295231,0.013580198525458526,0.035200354079854,0.0349988938874513,38,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M1_raw_p2l,53.830601821019066,6.2993361155355005,1.2506626578176319,0.035200354079854,0.0354593057544855,5,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M2_raw_huber,14.298248812117922,0.9645946497456844,0.007242793421729155,0.035200354079854,0.035140524311759055,33,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M3_global_corr,30.900370792138467,0.9609114996681082,0.014354054041674077,0.035200354079854,0.035190156771096645,34,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M4_patch_corr,18.53294607198824,3.3574386343011136,0.01039035104113393,0.035200354079854,0.03544652620621655,40,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M5_full_corr,65.61727384017946,7.643257941757864,0.020963769982775552,0.035200354079854,0.03554189036843259,40,iii,1125,1125,oracle,2.4787708592749333,False,2.4787708592749333
M0_raw_p2p,24.76484994095894,1.206329004749795,0.010284721487631255,0.024236511662146003,0.024116260324681085,40,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M1_raw_p2l,63.103155157863576,9.700665817619136,0.7673102473432105,0.024236511662146003,0.024694365016615576,3,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M2_raw_huber,13.072013668790746,0.9834158362174529,0.005855075846273116,0.024236511662146003,0.02420784883585696,40,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M3_global_corr,26.050661620413862,1.2382297912797768,0.014557107134384883,0.024236511662146003,0.02431249988312347,40,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M4_patch_corr,23.05331625606747,1.7481045023088326,0.01326204757338173,0.024236511662146003,0.024652107816819546,23,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M5_full_corr,67.71707815853308,5.2541142146258935,0.019060137815657074,0.024236511662146003,0.024661440685715696,40,iii,1126,1126,oracle,2.478661338527351,False,2.478661338527351
M0_raw_p2p,30.812248837855375,1.8379922519190541,0.011543564159436586,0.023988455595186024,0.0238238832843267,40,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M1_raw_p2l,77.52395945725947,11.582193707038376,0.14357182917776443,0.023988455595186024,0.02490656930153463,4,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M2_raw_huber,13.52875988254781,0.7770793127636003,0.00713882703037074,0.023988455595186024,0.023928174567152558,25,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M3_global_corr,32.098776256119066,1.8172942591006092,0.016074376945949563,0.023988455595186024,0.024029709456148886,40,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M4_patch_corr,19.539124591701086,2.3882841075258594,0.013335061672751345,0.023988455595186024,0.024353526810409257,40,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M5_full_corr,69.32084953235163,6.178181832885818,0.01792377233128544,0.023988455595186024,0.02437317098032387,40,iii,1127,1127,oracle,2.478557198600325,False,2.478557198600325
M0_raw_p2p,55.47164970188223,7.781119306997481,0.027441325709535894,0.12148096193558258,0.1202968720814904,40,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
M1_raw_p2l,54.69243569238232,2.411709549095783,1.2562496631713451,0.12148096193558258,0.12096971194760961,2,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
M2_raw_huber,13.927193246565151,0.8712001103394399,0.00876706488450049,0.12148096193558258,0.1213413948893698,40,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
M3_global_corr,51.019235413857125,7.779946182462757,0.02142251547046782,0.12148096193558258,0.12050395936155256,40,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
M4_patch_corr,43.86861983158413,8.875831261088589,0.01640498247817971,0.12148096193558258,0.1207226539532522,40,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
M5_full_corr,75.94130157451883,14.856912410865528,0.029739151142462325,0.12148096193558258,0.12109145607242294,28,iii,1128,1128,oracle,2.4784574056386024,False,2.4784574056386024
