kind,form,real,g_gt,et_mm,eR_deg,J_gt,J_star,dJ,iters,traj,order,scan,ndist,in_support,block,n
p2p,huber,0,6.070106007105829e-06,1.2349552957987e-13,1.526768270579634e-14,,2.957978909034686e-31,,2,iii,773,773,1.8257232802788754,False,15,10195
p2p,trim,1,0.008608176554984349,21.650162164787528,1.1523617021750516,0.00020259595157912536,0.00011045876477471797,9.21371868044074e-05,40,iii,773,773,1.8257232802788754,False,15,10195
p2p,trim,0,1.4694575251286937e-05,7.233115661381182e-14,3.5469876224881554e-15,,2.146252308959376e-31,,2,iii,773,773,1.8257232802788754,False,15,10195
p2l,ls,1,0.015546649329686335,32.23375314148639,0.9881617962349839,0.001851929256069429,0.001502079394259981,0.0003498498618094482,40,iii,773,773,1.8257232802788754,False,15,10195
p2l,ls,0,6.800262016992357e-06,0.0,0.0,,0.0,,2,iii,773,773,1.8257232802788754,False,15,10195
p2l,huber,1,0.008279233744975285,20.435650141171646,1.2344728189879488,0.00024133818596737836,0.00020894526529161413,3.2392920675764235e-05,19,iii,773,773,1.8257232802788754,False,15,10195
p2l,huber,0,3.4001310084962322e-06,0.0,0.0,,0.0,,2,iii,773,773,1.8257232802788754,False,15,10195
p2l,trim,1,0.00792791237944725,22.12992856759081,1.1895701618394694,0.00015037240017247173,6.295395207648343e-05,8.74184480959883e-05,40,iii,773,773,1.8257232802788754,False,15,10195
p2l,trim,0,7.695165381419132e-06,0.0,0.0,,0.0,,2,iii,773,773,1.8257232802788754,False,15,10195
p2p,ls,1,0.02094378597477954,35.690916736974934,1.2907356095639742,0.0028939258818335128,0.0025135170152773287,0.00038040886655618406,34,iii,774,774,1.8298176190992876,False,15,10110
p2p,ls,0,1.2742277677613288e-05,5.678166658683837e-14,9.919619023606427e-15,,3.6015354509290177e-31,,2,iii,774,774,1.8298176190992876,False,15,10110
p2p,huber,1,0.009836750861877571,20.22944622444463,1.0170115560221056,0.00026842129292108525,0.0002846877511239371,-1.6266458202851824e-05,35,iii,774,774,1.8298176190992876,False,15,10110
p2p,huber,0,6.371138838806588e-06,5.678166658683837e-14,9.919619023606427e-15,,3.6015354509290177e-31,,2,iii,774,774,1.8298176190992876,False,15,10110
p2p,trim,1,0.008978976815770093,22.390629758984574,1.12901525486227,0.00020574203650624323,0.00010774108229084337,9.800095421539986e-05,40,iii,774,774,1.8298176190992876,False,15,10110
p2p,trim,0,1.5253386097354344e-05,5.685190645018829e-14,1.1865831180967455e-14,,3.6622443731266065e-32,,2,iii,774,774,1.8298176190992876,False,15,10110
p2l,ls,1,0.02089193296342527,39.1483150935733,1.0201102746189596,0.0025646949520313853,0.0021712738973096958,0.00039342105472168955,34,iii,774,774,1.8298176190992876,False,15,10110
p2l,ls,0,9.158109332032393e-06,0.0,0.0,,0.0,,2,iii,774,774,1.8298176190992876,False,15,10110
p2l,huber,1,0.009663004855012676,20.82302170901448,1.265600350374849,0.0002672014674667327,0.00021974259906668822,4.745886840004448e-05,40,iii,774,774,1.8298176190992876,False,15,10110
p2l,huber,0,4.579054666016286e-06,0.0,0.0,,0.0,,2,iii,774,774,1.8298176190992876,False,15,10110
p2l,trim,1,0.008302107108122302,22.742877151477252,1.400365539078621,0.00015539040880767005,6.147565217902231e-05,9.391475662864774e-05,17,iii,774,774,1.8298176190992876,False,15,10110
p2l,trim,0,8.55273999835464e-06,0.0,0.0,,0.0,,2,iii,774,774,1.8298176190992876,False,15,10110
p2p,ls,1,0.020645897060878344,35.30987559401083,1.1455150365030111,0.0027706461414099817,0.0024071856367277955,0.00036346050468218614,40,iii,775,775,1.8338639005138935,False,15,10224
p2p,ls,0,1.1801198928505434e-05,6.765614850810566e-14,6.36254471853847e-15,,1.1416364647111933e-31,,2,iii,775,775,1.8338639005138935,False,15,10224
p2p,huber,1,0.010153529367554457,19.601535635156388,0.9942128015944952,0.0002713944247323342,0.0002860473831251984,-1.4652958392864183e-05,40,iii,775,775,1.8338639005138935,False,15,10224
p2p,huber,0,5.900599464252814e-06,6.765614850810566e-14,6.36254471853847e-15,,1.1416364647111933e-31,,2,iii,775,775,1.8338639005138935,False,15,10224
p2p,trim,1,0.009301478549900613,21.84326655389913,1.1489837675791357,0.00020924907107497482,0.0001112316575394168,9.801741353555802e-05,38,iii,775,775,1.8338639005138935,False,15,10224
p2p,trim,0,1.4811477410223002e-05,5.705005485147889e-14,6.298760245350237e-15,,2.421679618427886e-31,,2,iii,775,775,1.8338639005138935,False,15,10224
p2l,ls,1,0.022704436273857827,38.117979921682796,0.8015902703139273,0.00247443855444949,0.002030045803879193,0.00044439275057029694,12,iii,775,775,1.8338639005138935,False,15,10224
p2l,ls,0,6.134235272114967e-06,0.0,0.0,,0.0,,2,iii,775,775,1.8338639005138935,False,15,10224
p2l,huber,1,0.009363346403520567,20.57789771565899,1.1548701546697397,0.00027231322755888454,0.00022286768637373106,4.944554118515348e-05,18,iii,775,775,1.8338639005138935,False,15,10224
p2l,huber,0,3.067117636057462e-06,0.0,0.0,,0.0,,2,iii,775,775,1.8338639005138935,False,15,10224
p2l,trim,1,0.00863777999955089,22.37151118758374,1.3246543465979823,0.0001589040941795795,6.417925229639841e-05,9.472484188318108e-05,40,iii,775,775,1.8338639005138935,False,15,10224
p2l,trim,0,5.469401518180317e-06,0.0,0.0,,0.0,,2,iii,775,775,1.8338639005138935,False,15,10224
p2p,ls,1,0.019745428897611904,34.46279006824415,1.3743665641913552,0.002724317711335298,0.0023781725452412163,0.0003461451660940816,40,iii,776,776,1.8379486401294014,False,15,10320
p2p,ls,0,2.4790673270861312e-05,8.159772105980392e-14,1.0129137016905181e-14,,9.885043143463124e-32,,2,iii,776,776,1.8379486401294014,False,15,10320
p2p,huber,1,0.009680424523632599,19.712190616962452,1.0021733383476632,0.0002603674605908689,0.0002825115780618497,-2.2144117470980788e-05,35,iii,776,776,1.8379486401294014,False,15,10320
p2p,huber,0,1.2395336635430891e-05,8.159772105980392e-14,1.0129137016905181e-14,,9.885043143463124e-32,,2,iii,776,776,1.8379486401294014,False,15,10320
p2p,trim,1,0.008888594898277672,21.376432344523014,1.0043747268763044,0.00020085595058499687,0.00010968032758986759,9.117562299512927e-05,40,iii,776,776,1.8379486401294014,False,15,10320
p2p,trim,0,3.1038083043075986e-05,1.377877218038851e-13,3.68501816050162e-14,,3.0919224498435705e-31,,2,iii,776,776,1.8379486401294014,False,15,10320
p2l,ls,1,0.01797079979998364,37.04434259472557,0.7228291787335,0.0023071649256728582,0.0019781543715294988,0.0003290105541433595,40,iii,776,776,1.8379486401294014,False,15,10320
p2l,ls,0,6.601159826490171e-06,0.0,0.0,,0.0,,2,iii,776,776,1.8379486401294014,False,15,10320
p2l,huber,1,0.009053340325317594,20.44752066389066,1.2452498662731701,0.00025721215598507364,0.0002220805710396756,3.513158494539804e-05,22,iii,776,776,1.8379486401294014,False,15,10320
p2l,huber,0,3.3005799132451335e-06,0.0,0.0,,0.0,,2,iii,776,776,1.8379486401294014,False,15,10320
p2l,trim,1,0.008112129167919322,21.606241433853494,1.2146950841429092,0.00015008285030030763,6.288617118756259e-05,8.719667911274504e-05,27,iii,776,776,1.8379486401294014,False,15,10320
p2l,trim,0,7.5690565875875896e-06,0.0,0.0,,0.0,,2,iii,776,776,1.8379486401294014,False,15,10320
p2p,ls,1,0.019679803422241494,32.834543895562845,0.8259601615898742,0.002418315652475527,0.0020961280724587257,0.00032218758001680134,38,iii,777,777,1.8420218330671365,False,15,10415
p2p,ls,0,8.55365542067629e-06,6.603352000850951e-14,4.183392418100442e-15,,9.601940258137892e-32,,2,iii,777,777,1.8420218330671365,False,15,10415
p2p,huber,1,0.009056344708726332,19.893011960454455,1.0392567929537377,0.00024401594131581375,0.0002669533690457029,-2.293742772988916e-05,40,iii,777,777,1.8420218330671365,False,15,10415
p2p,huber,0,4.27682771033836e-06,6.603352000850951e-14,4.183392418100442e-15,,9.601940258137892e-32,,2,iii,777,777,1.8420218330671365,False,15,10415
p2p,trim,1,0.008557044120541656,21.222117533464118,1.0175272352192584,0.00019513135604518539,0.0001051527111601755,8.997864488500988e-05,40,iii,777,777,1.8420218330671365,False,15,10415
p2p,trim,0,1.0707870010422108e-05,3.4637610734389654e-13,2.1126522927584705e-13,,5.906066446311073e-30,,2,iii,777,777,1.8420218330671365,False,15,10415
p2l,ls,1,0.017963967568152505,36.90582278914332,0.6190449427637004,0.0021014510122180884,0.0017786574811892223,0.0003227935310288661,40,iii,777,777,1.8420218330671365,False,15,10415
p2l,ls,0,1.8338652915621719e-06,0.0,0.0,,0.0,,2,iii,777,777,1.8420218330671365,False,15,10415
p2l,huber,1,0.008593442123249976,20.72713944410943,1.2038387682228007,0.00024031697236946353,0.0002099877829704545,3.0329189399009036e-05,40,iii,777,777,1.8420218330671365,False,15,10415
p2l,huber,0,9.169326457811202e-07,0.0,0.0,,0.0,,2,iii,777,777,1.8420218330671365,False,15,10415
p2l,trim,1,0.007815560785389163,21.934519799290644,1.2364891337106034,0.0001448642511935755,5.9014650410338876e-05,8.584960078323662e-05,20,iii,777,777,1.8420218330671365,False,15,10415
p2l,trim,0,1.6395793349931785e-06,0.0,0.0,,0.0,,2,iii,777,777,1.8420218330671365,False,15,10415
p2p,ls,1,0.02073586144777994,35.881863797532354,1.3276148589635601,0.002816083878055654,0.002438806865286035,0.0003772770127696188,35,iii,778,778,1.8459707799122933,False,15,10395
p2p,ls,0,8.4994690080043e-06,2.6695162394008827e-13,1.3037533934874824e-14,,7.300931568550899e-31,,2,iii,778,778,1.8459707799122933,False,15,10395
p2p,huber,1,0.009934910465865822,19.635748724252664,1.0588486357945286,0.0002636532845864727,0.0002785452000091885,-1.4891915422715824e-05,40,iii,778,778,1.8459707799122933,False,15,10395
p2p,huber,0,4.2497345040023894e-06,2.6695162394008827e-13,1.3037533934874824e-14,,7.300931568550899e-31,,2,iii,778,778,1.8459707799122933,False,15,10395
p2p,trim,1,0.008983140398757484,21.329099595019372,1.2070526914007618,0.0002008514336677286,0.00010764244950448051,9.320898416324808e-05,40,iii,778,778,1.8459707799122933,False,15,10395
p2p,trim,0,1.0343520433391422e-05,7.221535278274324e-14,4.8573803940249766e-15,,9.203216830735926e-32,,2,iii,778,778,1.8459707799122933,False,15,10395
p2l,ls,1,0.016913822484689024,37.468990917695876,0.8893144760523507,0.0021392515919228003,0.001893430896565944,0.0002458206953568562,20,iii,778,778,1.8459707799122933,False,15,10395
p2l,ls,0,7.767160388285344e-06,0.0,0.0,,0.0,,2,iii,778,778,1.8459707799122933,False,15,10395
p2l,huber,1,0.009295918333868506,20.83288172403143,1.2764314050375667,0.0002528180629298231,0.00021773568849674674,3.508237443307637e-05,20,iii,778,778,1.8459707799122933,False,15,10395
p2l,huber,0,3.883580194142829e-06,0.0,0.0,,0.0,,2,iii,778,778,1.8459707799122933,False,15,10395
p2l,trim,1,0.008257400516264213,21.928248788749634,1.381953336421322,0.00015146947950566496,6.186753629444834e-05,8.960194321121662e-05,40,iii,778,778,1.8459707799122933,False,15,10395
p2l,trim,0,7.429462960556811e-06,0.0,0.0,,0.0,,2,iii,778,778,1.8459707799122933,False,15,10395
p2p,ls,1,0.019671793799287338,34.93781416054686,1.2807951547173808,0.002547001223987644,0.002200882417509146,0.000346118806478498,37,iii,779,779,1.8499143222550454,False,15,10460
p2p,ls,0,1.0310242020036867e-05,1.4101765489534546e-13,8.441190750585799e-15,,2.41028743195949e-31,,2,iii,779,779,1.8499143222550454,False,15,10460
p2p,huber,1,0.009100858587673588,19.65084663510777,1.022968227823338,0.0002447503159400989,0.0002649701416399679,-2.021982569986897e-05,40,iii,779,779,1.8499143222550454,False,15,10460
p2p,huber,0,5.155121010018425e-06,1.4101765489534546e-13,8.441190750585799e-15,,2.41028743195949e-31,,2,iii,779,779,1.8499143222550454,False,15,10460
p2p,trim,1,0.008736848342720527,20.461729078920726,1.115187591999302,0.00019433427755648856,0.00010451579980834878,8.981847774813978e-05,40,iii,779,779,1.8499143222550454,False,15,10460
p2p,trim,0,1.2822465127690427e-05,8.760353553682876e-14,9.298060715617053e-15,,3.162179589761182e-31,,2,iii,779,779,1.8499143222550454,False,15,10460
p2l,ls,1,0.019922243501717844,37.23628003700531,1.031526295932105,0.0019554422114999577,0.001768255057196306,0.0001871871543036518,19,iii,779,779,1.8499143222550454,False,15,10460
p2l,ls,0,4.362319250025726e-06,0.0,0.0,,0.0,,2,iii,779,779,1.8499143222550454,False,15,10460
p2l,huber,1,0.008565045503176478,20.6024215722195,1.318738715701551,0.00023716716843296084,0.00020681267394289865,3.0354494490062193e-05,15,iii,779,779,1.8499143222550454,False,15,10460
p2l,huber,0,2.18115962501295e-06,0.0,0.0,,0.0,,2,iii,779,779,1.8499143222550454,False,15,10460
p2l,trim,1,0.00794692034999927,21.274285101384955,1.3302712920377124,0.00014529946934643614,5.931852576365003e-05,8.598094358278611e-05,15,iii,779,779,1.8499143222550454,False,15,10460
p2l,trim,0,5.375916355389068e-06,0.0,0.0,,0.0,,2,iii,779,779,1.8499143222550454,False,15,10460
p2p,ls,1,0.019514224680583867,31.55757447244259,0.6016241541478157,0.002258956781678465,0.0019497951969833045,0.0003091615846951604,34,iii,780,780,1.8538679220074754,False,15,10717
p2p,ls,0,1.034675199280901e-05,1.119938335928451e-13,5.8457292470061535e-15,,1.2340099909013277e-31,,2,iii,780,780,1.8538679220074754,False,15,10717
p2p,huber,1,0.009499526817215265,20.422770694511605,1.0622006410590163,0.00025552256456141975,0.00026940007876451037,-1.3877514203090619e-05,40,iii,780,780,1.8538679220074754,False,15,10717
p2p,huber,0,5.173375996404518e-06,1.119938335928451e-13,5.8457292470061535e-15,,1.2340099909013277e-31,,2,iii,780,780,1.8538679220074754,False,15,10717
p2p,trim,1,0.009101807525753501,20.869691839745954,1.1498311742824503,0.00020407957815813925,0.00010858405508682244,9.549552307131682e-05,40,iii,780,780,1.8538679220074754,False,15,10717
p2p,trim,0,1.202881732263583e-05,1.1264020518906845e-13,1.962308705971105e-14,,1.8280721315943285e-31,,2,iii,780,780,1.8538679220074754,False,15,10717
p2l,ls,1,0.01752972529893085,34.565880137573174,0.9730352562118265,0.0018472171979750885,0.001596091847990959,0.0002511253499841296,40,iii,780,780,1.8538679220074754,False,15,10717
p2l,ls,0,7.707539725199603e-06,0.0,0.0,,0.0,,2,iii,780,780,1.8538679220074754,False,15,10717
p2l,huber,1,0.009596229285982617,21.26155644374373,1.21897022455151,0.00025086659268046605,0.0002113609067602855,3.9505685920180554e-05,21,iii,780,780,1.8538679220074754,False,15,10717
p2l,huber,0,3.85376986259969e-06,0.0,0.0,,0.0,,2,iii,780,780,1.8538679220074754,False,15,10717
p2l,trim,1,0.008377596575929201,21.654489780552705,1.3129364852361838,0.00015404703351555108,6.231475670819739e-05,9.173227680735369e-05,26,iii,780,780,1.8538679220074754,False,15,10717
p2l,trim,0,7.314461297476105e-06,0.0,0.0,,0.0,,2,iii,780,780,1.8538679220074754,False,15,10717
p2p,ls,1,0.021366216827784806,37.2706132027443,1.5931204288891136,0.002709717092798951,0.0022972395605473923,0.00041247753225155887,40,iii,781,781,1.8578326971033647,False,15,10593
p2p,ls,0,1.941493464457915e-05,6.01649175510293e-14,1.0188673958774594e-14,,3.309072545050087e-31,,2,iii,781,781,1.8578326971033647,False,15,10593
p2p,huber,1,0.010388739198252783,21.08347880465479,1.0565820914809785,0.0002593950632910891,0.0002669089901043459,-7.513926813256791e-06,40,iii,781,781,1.8578326971033647,False,15,10593
p2p,huber,0,9.707467322289582e-06,6.01649175510293e-14,1.0188673958774594e-14,,3.309072545050087e-31,,2,iii,781,781,1.8578326971033647,False,15,10593
p2p,trim,1,0.009625523593961316,22.01696725460959,1.221931033422356,0.00020486878987960007,0.00010374229446263033,0.00010112649541696974,40,iii,781,781,1.8578326971033647,False,15,10593
p2p,trim,0,2.4541543215399594e-05,8.88583057075093e-14,1.2130553890355564e-14,,9.823574298811064e-32,,2,iii,781,781,1.8578326971033647,False,15,10593
p2l,ls,1,0.02355385788453778,38.23499696817821,0.9085281844323854,0.0019595244326382068,0.0016851849628454114,0.00027433946979279534,19,iii,781,781,1.8578326971033647,False,15,10593
p2l,ls,0,5.037566212322379e-06,0.0,0.0,,0.0,,2,iii,781,781,1.8578326971033647,False,15,10593
p2l,huber,1,0.010051092193328502,22.01809306333737,1.0916617378936488,0.00025047961338845923,0.00020715334182211796,4.332627156634127e-05,21,iii,781,781,1.8578326971033647,False,15,10593
p2l,huber,0,2.518783106161033e-06,0.0,0.0,,0.0,,2,iii,781,781,1.8578326971033647,False,15,10593
p2l,trim,1,0.00878843274610787,22.569530518596746,1.2705876108796177,0.00015505816107755653,5.977034542632807e-05,9.528781565122847e-05,40,iii,781,781,1.8578326971033647,False,15,10593
p2l,trim,0,6.19660419361114e-06,0.0,0.0,,0.0,,2,iii,781,781,1.8578326971033647,False,15,10593
p2p,ls,1,0.020918773973655113,36.029748934057004,1.2246058908527493,0.0024640654398586886,0.002075257459822989,0.0003888079800356994,40,iii,782,782,1.861804301059579,False,15,10582
p2p,ls,0,1.1915080855183695e-05,5.597004042492164e-14,6.10624432300719e-15,,3.783987896539885e-31,,2,iii,782,782,1.861804301059579,False,15,10582
p2p,huber,1,0.010483717706449555,21.71797765582977,1.1036425143430466,0.00026449522265889643,0.00026590842218557364,-1.4131995266772118e-06,40,iii,782,782,1.861804301059579,False,15,10582
p2p,huber,0,5.957540427591614e-06,5.597004042492164e-14,6.10624432300719e-15,,3.783987896539885e-31,,2,iii,782,782,1.861804301059579,False,15,10582
p2p,trim,1,0.009872564726832645,21.653195513058375,1.1858378810778494,0.0002140016359362394,0.00011054973461131686,0.00010345190132492253,40,iii,782,782,1.861804301059579,False,15,10582
p2p,trim,0,1.5282781754155124e-05,9.206300227601128e-14,1.1319558814364778e-14,,1.1459332856615837e-31,,2,iii,782,782,1.861804301059579,False,15,10582
p2l,ls,1,0.0176992898461349,37.87956376029722,0.8733156017434951,0.0019247246702944474,0.0015934609922888053,0.0003312636780056421,40,iii,782,782,1.861804301059579,False,15,10582
p2l,ls,0,4.300877441971844e-06,0.0,0.0,,0.0,,2,iii,782,782,1.861804301059579,False,15,10582
p2l,huber,1,0.009885087903000873,22.631778556357407,1.2330406078709406,0.00025665706983002054,0.00020486963961026083,5.178743021975972e-05,13,iii,782,782,1.861804301059579,False,15,10582
p2l,huber,0,2.1504387209859595e-06,0.0,0.0,,0.0,,2,iii,782,782,1.861804301059579,False,15,10582
p2l,trim,1,0.009031213959876685,22.60144613563657,1.3490251988115134,0.000163658060418006,6.412519896810352e-05,9.953286144990248e-05,24,iii,782,782,1.861804301059579,False,15,10582
p2l,trim,0,4.732268841812457e-06,0.0,0.0,,0.0,,2,iii,782,782,1.861804301059579,False,15,10582
p2p,ls,1,0.021417140837341298,39.01547548256902,1.7067666095140277,0.0028653052282849372,0.002437786794639062,0.0004275184336458753,40,iii,783,783,1.8657822397978105,False,15,10784
p2p,ls,0,1.4627250829559311e-05,6.51676759647815e-14,9.824756129452062e-15,,3.4055684247680734e-32,,2,iii,783,783,1.8657822397978105,False,15,10784
p2p,huber,1,0.010455722040926062,21.13817344208032,1.1804236237442811,0.00026169862793285175,0.0002717492299806256,-1.0050602047773831e-05,40,iii,783,783,1.8657822397978105,False,15,10784
p2p,huber,0,7.313625414779612e-06,6.51676759647815e-14,9.824756129452062e-15,,3.4055684247680734e-32,,2,iii,783,783,1.8657822397978105,False,15,10784
p2p,trim,1,0.009418937565178958,21.279377725774893,1.2050069982694798,0.00020483359722230868,0.00010565583877528163,9.917775844702705e-05,40,iii,783,783,1.8657822397978105,False,15,10784
p2p,trim,0,1.8041782867306984e-05,2.1049566689853468e-13,1.1315797903013671e-14,,2.762555321192164e-31,,2,iii,783,783,1.8657822397978105,False,15,10784
p2l,ls,1,0.03260376632519996,38.38599890520151,1.1165978012335833,0.0022331674448511896,0.001799035911062829,0.00043413153378836066,40,iii,783,783,1.8657822397978105,False,15,10784
p2l,ls,0,7.997042943993562e-06,0.0,0.0,,0.0,,2,iii,783,783,1.8657822397978105,False,15,10784
p2l,huber,1,0.010315868842473413,22.531588885856575,1.3077990805908366,0.0002539097728597279,0.0002070939921761384,4.681578068358949e-05,23,iii,783,783,1.8657822397978105,False,15,10784
p2l,huber,0,3.998521471996688e-06,0.0,0.0,,0.0,,2,iii,783,783,1.8657822397978105,False,15,10784
p2l,trim,1,0.008678331689403084,22.26949183860792,1.4029637256167686,0.00015331735862134156,5.953619137971984e-05,9.378116724162173e-05,30,iii,783,783,1.8657822397978105,False,15,10784
p2l,trim,0,8.928520130513334e-06,0.0,0.0,,0.0,,2,iii,783,783,1.8657822397978105,False,15,10784
p2p,ls,1,0.019902335295575134,35.09743289662752,1.170859355059637,0.00225388963490913,0.0019050992934827235,0.0003487903414264063,40,iii,784,784,1.8697547993092296,False,15,10700
p2p,ls,0,1.354656538523926e-05,1.4846841437362873e-13,5.585130133348654e-15,,3.3169910734455753e-31,,2,iii,784,784,1.8697547993092296,False,15,10700
p2p,huber,1,0.009368177457104498,21.28767442543521,1.0873534938521532,0.00023706105104219892,0.000248813954871536,-1.1752903829337103e-05,40,iii,784,784,1.8697547993092296,False,15,10700
p2p,huber,0,6.773282692619774e-06,1.4846841437362873e-13,5.585130133348654e-15,,3.3169910734455753e-31,,2,iii,784,784,1.8697547993092296,False,15,10700
p2p,trim,1,0.009547499027794549,21.389195433273954,1.1813192951672473,0.00019937040693009827,0.00010304329785097893,9.632710907911934e-05,40,iii,784,784,1.8697547993092296,False,15,10700
p2p,trim,0,1.548394654952478e-05,4.401393466958662e-14,8.628223911119374e-15,,1.1157795252110647e-31,,2,iii,784,784,1.8697547993092296,False,15,10700
p2l,ls,1,0.023063156882224434,36.93092701648032,0.8332627154919398,0.0017553183914282425,0.0014620001904005117,0.0002933182010277308,8,iii,784,784,1.8697547993092296,False,15,10700
p2l,ls,0,9.479759978360435e-06,0.0,0.0,,0.0,,2,iii,784,784,1.8697547993092296,False,15,10700
p2l,huber,1,0.009043872348202902,22.2497266222133,1.2187134914021562,0.00022929455702391623,0.00019141212737917583,3.78824296447404e-05,16,iii,784,784,1.8697547993092296,False,15,10700
p2l,huber,0,4.739879989180249e-06,0.0,0.0,,0.0,,2,iii,784,784,1.8697547993092296,False,15,10700
p2l,trim,1,0.008720314814246876,22.576863757078772,1.363485486010158,0.00015013850999853677,5.8449507680208835e-05,9.168900231832794e-05,22,iii,784,784,1.8697547993092296,False,15,10700
p2l,trim,0,9.522411178580443e-06,0.0,0.0,,0.0,,2,iii,784,784,1.8697547993092296,False,15,10700
p2p,ls,1,0.021038757826860835,38.89786336860475,1.5945583404708548,0.0028443620984902355,0.002409569625274223,0.00043479247321601263,40,iii,785,785,1.8737275004731346,False,15,10741
p2p,ls,0,1.3401276437199479e-05,6.317103748645423e-14,1.515259503998086e-14,,2.9504954332505586e-31,,2,iii,785,785,1.8737275004731346,False,15,10741
p2p,huber,1,0.009788144900912874,21.34409565335864,1.1790188416149392,0.00025362722920566446,0.00026556416779287663,-1.1936938587212172e-05,40,iii,785,785,1.8737275004731346,False,15,10741
p2p,huber,0,6.700638218599715e-06,6.317103748645423e-14,1.515259503998086e-14,,2.9504954332505586e-31,,2,iii,785,785,1.8737275004731346,False,15,10741
p2p,trim,1,0.009857795618944544,21.538317788946337,1.2051533950537028,0.00020171611735711259,0.000101698640225571,0.00010001747713154158,40,iii,785,785,1.8737275004731346,False,15,10741
p2p,trim,0,1.6426116756943803e-05,7.879636490026208e-14,5.0797647756709896e-15,,8.520532239953421e-32,,2,iii,785,785,1.8737275004731346,False,15,10741
p2l,ls,1,0.023302339578032905,41.19885816284168,0.7177276378040073,0.0022720588768572487,0.0018583086384625187,0.00041375023839473,40,iii,785,785,1.8737275004731346,False,15,10741
p2l,ls,0,6.861090302603121e-06,0.0,0.0,,0.0,,2,iii,785,785,1.8737275004731346,False,15,10741
p2l,huber,1,0.009963701706102866,22.641366395451406,1.2868264244935599,0.00024993049862437734,0.0002004257632592814,4.950473536509593e-05,40,iii,785,785,1.8737275004731346,False,15,10741
p2l,huber,0,3.430545151301664e-06,0.0,0.0,,0.0,,2,iii,785,785,1.8737275004731346,False,15,10741
p2l,trim,1,0.009072814108392521,22.47737846608014,1.378366572220129,0.00015259659171622115,5.656685090350221e-05,9.602974081271893e-05,21,iii,785,785,1.8737275004731346,False,15,10741
p2l,trim,0,8.046504502182901e-06,0.0,0.0,,0.0,,2,iii,785,785,1.8737275004731346,False,15,10741
p2p,ls,1,0.021192553746767633,37.77428728299428,1.6331866211125003,0.002733686174541176,0.002309258695546058,0.0004244274789951181,40,iii,786,786,1.8777037335779216,False,15,11036
p2p,ls,0,1.03639044064983e-05,2.535072422072901e-13,8.554836905058405e-15,,6.4518195796459995e-31,,2,iii,786,786,1.8777037335779216,False,15,11036
p2p,huber,1,0.009444901992364835,21.20157307698667,1.077567902878131,0.00024715846115701045,0.00026183569619858595,-1.4677235041575499e-05,40,iii,786,786,1.8777037335779216,False,15,11036
p2p,huber,0,5.181952203249211e-06,2.535072422072901e-13,8.554836905058405e-15,,6.4518195796459995e-31,,2,iii,786,786,1.8777037335779216,False,15,11036
p2p,trim,1,0.00961974297291315,21.333884381869975,1.2426717580901576,0.00020015340027686486,0.00010343514927464664,9.671825100221821e-05,40,iii,786,786,1.8777037335779216,False,15,11036
p2p,trim,0,1.0502348040746184e-05,8.400232964191784e-14,5.266713622221337e-15,,5.417463201117706e-32,,2,iii,786,786,1.8777037335779216,False,15,11036
p2l,ls,1,0.020975567396233318,39.3357453295489,0.7937982417323056,0.002187891325021282,0.0017933278585311068,0.00039456346649017517,40,iii,786,786,1.8777037335779216,False,15,11036
p2l,ls,0,7.314773498468746e-06,0.0,0.0,,0.0,,2,iii,786,786,1.8777037335779216,False,15,11036
p2l,huber,1,0.009454680248336175,22.932162387650376,1.1879665521438245,0.00024091545670511946,0.0001983584391395431,4.255701756557636e-05,20,iii,786,786,1.8777037335779216,False,15,11036
p2l,huber,0,3.6573867492343164e-06,0.0,0.0,,0.0,,2,iii,786,786,1.8777037335779216,False,15,11036
p2l,trim,1,0.008829697745739705,22.562755019851,1.3485262115885897,0.00014993512331403178,5.8722620492476306e-05,9.121250282155546e-05,25,iii,786,786,1.8777037335779216,False,15,11036
p2l,trim,0,6.364014475426743e-06,0.0,0.0,,0.0,,2,iii,786,786,1.8777037335779216,False,15,11036
p2p,ls,1,0.019397725827269646,35.86692666267862,1.5775712586462287,0.0024351335785733987,0.0020774653504308667,0.000357668228142532,40,iii,787,787,1.8813123414770943,False,15,9783
p2p,ls,0,1.1987838096105303e-05,5.850684835588062e-14,5.3489893868430626e-15,,1.979830612620729e-31,,2,iii,787,787,1.8813123414770943,False,15,9783
p2p,huber,1,0.009173908732728754,20.767708054987907,1.0508923879970766,0.0002371262102432759,0.00025327517879165305,-1.6148968548377143e-05,39,iii,787,787,1.8813123414770943,False,15,9783
p2p,huber,0,5.9939190480525186e-06,5.850684835588062e-14,5.3489893868430626e-15,,1.979830612620729e-31,,2,iii,787,787,1.8813123414770943,False,15,9783
p2p,trim,1,0.009384117501973033,20.790432860584417,1.1429767469026662,0.00019190271509991137,0.00010149584461900572,9.040687048090565e-05,40,iii,787,787,1.8813123414770943,False,15,9783
p2p,trim,0,1.1391302689619236e-05,1.1387261401877415e-13,4.399242124907278e-15,,1.065439155815384e-31,,2,iii,787,787,1.8813123414770943,False,15,9783
p2l,ls,1,0.017240908554867283,35.602231314271776,1.0277930060412335,0.0017934762157489706,0.001514138949095767,0.0002793372666532036,40,iii,787,787,1.8813123414770943,False,15,9783
p2l,ls,0,4.824672048596852e-06,0.0,0.0,,0.0,,2,iii,787,787,1.8813123414770943,False,15,9783
